REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q20_PERSON_SERIAL_NO,Q20_REASON_FEWER_HOURS,Q21_ENGAGED_SECONDARY_OCCU,Q22_WHAT_SECONDARY_OCCU,Q23_PLACE_SECONDARY_OCCU,Q24_STATUS_OF_OCCUPATION,Q25_NO_OF_HOURS_OF_WORKING
 6,2012,12,2,21,140,01,1,071,03,7,2,    ,    , ,  
 6,2012,12,2,21,140,02,1,072,01, ,2,    ,    , ,  
 6,2012,12,2,21,140,02,1,072,07, ,2,    ,    , ,  
 6,2012,12,2,21,140,02,1,072,09, ,2,    ,    , ,  
 6,2012,12,2,21,140,03,1,073,01,1,1,6111,0111,3,35
 6,2012,12,2,21,140,04,1,074,01,1,2,    ,    , ,  
 6,2012,12,2,21,140,04,1,074,02,1,1,7412,1549,3,21
 6,2012,12,2,21,140,05,1,075,01, ,2,    ,    , ,  
 6,2012,12,2,21,140,06,1,076,01, ,2,    ,    , ,  
 6,2012,12,2,21,140,08,1,078,01, ,2,    ,    , ,  
 6,2012,12,2,21,140,08,1,078,03, ,2,    ,    , ,  
 6,2012,12,2,21,140,09,1,079,01, ,2,    ,    , ,  
 6,2012,12,2,21,140,09,1,079,02,9,2,    ,    , ,  
 6,2012,12,2,21,140,10,1,080,02, ,2,    ,    , ,  
 6,2012,12,2,21,141,01,1,081,01,9,2,    ,    , ,  
 6,2012,12,2,21,141,02,1,082,01,3,2,    ,    , ,  
 6,2012,12,2,21,141,03,1,083,02, ,2,    ,    , ,  
 6,2012,12,2,21,141,04,1,084,01, ,2,    ,    , ,  
 6,2012,12,2,21,141,06,1,086,01, ,2,    ,    , ,  
 6,2012,12,2,21,141,06,1,086,02, ,2,    ,    , ,  
 6,2012,12,2,21,141,07,1,087,03, ,2,    ,    , ,  
 6,2012,12,2,21,141,09,1,089,01, ,2,    ,    , ,  
 6,2012,12,2,21,141,09,1,089,03, ,2,    ,    , ,  
 6,2012,12,2,21,141,10,1,090,01, ,2,    ,    , ,  
 6,2012,12,2,21,141,10,1,090,02, ,2,    ,    , ,  
 6,2012,12,2,21,142,02,1,092,01, ,2,    ,    , ,  
 6,2012,12,2,21,142,02,1,092,02, ,2,    ,    , ,  
 6,2012,12,2,21,142,03,1,093,01, ,2,    ,    , ,  
 6,2012,12,2,21,142,04,1,094,01, ,1,7122,2695,2,30
 6,2012,12,2,21,142,04,1,094,02, ,2,    ,    , ,  
 6,2012,12,2,21,142,05,1,095,01, ,2,    ,    , ,  
 6,2012,12,2,21,142,06,1,096,04, ,2,    ,    , ,  
 6,2012,12,2,21,142,06,1,096,05, ,2,    ,    , ,  
 6,2012,12,2,21,142,08,1,098,01,9,1,6111,0223,3,20
 6,2012,12,2,21,142,10,1,100,01, ,1,7441,1919,3,21
 6,2012,12,2,21,142,10,1,100,02, ,1,7441,1919,4,28
 6,2012,12,2,21,143,01,1,101,02, ,2,    ,    , ,  
 6,2012,12,2,21,143,01,1,101,03, ,2,    ,    , ,  
 6,2012,12,2,21,143,02,1,102,03, ,2,    ,    , ,  
 6,2012,12,2,21,143,05,1,105,01, ,2,    ,    , ,  
 6,2012,12,2,21,143,06,1,106,02, ,2,    ,    , ,  
 6,2012,12,2,21,143,06,1,106,03, ,2,    ,    , ,  
 6,2012,12,2,21,143,06,1,106,05, ,2,    ,    , ,  
 6,2012,12,2,21,143,09,1,109,01, ,2,    ,    , ,  
 6,2012,12,2,21,144,03,1,113,02, ,2,    ,    , ,  
 6,2012,12,2,21,144,03,1,113,03, ,2,    ,    , ,  
 6,2012,12,2,21,144,06,1,116,01,1,2,    ,    , ,  
 6,2012,12,2,21,144,08,1,118,01,1,2,    ,    , ,  
 6,2012,12,2,21,144,09,1,119,01,1,2,    ,    , ,  
 6,2012,12,2,21,145,01,1,121,01, ,2,    ,    , ,  
 6,2012,12,2,21,145,02,1,122,01, ,1,3423,4529,2,30
 6,2012,12,2,21,145,04,1,124,01, ,2,    ,    , ,  
 6,2012,12,2,21,145,05,1,125,01, ,2,    ,    , ,  
 6,2012,12,2,21,145,05,1,125,02, ,2,    ,    , ,  
 6,2012,12,2,21,145,06,1,126,02, ,2,    ,    , ,  
 6,2012,12,2,21,145,07,1,127,01, ,2,    ,    , ,  
 6,2012,12,2,21,145,09,1,129,01, ,2,    ,    , ,  
 6,2012,12,2,21,145,10,1,130,01, ,1,8324,6022,1,30
 6,2012,12,2,21,145,10,1,130,02, ,2,    ,    , ,  
 6,2012,12,2,21,147,02,1,132,01, ,2,    ,    , ,  
 6,2012,12,2,21,147,02,1,132,02, ,2,    ,    , ,  
 6,2012,12,2,21,147,03,1,133,03,7,2,    ,    , ,  
 6,2012,12,2,21,147,04,1,134,01, ,2,    ,    , ,  
 6,2012,12,2,21,147,04,1,134,02, ,2,    ,    , ,  
 6,2012,12,2,21,147,04,1,134,03, ,2,    ,    , ,  
 6,2012,12,2,21,147,06,1,136,01, ,2,    ,    , ,  
 6,2012,12,2,21,147,06,1,136,02, ,2,    ,    , ,  
 6,2012,12,2,21,147,07,1,137,01,8,1,8324,6022,3,56
 6,2012,12,2,21,147,07,1,137,02, ,2,    ,    , ,  
 6,2012,12,2,21,147,07,1,137,03,8,2,    ,    , ,  
 6,2012,12,2,21,147,08,1,138,01, ,2,    ,    , ,  
 6,2012,12,2,21,147,08,1,138,02, ,2,    ,    , ,  
 6,2012,12,2,21,147,09,1,139,01, ,1,6111,0111,4,28
 6,2012,12,2,21,147,09,1,139,05, ,2,    ,    , ,  
 6,2012,12,2,21,147,10,1,140,01,1,2,    ,    , ,  
 6,2012,12,2,21,147,10,1,140,02, ,2,    ,    , ,  
 6,2012,12,2,21,147,10,1,140,03, ,2,    ,    , ,  
 6,2012,04,2,22,001,02,1,012,01, ,2,    ,    , ,  
 6,2012,04,2,22,001,02,1,012,02, ,2,    ,    , ,  
 6,2012,04,2,22,001,02,1,012,03, ,2,    ,    , ,  
 6,2012,04,2,22,001,03,1,013,01, ,2,    ,    , ,  
 6,2012,04,2,22,001,03,1,013,02,7,2,    ,    , ,  
 6,2012,04,2,22,001,04,4,014,01,7,2,    ,    , ,  
 6,2012,04,2,22,001,06,1,016,01, ,2,    ,    , ,  
 6,2012,04,2,22,001,06,1,016,02,7,2,    ,    , ,  
 6,2012,04,2,22,001,07,1,017,01,7,2,    ,    , ,  
 6,2012,04,2,22,001,08,1,018,01, ,2,    ,    , ,  
 6,2012,04,2,22,001,09,1,019,01, ,2,    ,    , ,  
 6,2012,04,2,22,001,09,1,019,02, ,2,    ,    , ,  
 6,2012,04,2,22,002,02,1,022,01,1,2,    ,    , ,  
 6,2012,04,2,22,002,02,1,022,02,1,2,    ,    , ,  
 6,2012,04,2,22,002,02,1,022,05,1,2,    ,    , ,  
 6,2012,04,2,22,002,03,1,023,01,1,1,7124,4521,3,16
 6,2012,04,2,22,002,04,1,024,01,1,2,    ,    , ,  
 6,2012,04,2,22,002,04,1,024,03,1,2,    ,    , ,  
 6,2012,04,2,22,002,04,1,024,05,1,2,    ,    , ,  
 6,2012,04,2,22,002,05,1,025,01,1,1,7122,4521,1,24
 6,2012,04,2,22,002,07,1,027,01, ,2,    ,    , ,  
 6,2012,04,2,22,002,07,1,027,02, ,2,    ,    , ,  
 6,2012,04,2,22,002,07,1,027,03, ,2,    ,    , ,  
 6,2012,04,2,22,003,01,1,030,01,4,1,6111,0223,3,10
 6,2012,04,2,22,003,01,1,030,02, ,2,    ,    , ,  
 6,2012,04,2,22,003,01,1,030,03, ,2,    ,    , ,  
 6,2012,04,2,22,003,01,1,030,04, ,2,    ,    , ,  
 6,2012,04,2,22,003,02,1,031,01,4,2,    ,    , ,  
 6,2012,04,2,22,003,04,1,034,01, ,2,    ,    , ,  
 6,2012,04,2,22,003,04,1,034,02, ,2,    ,    , ,  
 6,2012,04,2,22,003,04,1,034,03, ,2,    ,    , ,  
 6,2012,04,2,22,003,05,1,035,01,9,2,    ,    , ,  
 6,2012,04,2,22,003,05,1,035,08,9,2,    ,    , ,  
 6,2012,04,2,22,003,07,1,037,01, ,2,    ,    , ,  
 6,2012,04,2,22,003,08,1,038,03, ,2,    ,    , ,  
 6,2012,04,2,22,003,09,1,039,01, ,2,    ,    , ,  
 6,2012,04,2,22,003,09,1,039,03, ,2,    ,    , ,  
 6,2012,04,2,22,003,10,1,040,01, ,2,    ,    , ,  
 6,2012,04,2,22,004,01,1,001,01, ,2,    ,    , ,  
 6,2012,04,2,22,004,03,1,003,01, ,2,    ,    , ,  
 6,2012,04,2,22,004,05,1,005,01, ,2,    ,    , ,  
 6,2012,04,2,22,004,05,1,005,02, ,2,    ,    , ,  
 6,2012,04,2,22,004,06,1,006,01, ,2,    ,    , ,  
 6,2012,04,2,22,004,07,1,007,01, ,2,    ,    , ,  
 6,2012,04,2,22,004,09,1,009,02,7,2,    ,    , ,  
 6,2012,05,2,22,005,02,1,022,01,7,2,    ,    , ,  
 6,2012,05,2,22,005,03,1,023,01, ,2,    ,    , ,  
 6,2012,05,2,22,005,03,1,023,02, ,2,    ,    , ,  
 6,2012,05,2,22,005,04,1,024,01, ,2,    ,    , ,  
 6,2012,05,2,22,005,04,1,024,02, ,2,    ,    , ,  
 6,2012,05,2,22,005,05,1,025,01, ,2,    ,    , ,  
 6,2012,05,2,22,005,05,1,025,02,7,2,    ,    , ,  
 6,2012,05,2,22,005,07,1,027,01, ,1,7239,2811,3,12
 6,2012,05,2,22,005,08,1,028,01, ,2,    ,    , ,  
 6,2012,05,2,22,005,08,1,028,02, ,2,    ,    , ,  
 6,2012,05,2,22,005,10,1,030,01, ,2,    ,    , ,  
 6,2012,05,2,22,005,10,1,030,02, ,2,    ,    , ,  
 6,2012,05,2,22,005,10,1,030,03, ,2,    ,    , ,  
 6,2012,05,2,22,005,10,1,030,04, ,2,    ,    , ,  
 6,2012,05,2,22,006,01,1,031,01,1,1,6121,0411,3,14
 6,2012,05,2,22,006,01,1,031,02,1,2,    ,    , ,  
 6,2012,05,2,22,006,02,1,032,01,1,2,    ,    , ,  
 6,2012,05,2,22,006,02,1,032,02, ,2,    ,    , ,  
 6,2012,05,2,22,006,02,1,032,03, ,2,    ,    , ,  
 6,2012,05,2,22,006,03,1,033,01, ,1,6121,0411,3,14
 6,2012,05,2,22,006,03,1,033,02, ,1,6121,0411,4,14
 6,2012,05,2,22,006,03,1,033,03, ,2,    ,    , ,  
 6,2012,05,2,22,006,03,1,033,04,7,2,    ,    , ,  
 6,2012,05,2,22,006,04,1,034,01,1,1,6111,0411,3,28
 6,2012,05,2,22,006,04,1,034,02,1,1,9211,0411,4,14
 6,2012,05,2,22,006,04,1,034,03,3,2,    ,    , ,  
 6,2012,05,2,22,006,05,1,035,01, ,1,6122,0414,3,14
 6,2012,05,2,22,006,05,1,035,02, ,2,    ,    , ,  
 6,2012,05,2,22,006,06,1,036,01, ,1,6121,0411,4,14
 6,2012,05,2,22,006,06,1,036,02,7,1,6121,0411,3,28
 6,2012,05,2,22,006,07,1,037,01,3,2,    ,    , ,  
 6,2012,05,2,22,006,08,1,038,01, ,2,    ,    , ,  
 6,2012,05,2,22,006,09,1,039,01,1,2,    ,    , ,  
 6,2012,05,2,22,007,04,1,014,01, ,2,    ,    , ,  
 6,2012,05,2,22,007,04,1,014,02,7,2,    ,    , ,  
 6,2012,05,2,22,007,05,1,015,01, ,1,6111,0111,3,20
 6,2012,05,2,22,007,06,1,016,01, ,2,    ,    , ,  
 6,2012,05,2,22,007,07,1,017,01, ,2,    ,    , ,  
 6,2012,05,2,22,007,07,1,017,02, ,2,    ,    , ,  
 6,2012,05,2,22,007,07,1,017,03, ,2,    ,    , ,  
 6,2012,05,2,22,007,07,1,018,01,7,2,    ,    , ,  
 6,2012,05,2,22,007,09,1,019,02, ,2,    ,    , ,  
 6,2012,05,2,22,008,01,1,001,02, ,2,    ,    , ,  
 6,2012,05,2,22,008,01,1,001,03, ,2,    ,    , ,  
 6,2012,05,2,22,008,02,1,002,03, ,2,    ,    , ,  
 6,2012,05,2,22,008,03,1,003,01,3,2,    ,    , ,  
 6,2012,05,2,22,008,03,1,003,02, ,2,    ,    , ,  
 6,2012,05,2,22,008,05,1,005,02, ,2,    ,    , ,  
 6,2012,05,2,22,008,06,1,006,01,7,2,    ,    , ,  
 6,2012,05,2,22,008,07,1,007,01, ,2,    ,    , ,  
 6,2012,05,2,22,008,08,1,008,02, ,2,    ,    , ,  
 6,2012,05,2,22,008,09,1,009,03,7,2,    ,    , ,  
 6,2012,05,2,22,008,09,1,009,04, ,2,    ,    , ,  
 6,2012,05,2,22,008,10,1,010,02,7,1,6111,0111,3,20
 6,2012,06,2,22,009,01,1,001,01,7,2,    ,    , ,  
 6,2012,06,2,22,009,02,1,002,01, ,1,9211,0133,1,32
 6,2012,06,2,22,009,02,1,002,02, ,1,9211,0133,1,32
 6,2012,06,2,22,009,03,1,003,01, ,2,    ,    , ,  
 6,2012,06,2,22,009,03,1,003,02,7,2,    ,    , ,  
 6,2012,06,2,22,009,03,1,003,03, ,1,6111,0161,3,06
 6,2012,06,2,22,009,04,1,004,01,7,2,    ,    , ,  
 6,2012,06,2,22,009,06,1,006,01, ,2,    ,    , ,  
 6,2012,06,2,22,009,06,1,006,02, ,1,9211,0133,1,08
 6,2012,06,2,22,009,07,1,007,01, ,1,6111,0161,3,16
 6,2012,06,2,22,009,07,1,007,02, ,1,9211,0161,4,10
 6,2012,06,2,22,009,08,1,008,01, ,2,    ,    , ,  
 6,2012,06,2,22,009,08,1,008,02, ,1,6111,0133,3,08
 6,2012,06,2,22,009,08,1,008,03, ,2,    ,    , ,  
 6,2012,06,2,22,009,08,1,008,04, ,1,9211,0133,1,08
 6,2012,06,2,22,009,10,1,010,01, ,2,    ,    , ,  
 6,2012,06,2,22,009,10,1,010,02, ,1,9211,0133,1,48
 6,2012,06,2,22,010,01,1,021,01, ,2,    ,    , ,  
 6,2012,06,2,22,010,03,1,023,01, ,2,    ,    , ,  
 6,2012,06,2,22,010,03,1,023,03, ,2,    ,    , ,  
 6,2012,06,2,22,010,05,1,025,01, ,2,    ,    , ,  
 6,2012,06,2,22,010,05,1,025,02, ,2,    ,    , ,  
 6,2012,06,2,22,010,05,1,025,03, ,2,    ,    , ,  
 6,2012,06,2,22,010,06,1,026,01, ,2,    ,    , ,  
 6,2012,06,2,22,010,08,1,028,01, ,1,6111,0161,3,40
 6,2012,06,2,22,010,08,1,028,03, ,2,    ,    , ,  
 6,2012,06,2,22,010,09,1,029,01, ,2,    ,    , ,  
 6,2012,06,2,22,010,10,1,030,02, ,2,    ,    , ,  
 6,2012,06,2,22,010,04,1,024,02, ,2,    ,    , ,  
 6,2012,06,2,22,010,04,1,024,04, ,2,    ,    , ,  
 6,2012,06,1,22,011,02,1,012,01, ,2,    ,    , ,  
 6,2012,06,1,22,011,03,1,013,03,7,2,    ,    , ,  
 6,2012,06,1,22,011,03,1,013,04, ,2,    ,    , ,  
 6,2012,06,1,22,011,03,1,013,05, ,2,    ,    , ,  
 6,2012,06,1,22,011,03,1,013,06, ,2,    ,    , ,  
 6,2012,06,1,22,011,04,1,014,03, ,2,    ,    , ,  
 6,2012,06,1,22,011,05,1,015,03, ,2,    ,    , ,  
 6,2012,06,1,22,011,05,1,015,04, ,2,    ,    , ,  
 6,2012,06,1,22,011,08,1,018,01, ,2,    ,    , ,  
 6,2012,06,1,22,011,08,1,018,03, ,2,    ,    , ,  
 6,2012,06,1,22,011,09,1,019,01, ,2,    ,    , ,  
 6,2012,06,2,22,012,01,1,031,02,7,2,    ,    , ,  
 6,2012,06,2,22,012,02,1,032,03,7,2,    ,    , ,  
 6,2012,06,2,22,012,03,1,033,02, ,2,    ,    , ,  
 6,2012,06,2,22,012,04,1,034,02,7,1,6111,0223,3,24
 6,2012,06,2,22,012,05,1,035,02, ,2,    ,    , ,  
 6,2012,06,2,22,012,06,1,036,01, ,1,6111,0111,3,12
 6,2012,06,2,22,012,07,1,037,01, ,1,6111,0229,3,12
 6,2012,06,2,22,012,07,1,037,03, ,2,    ,    , ,  
 6,2012,06,2,22,012,07,1,037,04, ,2,    ,    , ,  
 6,2012,06,2,22,012,08,1,038,01, ,2,    ,    , ,  
 6,2012,06,2,22,012,09,1,039,01, ,1,6111,0223,3,18
 6,2012,06,2,22,012,10,1,040,01,7,2,    ,    , ,  
 6,2012,06,2,22,012,10,1,040,02, ,2,    ,    , ,  
 6,2012,07,2,22,014,01,1,021,01, ,2,    ,    , ,  
 6,2012,07,2,22,014,01,1,021,02, ,2,    ,    , ,  
 6,2012,07,2,22,014,01,1,021,03, ,2,    ,    , ,  
 6,2012,07,2,22,014,02,1,022,01, ,2,    ,    , ,  
 6,2012,07,2,22,014,03,1,023,01, ,2,    ,    , ,  
 6,2012,07,2,22,014,03,1,023,03, ,2,    ,    , ,  
 6,2012,07,2,22,014,03,1,023,04,3,2,    ,    , ,  
 6,2012,07,2,22,014,04,1,024,01, ,2,    ,    , ,  
 6,2012,07,2,22,014,04,1,024,02,7,1,6111,0133,4,08
 6,2012,07,2,22,014,06,1,026,01, ,2,    ,    , ,  
 6,2012,07,2,22,014,06,1,026,02,3,1,6111,0161,3,24
 6,2012,07,2,22,014,06,1,026,03, ,2,    ,    , ,  
 6,2012,07,2,22,014,07,1,027,01, ,2,    ,    , ,  
 6,2012,07,2,22,014,08,1,028,01, ,2,    ,    , ,  
 6,2012,07,2,22,014,08,1,028,02, ,2,    ,    , ,  
 6,2012,07,2,22,014,09,1,029,01,3,2,    ,    , ,  
 6,2012,07,2,22,014,09,1,029,03,3,2,    ,    , ,  
 6,2012,07,2,22,014,10,1,030,02, ,2,    ,    , ,  
 6,2012,07,2,22,014,10,2,031,01, ,1,6111,0133,3,06
 6,2012,07,2,22,014,10,2,031,02, ,2,    ,    , ,  
 6,2012,07,1,22,015,01,1,032,01, ,2,    ,    , ,  
 6,2012,07,1,22,015,01,1,032,02, ,2,    ,    , ,  
 6,2012,07,1,22,015,01,1,032,03, ,2,    ,    , ,  
 6,2012,07,1,22,015,01,1,032,04, ,2,    ,    , ,  
 6,2012,07,1,22,015,02,1,033,01, ,2,    ,    , ,  
 6,2012,07,1,22,015,02,1,033,02, ,2,    ,    , ,  
 6,2012,07,1,22,015,02,1,033,03, ,2,    ,    , ,  
 6,2012,07,1,22,015,02,1,033,04, ,2,    ,    , ,  
 6,2012,07,1,22,015,03,1,034,01, ,2,    ,    , ,  
 6,2012,07,1,22,015,03,1,034,02, ,2,    ,    , ,  
 6,2012,07,1,22,015,04,1,035,01, ,2,    ,    , ,  
 6,2012,07,1,22,015,05,1,036,01, ,2,    ,    , ,  
 6,2012,07,1,22,015,05,1,036,02, ,2,    ,    , ,  
 6,2012,07,1,22,015,07,1,038,03, ,2,    ,    , ,  
 6,2012,07,1,22,015,08,1,039,01, ,2,    ,    , ,  
 6,2012,07,1,22,015,10,1,041,01,7,2,    ,    , ,  
 6,2012,07,2,22,016,01,1,011,03,7,2,    ,    , ,  
 6,2012,07,2,22,016,02,1,012,01,7,2,    ,    , ,  
 6,2012,07,2,22,016,03,1,013,01,7,2,    ,    , ,  
 6,2012,07,2,22,016,04,1,014,01, ,2,    ,    , ,  
 6,2012,07,2,22,016,04,1,014,02, ,2,    ,    , ,  
 6,2012,07,2,22,016,05,1,015,01,7,2,    ,    , ,  
 6,2012,07,2,22,016,06,1,016,01, ,2,    ,    , ,  
 6,2012,07,2,22,016,07,1,017,01,3,1,9212,9600,1,18
 6,2012,07,2,22,016,07,1,017,03, ,2,    ,    , ,  
 6,2012,07,2,22,016,08,1,018,01, ,1,6111,0161,3,18
 6,2012,07,2,22,016,10,1,020,05, ,2,    ,    , ,  
 6,2012,07,2,22,016,10,1,020,06, ,2,    ,    , ,  
 6,2012,07,3,22,017,01,1,001,01,1,2,    ,    , ,  
 6,2012,07,3,22,017,02,1,002,01,7,2,    ,    , ,  
 6,2012,07,3,22,017,03,1,003,01, ,2,    ,    , ,  
 6,2012,07,3,22,017,03,1,003,02, ,2,    ,    , ,  
 6,2012,07,3,22,017,04,1,004,01, ,2,    ,    , ,  
 6,2012,07,3,22,017,04,1,004,03, ,2,    ,    , ,  
 6,2012,07,3,22,017,05,1,005,01, ,1,5152,9305,3,20
 6,2012,07,3,22,017,06,1,006,01, ,2,    ,    , ,  
 6,2012,07,3,22,017,06,1,006,04, ,2,    ,    , ,  
 6,2012,07,3,22,017,07,1,007,02, ,2,    ,    , ,  
 6,2012,07,3,22,017,07,1,007,03, ,2,    ,    , ,  
 6,2012,07,3,22,017,08,1,008,01, ,2,    ,    , ,  
 6,2012,07,3,22,017,09,1,009,01,7,2,    ,    , ,  
 6,2012,07,3,22,017,09,1,009,05, ,2,    ,    , ,  
 6,2012,07,3,22,017,10,1,010,01, ,2,    ,    , ,  
 6,2012,07,3,22,017,10,1,010,02, ,2,    ,    , ,  
 6,2012,07,2,22,018,01,1,042,01, ,2,    ,    , ,  
 6,2012,07,2,22,018,01,1,042,02,8,2,    ,    , ,  
 6,2012,07,2,22,018,02,1,043,01,1,1,9211,0223,1,56
 6,2012,07,2,22,018,02,1,043,02,1,2,    ,    , ,  
 6,2012,07,2,22,018,03,1,044,01,3,2,    ,    , ,  
 6,2012,07,2,22,018,04,1,045,01,4,1,8322,6022,3,20
 6,2012,07,2,22,018,07,1,048,01, ,2,    ,    , ,  
 6,2012,07,2,22,018,08,1,049,01, ,2,    ,    , ,  
 6,2012,07,2,22,018,10,1,051,02, ,2,    ,    , ,  
 6,2012,08,2,22,019,01,1,031,01,7,2,    ,    , ,  
 6,2012,08,2,22,019,02,1,032,01, ,2,    ,    , ,  
 6,2012,08,2,22,019,02,1,032,02,8,2,    ,    , ,  
 6,2012,08,2,22,019,05,1,035,01,7,2,    ,    , ,  
 6,2012,08,2,22,019,05,1,035,02,7,2,    ,    , ,  
 6,2012,08,2,22,019,06,1,036,01, ,2,    ,    , ,  
 6,2012,08,2,22,019,06,1,036,02, ,2,    ,    , ,  
 6,2012,08,2,22,019,06,1,036,03,8,2,    ,    , ,  
 6,2012,08,2,22,019,09,1,039,01, ,2,    ,    , ,  
 6,2012,08,2,22,019,09,1,039,02,7,2,    ,    , ,  
 6,2012,08,1,22,020,01,1,041,01, ,2,    ,    , ,  
 6,2012,08,1,22,020,01,1,041,02,7,2,    ,    , ,  
 6,2012,08,1,22,020,02,1,042,02, ,2,    ,    , ,  
 6,2012,08,1,22,020,04,1,044,02, ,2,    ,    , ,  
 6,2012,08,1,22,020,05,1,045,01,7,2,    ,    , ,  
 6,2012,08,1,22,020,06,1,046,01, ,2,    ,    , ,  
 6,2012,08,1,22,020,06,1,046,02,7,2,    ,    , ,  
 6,2012,08,1,22,020,06,1,046,06, ,2,    ,    , ,  
 6,2012,08,1,22,020,07,1,047,02,7,2,    ,    , ,  
 6,2012,08,1,22,020,08,1,048,01,7,2,    ,    , ,  
 6,2012,08,1,22,020,09,1,049,01,7,2,    ,    , ,  
 6,2012,08,1,22,020,10,1,050,01, ,2,    ,    , ,  
 6,2012,08,2,22,021,01,1,011,01,1,1,6111,0213,3,42
 6,2012,08,2,22,021,01,1,011,02,1,2,    ,    , ,  
 6,2012,08,2,22,021,02,1,012,02, ,2,    ,    , ,  
 6,2012,08,2,22,021,02,1,012,04, ,2,    ,    , ,  
 6,2012,08,2,22,021,03,1,013,01, ,2,    ,    , ,  
 6,2012,08,2,22,021,03,1,013,02, ,2,    ,    , ,  
 6,2012,08,2,22,021,04,1,014,01, ,2,    ,    , ,  
 6,2012,08,2,22,021,04,1,014,02, ,2,    ,    , ,  
 6,2012,08,2,22,021,06,1,016,01, ,2,    ,    , ,  
 6,2012,08,2,22,021,06,1,016,03, ,2,    ,    , ,  
 6,2012,08,2,22,021,07,1,017,01,7,2,    ,    , ,  
 6,2012,08,2,22,021,07,1,017,02, ,2,    ,    , ,  
 6,2012,08,2,22,021,08,1,018,01, ,2,    ,    , ,  
 6,2012,08,2,22,021,09,1,019,01, ,2,    ,    , ,  
 6,2012,08,2,22,021,09,1,019,02, ,2,    ,    , ,  
 6,2012,08,2,22,021,10,1,020,01, ,2,    ,    , ,  
 6,2012,08,2,22,021,10,1,020,02, ,2,    ,    , ,  
 6,2012,08,2,22,021,10,1,020,04, ,2,    ,    , ,  
 6,2012,08,2,22,022,01,1,021,01, ,2,    ,    , ,  
 6,2012,08,2,22,022,02,1,022,01,7,2,    ,    , ,  
 6,2012,08,2,22,022,04,1,024,01,5,2,    ,    , ,  
 6,2012,08,2,22,022,04,1,024,03,2,2,    ,    , ,  
 6,2012,08,2,22,022,05,1,025,01,5,2,    ,    , ,  
 6,2012,08,2,22,022,05,1,025,02,5,1,9311,1413,1,30
 6,2012,08,2,22,022,06,1,026,01,7,1,4132,1413,1,05
 6,2012,08,2,22,022,06,1,026,02,5,2,    ,    , ,  
 6,2012,08,2,22,022,07,1,027,01, ,2,    ,    , ,  
 6,2012,08,2,22,022,09,1,029,01, ,2,    ,    , ,  
 6,2012,08,2,22,022,10,1,030,01,3,2,    ,    , ,  
 6,2012,08,2,22,023,01,1,001,01, ,2,    ,    , ,  
 6,2012,08,2,22,023,03,1,003,01,9,2,    ,    , ,  
 6,2012,08,2,22,023,05,1,005,01, ,2,    ,    , ,  
 6,2012,08,2,22,023,05,1,005,04,9,2,    ,    , ,  
 6,2012,08,2,22,023,05,1,005,05, ,2,    ,    , ,  
 6,2012,08,2,22,023,07,1,007,03, ,2,    ,    , ,  
 6,2012,08,2,22,023,08,1,008,01, ,2,    ,    , ,  
 6,2012,08,2,22,023,08,1,008,03, ,2,    ,    , ,  
 6,2012,08,2,22,023,08,1,008,07, ,2,    ,    , ,  
 6,2012,09,2,22,024,02,1,042,01, ,2,    ,    , ,  
 6,2012,09,2,22,024,03,1,043,02,7,2,    ,    , ,  
 6,2012,09,2,22,024,04,1,044,01,1,2,    ,    , ,  
 6,2012,09,2,22,024,04,1,044,02,1,2,    ,    , ,  
 6,2012,09,2,22,024,04,1,044,03,7,2,    ,    , ,  
 6,2012,09,2,22,024,05,1,045,01,7,2,    ,    , ,  
 6,2012,09,2,22,024,05,1,045,02,7,2,    ,    , ,  
 6,2012,09,2,22,024,05,1,045,03, ,2,    ,    , ,  
 6,2012,09,2,22,024,06,1,046,01,5,1,9211,0133,1,24
 6,2012,09,2,22,024,06,1,046,02,5,1,9211,0133,1,24
 6,2012,09,2,22,024,06,1,046,03, ,2,    ,    , ,  
 6,2012,09,2,22,024,07,1,047,01, ,2,    ,    , ,  
 6,2012,09,2,22,024,07,1,047,03, ,2,    ,    , ,  
 6,2012,09,2,22,024,08,1,048,02,3,2,    ,    , ,  
 6,2012,09,2,22,024,09,1,049,01, ,1,9211,0434,4,30
 6,2012,09,2,22,024,09,1,049,02, ,2,    ,    , ,  
 6,2012,09,2,22,024,10,1,050,01,4,1,8273,1547,3,25
 6,2012,09,2,22,024,10,1,050,02, ,2,    ,    , ,  
 6,2012,09,2,22,024,10,1,050,03,7,2,    ,    , ,  
 6,2012,09,2,22,024,10,1,050,04,7,2,    ,    , ,  
 6,2012,09,2,22,025,01,1,011,01, ,2,    ,    , ,  
 6,2012,09,2,22,025,01,1,011,03, ,2,    ,    , ,  
 6,2012,09,2,22,025,02,1,012,01, ,2,    ,    , ,  
 6,2012,09,2,22,025,03,1,013,01,3,2,    ,    , ,  
 6,2012,09,2,22,025,03,1,013,03, ,2,    ,    , ,  
 6,2012,09,2,22,025,04,1,014,01, ,1,7112,1412,1,27
 6,2012,09,2,22,025,04,1,014,02, ,2,    ,    , ,  
 6,2012,09,2,22,025,05,1,015,01,1,2,    ,    , ,  
