REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,TEMP,RESULT_CODE_VISIT1,RESULT_CODE_VISIT2,RESULT_CODE_VISIT3,TIME_TAKEN_VISIT1_MINUTES,TIME_TAKEN_VISIT2_MINUTES,TIME_TAKEN_VISIT3_MINUTES,HOUSING_UNITS_CONSOLIDATED,HOUSING_UNITS_DIVIDED,FINAL_RESULT_CODE
 1,2012,06,1,43,012,02,1,033,  ,1, , ,05,  ,  ,00,00,1
 1,2012,06,1,43,012,03,1,034,  ,1, , ,25,  ,  ,00,00,1
 1,2012,06,1,43,012,04,1,035,  ,6,1, ,  ,15,  ,00,00,1
 1,2012,06,1,43,012,05,1,036,  ,3, , ,  ,  ,  ,00,00,5
 1,2012,06,1,43,012,06,1,037,  ,7, , ,  ,  ,  ,00,00,4
 1,2012,06,1,43,012,07,1,038,  ,6,1, ,  ,15,  ,00,00,1
 1,2012,06,1,43,012,08,1,039,  ,1, , ,10,  ,  ,00,00,1
 1,2012,06,1,43,012,09,1,040,  ,1, , ,15,  ,  ,00,00,1
 1,2012,06,1,43,012,10,1,041,  ,1, , ,20,  ,  ,00,00,1
 1,2012,07,1,43,013,01,1,001,  ,1, , ,10,  ,  ,00,00,1
 1,2012,07,1,43,013,02,1,002,  ,1, , ,05,  ,  ,00,00,1
 1,2012,07,1,43,013,03,1,003,  ,1, , ,10,  ,  ,00,00,1
 1,2012,07,1,43,013,04,1,004,  ,6,6,1,  ,  ,25,00,00,1
 1,2012,07,1,43,013,05,1,005,  ,6,1, ,  ,25,  ,00,00,1
 1,2012,07,1,43,013,06,1,006,  ,1, , ,15,  ,  ,00,00,1
 1,2012,07,1,43,013,07,1,007,  ,7, , ,  ,  ,  ,00,00,4
 1,2012,07,1,43,013,08,1,008,  ,1, , ,10,  ,  ,00,00,1
 1,2012,07,1,43,013,09,1,009,  ,6,6,1,  ,  ,20,00,00,1
 1,2012,07,1,43,013,10,1,010,  ,1, , ,20,  ,  ,00,00,1
 1,2012,07,2,43,014,01,1,021,  ,1, , ,25,  ,  ,00,00,1
 1,2012,07,2,43,014,02,1,022,  ,1, , ,30,  ,  ,00,00,1
 1,2012,07,2,43,014,04,1,024,  ,6,6,1,  ,  ,60,00,00,1
 1,2012,07,2,43,014,03,1,023,  ,4,1, ,  ,45,  ,00,00,1
 1,2012,07,2,43,014,05,1,025,  ,6,4,1,  ,  ,45,00,00,1
 1,2012,07,2,43,014,06,1,026,  ,1, , ,40,  ,  ,00,00,1
 1,2012,07,2,43,014,07,1,027,  ,6,4,1,  ,  ,55,00,00,1
 1,2012,07,2,43,014,08,1,028,  ,1, , ,45,  ,  ,00,00,1
 1,2012,07,2,43,014,09,1,029,  ,1, , ,50,  ,  ,00,00,1
 1,2012,07,2,43,014,10,1,030,  ,6,1, ,  ,50,  ,00,00,1
 1,2012,07,2,43,015,01,1,011,  ,1, , ,20,  ,  ,00,00,1
 1,2012,07,2,43,015,02,1,012,  ,1, , ,25,  ,  ,00,00,1
 1,2012,07,2,43,015,03,1,013,  ,6,1, ,  ,05,  ,00,00,1
 1,2012,07,2,43,015,04,1,014,  ,7, , ,  ,  ,  ,00,00,4
 1,2012,07,2,43,015,05,1,015,  ,1, , ,15,  ,  ,00,00,1
 1,2012,07,2,43,015,06,1,016,  ,1, , ,20,  ,  ,00,00,1
 1,2012,07,2,43,015,07,1,017,  ,1, , ,35,  ,  ,00,00,1
 1,2012,07,2,43,015,08,1,018,  ,6,6,6,  ,  ,  ,00,00,4
 1,2012,07,2,43,015,09,1,019,  ,1, , ,50,  ,  ,00,00,1
 1,2012,07,2,43,015,10,1,020,  ,1, , ,10,  ,  ,00,00,1
 1,2012,07,2,43,016,01,1,041,  ,1, , ,11,  ,  ,00,00,1
 1,2012,07,2,43,016,02,1,042,  ,1, , ,07,  ,  ,00,00,1
 1,2012,07,2,43,016,03,1,043,  ,1, , ,17,  ,  ,00,00,1
 1,2012,07,2,43,016,04,1,044,  ,1, , ,15,  ,  ,00,00,1
 1,2012,07,2,43,016,05,1,045,  ,2,6, ,  ,  ,  ,00,00,4
 1,2012,07,2,43,016,06,1,046,  ,1, , ,19,  ,  ,00,00,1
 1,2012,07,2,43,016,07,1,047,  ,1, , ,15,  ,  ,00,00,1
 1,2012,07,2,43,016,08,1,048,  ,1, , ,17,  ,  ,00,00,1
 1,2012,07,2,43,016,09,1,049,  ,1, , ,14,  ,  ,00,00,1
 1,2012,07,2,43,016,10,1,050,  ,1, , ,19,  ,  ,00,00,1
 1,2012,07,2,43,017,01,1,031,  ,1, , ,13,  ,  ,00,00,1
 1,2012,07,2,43,017,02,1,032,  ,1, , ,19,  ,  ,00,00,1
 1,2012,07,2,43,017,04,1,034,  ,1, , ,10,  ,  ,00,00,1
 1,2012,07,2,43,017,05,1,035,  ,1, , ,10,  ,  ,00,00,1
 1,2012,07,2,43,017,06,1,036,  ,1, , ,10,  ,  ,00,00,1
 1,2012,07,2,43,017,07,1,037,  ,6, , ,05,  ,  ,00,00,4
 1,2012,07,2,43,017,08,1,038,  ,1, , ,21,  ,  ,00,00,1
 1,2012,07,2,43,017,09,1,039,  ,1, , ,13,  ,  ,00,00,1
 1,2012,07,2,43,017,10,1,040,  ,1, , ,09,  ,  ,00,00,1
 1,2012,07,2,43,017,03,1,033,  ,1, , ,17,  ,  ,00,00,1
 1,2012,08,2,43,018,01,1,041,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,018,02,1,042,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,018,03,1,043,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,018,04,1,044,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,018,05,1,045,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,018,06,1,046,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,018,07,1,047,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,018,08,1,048,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,018,09,1,049,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,018,10,1,050,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,019,01,1,031,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,019,02,1,032,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,019,03,1,033,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,019,04,1,034,  ,6,6,6,  ,  ,  ,00,00,4
 1,2012,08,2,43,019,05,1,035,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,019,06,1,036,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,019,07,1,037,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,019,08,1,038,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,019,09,1,039,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,019,10,1,040,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,1,43,020,01,1,011,  ,1, , ,40,  ,  ,00,00,1
 1,2012,08,1,43,020,02,1,012,  ,6,1, ,05,45,  ,00,00,1
 1,2012,08,1,43,020,03,1,013,  ,1, , ,40,  ,  ,00,00,1
 1,2012,08,1,43,020,04,1,014,  ,4,6,1,10,05,45,00,00,1
 1,2012,08,1,43,020,05,1,015,  ,6,1, ,10,30,  ,00,00,1
 1,2012,08,1,43,020,06,1,016,  ,1, , ,45,  ,  ,00,00,1
 1,2012,08,1,43,020,07,1,017,  ,6,6,1,05,10,60,00,00,1
 1,2012,08,1,43,020,08,1,018,  ,1, , ,45,  ,  ,00,00,1
 1,2012,08,1,43,020,09,1,019,  ,4,1, ,05,40,  ,00,00,1
 1,2012,08,1,43,020,10,1,020,  ,6,6,1,05,05,50,00,00,1
 1,2012,08,2,43,021,01,1,021,  ,1, , ,12,  ,  ,00,00,1
 1,2012,08,2,43,021,02,1,022,  ,7, , ,  ,  ,  ,00,00,4
 1,2012,08,2,43,021,03,1,023,  ,1, , ,30,  ,  ,00,00,1
 1,2012,08,2,43,021,04,1,024,  ,1, , ,10,  ,  ,00,00,1
 1,2012,08,2,43,021,05,1,025,  ,6,1, ,05,05,  ,00,00,1
 1,2012,08,2,43,021,06,1,026,  ,6,6,1,05,02,20,00,00,1
 1,2012,08,2,43,021,07,1,027,  ,6,1, ,05,25,  ,00,00,1
 1,2012,08,2,43,021,08,1,028,  ,1, , ,25,  ,  ,00,00,1
 1,2012,08,2,43,021,09,1,029,  ,6,1, ,05,25,  ,00,00,1
 1,2012,08,2,43,021,10,1,030,  ,7, , ,02,  ,  ,00,00,4
 1,2012,09,1,43,022,01,1,011,  ,6,6, ,05,03,  ,00,00,4
 1,2012,09,1,43,022,02,1,012,  ,6,6, ,05,03,  ,00,00,4
 1,2012,09,1,43,022,03,1,013,  ,1, , ,10,  ,  ,00,00,1
 1,2012,09,1,43,022,04,1,014,  ,1, , ,25,  ,  ,00,00,1
 1,2012,09,1,43,022,05,1,015,  ,1, , ,10,  ,  ,00,00,1
 1,2012,09,1,43,022,06,1,016,  ,1, , ,20,  ,  ,00,00,1
 1,2012,09,1,43,022,07,1,017,  ,6,1, ,03,25,  ,00,00,1
 1,2012,09,1,43,022,08,1,018,  ,1, , ,30,  ,  ,00,00,1
 1,2012,09,1,43,022,09,1,019,  ,6,6, ,05,02,  ,00,00,4
 1,2012,09,1,43,022,10,1,020,  ,1, , ,20,  ,  ,00,00,1
 1,2012,09,2,43,023,01,1,001,  ,1, , ,40,  ,  ,00,00,1
 1,2012,09,2,43,023,02,1,002,  ,6,1, ,02,25,  ,00,00,1
 1,2012,09,2,43,023,03,1,003,  ,1, , ,40,  ,  ,00,00,1
 1,2012,09,2,43,023,04,1,004,  ,4,1, ,05,25,  ,00,00,1
 1,2012,09,2,43,023,05,1,005,  ,1, , ,35,  ,  ,00,00,1
 1,2012,09,2,43,023,06,1,006,  ,6,1, ,02,25,  ,00,00,1
 1,2012,09,2,43,023,07,1,007,  ,6,1, ,02,35,  ,00,00,1
 1,2012,09,2,43,023,08,1,008,  ,4,1, ,05,45,  ,00,00,1
 1,2012,09,2,43,023,09,1,009,  ,1, , ,20,  ,  ,00,00,1
 1,2012,09,2,43,023,10,1,010,  ,6,1, ,02,15,  ,00,00,1
 1,2012,09,2,43,024,01,1,021,  ,1, , ,24,  ,  ,00,00,1
 1,2012,09,2,43,024,02,1,022,  ,7, , ,  ,  ,  ,00,00,4
 1,2012,09,2,43,024,03,1,023,  ,1, , ,14,  ,  ,00,00,1
 1,2012,09,2,43,024,04,1,024,  ,1, , ,16,  ,  ,00,00,1
 1,2012,09,2,43,024,05,1,025,  ,1, , ,19,  ,  ,00,00,1
 1,2012,09,2,43,024,06,1,026,  ,1, , ,24,  ,  ,00,00,1
 1,2012,09,2,43,024,07,1,027,  ,1, , ,24,  ,  ,00,00,1
 1,2012,09,2,43,024,08,1,028,  ,1, , ,29,  ,  ,00,00,1
 1,2012,09,2,43,024,09,1,029,  ,1, , ,17,  ,  ,00,00,1
 1,2012,09,2,43,024,10,1,030,  ,1, , ,17,  ,  ,00,00,1
 1,2012,09,2,43,025,01,1,031,  ,1, , ,23,  ,  ,00,00,1
 1,2012,09,2,43,025,02,1,032,  ,1, , ,21,  ,  ,00,00,1
 1,2012,09,2,43,025,03,1,033,  ,1, , ,09,  ,  ,00,00,1
 1,2012,09,2,43,025,04,1,034,  ,1, , ,12,  ,  ,00,00,1
 1,2012,09,2,43,025,05,1,035,  ,6,6,6,05,02,02,00,00,4
 1,2012,09,2,43,025,06,1,036,  ,1, , ,21,  ,  ,00,00,1
 1,2012,09,2,43,025,07,1,037,  ,1, , ,19,  ,  ,00,00,1
 1,2012,09,2,43,025,08,1,038,  ,6, , ,05,  ,  ,00,00,4
 1,2012,09,2,43,025,09,1,039,  ,1, , ,18,  ,  ,00,00,1
 1,2012,09,2,43,025,10,1,040,  ,1, , ,18,  ,  ,00,00,1
 1,2012,10,1,43,026,01,1,001,  ,1, , ,30,  ,  ,00,00,1
 1,2012,10,1,43,026,02,1,002,  ,1, , ,10,  ,  ,00,00,1
 1,2012,10,1,43,026,03,1,003,  ,1, , ,10,  ,  ,00,00,1
 1,2012,10,1,43,026,04,1,004,  ,1, , ,10,  ,  ,00,00,1
 1,2012,10,1,43,026,05,1,005,  ,1, , ,15,  ,  ,00,00,1
 1,2012,10,1,43,026,06,1,006,  ,1, , ,15,  ,  ,00,00,1
 1,2012,10,1,43,026,07,1,007,  ,6,1, ,02,25,  ,00,00,1
 1,2012,10,1,43,026,07,2,008,  ,1, , ,10,  ,  ,00,00,1
 1,2012,10,1,43,026,08,1,009,  ,6,1, ,02,20,  ,00,00,1
 1,2012,10,1,43,026,09,1,010,  ,1, , ,05,  ,  ,00,00,1
 1,2012,10,1,43,026,10,1,011,  ,1, , ,20,  ,  ,00,00,1
 1,2012,10,2,43,027,01,1,022,  ,6,1, ,05,12,  ,00,00,1
 1,2012,10,2,43,027,02,1,023,  ,1, , ,15,  ,  ,00,00,1
 1,2012,10,2,43,027,03,1,024,  ,1, , ,15,  ,  ,00,00,1
 1,2012,10,2,43,027,04,1,025,  ,1, , ,15,  ,  ,00,00,1
 1,2012,10,2,43,027,05,1,026,  ,1, , ,12,  ,  ,00,00,1
 1,2012,10,2,43,027,06,1,027,  ,1, , ,22,  ,  ,00,00,1
 1,2012,10,2,43,027,07,1,028,  ,1, , ,15,  ,  ,00,00,1
 1,2012,10,2,43,027,08,1,029,  ,1, , ,05,  ,  ,00,00,1
 1,2012,10,2,43,027,09,1,030,  ,1, , ,05,  ,  ,00,00,1
 1,2012,10,2,43,027,10,1,031,  ,6,1, ,  ,13,  ,00,00,1
 1,2012,10,2,43,028,01,1,012,  ,1, , ,20,  ,  ,00,00,1
 1,2012,10,2,43,028,02,1,013,  ,6,1, ,02,40,  ,00,00,1
 1,2012,10,2,43,028,03,1,014,  ,6,6,6,05,05,05,00,00,4
 1,2012,10,2,43,028,04,1,015,  ,3,3,3,05,05,05,00,00,5
 1,2012,10,2,43,028,05,1,016,  ,1, , ,30,  ,  ,00,00,1
 1,2012,10,2,43,028,06,1,017,  ,4,1, ,05,45,  ,00,00,1
 1,2012,10,2,43,028,07,1,018,  ,1, , ,30,  ,  ,00,00,1
 1,2012,10,2,43,028,08,1,019,  ,4,1, ,05,45,  ,00,00,1
 1,2012,10,2,43,028,09,1,020,  ,1, , ,35,  ,  ,00,00,1
 1,2012,10,2,43,028,10,1,021,  ,3,3,3,05,05,05,00,00,5
 1,2012,10,2,43,030,01,1,032,  ,1, , ,22,  ,  ,00,00,1
 1,2012,10,2,43,030,02,1,033,  ,1, , ,17,  ,  ,00,00,1
 1,2012,10,2,43,030,03,1,034,  ,1, , ,14,  ,  ,00,00,1
 1,2012,10,2,43,030,04,1,035,  ,1, , ,17,  ,  ,00,00,1
 1,2012,10,2,43,030,05,1,036,  ,1, , ,19,  ,  ,00,00,1
 1,2012,10,2,43,030,06,1,037,  ,1, , ,18,  ,  ,00,00,1
 1,2012,10,2,43,030,07,1,038,  ,1, , ,17,  ,  ,00,00,1
 1,2012,10,2,43,030,08,1,039,  ,1, , ,24,  ,  ,00,00,1
 1,2012,10,2,43,030,09,1,040,  ,1, , ,09,  ,  ,00,00,1
 1,2012,10,2,43,030,10,1,041,  ,2,6, ,  ,  ,  ,00,00,4
 1,2012,11,2,43,031,01,1,001,  ,1, , ,40,  ,  ,00,00,1
 1,2012,11,2,43,031,02,1,002,  ,1, , ,20,  ,  ,00,00,1
 1,2012,11,2,43,031,03,1,003,  ,1, , ,25,  ,  ,00,00,1
 1,2012,11,2,43,031,04,1,004,  ,1, , ,35,  ,  ,00,00,1
 1,2012,11,2,43,031,05,1,005,  ,1, , ,40,  ,  ,00,00,1
 1,2012,11,2,43,031,06,1,006,  ,1, , ,50,  ,  ,00,00,1
 1,2012,11,2,43,031,07,1,007,  ,1, , ,10,  ,  ,00,00,1
 1,2012,11,2,43,031,08,1,008,  ,1, , ,20,  ,  ,00,00,1
 1,2012,11,2,43,031,09,1,009,  ,1, , ,15,  ,  ,00,00,1
 1,2012,11,2,43,031,10,1,010,  ,1, , ,25,  ,  ,00,00,1
 1,2012,11,1,43,032,01,1,011,  ,1, , ,30,  ,  ,00,00,1
 1,2012,11,1,43,032,02,1,012,  ,1, , ,20,  ,  ,00,00,1
 1,2012,11,1,43,032,03,1,013,  ,6,1, ,05,30,  ,00,00,1
 1,2012,11,1,43,032,04,1,014,  ,3, , ,10,  ,  ,00,00,5
 1,2012,11,1,43,032,05,1,015,  ,6,1, ,10,40,  ,00,00,1
 1,2012,11,1,43,032,06,1,016,  ,1, , ,30,  ,  ,00,00,1
 1,2012,11,1,43,032,07,1,017,  ,4,1, ,05,30,  ,00,00,1
 1,2012,11,1,43,032,08,1,018,  ,1, , ,25,  ,  ,00,00,1
 1,2012,11,1,43,032,09,1,019,  ,6,1, ,05,30,  ,00,00,1
 1,2012,11,1,43,032,10,1,020,  ,1, , ,40,  ,  ,00,00,1
 1,2012,11,2,43,033,01,1,021,  ,1, , ,20,  ,  ,00,00,1
 1,2012,11,2,43,033,02,1,022,  ,1, , ,10,  ,  ,00,00,1
 1,2012,11,2,43,033,03,1,023,  ,1, , ,18,  ,  ,00,00,1
 1,2012,11,2,43,033,04,1,024,  ,6,1, ,05,20,  ,00,00,1
 1,2012,11,2,43,033,05,1,025,  ,1, , ,30,  ,  ,00,00,1
 1,2012,11,2,43,033,06,1,026,  ,1, , ,15,  ,  ,00,00,1
 1,2012,11,2,43,033,07,1,027,  ,1, , ,20,  ,  ,00,00,1
 1,2012,11,2,43,033,08,1,028,  ,1, , ,35,  ,  ,00,00,1
 1,2012,11,2,43,033,09,1,029,  ,1, , ,35,  ,  ,00,00,1
 1,2012,11,2,43,033,10,1,030,  ,1, , ,30,  ,  ,00,00,1
 1,2012,11,2,43,034,01,1,031,  ,1, , ,10,  ,  ,00,00,1
 1,2012,11,2,43,034,02,1,032,  ,1, , ,30,  ,  ,00,00,1
 1,2012,11,2,43,034,03,1,033,  ,1, , ,20,  ,  ,00,00,1
 1,2012,11,2,43,034,04,1,034,  ,1, , ,10,  ,  ,00,00,1
 1,2012,11,2,43,034,05,1,035,  ,1, , ,30,  ,  ,00,00,1
 1,2012,11,2,43,034,06,1,036,  ,1, , ,25,  ,  ,00,00,1
 1,2012,11,2,43,034,07,1,037,  ,6,1, ,05,15,  ,00,00,1
 1,2012,11,2,43,034,08,1,038,  ,1, , ,25,  ,  ,00,00,1
 1,2012,11,2,43,034,09,1,039,  ,1, , ,20,  ,  ,00,00,1
 1,2012,11,2,43,034,10,1,040,  ,1, , ,20,  ,  ,00,00,1
 1,2012,12,2,43,035,01,1,021,  ,1, , ,30,  ,  ,00,00,1
 1,2012,12,2,43,035,02,1,022,  ,1, , ,30,  ,  ,00,00,1
 1,2012,12,2,43,035,03,1,023,  ,1, , ,30,  ,  ,00,00,1
 1,2012,12,2,43,035,04,1,024,  ,1, , ,30,  ,  ,00,00,1
 1,2012,12,2,43,035,05,1,025,  ,1, , ,30,  ,  ,00,00,1
 1,2012,12,2,43,035,06,1,026,  ,1, , ,30,  ,  ,00,00,1
 1,2012,12,2,43,035,07,1,027,  ,1, , ,30,  ,  ,00,00,1
 1,2012,12,2,43,035,08,1,028,  ,6,6,6,  ,  ,  ,00,00,4
 1,2012,12,2,43,035,09,1,029,  ,1, , ,30,  ,  ,00,00,1
 1,2012,12,2,43,035,10,1,030,  ,7, , ,00,  ,  ,00,00,5
 1,2012,12,2,43,036,01,1,011,  ,6,6,1,05,05,30,00,00,1
 1,2012,12,2,43,036,02,1,012,  ,1, , ,30,  ,  ,00,00,1
 1,2012,12,2,43,036,03,1,013,  ,1, , ,25,  ,  ,00,00,1
 1,2012,12,2,43,036,04,1,014,  ,1, , ,15,  ,  ,00,00,1
 1,2012,12,2,43,036,05,1,015,  ,6,6,1,  ,  ,15,00,00,1
 1,2012,12,2,43,036,06,1,016,  ,1, , ,10,  ,  ,00,00,1
 1,2012,12,2,43,036,07,1,017,  ,1, , ,20,  ,  ,00,00,1
 1,2012,12,2,43,036,08,1,018,  ,1, , ,10,  ,  ,00,00,1
 1,2012,12,2,43,036,09,1,019,  ,1, , ,10,  ,  ,00,00,1
 1,2012,12,2,43,036,10,1,020,  ,3, , ,  ,  ,  ,00,00,5
 1,2012,12,2,43,037,01,1,001,  ,3, , ,05,  ,  ,00,00,5
 1,2012,12,2,43,037,02,1,002,  ,6,6, ,05,05,  ,00,00,4
 1,2012,12,2,43,037,03,1,003,  ,1, , ,25,  ,  ,00,00,1
 1,2012,12,2,43,037,04,1,004,  ,1, , ,30,  ,  ,00,00,1
 1,2012,12,2,43,037,05,1,005,  ,1, , ,20,  ,  ,00,00,1
 1,2012,12,2,43,037,06,1,006,  ,1, , ,20,  ,  ,00,00,1
 1,2012,12,2,43,037,07,1,007,  ,1, , ,15,  ,  ,00,00,1
 1,2012,12,2,43,037,08,1,008,  ,1, , ,10,  ,  ,00,00,1
 1,2012,12,2,43,037,09,1,009,  ,6,1, ,05,10,  ,00,00,1
 1,2012,12,2,43,037,10,1,010,  ,1, , ,15,  ,  ,00,00,1
 1,2012,04,2,44,001,01,1,001,  ,1, , ,23,  ,  ,00,00,1
 1,2012,04,2,44,001,02,1,002,  ,1, , ,16,  ,  ,00,00,1
 1,2012,04,2,44,001,03,1,003,  ,1, , ,32,  ,  ,00,00,1
 1,2012,04,2,44,001,04,1,004,  ,1, , ,24,  ,  ,00,00,1
 1,2012,04,2,44,001,05,1,005,  ,1, , ,21,  ,  ,00,00,1
 1,2012,04,2,44,001,06,1,006,  ,1, , ,27,  ,  ,00,00,1
 1,2012,04,2,44,001,07,1,007,  ,1, , ,21,  ,  ,00,00,1
 1,2012,04,2,44,001,08,1,008,  ,1, , ,16,  ,  ,00,00,1
 1,2012,04,2,44,001,09,1,009,  ,4,1, ,  ,18,  ,00,00,1
 1,2012,04,2,44,001,10,1,010,  ,1, , ,14,  ,  ,00,00,1
 1,2012,04,2,44,002,01,1,011,  ,1, , ,16,  ,  ,00,00,1
 1,2012,04,2,44,002,02,1,012,  ,1, , ,27,  ,  ,00,00,1
 1,2012,04,2,44,002,03,1,013,  ,1, , ,24,  ,  ,00,00,1
 1,2012,04,2,44,002,04,1,014,  ,1, , ,32,  ,  ,00,00,1
 1,2012,04,2,44,002,05,1,015,  ,1, , ,20,  ,  ,00,00,1
 1,2012,04,2,44,002,06,1,016,  ,1, , ,23,  ,  ,00,00,1
 1,2012,04,2,44,002,07,1,017,  ,1, , ,21,  ,  ,00,00,1
 1,2012,04,2,44,002,08,1,018,  ,1, , ,35,  ,  ,00,00,1
 1,2012,04,2,44,002,09,1,019,  ,1, , ,25,  ,  ,00,00,1
 1,2012,04,2,44,002,10,1,020,  ,1, , ,20,  ,  ,00,00,1
 1,2012,04,2,44,003,01,1,021,  ,1, , ,15,  ,  ,00,00,1
 1,2012,04,2,44,003,02,1,022,  ,1, , ,20,  ,  ,00,00,1
 1,2012,04,2,44,003,03,1,023,  ,1, , ,20,  ,  ,00,00,1
 1,2012,04,2,44,003,04,1,024,  ,1, , ,15,  ,  ,00,00,1
 1,2012,04,2,44,003,05,1,025,  ,1, , ,10,  ,  ,00,00,1
 1,2012,04,2,44,003,06,1,026,  ,1, , ,10,  ,  ,00,00,1
 1,2012,04,2,44,003,07,1,027,  ,1, , ,20,  ,  ,00,00,1
 1,2012,04,2,44,003,08,1,028,  ,1, , ,20,  ,  ,00,00,1
 1,2012,04,2,44,003,09,1,029,  ,1, , ,15,  ,  ,00,00,1
 1,2012,04,2,44,003,10,1,030,  ,1, , ,10,  ,  ,00,00,1
 1,2012,04,2,44,004,01,1,031,  ,4,1, ,  ,15,  ,00,00,1
 1,2012,04,2,44,004,02,1,032,  ,1, , ,15,  ,  ,00,00,1
 1,2012,04,2,44,004,03,1,033,  ,1, , ,20,  ,  ,00,00,1
 1,2012,04,2,44,004,04,1,034,  ,4,1, ,  ,20,  ,00,00,1
 1,2012,04,2,44,004,05,1,035,  ,1, , ,20,  ,  ,00,00,1
 1,2012,04,2,44,004,06,1,036,  ,1, , ,10,  ,  ,00,00,1
 1,2012,04,2,44,004,07,1,037,  ,1, , ,05,  ,  ,00,00,1
 1,2012,04,2,44,004,08,1,038,  ,1, , ,15,  ,  ,00,00,1
 1,2012,04,2,44,004,09,1,039,  ,6,1, ,  ,10,  ,00,00,1
 1,2012,04,2,44,004,10,1,040,  ,1, , ,10,  ,  ,00,00,1
 1,2012,05,2,44,005,01,1,001,  ,6,6,6,  ,  ,  ,00,00,4
 1,2012,05,2,44,005,02,1,002,  ,1, , ,45,  ,  ,00,00,1
 1,2012,05,2,44,005,03,1,003,  ,6,6,6,  ,  ,  ,00,00,4
 1,2012,05,2,44,005,04,1,004,  ,6,1, ,  ,40,  ,00,00,1
 1,2012,05,2,44,005,05,1,005,  ,6,6,6,  ,  ,  ,00,00,4
 1,2012,05,2,44,005,06,1,006,  ,2,1, ,  ,45,  ,00,00,1
 1,2012,05,2,44,005,07,1,007,  ,2,1, ,  ,40,  ,00,00,1
 1,2012,05,2,44,005,08,1,008,  ,6,1, ,  ,40,  ,00,00,1
 1,2012,05,2,44,005,09,1,009,  ,1, , ,30,  ,  ,00,00,1
 1,2012,05,2,44,005,10,1,010,  ,1, , ,35,  ,  ,00,00,1
 1,2012,05,2,44,006,01,1,011,  ,2,1, ,  ,45,  ,00,00,1
 1,2012,05,2,44,006,02,1,012,  ,1, , ,10,  ,  ,00,00,1
 1,2012,05,2,44,006,03,1,013,  ,1, , ,45,  ,  ,00,00,1
 1,2012,05,2,44,006,04,1,014,  ,1, , ,40,  ,  ,00,00,1
 1,2012,05,2,44,006,05,1,015,  ,6,6,6,  ,  ,  ,00,00,4
 1,2012,05,2,44,006,06,1,016,  ,1, , ,20,  ,  ,00,00,1
 1,2012,05,2,44,006,07,1,017,  ,1, , ,40,  ,  ,00,00,1
 1,2012,05,2,44,006,08,1,018,  ,2,1, ,  ,30,  ,00,00,1
 1,2012,05,2,44,006,09,1,019,  ,1, , ,60,  ,  ,00,00,1
 1,2012,05,2,44,006,10,1,020,  ,1, , ,50,  ,  ,00,00,1
 1,2012,05,2,44,007,01,1,021,  ,1, , ,20,  ,  ,00,00,1
 1,2012,05,2,44,007,02,1,022,  ,1, , ,15,  ,  ,00,00,1
 1,2012,05,2,44,007,03,1,023,  ,1, , ,10,  ,  ,00,00,1
 1,2012,05,2,44,007,04,1,024,  ,1, , ,08,  ,  ,00,00,1
 1,2012,05,2,44,007,05,1,025,  ,1, , ,22,  ,  ,00,00,1
 1,2012,05,2,44,007,06,1,026,  ,1, , ,16,  ,  ,00,00,1
 1,2012,05,2,44,007,07,1,027,  ,1, , ,15,  ,  ,00,00,1
 1,2012,05,2,44,007,08,1,028,  ,1, , ,15,  ,  ,00,00,1
 1,2012,05,2,44,007,09,1,029,  ,1, , ,20,  ,  ,00,00,1
 1,2012,05,2,44,007,10,1,030,  ,1, , ,05,  ,  ,00,00,1
 1,2012,05,2,44,008,01,1,031,  ,1, , ,15,  ,  ,00,00,1
 1,2012,05,2,44,008,02,1,032,  ,1, , ,10,  ,  ,00,00,1
 1,2012,05,2,44,008,03,1,033,  ,1, , ,15,  ,  ,00,00,1
 1,2012,05,2,44,008,04,1,034,  ,7, , ,  ,  ,  ,00,00,5
 1,2012,05,2,44,008,05,1,035,  ,1, , ,15,  ,  ,00,00,1
 1,2012,05,2,44,008,06,1,036,  ,1, , ,17,  ,  ,00,00,1
