REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q43_PERSON_SERIAL_NO,Q43_EXPECT_MINIMUM_SALARY,Q44_HOW_LONG_LOOKING_JOB,Q45_FORMAL_TRAINING,Q46B1_TRAINING_FIELD_1ST,Q46C1_NATURE_CERTIFICATE_1ST,Q46D1_INSTITUTION_1ST,Q46E1_DURATION_1ST,Q46B2_TRAINING_FIELD_2ND,Q46C2_NATURE_CERTIFICATE_2ND,Q46D2_INSTITUTION_2ND,Q46E2_DURATION_2ND
11,2012,09,2,43,023,05,1,005,02,12000,1,1,541,1,43,12,   , ,  ,  
11,2012,09,2,43,023,09,1,009,03,15000,1,1,719,2,05,12,718,1,46,06
11,2012,09,2,43,024,03,1,023,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,10,1,43,026,02,1,002,02,35000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,10,1,43,026,06,1,006,01,40000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,43,028,06,1,017,04,15000,1,1,122,1,37,06,   , ,  ,  
11,2012,11,2,43,031,05,1,005,03,07000,3,1,233,1,46,06,   , ,  ,  
11,2012,11,2,43,034,03,1,033,03,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,43,034,05,1,035,03,30000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,43,035,02,1,022,05,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,43,035,03,1,023,02,15000,1,1,719,1,05,03,   , ,  ,  
11,2012,12,2,43,035,09,1,029,04,25000,3,1,982,1,43,09,   , ,  ,  
11,2012,12,2,43,036,05,1,015,02,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,43,037,04,1,004,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,44,003,09,1,029,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,44,005,02,1,002,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,44,005,04,1,004,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,44,005,06,1,006,03,18000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,44,005,07,1,007,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,44,006,06,1,016,01,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,44,006,07,1,017,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,44,006,10,1,020,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,44,007,05,1,025,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,44,007,09,1,029,03,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,44,010,05,1,015,01,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,44,010,07,1,017,01,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,44,012,06,1,036,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,44,012,06,1,036,04,07000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,44,012,08,1,038,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,44,012,09,1,039,03,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,44,015,05,1,015,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,44,016,03,1,023,03,07000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,44,016,03,1,023,04,07000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,44,016,10,1,030,02,07000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,44,018,10,1,020,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,44,018,10,1,020,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,44,021,01,1,021,04,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,44,022,01,1,001,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,44,027,03,1,023,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,44,029,03,1,003,06,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,44,033,10,1,030,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,45,004,09,1,039,01,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,45,007,04,1,024,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,45,008,07,1,037,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,45,011,09,1,029,02,18000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,45,013,01,1,001,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,45,014,05,1,015,01,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,45,014,09,1,019,01,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,45,015,05,1,025,02,21000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,45,016,09,1,039,04,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,45,016,09,1,039,05,16000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,45,020,10,1,040,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,45,020,10,1,040,05,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,45,025,03,1,003,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,45,025,09,1,009,01,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,45,026,02,1,012,01,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,45,026,06,1,016,02,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,45,031,04,1,024,02,18000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,45,031,06,1,026,02,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,45,031,10,1,030,01,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,45,034,04,1,014,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,04,1,51,004,03,1,033,01,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,51,005,08,1,048,03,30000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,51,005,08,1,048,04,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,51,006,05,1,055,05,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,51,006,06,1,056,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,51,006,06,1,056,05,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,51,006,10,1,060,02,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,51,007,10,1,010,02,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,51,011,03,1,043,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,51,011,05,1,045,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,51,013,06,1,006,03,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,51,013,06,1,006,04,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,06,1,51,015,02,1,022,01,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,1,51,016,05,1,035,03,30000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,51,017,09,1,049,01,30000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,51,019,07,1,047,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,1,51,021,01,1,001,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,1,51,021,07,1,007,04,18000,3,1,618,2,46,12,719,1,46,06
11,2012,08,2,51,025,08,1,008,04,25000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,51,026,08,1,018,01,25000,3,1,218,1,43,06,   , ,  ,  
11,2012,11,2,51,047,02,1,042,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,51,053,07,1,047,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,51,054,07,1,057,05,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,51,054,07,1,057,06,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,51,054,08,1,058,02,13000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,51,054,10,1,060,02,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,51,054,10,1,060,03,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,52,002,03,1,013,01,07500,3,1,231,1,05,06,122,1,03,07
11,2012,05,2,52,007,01,1,001,03,15000,2,1,719,1,46,12,   , ,  ,  
11,2012,05,2,52,007,03,1,003,01,30000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,52,007,07,1,007,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,52,009,01,1,021,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,52,009,02,1,022,02,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,52,009,02,1,022,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,52,013,09,1,069,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,52,019,03,1,053,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,52,019,09,1,059,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,52,022,08,1,018,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,52,028,03,1,083,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,08,1,52,030,05,1,075,03,20000,3,1,719,1,46,18,   , ,  ,  
11,2012,08,1,52,030,09,1,079,02,12000,3,1,719,1,46,06,   , ,  ,  
11,2012,08,1,52,030,10,1,080,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,08,1,52,032,08,1,128,03,20000,3,1,122,1,46,06,233,1,46,03
11,2012,08,2,52,033,02,1,132,04,20000,2,1,712,2,01,99,   , ,  ,  
11,2012,08,2,52,033,05,1,135,03,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,52,038,09,1,059,01,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,52,041,04,1,024,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,52,041,10,1,030,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,52,042,04,1,004,03,01000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,52,043,02,1,012,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,1,52,051,03,1,013,01,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,52,052,01,1,021,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,52,052,08,1,028,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,52,052,08,1,028,04,18000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,52,054,02,1,002,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,52,055,02,1,042,01,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,52,056,02,1,002,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,1,52,059,08,1,018,04,20000,3,1,719,1,43,46,   , ,  ,  
11,2012,04,2,53,002,04,1,014,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,04,1,53,003,03,1,023,03,11000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,1,53,013,01,1,001,04,40000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,1,53,013,05,1,005,04,30000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,53,019,02,1,042,03,30000,3,1,718,1,12,06,   , ,  ,  
11,2012,08,2,53,019,07,1,047,03,30000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,1,53,022,02,1,032,03,40000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,1,53,022,04,1,034,02,30000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,09,1,53,022,08,1,038,03,30000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,1,53,022,10,1,040,02,30000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,53,024,01,1,021,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,53,024,01,1,021,04,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,53,024,10,1,030,02,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,53,024,10,1,030,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,10,1,53,026,02,1,002,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,1,53,026,06,1,006,03,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,53,028,07,1,017,02,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,53,032,08,1,028,02,03000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,53,033,05,1,015,04,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,61,006,08,1,128,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,61,007,04,1,145,03,25000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,61,007,06,1,147,03,18000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,61,009,07,1,057,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,61,009,10,1,060,03,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,61,016,01,1,021,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,61,016,05,1,026,02,20000,2,1,718,2,25,12,   , ,  ,  
11,2012,05,2,61,020,09,1,139,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,61,024,02,1,062,03,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,61,024,03,1,063,02,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,61,025,01,1,031,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,61,029,07,1,107,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,61,030,03,1,073,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,61,032,02,1,042,03,10000,2,1,871,2,45,12,   , ,  ,  
11,2012,06,2,61,036,08,1,149,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,61,039,02,1,072,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,61,041,04,1,155,03,12000,2,1,612,2,43,36,   , ,  ,  
11,2012,06,2,61,041,08,1,159,04,10000,2,1,711,2,05,06,   , ,  ,  
11,2012,06,2,61,042,01,1,051,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,61,043,02,1,112,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,61,045,02,1,012,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,61,045,02,1,012,04,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,61,045,05,1,015,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,61,045,07,1,017,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,61,047,07,1,107,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,61,049,05,1,136,04,10500,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,61,058,03,1,053,01,30000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,61,060,07,1,167,01,12000,1,1,719,2,02,12,   , ,  ,  
11,2012,08,2,61,074,10,1,030,02,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,61,076,03,1,003,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,08,1,61,079,10,1,130,02,15000,3,1,974,1,43,12,   , ,  ,  
11,2012,08,2,61,080,04,1,104,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,61,080,04,1,104,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,61,080,08,1,108,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,61,080,10,1,110,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,61,082,07,1,037,03,15000,3,1,861,1,28,12,   , ,  ,  
11,2012,08,2,61,083,01,1,111,04,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,61,085,02,1,012,01,20000,2,1,248,3,32,06,   , ,  ,  
11,2012,09,2,61,089,04,1,044,02,08000,3,1,229,1,06,12,   , ,  ,  
11,2012,09,2,61,095,01,1,131,02,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,61,097,01,1,111,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,61,097,03,1,113,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,61,097,04,1,114,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,61,097,04,1,114,05,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,61,098,10,1,040,02,25000,2,1,236,1,01,12,   , ,  ,  
11,2012,09,2,61,099,04,1,104,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,61,099,04,1,104,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,61,099,04,1,104,05,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,61,102,04,1,084,04,15000,3,1,419,1,09,01,   , ,  ,  
11,2012,09,2,61,103,10,1,100,03,16000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,61,111,03,1,083,01,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,61,113,03,1,113,07,10000,3,1,871,1,46,06,   , ,  ,  
11,2012,10,2,61,114,01,1,121,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,61,114,02,1,122,06,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,61,114,03,1,123,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,61,114,04,1,124,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,61,114,05,1,125,07,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,61,114,10,1,130,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,61,114,10,1,130,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,61,116,07,1,067,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,121,07,1,138,03,40000,1,1,811,3,27,48,   , ,  ,  
11,2012,11,2,61,122,01,1,101,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,122,10,1,110,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,122,10,1,110,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,123,02,1,112,01,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,124,01,1,071,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,124,03,1,073,01,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,127,02,1,153,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,127,03,1,154,06,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,136,10,1,050,05,30000,1,1,511,1,44,99,   , ,  ,  
11,2012,11,2,61,137,02,1,052,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,137,03,1,053,03,15000,2,1,719,1,46,06,   , ,  ,  
11,2012,12,2,61,138,05,1,135,03,15000,2,1,611,1,18,08,   , ,  ,  
11,2012,12,2,61,139,06,1,146,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,140,10,1,110,02,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,141,07,1,047,02,28000,1,1,221,2,02,48,   , ,  ,  
11,2012,12,2,61,142,08,1,028,03,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,145,03,1,063,01,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,145,09,1,069,03,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,146,01,1,121,01,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,146,04,1,124,01,25000,1,1,811,2,04,48,   , ,  ,  
11,2012,12,2,61,146,05,1,125,03,10000,1,1,871,1,05,06,   , ,  ,  
11,2012,12,2,61,147,01,1,151,06,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,147,02,1,152,02,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,148,04,1,094,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,148,08,1,098,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,62,002,04,1,034,03,15000,3,1,324,1,03,06,   , ,  ,  
11,2012,04,2,62,005,04,1,004,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,62,006,05,1,015,03,15000,3,1,719,2,03,12,   , ,  ,  
11,2012,06,2,62,015,02,1,012,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,62,016,01,1,021,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,1,62,017,03,1,063,03,50000,1,1,711,3,45,12,   , ,  ,  
11,2012,06,2,62,018,03,1,033,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,62,018,03,1,033,04,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,62,023,05,1,025,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,62,027,03,1,063,03,40000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,62,037,01,1,021,02,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,62,038,05,1,035,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,62,038,06,1,036,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,62,038,08,1,038,01,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,62,047,05,1,055,03,15000,1,1,711,1,03,06,   , ,  ,  
11,2012,11,2,62,049,03,1,003,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,62,054,03,1,053,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,62,055,09,1,069,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,62,059,04,1,034,03,15000,3,1,541,1,12,12,   , ,  ,  
11,2012,04,2,71,005,04,1,064,01,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,71,007,01,1,051,01,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,71,008,01,1,001,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,71,011,05,1,035,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,71,013,07,1,057,02,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,71,017,05,1,035,04,15000,3,1,711,1,45,99,   , ,  ,  
11,2012,06,2,71,020,02,1,042,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,71,023,04,1,035,03,15000,3,1,711,2,05,06,   , ,  ,  
11,2012,07,2,71,024,04,1,055,04,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,1,71,025,07,1,017,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,71,026,04,1,004,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,71,026,10,1,010,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,71,028,04,1,045,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,71,029,09,1,009,04,25000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,71,032,08,1,028,03,22000,3,1,711,1,45,06,   , ,  ,  
11,2012,08,2,71,032,08,1,028,05,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,71,034,01,1,041,03,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,71,035,01,1,051,01,20000,2,1,711,1,45,03,   , ,  ,  
11,2012,08,2,71,035,05,1,055,01,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,1,71,039,07,1,037,04,25000,2,1,811,2,01,48,   , ,  ,  
11,2012,09,2,71,041,09,1,059,01,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,71,048,09,1,059,02,20000,2,1,714,2,01,06,711,1,45,06
11,2012,11,2,71,055,09,1,079,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,11,3,71,056,03,1,053,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,3,71,056,08,1,058,02,12500,3,1,121,1,03,06,   , ,  ,  
11,2012,11,3,71,056,09,1,059,02,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,3,71,056,10,1,060,02,13000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,71,059,02,1,052,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,71,061,10,1,030,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,71,063,06,1,036,02,12000,2,1,711,1,46,12,714,1,43,04
11,2012,05,2,72,008,05,1,035,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,72,012,02,1,032,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,72,014,05,1,035,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,72,016,09,1,019,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,72,016,02,1,012,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,72,016,03,1,013,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,72,016,03,1,013,05,15000,1,1,225,1,21,02,   , ,  ,  
11,2012,08,2,72,022,06,1,026,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,72,022,08,1,028,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,72,025,08,1,038,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,72,026,06,1,026,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,3,72,028,08,1,018,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,3,72,028,08,1,018,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,3,72,028,08,1,018,05,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,72,031,01,1,021,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,72,032,07,1,037,02,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,72,033,03,1,013,04,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,72,037,02,1,002,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,72,038,01,1,011,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,72,038,03,1,013,02,20000,2,2,   , ,  ,  ,   , ,  ,  
