REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q7_PERSON_SERIAL_NO,Q7_MAIN_ECONAMIC_ACTIVITY,Q8_MAIN_ACTIVITY_PLACE,Q9_STATUS_OF_OCCUPATION,Q10_TYPE_OF_OCCUPATION,Q11_PENSION_CONTRIBUTION,Q12_ENTITILED_PAID_LEAVE,Q13_WORK_SECTOR
 4,2012,04,2,13,004,08,1,039,01,0009,9600,1,4, , , 
 4,2012,04,2,13,004,08,1,039,02,7414,1602,3, , , , 
 4,2012,04,2,13,004,08,1,039,03,7414,1602,4, , , , 
 4,2012,04,2,13,004,09,1,040,01,9211,0212,1,3,1,2,3
 4,2012,04,2,13,004,09,1,040,02,9211,0211,4, , , , 
 4,2012,04,2,13,004,10,1,041,01,9211,0212,1,3,1,2,3
 4,2012,04,2,13,005,01,1,042,01,0009,9600,1,4, , , 
 4,2012,04,2,13,005,01,1,042,02,9132,6519,1,2,2,2,1
 4,2012,04,2,13,005,01,1,042,03,7433,1810,1,2,2,2,3
 4,2012,04,2,13,005,02,1,043,01,7123,4521,1,4, , , 
 4,2012,04,2,13,005,03,1,044,01,7431,3699,3, , , , 
 4,2012,04,2,13,005,04,1,045,01,0009,9600,1,4, , , 
 4,2012,04,2,13,005,05,1,046,01,7123,4521,1,4, , , 
 4,2012,04,2,13,005,05,1,046,02,7433,1810,1,1,1,1,3
 4,2012,04,2,13,005,06,1,047,01,0110,7522,1,1,1,1,1
 4,2012,04,2,13,005,10,1,051,02,1314,5211,3, , , , 
 4,2012,04,2,13,005,10,1,051,03,7221,2710,1,1,1,1,3
 4,2012,04,2,13,006,01,1,052,01,7412,1549,3, , , , 
 4,2012,04,2,13,006,01,1,052,02,7245,2710,1,3,2,2,3
 4,2012,04,2,13,006,02,1,053,01,5220,5220,3, , , , 
 4,2012,04,2,13,006,03,1,054,01,7122,4521,1,4, , , 
 4,2012,04,2,13,006,03,1,054,03,9322,1541,1,3,2,2,3
 4,2012,04,2,13,006,04,1,055,04,4111,9192,1,2,2,2,3
 4,2012,04,2,13,006,05,1,056,01,1314,1541,2, , , , 
 4,2012,04,2,13,006,05,1,056,02,7412,1541,4, , , , 
 4,2012,04,2,13,006,06,1,057,01,7122,4521,1,4, , , 
 4,2012,04,2,13,006,07,1,058,02,9211,5220,3, , , , 
 4,2012,04,2,13,006,07,1,058,06,8274,1541,1,2,2,2,3
 4,2012,04,2,13,006,09,1,060,03,7211,2721,3, , , , 
 4,2012,04,2,13,006,10,1,061,01,9153,7492,1,3,2,1,3
 4,2012,04,1,13,007,01,1,062,03,9152,7492,1,2,2,2,3
 4,2012,04,1,13,007,01,2,063,01,7123,4529,1,2,2,2,3
 4,2012,04,1,13,007,03,1,065,04,7123,4521,1,4, , , 
 4,2012,04,1,13,007,04,1,066,01,5122,5510,1,2,2,2,3
 4,2012,04,1,13,007,05,1,067,05,7123,4529,1,2,2,2,3
 4,2012,04,1,13,007,06,1,068,01,9341,5236,1,2,2,2,3
 4,2012,04,1,13,007,06,1,068,06,9341,5236,2, , , , 
 4,2012,04,1,13,007,08,1,070,04,5210,5232,1,2,2,2,3
 4,2012,04,1,13,007,08,1,070,05,8322,6024,3, , , , 
 4,2012,04,1,13,007,09,1,072,06,9311,4521,1,4, , , 
 4,2012,04,1,13,007,09,1,072,07,9311,4521,1,4, , , 
 4,2012,04,1,13,007,09,1,072,10,9311,4521,1,2,2,2,3
 4,2012,04,1,13,007,10,1,073,03,7241,4539,1,4, , , 
 4,2012,04,2,13,008,02,1,075,01,1319,0411,2, , , , 
 4,2012,04,2,13,008,02,1,075,02,9211,0411,1,2,2,2,3
 4,2012,04,2,13,008,03,1,076,01,2223,8515,1,1,1,1,1
 4,2012,04,2,13,008,05,1,078,01,7231,5020,1,3,2,2,3
 4,2012,04,2,13,008,06,1,079,01,1314,5143,2, , , , 
 4,2012,04,2,13,008,07,1,080,01,1312,2710,2, , , , 
 4,2012,04,2,13,008,08,1,081,01,8278,1602,1,4, , , 
 4,2012,04,2,13,008,09,1,082,01,9211,1413,2, , , , 
 4,2012,04,2,13,008,10,1,083,01,5162,7522,1,1,1,1,1
 4,2012,04,2,13,009,01,1,084,01,8322,6022,3, , , , 
 4,2012,04,2,13,009,02,1,085,01,1311,0111,3, , , , 
 4,2012,04,2,13,009,02,1,085,02,6210,0211,1,2,2,2,3
 4,2012,04,2,13,009,03,1,086,01,1311,0111,3, , , , 
 4,2012,04,2,13,009,03,1,086,03,3439,7513,1,1,1,1,2
 4,2012,04,2,13,009,04,1,087,01,6112,0211,3, , , , 
 4,2012,04,2,13,009,05,1,088,01,6112,0211,3, , , , 
 4,2012,04,2,13,009,06,1,089,01,1314,5211,3, , , , 
 4,2012,04,2,13,009,06,1,089,02,5210,5211,1,2,2,2,3
 4,2012,04,2,13,009,07,1,090,02,3131,7494,1,2,2,2,3
 4,2012,04,2,13,009,07,1,090,03,5141,9302,3, , , , 
 4,2012,04,2,13,009,08,1,091,01,8324,0212,1,1,1,1,3
 4,2012,04,2,13,009,09,1,092,01,3419,5143,1,2,2,2,3
 4,2012,04,2,13,009,09,1,092,02,2321,8021,1,1,1,1,1
 4,2012,04,2,13,009,10,1,093,02,9211,0434,1,4, , , 
 4,2012,04,2,13,009,10,1,093,03,8322,6022,3, , , , 
 4,2012,04,2,13,010,01,1,094,01,6111,0111,3, , , , 
 4,2012,04,2,13,010,01,1,094,03,5220,5129,1,2,2,2,3
 4,2012,04,2,13,010,02,1,095,02,1314,5233,3, , , , 
 4,2012,04,2,13,010,03,1,096,01,5220,5129,1,2,2,2,3
 4,2012,04,2,13,010,04,1,097,01,6111,0111,3, , , , 
 4,2012,04,2,13,010,04,1,097,03,8322,6022,3, , , , 
 4,2012,04,2,13,010,06,1,099,01,9211,0211,3, , , , 
 4,2012,04,2,13,010,09,1,102,01,7231,5020,3, , , , 
 4,2012,05,2,13,011,01,1,001,01,7241,4531,3, , , , 
 4,2012,05,2,13,011,01,1,001,03,4121,6420,1,1,1,1,3
 4,2012,05,2,13,011,02,1,002,01,9313,4521,1,4, , , 
 4,2012,05,2,13,011,03,1,003,01,7135,1810,1,1,1,1,3
 4,2012,05,2,13,011,03,1,003,06,3439,2930,1,2,2,2,3
 4,2012,05,2,13,011,04,1,004,01,4121,5030,1,1,1,1,3
 4,2012,05,2,13,011,04,1,004,03,4223,2912,1,1,1,1,3
 4,2012,05,2,13,011,04,1,004,04,4143,7511,1,1,1,1,1
 4,2012,05,2,13,011,05,1,005,03,5162,7511,1,1,1,1,1
 4,2012,05,2,13,011,07,1,007,02,3119,8021,1,1,1,1,1
 4,2012,05,2,13,011,08,1,008,01,2451,9213,1,1,1,1,3
 4,2012,05,2,13,011,10,1,010,01,2149,4521,1,1,1,1,3
 4,2012,05,2,13,011,10,1,010,02,2149,4521,1,1,1,1,3
 4,2012,05,2,13,012,01,1,011,01,1317,5020,3, , , , 
 4,2012,05,2,13,012,03,1,013,01,1317,9249,3, , , , 
 4,2012,05,2,13,012,03,1,013,03,4115,7513,1,1,1,1,1
 4,2012,05,2,13,012,04,1,014,01,9132,7513,1,1,1,1,1
 4,2012,05,2,13,012,05,1,015,02,7433,1810,1,1,1,2,3
 4,2012,05,2,13,012,05,1,015,04,7433,1810,1,1,1,2,3
 4,2012,05,2,13,012,07,1,017,03,1317,5235,3, , , , 
 4,2012,05,2,13,012,07,1,017,04,2332,8012,3, , , , 
 4,2012,05,2,13,012,09,1,019,01,6121,0411,3, , , , 
 4,2012,05,2,13,012,09,1,019,03,6121,0411,3, , , , 
 4,2012,05,2,13,012,09,1,019,06,8322,6309,1,1,2,2,3
 4,2012,05,2,13,012,10,1,020,01,1317,5020,2, , , , 
 4,2012,05,2,13,013,01,1,021,01,6111,0212,1,2,2,2,3
 4,2012,05,2,13,013,01,2,022,02,9322,2511,1,1,1,1,3
 4,2012,05,2,13,013,04,1,024,01,6111,0212,3, , , , 
 4,2012,05,2,13,013,04,1,024,03,8322,6023,1,3,2,2,3
 4,2012,05,2,13,013,05,1,025,01,7131,4543,1,2,2,2,3
 4,2012,05,2,13,013,05,1,025,02,7433,1810,1,1,1,1,3
 4,2012,05,2,13,013,06,1,026,01,6111,0162,3, , , , 
 4,2012,05,2,13,013,06,1,026,02,1314,5211,3, , , , 
 4,2012,05,2,13,013,07,1,027,03,3122,7290,3, , , , 
 4,2012,05,2,13,013,07,1,027,04,3122,1810,1,1,1,1,3
 4,2012,05,2,13,013,08,1,028,01,3415,5020,1,1,1,1,3
 4,2012,05,2,13,013,08,1,028,02,2231,8511,1,1,1,1,1
 4,2012,05,2,13,013,09,1,029,01,3423,4521,2, , , , 
 4,2012,05,2,13,013,10,1,030,01,8324,6023,1,1,1,1,3
 4,2012,05,2,13,013,10,1,030,02,5210,5232,1,2,2,2,3
 4,2012,05,3,13,014,02,1,032,01,5220,5211,3, , , , 
 4,2012,05,3,13,014,02,1,032,02,5220,5211,4, , , , 
 4,2012,05,3,13,014,04,1,034,01,4115,2511,1,1,1,1,3
 4,2012,05,3,13,014,04,1,034,02,7433,1810,1,3,2,2,3
 4,2012,05,3,13,014,05,1,035,01,9131,9500,1,2,2,2,3
 4,2012,05,3,13,014,06,1,036,01,7141,4541,1,1,2,2,3
 4,2012,05,3,13,014,06,1,036,02,6113,0161,3, , , , 
 4,2012,05,3,13,014,07,1,037,02,9113,5211,3, , , , 
 4,2012,05,3,13,014,08,1,038,01,7142,5020,1,2,2,2,3
 4,2012,05,3,13,014,08,1,038,02,7433,1810,1,1,1,1,3
 4,2012,05,3,13,014,09,1,039,01,9211,0211,1,2,2,2,3
 4,2012,05,3,13,014,09,1,039,02,7122,4521,1,2,2,2,3
 4,2012,05,3,13,014,10,1,040,01,6111,0212,1,3,1,2,1
 4,2012,05,3,13,014,10,1,040,02,6111,0212,1,3,1,2,1
 4,2012,05,2,13,015,01,1,041,02,9211,0211,1,4, , , 
 4,2012,05,2,13,015,02,1,042,01,9211,0211,3, , , , 
 4,2012,05,2,13,015,02,1,042,02,9211,0211,4, , , , 
 4,2012,05,2,13,015,03,1,043,01,9132,9600,1,4, , , 
 4,2012,05,2,13,015,03,1,043,02,9132,9600,1,4, , , 
 4,2012,05,2,13,015,04,1,044,02,9211,0211,1,4, , , 
 4,2012,05,2,13,015,04,1,044,03,9132,9600,1,4, , , 
 4,2012,05,2,13,015,04,1,044,04,9132,9600,1,4, , , 
 4,2012,05,2,13,015,04,1,044,05,9132,9600,1,4, , , 
 4,2012,05,2,13,015,05,1,045,01,9211,0211,4, , , , 
 4,2012,05,2,13,015,05,1,045,02,9211,0211,3, , , , 
 4,2012,05,2,13,015,06,1,046,01,9132,8511,1,3,1,2,3
 4,2012,05,2,13,015,08,1,048,01,9211,9600,1,4, , , 
 4,2012,05,2,13,015,08,1,048,02,9211,0211,1,4, , , 
 4,2012,05,2,13,015,09,1,049,01,6112,0211,3, , , , 
 4,2012,05,2,13,015,10,1,050,01,9211,9600,1,4, , , 
 4,2012,05,2,13,016,01,1,051,01,7124,2029,3, , , , 
 4,2012,05,2,13,016,02,1,052,01,7122,4521,1,4, , , 
 4,2012,05,2,13,016,04,1,054,03,7436,1810,3, , , , 
 4,2012,05,2,13,016,06,1,056,01,1224,5211,1,1,1,1,2
 4,2012,05,2,13,016,06,1,056,02,4111,7513,1,1,1,1,2
 4,2012,05,2,13,016,06,1,056,03,9132,6519,1,1,1,1,3
 4,2012,05,2,13,016,07,1,057,02,8322,7512,1,1,1,1,2
 4,2012,05,2,13,016,10,1,060,01,1314,5211,3, , , , 
 4,2012,05,1,13,017,01,1,061,01,1317,5235,3, , , , 
 4,2012,05,1,13,017,01,1,061,05,5210,5235,4, , , , 
 4,2012,05,1,13,017,02,1,062,01,5220,5211,3, , , , 
 4,2012,05,1,13,017,03,1,063,04,5220,5239,3, , , , 
 4,2012,05,1,13,017,05,1,065,04,4131,9309,1,2,2,1,3
 4,2012,05,1,13,017,05,1,065,05,3429,5239,1,2,2,1,3
 4,2012,05,1,13,017,10,1,070,01,5220,5239,3, , , , 
 4,2012,05,2,13,018,01,1,071,03,2331,8011,1,1,1,1,1
 4,2012,05,2,13,018,01,1,071,04,2321,8021,1,1,1,1,1
 4,2012,05,2,13,018,02,1,072,01,8322,6024,3, , , , 
 4,2012,05,2,13,018,02,1,072,02,4111,5020,1,1,1,1,3
 4,2012,05,2,13,018,03,1,073,01,1314,5239,3, , , , 
 4,2012,05,2,13,018,03,1,073,02,4211,5211,1,1,1,1,2
 4,2012,05,2,13,018,04,1,074,03,4111,6519,1,1,1,1,1
 4,2012,05,2,13,018,05,1,075,01,7433,1810,3, , , , 
 4,2012,05,2,13,018,07,1,077,01,7124,2029,3, , , , 
 4,2012,05,2,13,018,07,1,077,02,9132,8032,1,1,1,1,1
 4,2012,05,2,13,018,07,1,077,04,7212,2710,1,1,1,1,3
 4,2012,05,2,13,018,08,1,078,01,9211,0221,1,4, , , 
 4,2012,05,2,13,018,09,1,079,01,1316,6021,1,1,1,1,2
 4,2012,05,2,13,018,09,1,079,03,5220,5238,1,2,2,2,3
 4,2012,05,2,13,019,02,1,082,02,8322,1810,1,2,2,1,3
 4,2012,05,2,13,019,03,1,083,01,7437,3610,2, , , , 
 4,2012,05,2,13,019,04,1,084,03,5123,5510,1,2,2,2,3
 4,2012,05,2,13,019,06,1,086,01,3414,6308,3, , , , 
 4,2012,05,2,13,019,06,1,086,02,2321,8021,1,1,1,1,1
 4,2012,05,2,13,019,07,1,087,01,3414,6308,3, , , , 
 4,2012,05,2,13,019,07,1,087,02,3439,7511,1,1,1,1,2
 4,2012,05,2,13,019,08,1,088,03,8322,6309,3, , , , 
 4,2012,05,2,13,019,09,1,089,01,5123,5510,1,1,1,1,3
 4,2012,05,2,13,019,10,1,090,01,5113,5510,3, , , , 
 4,2012,05,2,13,020,01,1,091,01,9313,4529,1,4, , , 
 4,2012,05,2,13,020,01,1,091,02,6210,0211,1,4, , , 
 4,2012,05,2,13,020,01,1,091,04,9313,4529,1,4, , , 
 4,2012,05,2,13,020,02,1,092,01,5122,5510,1,3,2,2,3
 4,2012,05,2,13,020,03,1,093,03,1314,5232,3, , , , 
 4,2012,05,2,13,020,05,1,095,02,1317,5220,3, , , , 
 4,2012,05,2,13,020,05,1,095,04,9111,5220,4, , , , 
 4,2012,05,2,13,020,06,1,096,01,1317,5232,3, , , , 
 4,2012,05,2,13,020,07,1,097,01,7313,3691,3, , , , 
 4,2012,05,2,13,020,08,1,098,01,5210,5232,1,3,2,2,3
 4,2012,05,2,13,020,08,1,098,04,5122,5510,1,3,2,2,3
 4,2012,05,2,13,020,10,1,100,01,1317,6420,3, , , , 
 4,2012,05,2,13,021,01,1,101,03,9341,1541,1,1,1,1,3
 4,2012,05,2,13,021,01,1,101,04,7433,1810,1,1,1,1,3
 4,2012,05,2,13,021,02,1,102,03,7122,4521,3, , , , 
 4,2012,05,2,13,021,03,1,103,02,7212,2911,3, , , , 
 4,2012,05,2,13,021,06,1,106,01,1314,5211,3, , , , 
 4,2012,05,2,13,021,06,1,106,02,5210,5211,4, , , , 
 4,2012,05,2,13,021,08,1,108,01,5169,6303,1,1,1,1,3
 4,2012,05,2,13,021,09,1,109,01,9151,7512,1,3,2,2,1
 4,2012,05,2,13,021,10,1,110,02,9212,9600,3, , , , 
 4,2012,06,2,13,022,01,1,001,01,7442,1920,1,2,2,2,3
 4,2012,06,2,13,022,01,1,001,02,5121,9500,1,2,2,2,3
 4,2012,06,2,13,022,01,1,001,03,7124,4529,1,2,2,2,3
 4,2012,06,2,13,022,02,1,002,01,7422,2025,3, , , , 
 4,2012,06,2,13,022,02,1,002,03,7434,1810,1,1,1,1,3
 4,2012,06,2,13,022,03,1,003,01,7422,3610,1,2,2,2,3
 4,2012,06,2,13,022,04,1,004,01,7231,5020,3, , , , 
 4,2012,06,2,13,022,05,1,005,02,7124,4529,1,2,2,2,3
 4,2012,06,2,13,022,06,1,006,01,8269,1810,1,1,1,1,3
 4,2012,06,2,13,022,07,1,007,01,3431,7513,1,1,1,1,1
 4,2012,06,2,13,022,08,1,008,01,1222,6519,1,1,1,1,1
 4,2012,06,2,13,022,08,1,008,03,2229,8511,1,1,1,1,3
 4,2012,06,2,13,023,01,1,011,01,9331,5234,1,1,2,2,3
 4,2012,06,2,13,023,02,1,012,01,1317,3691,3, , , , 
 4,2012,06,2,13,023,02,1,012,02,7313,3691,4, , , , 
 4,2012,06,2,13,023,03,1,013,03,8323,6024,3, , , , 
 4,2012,06,2,13,023,04,1,014,01,1317,2221,3, , , , 
 4,2012,06,2,13,023,04,1,014,02,7344,2221,4, , , , 
 4,2012,06,2,13,023,05,1,015,01,1314,5211,3, , , , 
 4,2012,06,2,13,023,05,1,015,03,2446,2695,1,1,1,2,3
 4,2012,06,2,13,023,06,1,016,01,7122,4521,1,3,2,2,3
 4,2012,06,2,13,023,09,1,019,01,1315,5510,3, , , , 
 4,2012,06,2,13,023,09,1,019,02,1319,2010,1,1,3,2,3
 4,2012,06,2,13,023,09,1,019,03,1317,9302,1,1,3,2,3
 4,2012,06,2,13,023,10,1,020,01,3439,9213,1,1,1,2,3
 4,2012,06,2,13,024,01,1,021,01,8324,6023,3, , , , 
 4,2012,06,2,13,024,02,1,022,01,3449,6519,1,1,1,1,2
 4,2012,06,2,13,024,02,1,022,02,3449,6519,1,1,1,1,2
 4,2012,06,2,13,024,02,1,022,03,8261,1711,1,1,1,1,3
 4,2012,06,2,13,024,02,1,022,04,4121,6519,1,1,1,1,3
 4,2012,06,2,13,024,03,1,023,01,9132,2423,1,2,2,2,3
 4,2012,06,2,13,024,04,1,024,01,8324,6024,1,1,2,2,3
 4,2012,06,2,13,024,04,1,024,02,7433,1810,1,1,1,1,3
 4,2012,06,2,13,024,05,1,025,03,2221,8511,1,1,1,1,1
 4,2012,06,2,13,024,05,1,025,04,3119,7511,1,1,1,1,1
 4,2012,06,2,13,024,06,1,026,02,6121,0411,3, , , , 
 4,2012,06,2,13,024,07,1,027,01,8285,2025,1,1,1,1,3
 4,2012,06,2,13,024,07,1,027,02,3449,7523,1,1,1,1,1
 4,2012,06,2,13,024,08,1,028,01,6111,0111,3, , , , 
 4,2012,06,2,13,024,09,1,029,01,8322,7513,1,1,1,1,2
 4,2012,06,2,13,024,10,1,030,01,5220,5211,3, , , , 
 4,2012,06,2,13,024,10,1,030,02,5220,5211,4, , , , 
 4,2012,06,2,13,024,10,1,030,03,8322,6022,4, , , , 
 4,2012,06,2,13,026,01,1,031,01,8332,1411,1,3,2,2,3
 4,2012,06,2,13,026,02,1,032,01,5210,5232,3, , , , 
 4,2012,06,2,13,026,02,1,032,03,8332,1411,1,3,2,2,3
 4,2012,06,2,13,026,03,1,033,03,8332,1411,1,3,2,2,3
 4,2012,06,2,13,026,03,1,033,04,3222,8511,1,3,2,2,3
 4,2012,06,2,13,026,04,1,034,02,5162,7523,1,1,1,1,1
 4,2012,06,2,13,026,05,1,035,01,8324,6024,1,3,2,2,3
 4,2012,06,2,13,026,09,1,039,01,6152,0603,1,2,2,2,3
 4,2012,06,2,13,026,09,1,039,02,9131,9500,1,3,2,2,3
 4,2012,06,2,13,026,09,1,039,06,8324,6024,3, , , , 
 4,2012,06,2,13,026,10,1,040,01,9321,3430,1,1,1,2,3
 4,2012,06,1,13,027,02,1,042,01,8322,6022,3, , , , 
 4,2012,06,1,13,027,06,1,046,01,1210,6519,1,1,1,1,3
 4,2012,06,1,13,027,06,1,046,02,1222,7511,1,1,1,1,1
 4,2012,06,1,13,027,09,1,049,02,3131,7494,3, , , , 
 4,2012,06,1,13,027,09,1,049,03,5141,9302,3, , , , 
 4,2012,06,1,13,027,10,1,050,01,3449,7513,1,1,1,1,2
 4,2012,06,2,13,028,01,1,051,01,9311,1413,1,2,2,2,3
 4,2012,06,2,13,028,01,1,051,03,2231,8511,1,1,1,1,3
 4,2012,06,2,13,028,02,1,052,01,8322,6022,1,2,2,2,3
 4,2012,06,2,13,028,02,1,052,05,5220,5220,3, , , , 
 4,2012,06,2,13,028,03,1,053,01,2142,2424,1,1,1,1,3
 4,2012,06,2,13,028,04,1,054,01,9153,9191,1,2,2,2,3
 4,2012,06,2,13,028,04,1,054,03,7241,4531,3, , , , 
 4,2012,06,2,13,028,04,1,054,04,2321,8021,3, , , , 
 4,2012,06,2,13,028,05,1,055,03,9313,4521,1,4, , , 
 4,2012,06,2,13,028,07,1,057,01,7212,2811,3, , , , 
 4,2012,06,2,13,028,10,1,060,02,1312,1543,2, , , , 
 4,2012,06,2,13,028,10,1,060,03,6111,0211,2, , , , 
 4,2012,06,2,13,029,02,1,062,01,1314,5131,2, , , , 
 4,2012,06,2,13,029,02,1,062,02,1210,7512,1,1,1,1,1
 4,2012,06,2,13,029,03,1,063,01,5210,5236,1,2,2,2,3
 4,2012,06,2,13,029,04,1,064,08,5210,5232,1,2,2,2,3
 4,2012,06,2,13,029,04,1,064,09,4211,6309,1,1,1,2,3
 4,2012,06,2,13,029,05,1,065,02,5210,5239,1,1,2,2,3
 4,2012,06,2,13,029,05,1,065,05,8324,5220,1,1,2,2,3
 4,2012,06,2,13,029,06,1,066,01,8323,6023,3, , , , 
 4,2012,06,2,13,029,06,1,066,03,5220,5236,1,2,2,2,3
 4,2012,06,2,13,029,06,1,066,04,5220,5239,1,2,2,2,3
 4,2012,06,2,13,029,08,1,068,01,7433,1810,2, , , , 
 4,2012,06,2,13,029,08,1,068,06,5210,5237,2, , , , 
 4,2012,06,2,13,029,09,1,069,07,5210,5232,1,3,2,2,3
 4,2012,06,2,13,029,09,1,069,08,5210,5236,1,3,2,2,3
 4,2012,06,2,13,029,10,1,070,01,5210,5232,3, , , , 
 4,2012,06,2,13,030,02,1,072,01,6111,0212,3, , , , 
 4,2012,06,2,13,030,03,1,073,01,6111,0111,3, , , , 
 4,2012,06,2,13,030,03,1,073,02,6111,0111,4, , , , 
 4,2012,06,2,13,030,04,1,074,01,6111,0212,3, , , , 
 4,2012,06,2,13,030,05,1,075,01,6111,0212,3, , , , 
 4,2012,06,2,13,030,05,1,075,02,6111,0212,4, , , , 
 4,2012,06,2,13,030,06,1,076,02,5220,5211,3, , , , 
 4,2012,06,2,13,030,07,1,077,01,6111,0212,3, , , , 
 4,2012,06,2,13,030,07,1,077,02,6111,0212,4, , , , 
 4,2012,06,2,13,030,08,1,078,01,5220,5211,3, , , , 
 4,2012,06,2,13,030,08,1,078,02,5220,5211,4, , , , 
 4,2012,06,2,13,030,08,1,078,04,3232,8515,1,1,1,1,1
 4,2012,06,2,13,030,09,1,079,01,8322,7111,3, , , , 
 4,2012,06,2,13,030,10,1,080,01,5162,7523,1,1,1,1,1
 4,2012,06,2,13,031,02,1,082,01,9211,0211,1,3,2,2,3
 4,2012,06,2,13,031,02,1,082,02,9211,0211,1,3,2,2,3
 4,2012,06,2,13,031,03,1,083,01,6112,0211,3, , , , 
 4,2012,06,2,13,031,03,1,083,02,9211,0211,4, , , , 
 4,2012,06,2,13,031,06,1,086,02,9211,0211,1,3,1,2,3
 4,2012,06,2,13,031,07,1,087,01,9211,0212,1,4, , , 
 4,2012,06,2,13,031,07,1,087,02,6112,0211,3, , , , 
 4,2012,06,2,13,031,07,1,087,03,9211,0211,4, , , , 
 4,2012,06,2,13,031,08,1,088,01,6112,0212,3, , , , 
 4,2012,06,2,13,031,08,1,088,02,9211,0211,4, , , , 
 4,2012,06,2,13,031,09,1,089,01,8323,6024,3, , , , 
 4,2012,06,2,13,031,09,1,089,02,6112,0211,3, , , , 
 4,2012,06,2,13,031,10,1,090,01,8323,6021,1,1,1,1,2
 4,2012,06,2,13,031,10,1,090,02,6112,0211,3, , , , 
 4,2012,07,2,13,032,01,1,033,01,7135,2912,3, , , , 
 4,2012,07,2,13,032,02,1,034,01,5220,5220,3, , , , 
 4,2012,07,2,13,032,02,1,034,02,5220,5220,4, , , , 
 4,2012,07,2,13,032,02,1,034,05,8263,1810,1,1,1,1,3
 4,2012,07,2,13,032,03,1,035,03,2145,3140,1,1,1,1,3
 4,2012,07,2,13,032,03,1,035,04,4223,6420,1,1,1,1,3
 4,2012,07,2,13,032,06,1,038,01,9313,4521,1,2,2,2,3
 4,2012,07,2,13,032,06,1,038,02,8322,6024,3, , , , 
 4,2012,07,2,13,032,07,1,039,01,8141,2022,3, , , , 
 4,2012,07,2,13,032,08,1,040,01,2321,8021,1,1,1,1,1
 4,2012,07,2,13,032,09,1,041,04,8263,1810,1,1,1,1,3
 4,2012,07,2,13,032,09,1,041,05,8263,1810,1,1,1,1,3
 4,2012,07,2,13,032,10,1,042,01,9322,2422,1,1,1,1,3
 4,2012,07,1,13,033,06,1,048,01,5220,5220,3, , , , 
 4,2012,07,1,13,033,07,1,049,01,7231,5020,3, , , , 
 4,2012,07,1,13,033,07,1,049,03,2411,5135,1,1,1,1,3
 4,2012,07,1,13,033,09,1,051,02,7433,1810,3, , , , 
 4,2012,07,1,13,033,09,1,051,03,8324,6029,3, , , , 
 4,2012,07,1,13,033,01,1,043,01,1229,6591,1,1,1,1,3
 4,2012,07,1,13,033,02,1,044,01,8231,2511,1,1,1,1,3
 4,2012,07,1,13,033,03,1,045,01,1222,2930,1,1,1,1,3
 4,2012,07,1,13,033,03,1,045,02,4121,7513,1,1,1,1,1
 4,2012,07,1,13,033,04,1,046,03,2310,7512,1,1,1,1,2
 4,2012,07,1,13,033,04,1,046,04,3439,7511,1,1,2,2,1
 4,2012,07,2,13,034,02,1,024,01,8324,6023,3, , , , 
 4,2012,07,2,13,034,04,1,026,01,1314,5234,3, , , , 
 4,2012,07,2,13,034,04,1,026,02,7239,1810,1,1,1,2,3
 4,2012,07,2,13,034,05,1,027,01,5210,5239,1,1,1,2,3
 4,2012,07,2,13,034,06,1,028,01,4131,5142,1,1,1,2,3
 4,2012,07,2,13,034,07,1,029,01,9211,0211,1,3,2,2,3
 4,2012,07,2,13,034,07,1,029,03,9211,0212,1,3,1,2,3
 4,2012,07,2,13,034,09,1,031,01,4115,7511,1,1,1,1,1
 4,2012,07,2,13,034,09,1,031,03,7122,4529,1,4, , , 
 4,2012,07,2,13,035,01,1,093,01,8322,6023,3, , , , 
 4,2012,07,2,13,035,02,1,094,01,6111,0111,3, , , , 
 4,2012,07,2,13,035,02,1,094,03,4115,9900,1,1,1,1,3
 4,2012,07,2,13,035,04,1,096,01,2423,7511,1,1,1,1,1
 4,2012,07,2,13,035,05,1,097,01,9211,0212,1,2,2,2,3
 4,2012,07,2,13,035,05,1,097,02,9211,0212,1,2,2,2,3
 4,2012,07,2,13,035,06,1,098,02,2340,8090,3, , , , 
 4,2012,07,2,13,035,07,1,099,01,9211,0212,1,2,2,2,3
 4,2012,07,2,13,035,07,1,099,02,9162,9600,1,2,2,2,3
 4,2012,07,2,13,035,09,1,101,01,9212,0212,1,2,2,2,3
 4,2012,07,2,13,035,10,1,102,01,5210,5239,1,1,1,1,3
 4,2012,07,2,13,036,01,1,063,01,9211,9600,1,4, , , 
 4,2012,07,2,13,036,02,1,064,01,5122,7511,1,1,1,1,1
 4,2012,07,2,13,036,03,1,065,01,9311,1413,1,2,2,2,3
 4,2012,07,2,13,036,03,1,065,02,9211,0212,3, , , , 
 4,2012,07,2,13,036,05,1,067,01,9213,7513,1,3,2,2,2
 4,2012,07,2,13,036,06,1,068,01,2359,8090,3, , , , 
 4,2012,07,2,13,036,06,1,068,02,2321,8021,1,1,1,1,1
 4,2012,07,2,13,036,07,1,069,01,5220,5211,3, , , , 
 4,2012,07,2,13,036,07,1,069,02,5220,5211,4, , , , 
 4,2012,07,2,13,036,07,1,069,04,5210,5233,1,3,2,2,3
