REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q26_PERSON_SERIAL_NO,Q261_USUALLY_WORK_HOURS,Q262_ACTUALLY_WORK_HOURS,Q27_LIKE_WORK_LONGER_PERIOD,Q28_HOW_LIKE_TO_WORK,Q29_EXTRA_WORKING_HOURS,Q30_READY_WORK_WITHIN_2WEEKS
 7,2012,09,2,33,044,02,1,002,02,40,20,2, ,  , 
 7,2012,09,2,33,044,03,1,003,01,50,30,2, ,  , 
 7,2012,09,2,33,044,03,1,003,03,35,20,2, ,  , 
 7,2012,09,2,33,044,05,1,005,01,40,40, , ,  , 
 7,2012,09,2,33,044,05,1,005,02,50,50, , ,  , 
 7,2012,09,2,33,044,07,1,007,01,50,30,2, ,  , 
 7,2012,09,2,33,044,07,1,007,02,40,40, , ,  , 
 7,2012,09,2,33,044,07,1,007,04,40,20,2, ,  , 
 7,2012,09,2,33,044,08,1,008,01,50,50, , ,  , 
 7,2012,09,2,33,044,09,1,009,02,50,30,2, ,  , 
 7,2012,09,2,33,045,02,1,012,02,40,40, , ,  , 
 7,2012,09,2,33,045,02,1,012,03,48,48, , ,  , 
 7,2012,09,2,33,045,03,1,013,01,70,70, , ,  , 
 7,2012,09,2,33,045,03,1,013,02,42,42, , ,  , 
 7,2012,09,2,33,045,04,1,014,02,18,  ,2, ,  , 
 7,2012,09,2,33,045,05,1,015,02,25,  ,2, ,  , 
 7,2012,09,2,33,045,05,1,015,04,42,42, , ,  , 
 7,2012,09,2,33,045,06,1,016,01,48,48, , ,  , 
 7,2012,09,2,33,045,06,1,016,02,40,40, , ,  , 
 7,2012,09,2,33,045,08,1,018,01,16,  ,2, ,  , 
 7,2012,09,2,33,045,09,1,019,01,56,56, , ,  , 
 7,2012,09,2,33,045,09,1,019,02,56,56, , ,  , 
 7,2012,09,2,33,045,10,1,020,01,28,  ,2, ,  , 
 7,2012,09,2,33,045,10,1,020,02,14,  ,2, ,  , 
 7,2012,09,1,33,046,01,1,021,01,50,50, , ,  , 
 7,2012,09,1,33,046,01,1,021,03,70,70, , ,  , 
 7,2012,09,1,33,046,02,1,022,02,44,44, , ,  , 
 7,2012,09,1,33,046,02,1,022,03,40,40, , ,  , 
 7,2012,09,1,33,046,04,1,024,01,50,30, , ,  , 
 7,2012,09,1,33,046,04,1,024,02,48,48, , ,  , 
 7,2012,09,1,33,046,06,1,026,01,50,20, , ,  , 
 7,2012,09,1,33,046,07,1,027,01,56,56, , ,  , 
 7,2012,09,1,33,046,09,1,029,01,48,48, , ,  , 
 7,2012,09,1,33,046,09,1,029,03,40,40, , ,  , 
 7,2012,09,1,33,046,01,1,031,02,20,  ,2, ,  , 
 7,2012,09,2,33,047,02,1,032,01,40,40, , ,  , 
 7,2012,09,2,33,047,04,1,034,01,30,  ,2, ,  , 
 7,2012,09,2,33,047,04,1,034,04,40,40, , ,  , 
 7,2012,09,2,33,047,06,1,036,03,40,40, , ,  , 
 7,2012,09,2,33,047,07,1,037,01,48,48, , ,  , 
 7,2012,09,2,33,047,08,1,038,01,36,40, , ,  , 
 7,2012,09,2,33,048,01,1,041,02,40,40, , ,  , 
 7,2012,09,2,33,048,02,1,043,04,45,45, , ,  , 
 7,2012,09,2,33,048,02,1,043,05,45,45, , ,  , 
 7,2012,09,2,33,048,04,1,044,01,30,  ,2, ,  , 
 7,2012,09,2,33,048,04,1,044,03,35,35, , ,  , 
 7,2012,09,2,33,048,05,1,045,02,45,45, , ,  , 
 7,2012,09,2,33,048,08,1,048,03,45,45, , ,  , 
 7,2012,09,2,33,048,09,1,049,03,60,60, , ,  , 
 7,2012,09,2,33,049,01,1,051,02,56,40, , ,  , 
 7,2012,09,2,33,049,02,1,052,01,44,44, , ,  , 
 7,2012,09,2,33,049,03,1,053,01,56,56, , ,  , 
 7,2012,09,2,33,049,03,1,053,02,42,42, , ,  , 
 7,2012,09,2,33,049,04,1,054,03,48,00, , ,  , 
 7,2012,09,2,33,049,07,1,057,01,35,20,1,2,20,1
 7,2012,09,2,33,049,08,1,058,01,56,56, , ,  , 
 7,2012,09,2,33,049,08,1,058,02,28,  ,2, ,  , 
 7,2012,09,2,33,049,09,1,059,01,21,  ,2, ,  , 
 7,2012,09,2,33,049,09,1,059,02,48,48, , ,  , 
 7,2012,09,2,33,050,01,1,061,02,40,40, , ,  , 
 7,2012,09,2,33,050,02,1,062,02,40,40, , ,  , 
 7,2012,09,2,33,050,04,1,064,01,40,40, , ,  , 
 7,2012,09,2,33,050,04,1,064,06,48,48, , ,  , 
 7,2012,09,2,33,050,06,1,066,01,49,99, , ,  , 
 7,2012,09,2,33,050,06,1,066,02,40,40, , ,  , 
 7,2012,09,2,33,050,07,1,067,01,48,48, , ,  , 
 7,2012,09,2,33,050,08,1,068,01,40,40, , ,  , 
 7,2012,09,2,33,050,09,1,069,01,40,40, , ,  , 
 7,2012,09,2,33,050,09,1,069,02,40,40, , ,  , 
 7,2012,09,2,33,050,09,1,069,03,40,40, , ,  , 
 7,2012,09,2,33,050,10,1,070,01,46,46, , ,  , 
 7,2012,09,2,33,051,01,1,071,01,24,  ,2, ,  , 
 7,2012,09,2,33,051,02,1,072,01,28,  ,2, ,  , 
 7,2012,09,2,33,051,03,1,073,01,40,40, , ,  , 
 7,2012,09,2,33,051,03,1,073,03,40,40, , ,  , 
 7,2012,09,2,33,051,03,1,073,04,20,  ,1,3,30,1
 7,2012,09,2,33,051,03,1,073,05,20,  ,1,3,30,1
 7,2012,09,2,33,051,04,1,074,01,70,70, , ,  , 
 7,2012,09,2,33,051,04,1,074,03,50,50, , ,  , 
 7,2012,09,2,33,051,05,1,075,02,40,40, , ,  , 
 7,2012,09,2,33,051,05,1,075,03,40,40, , ,  , 
 7,2012,09,2,33,051,05,1,075,04,40,40, , ,  , 
 7,2012,09,2,33,051,06,1,076,01,28,  ,2, ,  , 
 7,2012,09,2,33,051,07,1,077,02,20,  ,2, ,  , 
 7,2012,09,2,33,051,07,1,077,04,40,40, , ,  , 
 7,2012,09,2,33,051,08,1,078,01,56,56, , ,  , 
 7,2012,09,2,33,051,08,1,078,03,56,56, , ,  , 
 7,2012,09,2,33,051,08,1,078,04,56,56, , ,  , 
 7,2012,09,2,33,051,09,1,079,02,10,  ,2, ,  , 
 7,2012,09,2,33,051,10,1,080,01,35,35, , ,  , 
 7,2012,09,2,33,051,10,1,080,02,50,50, , ,  , 
 7,2012,09,2,33,052,01,1,081,01,48,48, , ,  , 
 7,2012,09,2,33,052,03,1,083,06,99,99, , ,  , 
 7,2012,09,2,33,052,04,1,084,01,99,99, , ,  , 
 7,2012,09,2,33,052,04,1,084,02,21,  ,2, ,  , 
 7,2012,09,2,33,052,05,1,085,01,40,48, , ,  , 
 7,2012,09,2,33,052,05,1,085,03,99,99, , ,  , 
 7,2012,09,2,33,052,07,1,087,01,99,99, , ,  , 
 7,2012,09,2,33,052,07,1,087,03,24,  ,2, ,  , 
 7,2012,09,2,33,052,08,1,088,01,56,56, , ,  , 
 7,2012,09,2,33,052,08,1,088,03,56,56, , ,  , 
 7,2012,09,2,33,052,10,1,090,01,70,70, , ,  , 
 7,2012,10,2,33,053,03,1,003,01,60,60, , ,  , 
 7,2012,10,2,33,053,04,1,004,01,50,50, , ,  , 
 7,2012,10,2,33,053,04,1,004,02,45,45, , ,  , 
 7,2012,10,2,33,053,07,1,007,01,50,55, , ,  , 
 7,2012,10,2,33,053,07,1,007,02,40,30, , ,  , 
 7,2012,10,2,33,053,08,1,008,01,50,50, , ,  , 
 7,2012,10,2,33,053,08,1,008,02,30,  ,2, ,  , 
 7,2012,10,2,33,053,09,1,009,01,55,55, , ,  , 
 7,2012,10,2,33,054,01,1,011,01,45,00,2, ,  , 
 7,2012,10,2,33,054,02,1,012,01,40,00, , ,  , 
 7,2012,10,2,33,054,04,1,014,02,45,45, , ,  , 
 7,2012,10,2,33,054,05,1,015,01,40,48, , ,  , 
 7,2012,10,2,33,054,06,1,016,03,45,63, , ,  , 
 7,2012,10,2,33,054,07,1,017,02,60,60, , ,  , 
 7,2012,10,2,33,054,08,1,018,01,30,  ,1,3,30,1
 7,2012,10,2,33,054,09,1,019,01,48,48, , ,  , 
 7,2012,10,2,33,054,09,1,019,03,80,80, , ,  , 
 7,2012,10,2,33,054,10,1,020,01,24,  ,2, ,  , 
 7,2012,10,1,33,055,01,1,021,01,30,  ,1,3,30,1
 7,2012,10,1,33,055,02,1,022,01,40,40, , ,  , 
 7,2012,10,1,33,055,02,1,022,02,40,40, , ,  , 
 7,2012,10,1,33,055,03,1,023,01,56,40, , ,  , 
 7,2012,10,1,33,055,04,1,024,02,65,65, , ,  , 
 7,2012,10,1,33,055,05,1,025,01,24,  ,2, ,  , 
 7,2012,10,1,33,055,08,1,028,01,56,56, , ,  , 
 7,2012,10,1,33,055,08,1,028,03,40,40, , ,  , 
 7,2012,10,1,33,055,10,1,030,01,48,48, , ,  , 
 7,2012,10,2,33,056,01,1,031,01,21,  ,2, ,  , 
 7,2012,10,2,33,056,01,1,031,03,21,  ,2, ,  , 
 7,2012,10,2,33,056,02,1,032,01,30,  ,2, ,  , 
 7,2012,10,2,33,056,02,1,032,05,42,42, , ,  , 
 7,2012,10,2,33,056,04,1,034,01,40,16,2, ,  , 
 7,2012,10,2,33,056,05,1,035,01,36,40, , ,  , 
 7,2012,10,2,33,056,07,1,037,03,40,40, , ,  , 
 7,2012,10,2,33,056,08,1,038,01,40,36, , ,  , 
 7,2012,10,2,33,056,08,1,038,03,30,  ,2, ,  , 
 7,2012,10,2,33,056,08,1,038,04,42,42, , ,  , 
 7,2012,10,2,33,056,08,1,038,05,40,32, , ,  , 
 7,2012,10,2,33,056,09,1,039,01,30,  ,2, ,  , 
 7,2012,10,2,33,056,10,1,040,01,40,48, , ,  , 
 7,2012,10,2,33,056,10,1,040,02,30,  ,2, ,  , 
 7,2012,10,2,33,057,02,1,042,01,45,45, , ,  , 
 7,2012,10,2,33,057,02,1,042,02,40,40, , ,  , 
 7,2012,10,2,33,057,04,1,044,01,45,45, , ,  , 
 7,2012,10,2,33,057,04,1,044,02,20,  ,2, ,  , 
 7,2012,10,2,33,057,07,1,047,03,55,55, , ,  , 
 7,2012,10,2,33,058,01,1,051,01,30,  ,2, ,  , 
 7,2012,10,2,33,058,01,1,051,02,40,24, , ,  , 
 7,2012,10,2,33,058,01,1,051,03,40,40, , ,  , 
 7,2012,10,2,33,058,01,1,051,06,40,40, , ,  , 
 7,2012,10,2,33,058,02,1,052,01,48,40, , ,  , 
 7,2012,10,2,33,058,05,1,055,01,70,70, , ,  , 
 7,2012,10,2,33,058,06,1,056,03,54,54, , ,  , 
 7,2012,10,2,33,058,08,1,058,01,40,40, , ,  , 
 7,2012,10,2,33,058,09,1,059,01,24,  ,2, ,  , 
 7,2012,10,2,33,058,10,1,060,01,60,60, , ,  , 
 7,2012,10,2,33,058,10,1,060,02,70,70, , ,  , 
 7,2012,10,2,33,059,02,1,062,01,50,50, , ,  , 
 7,2012,10,2,33,059,03,1,063,01,40,40, , ,  , 
 7,2012,10,2,33,059,03,1,063,02,26,  ,2, ,  , 
 7,2012,10,2,33,059,04,1,064,01,40,40, , ,  , 
 7,2012,10,2,33,059,04,1,064,02,40,40, , ,  , 
 7,2012,10,2,33,059,04,1,064,03,10,  ,2, ,  , 
 7,2012,10,2,33,059,04,1,064,04,40,40, , ,  , 
 7,2012,10,2,33,059,04,1,064,05,48,48, , ,  , 
 7,2012,10,2,33,059,07,1,067,02,20,  ,2, ,  , 
 7,2012,10,2,33,059,08,1,068,01,40,40, , ,  , 
 7,2012,10,2,33,059,09,1,069,01,40,40, , ,  , 
 7,2012,10,2,33,059,09,1,069,02,40,40, , ,  , 
 7,2012,10,2,33,060,02,1,072,01,30,  ,2, ,  , 
 7,2012,10,2,33,060,03,1,073,02,50,24,2, ,  , 
 7,2012,10,2,33,060,05,1,075,01,40,40, , ,  , 
 7,2012,10,2,33,060,07,1,077,01,40,40, , ,  , 
 7,2012,10,2,33,060,07,1,077,03,40,40, , ,  , 
 7,2012,10,2,33,060,10,1,080,01,40,40, , ,  , 
 7,2012,10,2,33,060,10,1,080,02,40,40, , ,  , 
 7,2012,10,2,33,061,04,1,084,02,10,  ,1,1,24,1
 7,2012,10,2,33,061,05,1,085,01,48,48, , ,  , 
 7,2012,10,2,33,061,07,1,087,01,45,45, , ,  , 
 7,2012,10,2,33,061,07,1,087,02,40,40, , ,  , 
 7,2012,10,2,33,061,08,1,088,01,40,40, , ,  , 
 7,2012,10,2,33,061,08,1,088,07,70,70, , ,  , 
 7,2012,10,2,33,061,08,1,088,08,70,70, , ,  , 
 7,2012,10,2,33,061,08,1,088,02,40,24,2, ,  , 
 7,2012,11,2,33,062,04,1,004,01,50,55, , ,  , 
 7,2012,11,2,33,062,04,1,004,03,45,50, , ,  , 
 7,2012,11,2,33,062,05,1,005,01,55,55, , ,  , 
 7,2012,11,2,33,062,05,1,005,03,55,55, , ,  , 
 7,2012,11,2,33,062,06,1,006,01,50,50, , ,  , 
 7,2012,11,2,33,062,06,1,006,03,40,45, , ,  , 
 7,2012,11,2,33,062,06,1,006,04,60,60, , ,  , 
 7,2012,11,2,33,062,07,1,007,02,50,50, , ,  , 
 7,2012,11,2,33,062,08,1,008,01,55,55, , ,  , 
 7,2012,11,2,33,063,01,1,011,01,84,84, , ,  , 
 7,2012,11,2,33,063,03,1,013,03,56,40, , ,  , 
 7,2012,11,2,33,063,05,1,015,01,35,35, , ,  , 
 7,2012,11,2,33,063,06,1,016,01,86,86, , ,  , 
 7,2012,11,2,33,063,06,1,016,02,21,  ,2, ,  , 
 7,2012,11,2,33,063,07,1,017,02,40,40, , ,  , 
 7,2012,11,2,33,063,08,1,018,01,40,40, , ,  , 
 7,2012,11,2,33,064,01,1,021,03,35,35, , ,  , 
 7,2012,11,2,33,064,01,1,021,04,40,42, , ,  , 
 7,2012,11,2,33,064,01,1,021,07,40,40, , ,  , 
 7,2012,11,2,33,064,03,1,023,02,12,  ,2, ,  , 
 7,2012,11,2,33,064,05,1,025,04,56,56, , ,  , 
 7,2012,11,2,33,064,05,1,025,05,56,56, , ,  , 
 7,2012,11,2,33,064,07,1,027,02,35,35, , ,  , 
 7,2012,11,2,33,064,08,1,028,01,40,48, , ,  , 
 7,2012,11,2,33,064,09,1,029,03,24,  ,2, ,  , 
 7,2012,11,2,33,065,02,1,032,01,40,40, , ,  , 
 7,2012,11,2,33,065,06,1,036,01,32,  ,1,4,18,1
 7,2012,11,2,33,065,07,1,037,01,20,  ,2, ,  , 
 7,2012,11,2,33,065,09,1,039,01,35,35, , ,  , 
 7,2012,11,2,33,065,09,1,039,02,20,  ,2, ,  , 
 7,2012,11,2,33,065,10,1,040,01,32,  ,1,3,15,1
 7,2012,11,2,33,065,10,1,040,04,40,40, , ,  , 
 7,2012,11,2,33,066,01,1,041,01,40,40, , ,  , 
 7,2012,11,2,33,066,01,1,041,02,30,  ,2, ,  , 
 7,2012,11,2,33,066,01,1,041,04,56,56, , ,  , 
 7,2012,11,2,33,066,02,1,042,01,48,48, , ,  , 
 7,2012,11,2,33,066,03,1,043,01,30,  ,2, ,  , 
 7,2012,11,2,33,066,03,1,043,02,56,56, , ,  , 
 7,2012,11,2,33,066,04,1,044,01,26,  ,2, ,  , 
 7,2012,11,2,33,066,04,1,044,02,26,  ,2, ,  , 
 7,2012,11,2,33,066,05,1,045,01,56,40, , ,  , 
 7,2012,11,2,33,066,05,1,045,03,56,40, , ,  , 
 7,2012,11,2,33,066,06,1,046,01,40,40, , ,  , 
 7,2012,11,2,33,066,06,1,046,03,40,40, , ,  , 
 7,2012,11,2,33,066,06,1,046,06,45,45, , ,  , 
 7,2012,11,2,33,066,07,1,047,01,25,  ,2, ,  , 
 7,2012,11,2,33,066,07,1,047,05,45,45, , ,  , 
 7,2012,11,2,33,066,10,1,050,01,56,56, , ,  , 
 7,2012,11,2,33,066,10,1,050,02,07,  ,2, ,  , 
 7,2012,11,2,33,067,01,1,051,01,35,24, , ,  , 
 7,2012,11,2,33,067,01,1,051,02,35,24, , ,  , 
 7,2012,11,2,33,067,02,1,052,01,40,48, , ,  , 
 7,2012,11,2,33,067,03,1,053,03,40,40, , ,  , 
 7,2012,11,2,33,067,04,1,054,02,18,  ,2, ,  , 
 7,2012,11,2,33,067,04,1,054,04,40,32, , ,  , 
 7,2012,11,2,33,067,04,1,054,07,30,  ,2, ,  , 
 7,2012,11,2,33,067,06,1,056,02,24,  ,2, ,  , 
 7,2012,11,2,33,067,08,1,058,03,40,40, , ,  , 
 7,2012,11,2,33,067,10,1,060,02,21,  ,2, ,  , 
 7,2012,11,2,33,067,10,1,060,03,40,32, , ,  , 
 7,2012,11,2,33,068,01,1,061,01,40,40, , ,  , 
 7,2012,11,2,33,068,01,1,061,02,15,  ,2, ,  , 
 7,2012,11,2,33,068,01,1,061,05,48,48, , ,  , 
 7,2012,11,2,33,068,02,1,062,01,56,56, , ,  , 
 7,2012,11,2,33,068,02,1,062,02,56,56, , ,  , 
 7,2012,11,2,33,068,04,1,064,01,75,75, , ,  , 
 7,2012,11,2,33,068,04,1,064,02,28,  ,2, ,  , 
 7,2012,11,2,33,068,05,1,065,03,32,  ,2, ,  , 
 7,2012,11,2,33,068,06,1,066,01,24,  ,2, ,  , 
 7,2012,11,2,33,068,06,1,066,03,40,40, , ,  , 
 7,2012,11,2,33,068,07,1,067,01,60,60, , ,  , 
 7,2012,11,2,33,068,07,1,067,02,60,60, , ,  , 
 7,2012,11,2,33,068,07,1,067,03,60,60, , ,  , 
 7,2012,11,2,33,068,08,1,068,03,28,  ,2, ,  , 
 7,2012,11,2,33,068,08,1,068,04,40,40, , ,  , 
 7,2012,11,2,33,068,09,1,069,01,56,56, , ,  , 
 7,2012,11,2,33,068,09,1,069,02,35,35, , ,  , 
 7,2012,11,2,33,068,09,1,069,03,56,56, , ,  , 
 7,2012,11,2,33,068,09,1,069,04,35,35, , ,  , 
 7,2012,11,2,33,068,09,1,069,05,35,35, , ,  , 
 7,2012,11,2,33,068,10,1,070,03,56,56, , ,  , 
 7,2012,11,1,33,069,02,1,072,02,35,35, , ,  , 
 7,2012,11,1,33,069,02,1,072,03,56,56, , ,  , 
 7,2012,11,1,33,069,03,1,073,04,40,40, , ,  , 
 7,2012,11,1,33,069,03,1,073,05,40,00, , ,  , 
 7,2012,11,1,33,069,03,1,073,08,84,84, , ,  , 
 7,2012,11,1,33,069,04,1,074,03,35,35, , ,  , 
 7,2012,11,1,33,069,05,1,075,03,56,56, , ,  , 
 7,2012,11,1,33,069,05,1,075,04,70,70, , ,  , 
 7,2012,11,1,33,069,07,1,077,03,24,  ,1,1,24,1
 7,2012,11,1,33,069,09,1,079,01,56,56, , ,  , 
 7,2012,11,1,33,069,10,1,080,01,24,  ,1,4,24,1
 7,2012,12,2,33,071,03,1,013,01,70,50, , ,  , 
 7,2012,12,2,33,071,04,1,014,01,50,00, , ,  , 
 7,2012,12,2,33,071,04,1,014,03,50,10, , ,  , 
 7,2012,12,2,33,071,05,1,015,03,84,84, , ,  , 
 7,2012,12,2,33,071,06,1,016,01,40,50, , ,  , 
 7,2012,12,2,33,071,07,1,017,02,60,60, , ,  , 
 7,2012,12,2,33,071,07,1,017,05,40,40, , ,  , 
 7,2012,12,2,33,072,01,1,021,02,20,  ,2, ,  , 
 7,2012,12,2,33,072,01,1,021,03,40,40, , ,  , 
 7,2012,12,2,33,072,02,1,022,01,15,  ,2, ,  , 
 7,2012,12,2,33,072,04,1,024,01,40,40, , ,  , 
 7,2012,12,2,33,072,05,1,025,01,40,40, , ,  , 
 7,2012,12,2,33,072,06,1,026,01,35,  ,1,3,35,1
 7,2012,12,2,33,072,08,1,028,01,40,24, , ,  , 
 7,2012,12,2,33,072,09,1,029,01,70,20,1,2,30,1
 7,2012,12,2,33,073,01,1,031,02,35,35, , ,  , 
 7,2012,12,2,33,073,02,1,032,02,16,  ,2, ,  , 
 7,2012,12,2,33,073,03,1,033,02,45,45, , ,  , 
 7,2012,12,2,33,073,05,1,035,01,40,40, , ,  , 
 7,2012,12,2,33,073,05,1,035,02,35,35, , ,  , 
 7,2012,12,2,33,073,05,1,035,03,50,50, , ,  , 
 7,2012,12,2,33,073,07,1,037,01,45,45, , ,  , 
 7,2012,12,2,33,073,07,1,037,02,35,35, , ,  , 
 7,2012,12,2,33,073,07,1,037,03,48,40, , ,  , 
 7,2012,12,2,33,073,08,1,038,01,40,40, , ,  , 
 7,2012,12,2,33,073,08,1,038,02,30,  ,1,4,20,1
 7,2012,12,2,33,073,09,1,039,01,35,35, , ,  , 
 7,2012,12,2,33,073,10,1,040,01,35,30, , ,  , 
 7,2012,12,2,33,073,10,1,040,02,30,  ,2, ,  , 
 7,2012,12,2,33,074,01,1,041,01,70,70, , ,  , 
 7,2012,12,2,33,074,02,1,042,01,48,00,2, ,  , 
 7,2012,12,2,33,074,02,1,042,02,48,00,2, ,  , 
 7,2012,12,2,33,074,02,1,042,03,56,56, , ,  , 
 7,2012,12,2,33,074,02,1,042,04,56,56, , ,  , 
 7,2012,12,2,33,074,02,1,042,05,40,24,1,3,08,1
 7,2012,12,2,33,074,04,1,044,01,40,24,2, ,  , 
 7,2012,12,2,33,074,04,1,044,06,40,40, , ,  , 
 7,2012,12,2,33,074,04,1,044,07,48,40, , ,  , 
 7,2012,12,2,33,074,05,1,045,01,32,  ,2, ,  , 
 7,2012,12,2,33,074,07,1,047,01,50,50, , ,  , 
 7,2012,12,2,33,074,07,1,047,02,40,00, , ,  , 
 7,2012,12,2,33,074,07,1,047,03,40,40, , ,  , 
 7,2012,12,2,33,074,08,1,048,01,60,60, , ,  , 
 7,2012,12,2,33,075,01,1,051,01,48,00, , ,  , 
 7,2012,12,2,33,075,02,1,052,01,60,40, , ,  , 
 7,2012,12,2,33,075,03,1,053,01,48,48, , ,  , 
 7,2012,12,2,33,075,04,1,054,01,56,56, , ,  , 
 7,2012,12,2,33,075,05,1,055,01,48,40, , ,  , 
 7,2012,12,2,33,075,07,1,057,02,40,40, , ,  , 
 7,2012,12,2,33,075,08,1,058,01,48,32, , ,  , 
 7,2012,12,2,33,076,01,1,061,01,48,48, , ,  , 
 7,2012,12,2,33,076,02,1,062,01,48,48, , ,  , 
 7,2012,12,2,33,076,03,1,063,01,24,  ,2, ,  , 
 7,2012,12,2,33,076,03,1,063,02,36,42, , ,  , 
 7,2012,12,2,33,076,04,1,064,02,16,  ,1,3,32,1
 7,2012,12,2,33,076,05,1,065,03,16,  ,2, ,  , 
 7,2012,12,2,33,076,07,1,067,01,26,  ,2, ,  , 
 7,2012,12,2,33,076,09,1,069,01,15,  ,2, ,  , 
 7,2012,12,2,33,076,09,1,069,02,48,48, , ,  , 
 7,2012,12,2,33,077,01,1,071,01,45,16, , ,  , 
 7,2012,12,2,33,077,01,1,071,02,56,56, , ,  , 
 7,2012,12,2,33,077,01,1,071,03,40,40, , ,  , 
 7,2012,12,2,33,077,02,1,072,01,48,48, , ,  , 
 7,2012,12,2,33,077,03,1,073,01,54,54, , ,  , 
 7,2012,12,2,33,077,03,1,073,02,35,35, , ,  , 
 7,2012,12,2,33,077,04,1,074,03,54,54, , ,  , 
 7,2012,12,2,33,077,05,1,075,01,40,45, , ,  , 
 7,2012,12,2,33,077,07,1,077,01,84,84, , ,  , 
 7,2012,12,2,33,077,08,1,078,01,70,70, , ,  , 
 7,2012,12,2,33,077,08,1,078,03,63,63, , ,  , 
 7,2012,12,2,33,077,08,1,078,04,60,60, , ,  , 
 7,2012,12,2,33,077,09,1,079,01,12,  ,2, ,  , 
 7,2012,04,2,41,001,01,1,001,03,56,56, , ,  , 
 7,2012,04,2,41,001,02,1,002,01,70,70, , ,  , 
 7,2012,04,2,41,001,03,1,003,03,63,63, , ,  , 
 7,2012,04,2,41,001,03,1,003,07,63,63, , ,  , 
 7,2012,04,2,41,001,04,1,004,01,56,56, , ,  , 
 7,2012,04,2,41,001,05,1,005,03,20,  ,2, ,  , 
 7,2012,04,2,41,001,07,1,007,01,18,  ,2, ,  , 
 7,2012,04,2,41,001,07,1,007,02,35,35, , ,  , 
 7,2012,04,2,41,001,09,1,009,04,36,36, , ,  , 
 7,2012,04,2,41,001,09,1,009,05,36,36, , ,  , 
 7,2012,04,2,41,001,09,1,009,06,54,54, , ,  , 
 7,2012,04,2,41,001,10,1,010,01,60,60, , ,  , 
 7,2012,04,2,41,002,01,1,011,01,50,42, , ,  , 
 7,2012,04,2,41,002,01,1,011,04,48,48, , ,  , 
 7,2012,04,2,41,002,02,1,012,01,40,48, , ,  , 
 7,2012,04,2,41,002,02,1,012,02,56,56, , ,  , 
 7,2012,04,2,41,002,04,1,014,01,40,40, , ,  , 
 7,2012,04,2,41,002,05,1,015,01,48,48, , ,  , 
 7,2012,04,2,41,002,07,1,017,01,36,36, , ,  , 
 7,2012,04,2,41,002,09,1,019,01,48,48, , ,  , 
 7,2012,04,2,41,002,09,1,019,03,48,48, , ,  , 
 7,2012,04,2,41,002,10,1,020,02,42,42, , ,  , 
 7,2012,04,2,41,002,10,1,020,03,48,48, , ,  , 
 7,2012,04,2,41,003,02,1,022,02,35,35, , ,  , 
 7,2012,04,2,41,003,02,1,022,03,56,56, , ,  , 
 7,2012,04,2,41,003,03,1,023,01,40,40, , ,  , 
 7,2012,04,2,41,003,03,1,023,02,21,  ,2, ,  , 
 7,2012,04,2,41,003,04,1,024,01,40,40, , ,  , 
 7,2012,04,2,41,003,04,1,024,02,20,  ,2, ,  , 
 7,2012,04,2,41,003,04,1,024,03,40,40, , ,  , 
 7,2012,04,2,41,003,04,1,024,04,40,40, , ,  , 
 7,2012,04,2,41,003,05,1,025,01,42,42, , ,  , 
 7,2012,04,2,41,003,05,1,025,03,36,36, , ,  , 
 7,2012,04,2,41,003,06,1,026,01,42,42, , ,  , 
 7,2012,04,2,41,003,07,1,027,01,48,48, , ,  , 
 7,2012,04,2,41,003,08,1,028,01,30,  ,2, ,  , 
 7,2012,04,2,41,003,08,1,028,03,44,44, , ,  , 
 7,2012,04,2,41,003,10,1,030,01,56,56, , ,  , 
 7,2012,04,2,41,003,10,1,030,02,35,35, , ,  , 
 7,2012,04,2,41,004,02,1,032,01,56,42, , ,  , 
 7,2012,04,2,41,004,03,1,033,01,42,42, , ,  , 
 7,2012,04,2,41,004,04,1,034,03,35,35, , ,  , 
 7,2012,04,2,41,004,04,1,034,04,35,35, , ,  , 
 7,2012,04,2,41,004,04,1,034,07,35,35, , ,  , 
 7,2012,04,2,41,004,05,1,035,01,40,40, , ,  , 
 7,2012,04,2,41,004,06,1,036,01,56,56, , ,  , 
 7,2012,04,2,41,004,07,1,037,01,28,  ,2, ,  , 
 7,2012,04,2,41,004,07,1,037,02,56,56, , ,  , 
 7,2012,04,2,41,004,08,1,038,01,35,35, , ,  , 
 7,2012,04,2,41,004,09,1,039,01,56,56, , ,  , 
 7,2012,04,2,41,004,10,1,040,01,42,42, , ,  , 
 7,2012,04,2,41,004,10,1,040,02,32,  ,1,4,32,1
 7,2012,04,2,41,005,01,1,041,04,70,70, , ,  , 
 7,2012,04,2,41,005,02,1,042,01,60,60, , ,  , 
 7,2012,04,2,41,005,02,1,042,03,50,50, , ,  , 
 7,2012,04,2,41,005,03,1,043,01,60,60, , ,  , 
 7,2012,04,2,41,005,03,1,043,03,48,48, , ,  , 
 7,2012,04,2,41,005,04,1,044,03,25,  ,2, ,  , 
 7,2012,04,2,41,005,04,1,044,04,35,35, , ,  , 
 7,2012,04,2,41,005,04,1,044,05,35,35, , ,  , 
 7,2012,04,2,41,005,05,1,045,01,64,40, , ,  , 
