REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q27SERNO,Q27,Q28,Q29,Q30,Q31,Q32,Q33
07,2013,08,2,61,21,124,10,1,040,02,4, , , , , ,2
07,2013,08,2,61,27,125,01,1,041,01,3, , , , , ,2
07,2013,08,2,61,27,125,02,1,042,01,3, , , , , ,2
07,2013,08,2,61,27,125,03,1,043,01,3, , , , , ,2
07,2013,08,2,61,27,125,03,1,043,02,4, , , , , ,2
07,2013,08,2,61,27,125,04,1,044,01,3, , , , , ,2
07,2013,08,2,61,27,125,05,1,045,04,3, , , , , ,2
07,2013,08,2,61,27,125,07,1,047,01,3, , , , , ,2
07,2013,08,2,61,27,125,10,1,050,02,4, , , , , ,2
07,2013,08,2,61,27,125,10,1,050,03,4, , , , , ,2
07,2013,08,2,61,27,125,10,1,050,04,4, , , , , ,2
07,2013,08,2,61,30,126,03,1,053,01,1,2,2,2,2,3,3
07,2013,08,2,61,30,126,04,1,054,01,3, , , , , ,2
07,2013,08,2,61,36,127,06,1,157,03,3, , , , , ,2
07,2013,08,2,61,39,128,07,1,017,01,3, , , , , ,2
07,2013,08,2,61,39,128,10,1,020,01,3, , , , , ,2
07,2013,08,2,61,45,129,03,1,134,03,3, , , , , ,2
07,2013,08,2,61,45,129,03,1,134,04,4, , , , , ,2
07,2013,08,2,61,45,129,09,1,140,01,3, , , , , ,2
07,2013,08,2,61,54,131,02,1,112,01,4, , , , , ,2
07,2013,08,2,61,54,131,02,1,112,02,3, , , , , ,2
07,2013,08,2,61,54,131,08,1,118,01,3, , , , , ,2
07,2013,08,2,61,54,131,08,1,118,02,4, , , , , ,2
07,2013,08,3,61,60,133,07,1,077,01,1,4, , , , ,2
07,2013,08,2,61,84,139,01,1,091,01,3, , , , , ,2
07,2013,08,2,61,84,139,08,1,098,01,3, , , , , ,2
07,2013,08,2,92,03,069,08,1,008,03,3, , , , , ,2
07,2013,08,2,92,03,069,08,1,008,04,1,2,1,1,1,3,1
07,2013,08,2,92,09,071,03,1,023,01,3, , , , , ,2
07,2013,08,2,92,09,071,09,1,029,01,3, , , , , ,2
07,2013,08,2,92,09,071,10,1,030,01,3, , , , , ,2
07,2013,08,2,92,15,073,01,1,041,03,3, , , , , ,2
07,2013,08,2,92,15,073,08,1,048,02,3, , , , , ,2
07,2013,08,2,92,15,073,10,1,050,01,1,4, , , , ,2
07,2013,08,2,92,18,074,06,1,056,01,3, , , , , ,2
07,2013,08,2,92,21,075,05,1,065,03,3, , , , , ,2
07,2013,08,2,92,27,076,04,1,074,01,3, , , , , ,2
07,2013,08,2,92,27,076,09,1,079,01,1,2,1,1,1,3,2
07,2013,08,2,92,33,077,03,1,083,01,3, , , , , ,2
07,2013,08,2,92,33,077,03,1,083,02,3, , , , , ,2
07,2013,08,2,92,33,077,04,1,084,01,3, , , , , ,2
07,2013,08,2,92,33,077,04,1,084,02,4, , , , , ,2
07,2013,08,2,92,33,077,07,1,087,01,3, , , , , ,2
07,2013,08,2,21,09,128,01,1,011,01,3, , , , , ,2
07,2013,08,2,21,09,128,04,1,014,03,3, , , , , ,2
07,2013,08,2,21,09,128,04,1,014,04,4, , , , , ,2
07,2013,08,2,21,09,128,09,1,019,01,3, , , , , ,2
07,2013,08,2,21,09,128,09,1,019,02,4, , , , , ,2
07,2013,08,2,21,21,131,03,1,165,01,3, , , , , ,2
07,2013,08,2,21,24,132,05,1,035,01,3, , , , , ,2
07,2013,08,2,21,27,133,03,1,043,01,1,4, , , , ,2
07,2013,08,2,21,27,133,04,1,044,01,3, , , , , ,2
07,2013,08,2,21,33,136,03,1,074,03,3, , , , , ,2
07,2013,08,2,21,34,137,02,1,083,01,3, , , , , ,2
07,2013,08,2,21,36,138,01,1,092,03,3, , , , , ,2
07,2013,08,2,21,36,138,03,1,094,01,3, , , , , ,2
07,2013,08,2,21,36,138,08,1,099,01,3, , , , , ,1
07,2013,08,2,21,36,138,08,1,099,02,3, , , , , ,2
07,2013,08,2,21,36,138,09,1,100,02,3, , , , , ,1
07,2013,08,2,21,42,140,02,1,113,01,1,4, , , , ,2
07,2013,08,2,21,42,140,05,1,116,01,3, , , , , ,2
07,2013,08,2,21,42,140,08,1,119,02,4, , , , , ,2
07,2013,08,2,21,45,141,03,1,124,01,4, , , , , ,2
07,2013,08,2,21,45,141,03,1,124,02,3, , , , , ,2
07,2013,08,2,21,45,141,09,1,130,01,3, , , , , ,2
07,2013,08,2,21,45,141,09,1,130,02,4, , , , , ,2
07,2013,08,2,21,54,144,10,1,162,01,3, , , , , ,2
07,2013,08,2,21,54,144,10,1,162,02,4, , , , , ,2
07,2013,08,2,13,03,073,01,1,061,01,3, , , , , ,2
07,2013,08,2,13,09,075,02,1,022,01,3, , , , , ,2
07,2013,08,2,13,09,075,02,1,022,03,4, , , , , ,2
07,2013,08,2,13,09,075,06,1,026,01,3, , , , , ,2
07,2013,08,2,13,09,075,06,1,026,02,4, , , , , ,2
07,2013,08,2,13,09,075,10,1,030,01,3, , , , , ,2
07,2013,08,2,13,27,080,05,1,035,01,3, , , , , ,2
07,2013,08,2,13,39,082,04,1,004,01,3, , , , , ,2
07,2013,08,2,41,09,036,01,1,041,02,1,3,2,2,1,3,1
07,2013,08,2,41,09,036,04,1,044,03,4, , , , , ,1
07,2013,08,2,41,15,037,02,1,032,01,1,4, , , , ,2
07,2013,08,2,41,15,037,03,1,033,01,1,4, , , , ,2
07,2013,08,2,41,15,037,04,1,034,01,1,4, , , , ,2
07,2013,08,2,33,09,060,01,1,001,01,3, , , , , ,2
07,2013,08,2,33,09,060,08,1,008,01,3, , , , , ,2
07,2013,08,2,33,15,062,02,1,022,01,3, , , , , ,2
07,2013,08,2,33,15,062,04,1,024,01,4, , , , , ,2
07,2013,08,2,33,24,064,01,1,031,01,3, , , , , ,2
07,2013,08,2,33,24,064,02,1,032,01,1,4, , , , ,2
07,2013,08,2,33,24,064,03,1,033,01,3, , , , , ,2
07,2013,08,2,33,27,065,03,1,043,02,3, , , , , ,2
07,2013,08,2,33,27,065,08,1,048,01,3, , , , , ,2
07,2013,08,2,33,27,065,08,1,048,02,3, , , , , ,2
07,2013,08,2,33,33,066,01,1,051,01,3, , , , , ,2
07,2013,08,2,33,33,066,06,1,056,01,3, , , , , ,2
07,2013,08,2,33,33,066,07,1,057,01,3, , , , , ,2
07,2013,08,2,33,33,067,07,1,067,01,1,4, , , , ,2
07,2013,08,2,12,06,154,04,1,014,01,2, , , , , ,2
07,2013,08,2,12,09,158,06,1,057,01,3, , , , , ,2
07,2013,08,2,12,30,169,05,1,166,01,3, , , , , ,2
07,2013,08,2,12,39,173,03,1,204,01,3, , , , , ,2
07,2013,08,2,31,03,077,01,1,001,01,3, , , , , ,2
07,2013,08,2,31,12,079,08,1,028,02,3, , , , , ,2
07,2013,08,2,31,21,080,04,1,034,01,3, , , , , ,2
07,2013,08,2,31,27,081,09,1,049,01,3, , , , , ,2
07,2013,08,2,31,27,081,09,1,049,02,4, , , , , ,2
07,2013,08,2,31,51,086,09,1,099,01,1,2,1,1,1,3,3
07,2013,08,1,11,09,136,10,1,040,01,3, , , , , ,2
07,2013,08,2,11,12,139,01,1,061,01,3, , , , , ,2
07,2013,08,2,11,12,139,10,1,070,01,3, , , , , ,2
07,2013,08,2,11,12,140,04,1,074,01,3, , , , , ,2
07,2013,08,2,11,12,140,08,1,078,03,4, , , , , ,2
07,2013,08,2,11,15,141,04,1,084,01,3, , , , , ,2
07,2013,08,2,11,15,141,04,1,084,02,3, , , , , ,2
07,2013,08,2,11,15,141,05,1,085,03,3, , , , , ,1
07,2013,08,2,11,15,141,09,1,089,03,3, , , , , ,2
07,2013,08,1,11,27,145,09,1,131,01,3, , , , , ,2
07,2013,08,1,11,27,145,10,1,133,03,2, , , , , ,1
07,2013,08,1,11,27,146,02,1,135,01,3, , , , , ,1
07,2013,08,1,11,27,146,02,1,135,02,3, , , , , ,1
07,2013,08,1,11,33,149,09,1,172,02,1,3,2,2,2,3,3
07,2013,08,2,51,34,052,06,1,006,01,1,1,2,2,2,3,1
07,2013,08,2,51,38,057,02,1,012,01,3, , , , , ,2
07,2013,08,2,51,38,057,04,1,014,01,1,4, , , , ,2
07,2013,08,2,51,38,057,04,1,014,02,1,4, , , , ,2
07,2013,08,2,51,38,057,10,1,020,01,3, , , , , ,2
07,2013,08,2,81,06,053,01,1,011,01,3, , , , , ,2
07,2013,08,2,81,06,053,05,1,015,01,3, , , , , ,2
07,2013,08,2,81,06,053,05,1,015,02,4, , , , , ,2
07,2013,08,2,81,18,054,02,1,022,03,1,3,2,2,2,3,2
07,2013,08,2,81,18,054,06,1,026,01,3, , , , , ,2
07,2013,08,2,81,18,054,06,1,026,02,4, , , , , ,2
07,2013,08,2,81,18,054,07,1,027,01,3, , , , , ,2
07,2013,08,2,81,18,054,07,1,027,02,3, , , , , ,2
07,2013,08,3,81,24,055,09,1,070,01,1,2,2,2,2,3,2
07,2013,08,3,81,24,055,05,1,066,01,3, , , , , ,2
07,2013,08,2,81,27,056,04,1,044,01,3, , , , , ,2
07,2013,08,2,81,27,056,08,1,048,01,3, , , , , ,2
07,2013,08,2,81,27,056,10,1,050,01,1,4, , , , ,2
07,2013,08,2,81,30,057,04,1,055,01,3, , , , , ,2
07,2013,08,2,81,30,057,04,1,055,02,4, , , , , ,2
07,2013,08,2,81,30,057,07,1,058,04,1,2,2,2,2,3,2
07,2013,08,2,81,30,057,08,1,059,01,3, , , , , ,2
07,2013,08,2,81,39,059,07,1,007,02,3, , , , , ,2
07,2013,08,2,81,39,059,09,1,009,01,3, , , , , ,2
07,2013,08,2,71,09,041,01,1,001,01,3, , , , , ,2
07,2013,08,2,71,09,041,01,1,001,02,3, , , , , ,2
07,2013,08,2,71,09,041,05,1,005,02,3, , , , , ,2
07,2013,08,2,71,09,041,09,1,009,01,3, , , , , ,2
07,2013,08,2,71,09,041,10,1,010,01,3, , , , , ,2
07,2013,08,2,71,21,042,09,1,049,01,3, , , , , ,2
07,2013,08,2,71,45,044,01,1,011,01,3, , , , , ,2
07,2013,08,2,71,45,044,01,1,011,02,1,4, , , , ,2
07,2013,08,2,71,45,044,03,1,013,01,3, , , , , ,2
07,2013,08,2,71,45,044,05,1,015,01,3, , , , , ,2
07,2013,08,2,71,54,045,03,1,023,02,1,4, , , , ,3
07,2013,08,2,71,54,045,03,1,023,05,1,4, , , , ,3
07,2013,08,2,71,54,045,04,1,024,03,1,4, , , , ,3
07,2013,08,2,71,54,045,05,1,025,01,1,4, , , , ,2
07,2013,08,2,71,54,045,05,1,025,02,1,4, , , , ,2
07,2013,08,2,71,54,045,08,1,028,01,3, , , , , ,2
07,2013,08,2,71,54,045,08,1,028,02,4, , , , , ,2
07,2013,08,2,71,54,045,08,1,028,05,4, , , , , ,2
07,2013,08,2,71,54,045,08,1,028,06,4, , , , , ,2
07,2013,08,2,71,54,045,09,1,029,01,3, , , , , ,2
07,2013,08,2,71,54,045,09,1,029,02,4, , , , , ,2
07,2013,08,2,71,54,045,09,1,029,03,4, , , , , ,2
07,2013,08,2,71,54,045,09,1,029,04,4, , , , , ,2
07,2013,08,2,71,54,045,09,1,029,05,4, , , , , ,2
07,2013,08,2,71,54,045,10,1,030,01,1,4, , , , ,2
07,2013,08,2,52,03,060,08,1,018,01,3, , , , , ,2
07,2013,07,2,43,09,020,01,1,001,01,3, , , , , ,2
07,2013,07,2,43,09,020,05,1,005,01,3, , , , , ,2
07,2013,07,2,43,09,020,06,1,006,01,3, , , , , ,2
07,2013,07,2,43,09,020,06,1,006,03,3, , , , , ,2
07,2013,07,2,43,09,020,07,1,007,01,3, , , , , ,2
07,2013,07,2,43,09,020,10,1,010,01,3, , , , , ,2
07,2013,07,2,43,09,020,10,1,010,03,4, , , , , ,2
07,2013,07,2,43,12,021,03,1,013,01,3, , , , , ,2
07,2013,07,2,43,12,021,07,1,017,01,3, , , , , ,2
07,2013,07,2,43,12,021,10,1,020,01,3, , , , , ,2
07,2013,07,2,53,15,027,06,1,006,02,3, , , , , ,2
07,2013,07,1,53,24,029,04,1,024,01,3, , , , , ,2
07,2013,07,2,53,27,030,10,1,040,01,3, , , , , ,2
07,2013,07,2,91,06,060,01,1,041,01,3, , , , , ,2
07,2013,07,2,91,24,064,02,1,052,01,3, , , , , ,2
07,2013,07,2,91,24,064,03,1,053,01,1,2,2,2,2,3,2
07,2013,07,2,91,24,064,10,1,060,01,3, , , , , ,2
07,2013,07,2,91,33,065,06,1,006,02,3, , , , , ,2
07,2013,07,2,91,42,066,04,1,024,01,3, , , , , ,2
07,2013,07,2,91,42,066,05,1,025,01,1,4, , , , ,2
07,2013,07,2,91,42,066,05,1,025,02,1,4, , , , ,2
07,2013,07,2,91,42,066,06,1,026,01,3, , , , , ,2
07,2013,07,2,91,42,066,07,1,027,01,1,4, , , , ,2
07,2013,07,1,91,48,068,06,1,086,01,4, , , , , ,2
07,2013,07,2,91,51,069,01,1,011,01,3, , , , , ,2
07,2013,07,2,91,51,069,06,1,016,03,3, , , , , ,2
07,2013,07,2,62,27,037,04,1,024,01,2, , , , , ,2
07,2013,07,2,62,27,037,07,1,027,01,1,3,1,1,2,3,1
07,2013,07,2,62,27,037,08,1,028,04,4, , , , , ,2
07,2013,07,2,62,03,035,01,1,001,01,1,4, , , , ,2
07,2013,07,2,62,03,035,06,1,006,01,3, , , , , ,2
07,2013,07,2,72,06,027,02,1,022,02,3, , , , , ,2
07,2013,07,2,72,10,028,01,1,033,01,3, , , , , ,2
07,2013,07,2,72,10,028,04,1,035,01,3, , , , , ,2
07,2013,07,2,72,10,028,08,1,039,01,3, , , , , ,2
07,2013,07,2,72,10,028,09,1,040,01,1,2,2,2,2,3,2
07,2013,07,2,72,10,028,10,1,041,01,3, , , , , ,2
07,2013,07,2,72,12,029,06,1,016,01,3, , , , , ,2
07,2013,07,2,72,12,029,07,1,017,01,1,4, , , , ,2
07,2013,07,2,72,12,029,09,1,019,01,1,3,2,2,2,3,1
07,2013,07,2,23,06,031,03,1,003,01,1,4, , , , ,3
07,2013,07,2,23,06,031,04,1,004,02,1,4, , , , ,3
07,2013,07,2,23,06,031,04,1,004,03,1,4, , , , ,3
07,2013,07,2,23,06,031,05,1,005,01,3, , , , , ,2
07,2013,07,2,23,06,031,05,1,005,02,1,4, , , , ,3
07,2013,07,2,23,06,031,07,1,007,03,1,4, , , , ,3
07,2013,07,2,23,06,031,09,1,009,01,1,4, , , , ,3
07,2013,07,2,23,06,031,09,1,009,02,1,4, , , , ,3
07,2013,07,3,23,12,034,01,1,021,01,3, , , , , ,2
07,2013,07,3,23,12,034,03,1,023,01,3, , , , , ,2
07,2013,07,3,23,12,034,05,1,025,01,1,4, , , , ,2
07,2013,07,3,23,12,034,05,1,025,02,1,4, , , , ,2
07,2013,07,3,23,12,034,06,1,026,01,3, , , , , ,2
07,2013,07,3,23,12,034,09,1,029,01,3, , , , , ,2
07,2013,07,3,23,15,035,01,1,031,01,4, , , , , ,2
07,2013,07,3,23,15,035,02,1,032,01,3, , , , , ,2
07,2013,07,3,23,15,035,02,1,032,02,4, , , , , ,2
07,2013,07,3,23,15,035,02,1,032,03,4, , , , , ,2
07,2013,07,3,23,15,035,03,1,033,01,3, , , , , ,2
07,2013,07,3,23,15,035,05,1,035,01,3, , , , , ,2
07,2013,07,3,23,15,035,05,1,035,02,4, , , , , ,2
07,2013,07,3,23,15,035,06,1,036,01,3, , , , , ,2
07,2013,07,3,23,15,035,06,1,036,02,4, , , , , ,2
07,2013,07,3,23,15,035,07,1,037,01,3, , , , , ,2
07,2013,07,3,23,15,035,07,1,037,02,4, , , , , ,2
07,2013,07,3,23,15,035,09,1,039,01,3, , , , , ,2
07,2013,07,2,44,09,019,08,1,008,01,3, , , , , ,2
07,2013,07,2,44,15,020,04,1,014,01,1,2,2,2,1,2, 
07,2013,07,2,44,15,021,03,1,023,01,1,2,2,2,2,3,2
07,2013,07,2,44,15,021,06,1,026,03,1,2,2,2,2,3,2
07,2013,07,2,44,15,021,08,1,028,01,3, , , , , ,2
07,2013,07,2,44,15,021,09,1,029,01,1,2,2,2,2,3,2
07,2013,07,2,22,03,029,03,1,013,01,3, , , , , ,2
07,2013,07,2,22,03,029,03,1,013,04,4, , , , , ,2
07,2013,07,2,22,03,029,05,1,015,01,3, , , , , ,2
07,2013,07,2,22,03,029,06,1,016,01,3, , , , , ,2
07,2013,07,2,22,09,030,05,1,035,01,3, , , , , ,2
07,2013,07,2,22,18,031,04,1,024,01,3, , , , , ,2
07,2013,07,2,22,30,032,03,1,003,01,3, , , , , ,2
07,2013,07,2,22,30,032,06,1,006,01,3, , , , , ,2
07,2013,07,2,22,30,032,08,1,008,01,3, , , , , ,2
07,2013,07,2,82,09,024,01,1,001,01,3, , , , , ,2
07,2013,07,2,82,09,024,03,1,003,01,1,4, , , , ,2
07,2013,07,2,82,09,024,05,1,005,01,3, , , , , ,2
07,2013,07,2,82,09,024,09,1,009,01,3, , , , , ,2
07,2013,07,2,82,24,026,01,1,021,01,3, , , , , ,2
07,2013,07,2,82,24,026,01,1,021,02,4, , , , , ,2
07,2013,07,2,82,24,026,05,1,025,01,3, , , , , ,2
07,2013,07,2,82,24,026,08,1,028,01,3, , , , , ,2
07,2013,07,2,82,24,026,08,1,028,02,4, , , , , ,2
07,2013,07,2,82,24,026,08,1,028,03,4, , , , , ,2
07,2013,07,2,82,27,027,07,1,037,01,1,4,2,2,2,3,2
07,2013,07,2,32,06,062,02,1,012,03,4, , , , , ,2
07,2013,07,2,32,06,062,02,1,012,07,4, , , , , ,2
07,2013,07,2,32,06,062,09,1,019,01,3, , , , , ,2
07,2013,07,2,32,09,063,05,1,025,01,3, , , , , ,2
07,2013,07,2,32,15,064,01,1,031,01,2, , , , , ,2
07,2013,07,2,32,15,064,02,1,032,01,1,2,2,2,2,3,3
07,2013,07,2,32,15,064,04,1,034,01,2, , , , , ,2
07,2013,07,2,32,15,064,04,1,034,02,4, , , , , ,2
07,2013,07,2,32,15,064,05,1,035,01,3, , , , , ,2
07,2013,07,2,32,15,064,06,1,036,01,3, , , , , ,2
07,2013,07,2,32,15,064,07,1,037,01,3, , , , , ,2
07,2013,07,2,32,15,064,07,1,037,02,4, , , , , ,2
07,2013,07,2,32,15,064,09,1,039,01,3, , , , , ,2
07,2013,07,2,32,15,064,09,1,039,02,3, , , , , ,2
07,2013,07,2,32,15,064,10,1,040,01,3, , , , , ,2
07,2013,07,2,32,15,064,10,1,040,02,4, , , , , ,2
07,2013,07,2,32,21,065,06,1,046,01,3, , , , , ,2
07,2013,07,2,32,24,066,01,1,051,01,1,3,2,2,2,3,2
07,2013,07,2,32,33,067,05,1,065,04,3, , , , , ,2
07,2013,07,2,61,06,105,08,1,118,02,3, , , , , ,1
07,2013,07,2,61,06,105,09,1,119,01,3, , , , , ,2
07,2013,07,2,61,24,107,02,1,062,01,3, , , , , ,2
07,2013,07,2,61,24,107,02,1,062,02,4, , , , , ,2
07,2013,07,2,61,24,107,02,1,062,04,4, , , , , ,2
07,2013,07,2,61,24,107,02,1,062,05,4, , , , , ,2
07,2013,07,2,61,24,107,07,1,067,01,1,3,2,2,2,3,2
07,2013,07,2,61,24,107,08,1,068,01,3, , , , , ,2
07,2013,07,2,61,24,107,08,1,068,02,4, , , , , ,2
07,2013,07,2,61,24,107,01,1,061,01,3, , , , , ,2
07,2013,07,2,61,24,107,01,1,061,02,4, , , , , ,2
07,2013,07,2,61,27,108,09,1,029,01,3, , , , , ,2
07,2013,07,2,61,30,109,04,1,034,02,3, , , , , ,2
07,2013,07,2,61,30,109,09,1,039,01,3, , , , , ,2
07,2013,07,2,61,36,110,02,1,002,01,1,2,2,2,2,3,2
07,2013,07,2,61,36,110,03,1,003,01,1,4, , , , ,2
07,2013,07,2,61,45,112,09,1,049,03,3, , , , , ,2
07,2013,07,2,61,51,113,01,1,131,01,2, , , , , ,1
07,2013,07,2,61,51,113,03,1,133,01,3, , , , , ,2
07,2013,07,2,61,51,113,04,1,134,01,4, , , , , ,2
07,2013,07,2,61,51,113,08,1,138,01,3, , , , , ,2
07,2013,07,2,61,51,113,10,1,140,01,3, , , , , ,2
07,2013,07,2,61,57,114,02,1,162,01,3, , , , , ,2
07,2013,07,2,61,57,114,06,1,166,01,3, , , , , ,1
07,2013,07,2,61,60,115,02,1,072,01,3, , , , , ,2
07,2013,07,2,61,60,115,02,1,072,02,3, , , , , ,2
07,2013,07,2,61,60,115,04,1,074,01,3, , , , , ,2
07,2013,07,2,61,60,115,06,1,076,02,3, , , , , ,2
07,2013,07,2,61,81,120,04,1,084,01,3, , , , , ,2
07,2013,07,2,61,81,120,05,1,085,01,3, , , , , ,2
07,2013,07,2,61,81,120,06,1,086,01,3, , , , , ,2
07,2013,07,2,61,81,120,07,1,087,01,1,4, , , , ,2
07,2013,07,2,45,12,021,09,1,029,01,3, , , , , ,2
07,2013,07,2,92,15,063,04,1,044,01,3, , , , , ,2
07,2013,07,2,92,15,063,06,1,046,01,1,4,2,2,2,3,2
07,2013,07,2,92,15,063,09,1,049,01,3, , , , , ,2
07,2013,07,3,92,30,067,05,1,075,01,3, , , , , ,2
07,2013,07,2,92,33,068,01,1,081,02,3, , , , , ,2
07,2013,07,2,92,33,068,03,1,083,01,3, , , , , ,2
07,2013,07,2,92,33,068,04,1,084,01,3, , , , , ,2
07,2013,07,2,92,33,068,04,1,084,02,4, , , , , ,2
07,2013,07,2,21,21,113,03,1,173,01,3, , , , , ,2
07,2013,07,2,21,21,113,04,1,174,01,3, , , , , ,2
07,2013,07,2,21,36,120,09,1,109,02,3, , , , , ,2
07,2013,07,2,21,39,121,04,1,114,01,3, , , , , ,2
07,2013,07,2,21,42,122,10,1,130,01,3, , , , , ,2
07,2013,07,2,21,48,124,02,1,142,01,3, , , , , ,2
07,2013,07,2,21,48,124,04,1,144,01,3, , , , , ,2
07,2013,07,2,21,48,124,05,1,145,02,3, , , , , ,2
07,2013,07,2,21,54,126,09,1,169,01,4, , , , , ,2
07,2013,07,2,21,54,126,09,1,169,02,3, , , , , ,2
07,2013,07,2,13,09,065,08,1,028,01,3, , , , , ,2
07,2013,07,2,13,12,066,02,1,032,01,3, , , , , ,2
07,2013,07,2,13,33,071,08,1,008,01,3, , , , , ,2
07,2013,07,2,13,39,072,07,1,087,05,4, , , , , ,2
07,2013,07,2,13,39,072,08,1,088,01,3, , , , , ,2
07,2013,07,2,41,09,031,01,1,032,02,3, , , , , ,2
07,2013,07,2,41,18,032,10,1,051,01,3, , , , , ,2
07,2013,07,2,33,03,051,02,1,002,01,3, , , , , ,2
07,2013,07,2,33,03,051,09,1,009,01,1,4, , , , ,2
07,2013,07,2,33,09,052,03,1,013,01,3, , , , , ,2
07,2013,07,2,33,09,052,03,1,013,02,3, , , , , ,2
07,2013,07,2,33,12,053,01,1,071,04,3, , , , , ,1
07,2013,07,2,33,12,053,07,1,077,02,3, , , , , ,2
07,2013,07,2,33,15,054,05,1,025,01,3, , , , , ,2
07,2013,07,2,33,15,054,05,1,025,03,4, , , , , ,2
07,2013,07,2,33,15,054,09,1,029,01,3, , , , , ,2
07,2013,07,2,33,21,055,02,1,032,01,3, , , , , ,2
07,2013,07,2,33,24,056,02,1,042,03,3, , , , , ,2
07,2013,07,2,33,30,057,10,1,060,01,1,2,1,1,1,3,2
07,2013,07,2,33,33,058,02,1,062,01,3, , , , , ,2
07,2013,07,2,33,33,058,04,1,064,04,3, , , , , ,2
07,2013,07,2,33,33,058,05,1,065,01,3, , , , , ,2
07,2013,07,2,33,33,058,08,1,068,01,1,4, , , , ,2
07,2013,07,2,12,12,136,05,1,055,01,2, , , , , ,2
07,2013,07,1,12,24,143,01,1,111,04,3, , , , , ,2
07,2013,07,1,12,24,143,07,1,117,01,4, , , , , ,2
07,2013,07,2,12,30,146,09,1,149,01,1,2,1,1,1,1, 
07,2013,07,2,12,36,150,03,1,183,01,3, , , , , ,2
07,2013,07,2,31,06,066,01,1,001,01,1,1,1,1,1,3,1
07,2013,07,2,31,21,069,04,1,034,01,1,4, , , , ,2
07,2013,07,2,31,21,069,04,1,034,02,1,4, , , , ,2
07,2013,07,2,31,21,069,08,1,038,01,1,4, , , , ,2
07,2013,07,2,31,21,069,10,1,040,01,3, , , , , ,2
07,2013,07,2,31,27,070,04,1,044,01,3, , , , , ,2
07,2013,07,2,31,27,070,10,1,050,01,2, , , , , ,2
07,2013,07,2,31,05,075,09,1,099,03,3, , , , , ,2
07,2013,07,2,11,06,116,06,1,006,02,3, , , , , ,2
07,2013,07,2,11,12,120,01,1,063,02,3, , , , , ,2
07,2013,07,2,11,12,121,01,1,073,01,3, , , , , ,2
07,2013,07,2,11,12,121,06,1,078,01,3, , , , , ,2
07,2013,07,2,11,15,122,01,1,083,01,3, , , , , ,2
07,2013,07,2,11,15,123,05,1,097,02,3, , , , , ,2
07,2013,07,2,11,15,123,08,1,100,01,3, , , , , ,2
07,2013,07,2,11,15,123,08,1,100,02,4, , , , , ,2
07,2013,07,2,51,38,050,08,1,028,01,3, , , , , ,2
07,2013,07,2,81,06,047,04,1,004,01,3, , , , , ,2
07,2013,07,2,81,06,047,04,1,004,02,3, , , , , ,2
07,2013,07,2,81,06,047,08,1,008,01,3, , , , , ,2
07,2013,07,2,81,03,048,02,1,012,01,3, , , , , ,2
07,2013,07,2,81,03,048,09,1,019,01,3, , , , , ,2
07,2013,07,3,81,27,049,01,1,061,01,3, , , , , ,2
07,2013,07,3,81,27,049,02,1,062,01,3, , , , , ,2
07,2013,07,3,81,27,049,09,1,069,01,3, , , , , ,2
07,2013,07,2,81,27,050,03,1,053,03,3, , , , , ,2
07,2013,07,2,81,27,050,07,1,057,02,3, , , , , ,2
07,2013,07,2,81,27,050,09,1,059,01,3, , , , , ,2
07,2013,07,2,81,30,051,01,1,021,01,3, , , , , ,2
07,2013,07,2,81,30,051,02,1,022,01,3, , , , , ,2
07,2013,07,2,81,30,051,10,1,030,01,3, , , , , ,2
07,2013,07,2,81,42,052,09,1,049,01,4, , , , , ,1
07,2013,07,2,71,09,035,01,1,031,01,1,2,1,1,1,1, 
07,2013,07,2,71,09,035,01,1,031,02,4, , , , , ,2
07,2013,07,2,71,09,035,02,1,032,01,1,4, , , , ,2
07,2013,07,2,71,09,035,03,1,033,01,3, , , , , ,2
07,2013,07,2,71,09,035,05,1,035,02,3, , , , , ,2
07,2013,07,2,71,09,035,07,1,037,01,3, , , , , ,2
07,2013,07,2,71,09,035,08,1,038,01,3, , , , , ,2
07,2013,07,2,71,09,035,10,1,040,01,1,4, , , , ,2
07,2013,07,2,71,21,036,10,1,060,01,1,2,2,2,2,3,3
07,2013,07,2,71,36,037,04,1,014,01,2, , , , , ,2
07,2013,07,2,71,36,037,07,1,017,02,3, , , , , ,2
07,2013,07,2,71,36,037,08,1,018,01,3, , , , , ,2
07,2013,07,2,71,57,039,05,1,005,01,4, , , , , ,2
07,2013,07,2,71,66,040,02,1,042,01,1,4, , , , ,3
07,2013,07,2,71,66,040,02,1,042,02,1,4, , , , ,3
07,2013,07,2,71,66,040,03,1,043,01,3, , , , , ,2
07,2013,07,2,71,66,040,03,1,043,02,4, , , , , ,2
07,2013,07,2,71,66,040,04,1,044,01,1,4, , , , ,3
07,2013,07,2,71,66,040,04,1,044,02,1,4, , , , ,3
07,2013,07,2,71,66,040,08,1,048,01,1,4, , , , ,3
07,2013,07,2,71,66,040,08,1,048,02,1,4, , , , ,3
07,2013,07,2,71,66,040,09,1,049,01,3, , , , , ,2
07,2013,07,2,71,66,040,09,1,049,02,4, , , , , ,2
07,2013,07,2,71,66,040,10,1,050,01,3, , , , , ,2
07,2013,07,2,71,66,040,10,1,050,04,4, , , , , ,2
