REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,WEIGHU
15,2013,12,2,45,0,35,4,1,14,113961815913
15,2013,12,2,45,0,35,5,1,15,113961815913
15,2013,12,2,45,0,35,6,1,16,113961815913
15,2013,12,2,45,0,35,7,1,17,113961815913
15,2013,12,2,45,0,35,8,1,18,113961815913
15,2013,12,2,45,0,35,9,1,19,113961815913
15,2013,12,2,45,0,35,10,1,20,113961815913
15,2013,12,2,45,0,36,1,1,21,87813714360
15,2013,12,2,45,0,36,2,1,22,87813714360
15,2013,12,2,45,0,36,3,1,23,87813714360
15,2013,12,2,45,0,36,4,1,24,87813714360
15,2013,12,2,45,0,36,5,1,25,87813714360
15,2013,12,2,45,0,36,6,1,26,87813714360
15,2013,12,2,45,0,36,7,1,27,87813714360
15,2013,12,2,45,0,36,8,1,28,87813714360
15,2013,12,2,45,0,36,9,1,29,87813714360
15,2013,12,2,45,0,36,10,1,30,87813714360
15,2013,12,2,92,0,116,1,1,91,255860720067
15,2013,12,2,92,0,116,2,1,92,255860720067
15,2013,12,2,92,0,116,3,1,93,255860720067
15,2013,12,2,92,0,116,4,1,94,255860720067
15,2013,12,2,92,0,116,5,1,95,255860720067
15,2013,12,2,92,0,116,6,1,96,255860720067
15,2013,12,2,92,0,116,7,1,97,255860720067
15,2013,12,2,92,0,116,8,1,98,255860720067
15,2013,12,2,92,0,116,9,1,99,255860720067
15,2013,12,2,92,0,116,10,1,100,255860720067
15,2013,12,2,92,0,115,1,1,81,288663376485
15,2013,12,2,92,0,115,2,1,82,288663376485
15,2013,12,2,92,0,115,3,1,83,288663376485
15,2013,12,2,92,0,115,4,1,84,288663376485
15,2013,12,2,92,0,115,5,1,85,288663376485
15,2013,12,2,92,0,115,6,1,86,288663376485
15,2013,12,2,92,0,115,7,1,87,288663376485
15,2013,12,2,92,0,115,8,1,88,288663376485
15,2013,12,2,92,0,115,9,1,89,288663376485
15,2013,12,2,92,0,115,10,1,90,288663376485
15,2013,12,3,92,0,114,1,1,51,146461371429
15,2013,12,3,92,0,114,2,1,52,146461371429
15,2013,12,3,92,0,114,3,1,53,146461371429
15,2013,12,3,92,0,114,4,1,54,146461371429
15,2013,12,3,92,0,114,5,1,55,146461371429
15,2013,12,3,92,0,114,6,1,56,146461371429
15,2013,12,3,92,0,114,7,1,57,146461371429
15,2013,12,3,92,0,114,8,1,58,146461371429
15,2013,12,3,92,0,114,9,1,59,146461371429
15,2013,12,3,92,0,114,10,1,60,146461371429
15,2013,12,2,92,0,113,1,1,21,225487890049
15,2013,12,2,92,0,113,2,1,22,225487890049
15,2013,12,2,92,0,113,3,1,23,225487890049
15,2013,12,2,92,0,113,4,1,24,225487890049
15,2013,12,2,92,0,113,5,1,25,225487890049
15,2013,12,2,92,0,113,6,1,26,225487890049
15,2013,12,2,92,0,113,7,1,27,225487890049
15,2013,12,2,92,0,113,8,1,28,225487890049
15,2013,12,2,92,0,113,9,1,29,225487890049
15,2013,12,2,92,0,113,10,1,30,225487890049
15,2013,12,2,92,0,112,1,1,61,292935350345
15,2013,12,2,92,0,112,2,1,62,292935350345
15,2013,12,2,92,0,112,3,1,63,292935350345
15,2013,12,2,92,0,112,4,1,64,292935350345
15,2013,12,2,92,0,112,5,1,65,292935350345
15,2013,12,2,92,0,112,6,1,66,292935350345
15,2013,12,2,92,0,112,7,1,67,292935350345
15,2013,12,2,92,0,112,8,1,68,292935350345
15,2013,12,2,92,0,112,9,1,69,292935350345
15,2013,12,2,92,0,112,10,1,70,292935350345
15,2013,12,2,92,0,111,1,1,31,269919001389
15,2013,12,2,92,0,111,2,1,32,269919001389
15,2013,12,2,92,0,111,3,1,33,269919001389
15,2013,12,2,92,0,111,4,1,34,269919001389
15,2013,12,2,92,0,111,5,1,35,269919001389
15,2013,12,2,92,0,111,6,1,36,269919001389
15,2013,12,2,92,0,111,7,1,37,269919001389
15,2013,12,2,92,0,111,8,1,38,269919001389
15,2013,12,2,92,0,111,9,1,39,269919001389
15,2013,12,2,92,0,111,10,1,40,269919001389
15,2013,12,2,92,0,110,1,1,11,311848166653
15,2013,12,2,92,0,110,2,1,12,311848166653
15,2013,12,2,92,0,110,3,1,13,311848166653
15,2013,12,2,92,0,110,4,1,14,311848166653
15,2013,12,2,92,0,110,5,1,15,311848166653
15,2013,12,2,92,0,110,6,1,16,311848166653
15,2013,12,2,92,0,110,7,1,17,311848166653
15,2013,12,2,92,0,110,8,1,18,311848166653
15,2013,12,2,92,0,110,9,1,19,311848166653
15,2013,12,2,92,0,110,10,1,20,311848166653
15,2013,12,2,92,0,109,1,1,41,248376170292
15,2013,12,2,92,0,109,2,1,42,248376170292
15,2013,12,2,92,0,109,3,1,43,248376170292
15,2013,12,2,92,0,109,4,1,44,248376170292
15,2013,12,2,92,0,109,5,1,45,248376170292
15,2013,12,2,92,0,109,6,1,46,248376170292
15,2013,12,2,92,0,109,7,1,47,248376170292
15,2013,12,2,92,0,109,8,1,48,248376170292
15,2013,12,2,92,0,109,9,1,49,248376170292
15,2013,12,2,92,0,109,10,1,50,248376170292
15,2013,12,2,92,0,108,1,1,71,255692501316
15,2013,12,2,92,0,108,2,1,72,255692501316
15,2013,12,2,92,0,108,3,1,73,255692501316
15,2013,12,2,92,0,108,4,1,74,255692501316
15,2013,12,2,92,0,108,5,1,75,255692501316
15,2013,12,2,92,0,108,6,1,76,255692501316
15,2013,12,2,92,0,108,7,1,77,255692501316
15,2013,12,2,92,0,108,8,1,78,255692501316
15,2013,12,2,92,0,108,9,1,79,255692501316
15,2013,12,2,92,0,108,10,1,80,255692501316
15,2013,12,2,92,0,107,1,1,1,241279708284
15,2013,12,2,92,0,107,2,1,2,241279708284
15,2013,12,2,92,0,107,3,1,3,241279708284
15,2013,12,2,92,0,107,4,1,4,241279708284
15,2013,12,2,92,0,107,5,1,5,241279708284
15,2013,12,2,92,0,107,6,1,6,241279708284
15,2013,12,2,92,0,107,7,1,7,241279708284
15,2013,12,2,92,0,107,8,1,8,241279708284
15,2013,12,2,92,0,107,9,1,9,241279708284
15,2013,12,2,92,0,107,10,1,10,241279708284
15,2013,12,2,21,0,208,1,1,51,192106842846
15,2013,12,2,21,0,208,2,1,52,192106842846
15,2013,12,2,21,0,208,3,1,53,192106842846
15,2013,12,2,21,0,208,4,1,54,192106842846
15,2013,12,2,21,0,208,5,1,55,192106842846
15,2013,12,2,21,0,208,6,1,56,192106842846
15,2013,12,2,21,0,208,7,1,57,192106842846
15,2013,12,2,21,0,208,8,1,58,192106842846
15,2013,12,2,21,0,208,9,1,59,192106842846
15,2013,12,2,21,0,208,10,1,60,192106842846
15,2013,12,2,21,0,207,1,1,91,169978535886
15,2013,12,2,21,0,207,2,1,92,169978535886
15,2013,12,2,21,0,207,3,1,93,169978535886
15,2013,12,2,21,0,207,4,1,94,169978535886
15,2013,12,2,21,0,207,5,1,95,169978535886
15,2013,12,2,21,0,207,6,1,96,169978535886
15,2013,12,2,21,0,207,7,1,97,169978535886
15,2013,12,2,21,0,207,8,1,98,169978535886
15,2013,12,2,21,0,207,9,1,99,169978535886
15,2013,12,2,21,0,207,10,1,100,169978535886
15,2013,12,1,21,0,206,1,1,41,132588239307
15,2013,12,1,21,0,206,2,1,42,132588239307
15,2013,12,1,21,0,206,3,1,43,132588239307
15,2013,12,1,21,0,206,4,1,44,132588239307
15,2013,12,1,21,0,206,5,1,45,132588239307
15,2013,12,1,21,0,206,6,1,46,132588239307
15,2013,12,1,21,0,206,7,1,47,132588239307
15,2013,12,1,21,0,206,8,1,48,132588239307
15,2013,12,1,21,0,206,9,1,49,132588239307
15,2013,12,1,21,0,206,10,1,50,132588239307
15,2013,12,2,21,0,205,1,1,161,160179329826
15,2013,12,2,21,0,205,2,1,162,160179329826
15,2013,12,2,21,0,205,3,1,163,160179329826
15,2013,12,2,21,0,205,4,1,164,160179329826
15,2013,12,2,21,0,205,5,1,165,160179329826
15,2013,12,2,21,0,205,6,1,166,160179329826
15,2013,12,2,21,0,205,7,1,167,160179329826
15,2013,12,2,21,0,205,8,1,168,160179329826
15,2013,12,2,21,0,205,9,1,169,160179329826
15,2013,12,2,21,0,205,10,1,170,160179329826
15,2013,12,2,21,0,204,1,1,31,222322286192
15,2013,12,2,21,0,204,2,1,32,222322286192
15,2013,12,2,21,0,204,3,1,33,222322286192
15,2013,12,2,21,0,204,4,1,34,222322286192
15,2013,12,2,21,0,204,5,1,35,222322286192
15,2013,12,2,21,0,204,6,1,36,222322286192
15,2013,12,2,21,0,204,7,1,37,222322286192
15,2013,12,2,21,0,204,8,1,38,222322286192
15,2013,12,2,21,0,204,9,1,39,222322286192
15,2013,12,2,21,0,204,10,1,40,222322286192
15,2013,12,3,21,0,203,1,1,21,292134677083
15,2013,12,3,21,0,203,2,1,22,292134677083
15,2013,12,3,21,0,203,3,1,23,292134677083
15,2013,12,3,21,0,203,4,1,24,292134677083
15,2013,12,3,21,0,203,5,1,25,292134677083
15,2013,12,3,21,0,203,6,1,26,292134677083
15,2013,12,3,21,0,203,7,1,27,292134677083
15,2013,12,3,21,0,203,8,1,28,292134677083
15,2013,12,3,21,0,203,9,1,29,292134677083
15,2013,12,3,21,0,203,10,1,30,292134677083
15,2013,12,2,21,0,202,1,1,11,179887069553
15,2013,12,2,21,0,202,2,1,12,179887069553
15,2013,12,2,21,0,202,3,1,13,179887069553
15,2013,12,2,21,0,202,4,1,14,179887069553
15,2013,12,2,21,0,202,5,1,15,179887069553
15,2013,12,2,21,0,202,6,1,16,179887069553
15,2013,12,2,21,0,202,7,1,17,179887069553
15,2013,12,2,21,0,202,8,1,18,179887069553
15,2013,12,2,21,0,202,9,1,19,179887069553
15,2013,12,2,21,0,202,10,1,20,179887069553
15,2013,12,2,21,0,201,1,1,121,258692982781
15,2013,12,2,21,0,201,2,1,122,258692982781
15,2013,12,2,21,0,201,3,1,123,258692982781
15,2013,12,2,21,0,201,4,1,124,258692982781
15,2013,12,2,21,0,201,5,1,125,258692982781
15,2013,12,2,21,0,201,6,1,126,258692982781
15,2013,12,2,21,0,201,7,1,127,258692982781
15,2013,12,2,21,0,201,8,1,128,258692982781
15,2013,12,2,21,0,201,9,1,129,258692982781
15,2013,12,2,21,0,201,10,1,130,258692982781
15,2013,12,2,21,0,200,1,1,111,229252501912
15,2013,12,2,21,0,200,2,1,112,229252501912
15,2013,12,2,21,0,200,3,1,113,229252501912
15,2013,12,2,21,0,200,4,1,114,229252501912
15,2013,12,2,21,0,200,5,1,115,229252501912
15,2013,12,2,21,0,200,6,1,116,229252501912
15,2013,12,2,21,0,200,7,1,117,229252501912
15,2013,12,2,21,0,200,8,1,118,229252501912
15,2013,12,2,21,0,200,9,1,119,229252501912
15,2013,12,2,21,0,200,10,1,120,229252501912
15,2013,12,2,21,0,199,1,1,1,237135234216
15,2013,12,2,21,0,199,2,1,2,237135234216
15,2013,12,2,21,0,199,3,1,3,237135234216
15,2013,12,2,21,0,199,4,1,4,237135234216
15,2013,12,2,21,0,199,5,1,5,237135234216
15,2013,12,2,21,0,199,6,1,6,237135234216
15,2013,12,2,21,0,199,7,1,7,237135234216
15,2013,12,2,21,0,199,8,1,8,237135234216
15,2013,12,2,21,0,199,9,1,9,237135234216
15,2013,12,2,21,0,199,10,1,10,237135234216
15,2013,12,2,21,0,215,1,1,101,145715252055
15,2013,12,2,21,0,215,2,1,102,145715252055
15,2013,12,2,21,0,215,3,1,103,145715252055
15,2013,12,2,21,0,215,4,1,104,145715252055
15,2013,12,2,21,0,215,5,1,105,145715252055
15,2013,12,2,21,0,215,6,1,106,145715252055
15,2013,12,2,21,0,215,7,1,107,145715252055
15,2013,12,2,21,0,215,8,1,108,145715252055
15,2013,12,2,21,0,215,9,1,109,145715252055
15,2013,12,2,21,0,215,10,1,110,145715252055
15,2013,12,1,21,0,214,1,1,151,252313660031
15,2013,12,1,21,0,214,2,1,152,252313660031
15,2013,12,1,21,0,214,3,1,153,252313660031
15,2013,12,1,21,0,214,4,1,154,252313660031
15,2013,12,1,21,0,214,5,1,155,252313660031
15,2013,12,1,21,0,214,6,1,156,252313660031
15,2013,12,1,21,0,214,7,1,157,252313660031
15,2013,12,1,21,0,214,8,1,158,252313660031
15,2013,12,1,21,0,214,9,1,159,252313660031
15,2013,12,1,21,0,214,10,1,160,252313660031
15,2013,12,2,21,0,213,1,1,81,243961854594
15,2013,12,2,21,0,213,2,1,82,243961854594
15,2013,12,2,21,0,213,3,1,83,243961854594
15,2013,12,2,21,0,213,4,1,84,243961854594
15,2013,12,2,21,0,213,5,1,85,243961854594
15,2013,12,2,21,0,213,6,1,86,243961854594
15,2013,12,2,21,0,213,7,1,87,243961854594
15,2013,12,2,21,0,213,8,1,88,243961854594
15,2013,12,2,21,0,213,9,1,89,243961854594
15,2013,12,2,21,0,213,10,1,90,243961854594
15,2013,12,2,21,0,212,1,1,71,152729128439
15,2013,12,2,21,0,212,2,1,72,152729128439
15,2013,12,2,21,0,212,3,1,73,152729128439
15,2013,12,2,21,0,212,4,1,74,152729128439
15,2013,12,2,21,0,212,5,1,75,152729128439
15,2013,12,2,21,0,212,6,1,76,152729128439
15,2013,12,2,21,0,212,7,1,77,152729128439
15,2013,12,2,21,0,212,8,1,78,152729128439
15,2013,12,2,21,0,212,9,1,79,152729128439
15,2013,12,2,21,0,212,10,1,80,152729128439
15,2013,12,2,21,0,211,1,1,61,170194656084
15,2013,12,2,21,0,211,2,1,62,170194656084
15,2013,12,2,21,0,211,3,1,63,170194656084
15,2013,12,2,21,0,211,4,1,64,170194656084
15,2013,12,2,21,0,211,5,1,65,170194656084
15,2013,12,2,21,0,211,6,1,66,170194656084
15,2013,12,2,21,0,211,7,1,67,170194656084
15,2013,12,2,21,0,211,8,1,68,170194656084
15,2013,12,2,21,0,211,9,1,69,170194656084
15,2013,12,2,21,0,211,10,1,70,170194656084
15,2013,12,2,21,0,210,1,1,141,229001073417
15,2013,12,2,21,0,210,2,1,142,229001073417
15,2013,12,2,21,0,210,3,1,143,229001073417
15,2013,12,2,21,0,210,4,1,144,229001073417
15,2013,12,2,21,0,210,5,1,145,229001073417
15,2013,12,2,21,0,210,6,1,146,229001073417
15,2013,12,2,21,0,210,7,1,147,229001073417
15,2013,12,2,21,0,210,8,1,148,229001073417
15,2013,12,2,21,0,210,9,1,149,229001073417
15,2013,12,2,21,0,210,10,1,150,229001073417
15,2013,12,2,21,0,209,1,1,131,192846384587
15,2013,12,2,21,0,209,2,1,132,192846384587
15,2013,12,2,21,0,209,3,1,133,192846384587
15,2013,12,2,21,0,209,4,1,134,192846384587
15,2013,12,2,21,0,209,5,1,135,192846384587
15,2013,12,2,21,0,209,6,1,136,192846384587
15,2013,12,2,21,0,209,7,1,137,192846384587
15,2013,12,2,21,0,209,8,1,138,192846384587
15,2013,12,2,21,0,209,9,1,139,192846384587
15,2013,12,2,21,0,209,10,1,140,192846384587
15,2013,12,2,13,0,125,1,1,51,293073065844
15,2013,12,2,13,0,125,2,1,52,293073065844
15,2013,12,2,13,0,125,3,1,53,293073065844
15,2013,12,2,13,0,125,4,1,54,293073065844
15,2013,12,2,13,0,125,5,1,55,293073065844
15,2013,12,2,13,0,125,6,1,56,293073065844
15,2013,12,2,13,0,125,7,1,57,293073065844
15,2013,12,2,13,0,125,8,1,58,293073065844
15,2013,12,2,13,0,125,9,1,59,293073065844
15,2013,12,2,13,0,125,10,1,60,293073065844
15,2013,12,3,13,0,124,1,1,71,83711452632
15,2013,12,3,13,0,124,2,1,72,83711452632
15,2013,12,3,13,0,124,3,1,73,83711452632
15,2013,12,3,13,0,124,4,1,74,83711452632
15,2013,12,3,13,0,124,5,1,75,83711452632
15,2013,12,3,13,0,124,6,1,76,83711452632
15,2013,12,3,13,0,124,7,1,77,83711452632
15,2013,12,3,13,0,124,8,1,78,83711452632
15,2013,12,3,13,0,124,9,1,79,83711452632
15,2013,12,3,13,0,124,10,1,80,83711452632
15,2013,12,2,13,0,123,1,1,11,386704454233
15,2013,12,2,13,0,123,2,1,12,386704454233
15,2013,12,2,13,0,123,3,1,13,386704454233
15,2013,12,2,13,0,123,4,1,14,386704454233
15,2013,12,2,13,0,123,5,1,15,386704454233
15,2013,12,2,13,0,123,6,1,16,386704454233
15,2013,12,2,13,0,123,7,1,17,386704454233
15,2013,12,2,13,0,123,8,1,18,386704454233
15,2013,12,2,13,0,123,9,1,19,386704454233
15,2013,12,2,13,0,123,10,1,20,386704454233
15,2013,12,2,13,0,122,1,1,21,269055837453
15,2013,12,2,13,0,122,2,1,22,269055837453
15,2013,12,2,13,0,122,3,1,23,269055837453
15,2013,12,2,13,0,122,4,1,24,269055837453
15,2013,12,2,13,0,122,5,1,25,269055837453
15,2013,12,2,13,0,122,6,1,26,269055837453
15,2013,12,2,13,0,122,7,1,27,269055837453
15,2013,12,2,13,0,122,8,1,28,269055837453
15,2013,12,2,13,0,122,9,1,29,269055837453
15,2013,12,2,13,0,122,10,1,30,269055837453
15,2013,12,2,13,0,121,1,1,1,354212463870
15,2013,12,2,13,0,121,2,1,2,354212463870
15,2013,12,2,13,0,121,3,1,3,354212463870
15,2013,12,2,13,0,121,4,1,4,354212463870
15,2013,12,2,13,0,121,5,1,5,354212463870
15,2013,12,2,13,0,121,6,1,6,354212463870
15,2013,12,2,13,0,121,7,1,7,354212463870
15,2013,12,2,13,0,121,8,1,8,354212463870
15,2013,12,2,13,0,121,9,1,9,354212463870
15,2013,12,2,13,0,121,10,1,10,354212463870
15,2013,12,2,13,0,120,1,1,61,310111156226
15,2013,12,2,13,0,120,2,1,62,310111156226
15,2013,12,2,13,0,120,3,1,63,310111156226
15,2013,12,2,13,0,120,4,1,64,310111156226
15,2013,12,2,13,0,120,5,1,65,310111156226
15,2013,12,2,13,0,120,6,1,66,310111156226
15,2013,12,2,13,0,120,7,1,67,310111156226
15,2013,12,2,13,0,120,8,1,68,310111156226
15,2013,12,2,13,0,120,9,1,69,310111156226
15,2013,12,2,13,0,120,10,1,70,310111156226
15,2013,12,2,13,0,119,1,1,41,336919544054
15,2013,12,2,13,0,119,2,1,42,336919544054
15,2013,12,2,13,0,119,3,1,43,336919544054
15,2013,12,2,13,0,119,4,1,44,336919544054
15,2013,12,2,13,0,119,5,1,45,336919544054
15,2013,12,2,13,0,119,6,1,46,336919544054
15,2013,12,2,13,0,119,7,1,47,336919544054
15,2013,12,2,13,0,119,8,1,48,336919544054
15,2013,12,2,13,0,119,9,1,49,336919544054
15,2013,12,2,13,0,119,10,1,50,336919544054
15,2013,12,2,13,0,118,1,1,81,446545187095
15,2013,12,2,13,0,118,2,1,82,446545187095
15,2013,12,2,13,0,118,3,1,83,446545187095
15,2013,12,2,13,0,118,4,1,84,446545187095
15,2013,12,2,13,0,118,5,1,85,446545187095
15,2013,12,2,13,0,118,6,1,86,446545187095
15,2013,12,2,13,0,118,7,1,87,446545187095
15,2013,12,2,13,0,118,8,1,88,446545187095
15,2013,12,2,13,0,118,9,1,89,446545187095
15,2013,12,2,13,0,118,10,1,90,446545187095
15,2013,12,2,13,0,117,1,1,91,390791345331
15,2013,12,2,13,0,117,2,1,92,390791345331
15,2013,12,2,13,0,117,3,1,93,390791345331
15,2013,12,2,13,0,117,4,1,94,390791345331
15,2013,12,2,13,0,117,5,1,95,390791345331
15,2013,12,2,13,0,117,6,1,96,390791345331
15,2013,12,2,13,0,117,7,1,97,390791345331
15,2013,12,2,13,0,117,8,1,98,390791345331
15,2013,12,2,13,0,117,9,1,99,390791345331
15,2013,12,2,13,0,117,10,1,100,390791345331
15,2013,12,2,13,0,116,1,1,31,390984265199
15,2013,12,2,13,0,116,2,1,32,390984265199
15,2013,12,2,13,0,116,3,1,33,390984265199
15,2013,12,2,13,0,116,4,1,34,390984265199
15,2013,12,2,13,0,116,5,1,35,390984265199
15,2013,12,2,13,0,116,6,1,36,390984265199
15,2013,12,2,13,0,116,7,1,37,390984265199
15,2013,12,2,13,0,116,8,1,38,390984265199
15,2013,12,2,13,0,116,9,1,39,390984265199
15,2013,12,2,13,0,116,10,1,40,390984265199
15,2013,12,2,41,0,56,1,1,31,295333073750
15,2013,12,2,41,0,56,2,1,32,295333073750
15,2013,12,2,41,0,56,3,1,33,295333073750
15,2013,12,2,41,0,56,4,1,34,295333073750
15,2013,12,2,41,0,56,5,1,35,295333073750
15,2013,12,2,41,0,56,6,1,36,295333073750
15,2013,12,2,41,0,56,7,1,37,295333073750
15,2013,12,2,41,0,56,8,1,38,295333073750
15,2013,12,2,41,0,56,9,1,39,295333073750
15,2013,12,2,41,0,56,10,1,40,295333073750
15,2013,12,2,41,0,57,1,1,41,290645247183
15,2013,12,2,41,0,57,2,1,42,290645247183
15,2013,12,2,41,0,57,3,1,43,290645247183
15,2013,12,2,41,0,57,4,1,44,290645247183
15,2013,12,2,41,0,57,5,1,45,290645247183
15,2013,12,2,41,0,57,6,1,46,290645247183
15,2013,12,2,41,0,57,7,1,47,290645247183
15,2013,12,2,41,0,57,8,1,48,290645247183
15,2013,12,2,41,0,57,9,1,49,290645247183
15,2013,12,2,41,0,57,10,1,50,290645247183
15,2013,12,2,41,0,58,1,1,21,256811368478
15,2013,12,2,41,0,58,2,1,22,256811368478
15,2013,12,2,41,0,58,3,1,23,256811368478
15,2013,12,2,41,0,58,4,1,24,256811368478
15,2013,12,2,41,0,58,5,1,25,256811368478
15,2013,12,2,41,0,58,6,1,26,256811368478
15,2013,12,2,41,0,58,7,1,27,256811368478
15,2013,12,2,41,0,58,8,1,28,256811368478
15,2013,12,2,41,0,58,9,1,29,256811368478
15,2013,12,2,41,0,58,10,1,30,256811368478
15,2013,12,1,41,0,59,1,1,1,234442736000
15,2013,12,1,41,0,59,2,1,2,234442736000
15,2013,12,1,41,0,59,3,1,3,234442736000
15,2013,12,1,41,0,59,4,1,4,234442736000
15,2013,12,1,41,0,59,5,1,5,234442736000
15,2013,12,1,41,0,59,6,1,6,234442736000
15,2013,12,1,41,0,59,7,1,7,234442736000
15,2013,12,1,41,0,59,8,1,8,234442736000
15,2013,12,1,41,0,59,9,1,9,234442736000
15,2013,12,1,41,0,59,10,1,10,234442736000
15,2013,12,2,41,0,60,1,1,11,198463825560
15,2013,12,2,41,0,60,2,1,12,198463825560
15,2013,12,2,41,0,60,3,1,13,198463825560
15,2013,12,2,41,0,60,4,1,14,198463825560
15,2013,12,2,41,0,60,5,1,15,198463825560
15,2013,12,2,41,0,60,6,1,16,198463825560
15,2013,12,2,41,0,60,7,1,17,198463825560
15,2013,12,2,41,0,60,8,1,18,198463825560
15,2013,12,2,41,0,60,9,1,19,198463825560
15,2013,12,2,41,0,60,10,1,20,198463825560
15,2013,12,2,33,0,93,1,1,21,172818706708
15,2013,12,2,33,0,93,2,1,22,172818706708
15,2013,12,2,33,0,93,3,1,23,172818706708
15,2013,12,2,33,0,93,4,1,24,172818706708
15,2013,12,2,33,0,93,5,1,25,172818706708
15,2013,12,2,33,0,93,6,1,26,172818706708
15,2013,12,2,33,0,93,7,1,27,172818706708
15,2013,12,2,33,0,93,8,1,28,172818706708
15,2013,12,2,33,0,93,9,1,29,172818706708
15,2013,12,2,33,0,93,10,1,30,172818706708
15,2013,12,2,33,0,94,1,1,31,299804427632
15,2013,12,2,33,0,94,2,1,32,299804427632
15,2013,12,2,33,0,94,3,1,33,299804427632
15,2013,12,2,33,0,94,4,1,34,299804427632
15,2013,12,2,33,0,94,5,1,35,299804427632
15,2013,12,2,33,0,94,6,1,36,299804427632
15,2013,12,2,33,0,94,7,1,37,299804427632
15,2013,12,2,33,0,94,8,1,38,299804427632
15,2013,12,2,33,0,94,9,1,39,299804427632
15,2013,12,2,33,0,94,10,1,40,299804427632
15,2013,12,2,33,0,95,1,1,11,251075884298
15,2013,12,2,33,0,95,2,1,12,251075884298
15,2013,12,2,33,0,95,3,1,13,251075884298
15,2013,12,2,33,0,95,4,1,14,251075884298
15,2013,12,2,33,0,95,5,1,15,251075884298
15,2013,12,2,33,0,95,6,1,16,251075884298
15,2013,12,2,33,0,95,7,1,17,251075884298
15,2013,12,2,33,0,95,8,1,18,251075884298
15,2013,12,2,33,0,95,9,1,19,251075884298
15,2013,12,2,33,0,95,10,1,20,251075884298
15,2013,12,2,33,0,96,1,1,51,557572784722
15,2013,12,2,33,0,96,2,1,52,557572784722
15,2013,12,2,33,0,96,3,1,53,557572784722
15,2013,12,2,33,0,96,4,1,54,557572784722
15,2013,12,2,33,0,96,5,1,55,557572784722
15,2013,12,2,33,0,96,6,1,56,557572784722
15,2013,12,2,33,0,96,7,1,57,557572784722
15,2013,12,2,33,0,96,8,1,58,557572784722
15,2013,12,2,33,0,96,9,1,59,557572784722
15,2013,12,2,33,0,96,10,1,60,557572784722
15,2013,12,2,33,0,97,1,1,1,210973486111
15,2013,12,2,33,0,97,2,1,2,210973486111
15,2013,12,2,33,0,97,3,1,3,210973486111
15,2013,12,2,33,0,97,4,1,4,210973486111
15,2013,12,2,33,0,97,5,1,5,210973486111
15,2013,12,2,33,0,97,6,1,6,210973486111
15,2013,12,2,33,0,97,7,1,7,210973486111
15,2013,12,2,33,0,97,8,1,8,210973486111
15,2013,12,2,33,0,97,9,1,9,210973486111
15,2013,12,2,33,0,97,10,1,10,210973486111
15,2013,12,2,33,0,98,1,1,71,214740869792
15,2013,12,2,33,0,98,2,1,72,214740869792
15,2013,12,2,33,0,98,3,1,73,214740869792
15,2013,12,2,33,0,98,4,1,74,214740869792
15,2013,12,2,33,0,98,5,1,75,214740869792
15,2013,12,2,33,0,98,6,1,76,214740869792
15,2013,12,2,33,0,98,7,1,77,214740869792
15,2013,12,2,33,0,98,8,1,78,214740869792
15,2013,12,2,33,0,98,9,1,79,214740869792
15,2013,12,2,33,0,98,10,1,80,214740869792
15,2013,12,2,33,0,99,1,1,61,245661849057
15,2013,12,2,33,0,99,2,1,62,245661849057
15,2013,12,2,33,0,99,3,1,63,245661849057
15,2013,12,2,33,0,99,4,1,64,245661849057
15,2013,12,2,33,0,99,5,1,65,245661849057
15,2013,12,2,33,0,99,6,1,66,245661849057
15,2013,12,2,33,0,99,7,1,67,245661849057
15,2013,12,2,33,0,99,8,1,68,245661849057
15,2013,12,2,33,0,99,9,1,69,245661849057
15,2013,12,2,33,0,99,10,1,70,245661849057
15,2013,12,2,33,0,100,1,1,41,168176007500
15,2013,12,2,33,0,100,2,1,42,168176007500
15,2013,12,2,33,0,100,3,1,43,168176007500
15,2013,12,2,33,0,100,4,1,44,168176007500
15,2013,12,2,33,0,100,5,1,45,168176007500
15,2013,12,2,33,0,100,6,1,46,168176007500
15,2013,12,2,33,0,100,7,1,47,168176007500
15,2013,12,2,33,0,100,8,1,48,168176007500
15,2013,12,2,33,0,100,9,1,49,168176007500
15,2013,12,2,33,0,100,10,1,50,168176007500
15,2013,12,2,31,0,120,1,1,1,206932030141
15,2013,12,2,31,0,120,2,1,2,206932030141
15,2013,12,2,31,0,120,3,1,3,206932030141
15,2013,12,2,31,0,120,4,1,4,206932030141
15,2013,12,2,31,0,120,5,1,5,206932030141
15,2013,12,2,31,0,120,6,1,6,206932030141
15,2013,12,2,31,0,120,7,1,7,206932030141
15,2013,12,2,31,0,120,8,1,8,206932030141
15,2013,12,2,31,0,120,9,1,9,206932030141
15,2013,12,2,31,0,120,10,1,10,206932030141
15,2013,12,2,31,0,121,1,1,11,317018638438
15,2013,12,2,31,0,121,2,1,12,317018638438
15,2013,12,2,31,0,121,3,1,13,317018638438
15,2013,12,2,31,0,121,4,1,14,317018638438
15,2013,12,2,31,0,121,5,1,15,317018638438
15,2013,12,2,31,0,121,6,1,16,317018638438
15,2013,12,2,31,0,121,7,1,17,317018638438
15,2013,12,2,31,0,121,8,1,18,317018638438
15,2013,12,2,31,0,121,9,1,19,317018638438
