REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q7SERNO,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14
04,2013,10,1,33,12,078,01,1,011,01,9313,41001,1,4, , , , 
04,2013,10,1,33,12,078,04,1,014,01,9322,47219,2, , , , , 
04,2013,10,1,33,12,078,04,1,014,02,9322,47219,4, , , , , 
04,2013,10,1,33,12,078,05,1,015,01,6224,03111,1,4, , , , 
04,2013,10,1,33,12,078,06,1,016,01,3360,84110,1,1,1,1,1,1
04,2013,10,1,33,12,078,07,1,017,01,5211,47113,3, , , , , 
04,2013,10,1,33,12,078,07,1,017,02,5211,47113,4, , , , , 
04,2013,10,1,33,12,078,08,1,018,03,4110,14105,1,1,1,1,1,3
04,2013,10,1,33,12,078,09,1,019,02,9322,47219,1,2,2,2,2,3
04,2013,10,1,33,12,078,09,1,019,03,9322,47219,1,2,2,2,2,3
04,2013,10,1,33,12,078,10,1,020,01,9322,47219,3, , , , , 
04,2013,10,1,33,12,078,10,1,020,02,5212,47819,3, , , , , 
04,2013,10,2,33,15,079,01,1,041,01,6113,01120,3, , , , , 
04,2013,10,2,33,15,079,01,1,041,02,6113,01120,4, , , , , 
04,2013,10,2,33,15,079,02,1,042,03,6113,01120,3, , , , , 
04,2013,10,2,33,15,079,02,1,042,05,8211,29100,1,3,1,2,1,3
04,2013,10,2,33,15,079,03,1,043,01,6113,01120,3, , , , , 
04,2013,10,2,33,15,079,03,1,043,02,6113,01120,4, , , , , 
04,2013,10,2,33,15,079,03,1,043,03,8211,29100,1,3,3,2,1,3
04,2013,10,2,33,15,079,04,1,044,01,6113,01120,3, , , , , 
04,2013,10,2,33,15,079,04,1,044,02,6113,01120,4, , , , , 
04,2013,10,2,33,15,079,04,1,044,03,6121,10505,3, , , , , 
04,2013,10,2,33,15,079,08,1,048,01,6121,10505,3, , , , , 
04,2013,10,2,33,15,079,08,1,048,02,6113,01120,3, , , , , 
04,2013,10,2,33,15,079,08,1,048,03,8153,14105,1,3,2,2,2,3
04,2013,10,2,33,15,079,09,1,049,01,4211,64199,1,1,1,1,1,3
04,2013,10,2,33,15,079,09,1,049,02,3353,84110,1,1,1,1,1,1
04,2013,10,2,33,15,079,10,1,050,01,6113,01120,3, , , , , 
04,2013,10,2,33,15,079,10,1,050,05,8131,27201,1,3,1,2,1,3
04,2013,10,2,33,18,080,01,1,021,02,2263,86105,1,1,1,1,1,1
04,2013,10,2,33,18,080,01,1,021,05,2211,86108,3, , , , , 
04,2013,10,2,33,18,080,01,1,021,09,7115,31001,3, , , , , 
04,2013,10,2,33,18,080,03,1,023,01,6111,01132,3, , , , , 
04,2013,10,2,33,18,080,03,1,023,02,6111,01132,4, , , , , 
04,2013,10,2,33,18,080,03,1,023,03,8153,14105,1,1,1,2,1,3
04,2013,10,2,33,18,080,03,1,023,05,8153,14105,1,1,1,1,1,3
04,2013,10,2,33,18,080,04,1,024,01,6111,01222,3, , , , , 
04,2013,10,2,33,18,080,05,1,025,01,6113,01120,3, , , , , 
04,2013,10,2,33,18,080,05,1,025,04,7231,45403,3, , , , , 
04,2013,10,2,33,18,080,07,1,027,01,2411,84120,1,1,1,1,1,2
04,2013,10,2,33,18,080,07,1,027,02,2330,85212,1,1,1,1,1,1
04,2013,10,2,33,18,080,08,1,028,02,9321,10611,3, , , , , 
04,2013,10,2,33,18,080,08,1,028,03,5211,47113,3, , , , , 
04,2013,10,2,33,18,080,09,1,029,01,6112,01111,3, , , , , 
04,2013,10,2,33,18,080,10,1,030,01,6113,01120,3, , , , , 
04,2013,10,2,33,18,080,10,1,030,03,3360,84110,1,1,1,1,1,1
04,2013,10,2,33,18,080,10,1,030,04,6111,01222,3, , , , , 
04,2013,10,2,33,21,081,01,1,031,02,3122,14105,1,1,1,1,1,3
04,2013,10,2,33,21,081,01,1,031,04,7122,41003,1,4, , , , 
04,2013,10,2,33,21,081,01,1,031,09,9321,14105,1,1,1,1,1,3
04,2013,10,2,33,21,081,01,1,031,10,9322,27203,1,1,1,1,1,3
04,2013,10,2,33,21,081,02,1,032,02,6113,01120,3, , , , , 
04,2013,10,2,33,21,081,03,1,033,01,6113,01120,3, , , , , 
04,2013,10,2,33,21,081,05,1,035,01,5412,84230,1,1,1,1,1,1
04,2013,10,2,33,21,081,05,1,035,02,3112,84110,1,1,1,1,1,1
04,2013,10,2,33,21,081,06,1,036,01,5412,84230,1,1,1,1,1,1
04,2013,10,2,33,21,081,06,1,036,02,2330,85211,1,1,1,1,1,1
04,2013,10,2,33,21,081,10,1,040,02,6113,01120,3, , , , , 
04,2013,10,2,33,21,081,10,1,040,03,2330,85211,1,1,1,1,1,2
04,2013,10,2,33,25,082,03,1,073,01,9621,84130,1,1,1,1,1,1
04,2013,10,2,33,25,082,03,1,073,02,5211,47113,4, , , , , 
04,2013,10,2,33,25,082,03,1,073,03,5211,47113,4, , , , , 
04,2013,10,2,33,25,082,06,1,076,01,6111,01132,3, , , , , 
04,2013,10,2,33,25,082,06,1,076,02,9211,01132,4, , , , , 
04,2013,10,2,33,25,082,06,1,076,04,9211,01132,4, , , , , 
04,2013,10,2,33,25,082,07,1,077,01,5415,84230,1,1,1,1,1,1
04,2013,10,2,33,25,082,08,1,078,01,5211,47113,3, , , , , 
04,2013,10,2,33,25,082,08,1,078,02,5211,47113,4, , , , , 
04,2013,10,2,33,25,082,08,1,078,04,9112,64191,1,3,1,2,1,3
04,2013,10,2,33,30,083,02,1,062,01,5122,10750,3, , , , , 
04,2013,10,2,33,30,083,03,1,063,01,5211,47811,3, , , , , 
04,2013,10,2,33,30,083,03,1,063,02,5211,47811,4, , , , , 
04,2013,10,2,33,30,083,06,1,066,02,9321,14105,1,1,1,1,1,2
04,2013,10,2,33,30,083,07,1,067,01,9211,01261,1,4, , , , 
04,2013,10,2,33,30,083,07,1,067,02,7313,23922,4, , , , , 
04,2013,10,2,33,30,083,08,1,068,01,7231,45201,1,3,2,2,2,3
04,2013,10,2,33,30,083,09,1,069,01,2330,85212,3, , , , , 
04,2013,10,1,12,03,196,01,1,001,01,6221,03116,1,2,2,2,2,3
04,2013,10,1,12,03,196,01,1,001,02,5211,47113,3, , , , , 
04,2013,10,1,12,03,196,03,1,003,01,5211,47733,3, , , , , 
04,2013,10,1,12,03,196,04,1,004,01,6221,03116,1,2,2,2,2,3
04,2013,10,1,12,03,196,05,1,005,01,5211,56307,3, , , , , 
04,2013,10,1,12,03,196,06,1,006,01,6221,47214,3, , , , , 
04,2013,10,1,12,03,196,06,1,006,03,2330,85211,1,1,1,1,1,1
04,2013,10,1,12,03,196,06,1,006,04,8323,49222,3, , , , , 
04,2013,10,1,12,03,196,07,1,007,01,6221,03116,1,3,2,2,2,3
04,2013,10,1,12,03,196,08,1,008,01,5211,47733,3, , , , , 
04,2013,10,1,12,03,196,09,1,009,01,6221,03116,3, , , , , 
04,2013,10,1,12,03,196,10,1,010,01,6221,03116,1,3,2,2,2,3
04,2013,10,1,12,03,196,10,1,010,05,7116,41001,1,3,2,2,2,3
04,2013,10,1,12,03,196,10,1,010,06,6221,03116,1,3,2,2,2,3
04,2013,10,1,12,03,197,01,1,011,01,2211,86108,1,1,1,1,1,1
04,2013,10,1,12,03,197,05,1,015,02,2211,86108,2, , , , , 
04,2013,10,1,12,03,197,05,1,015,03,1212,86108,1,1,1,1,1,3
04,2013,10,1,12,03,197,06,1,016,02,2330,85499,3, , , , , 
04,2013,10,1,12,03,197,06,1,016,03,3122,14101,1,1,1,1,1,3
04,2013,10,1,12,03,197,06,1,016,04,4110,64194,1,1,1,1,1,3
04,2013,10,1,12,03,197,07,1,017,01,1212,70200,1,1,1,1,1,3
04,2013,10,1,12,03,197,07,1,017,02,2341,85102,1,1,1,1,1,1
04,2013,10,1,12,03,197,09,1,019,01,9112,84110,1,1,1,1,1,1
04,2013,10,1,12,03,197,09,1,019,02,5142,96024,3, , , , , 
04,2013,10,1,12,03,197,09,1,019,03,2342,85101,1,2,2,2,1,3
04,2013,10,1,12,03,197,10,1,020,03,4110,18115,1,1,1,1,1,3
04,2013,10,2,12,06,198,03,1,023,01,2330,85211,1,1,1,1,1,1
04,2013,10,2,12,06,198,04,1,024,01,7115,31001,3, , , , , 
04,2013,10,2,12,06,198,06,1,026,03,5211,55101,1,1,1,1,1,3
04,2013,10,2,12,06,198,07,1,027,01,7511,46305,3, , , , , 
04,2013,10,2,12,06,198,08,1,028,01,9322,65190,1,1,1,1,1,3
04,2013,10,2,12,06,198,08,1,028,02,9322,30110,1,1,1,1,1,3
04,2013,10,2,12,06,198,09,1,029,01,9112,81291,1,1,1,1,1,3
04,2013,10,2,12,06,198,10,1,030,03,7231,14103,1,1,1,1,1,3
04,2013,10,2,12,06,199,03,1,033,02,1212,46900,3, , , , , 
04,2013,10,2,12,06,199,04,1,034,03,9112,84130,1,1,1,1,1,1
04,2013,10,2,12,06,199,05,1,035,03,1212,61100,1,1,1,1,1,3
04,2013,10,2,12,06,199,05,1,035,04,1212,47411,1,1,1,1,1,3
04,2013,10,2,12,06,199,06,1,036,01,2651,58191,3, , , , , 
04,2013,10,2,12,06,199,07,1,037,01,4110,45209,1,1,1,1,1,3
04,2013,10,2,12,06,199,07,1,037,03,3122,45209,1,3,2,2,2,3
04,2013,10,2,12,06,199,08,1,038,01,1212,14101,1,1,1,1,1,3
04,2013,10,2,12,06,199,08,1,038,02,1212,14101,1,1,1,1,1,3
04,2013,10,2,12,06,199,10,1,040,01,7231,16109,1,1,1,1,1,1
04,2013,10,2,12,06,199,10,1,040,02,5142,96024,3, , , , , 
04,2013,10,1,12,06,200,01,1,041,01,7116,41001,1,3,2,2,2,3
04,2013,10,1,12,06,200,02,1,042,04,7523,25119,3, , , , , 
04,2013,10,1,12,06,200,04,1,044,03,5412,84230,1,1,1,1,1,1
04,2013,10,1,12,06,200,04,1,044,05,5412,84230,1,1,1,1,1,1
04,2013,10,1,12,06,200,05,1,045,01,2651,90001,2, , , , , 
04,2013,10,1,12,06,200,07,1,047,01,0130,84220,1,1,1,1,1,1
04,2013,10,1,12,06,200,10,1,050,01,7511,03121,3, , , , , 
04,2013,10,1,12,06,200,10,1,050,03,7116,41001,1,4, , , , 
04,2013,10,2,12,09,201,01,1,051,02,5414,80100,1,3,2,2,2,3
04,2013,10,2,12,09,201,01,1,051,04,7531,14101,1,1,1,1,1,3
04,2013,10,2,12,09,201,02,1,052,01,3324,13951,1,3,2,2,2,3
04,2013,10,2,12,09,201,03,1,053,02,7531,14101,1,1,1,1,1,3
04,2013,10,2,12,09,201,04,1,054,01,7231,95293,3, , , , , 
04,2013,10,2,12,09,201,04,1,054,02,7512,56104,3, , , , , 
04,2013,10,2,12,09,201,04,1,054,03,3511,11041,1,1,1,1,1,3
04,2013,10,2,12,09,201,04,1,054,04,9322,97002,3, , , , , 
04,2013,10,2,12,09,201,06,1,056,01,6117,01132,3, , , , , 
04,2013,10,2,12,09,201,07,1,057,01,5414,80100,1,3,2,2,2,3
04,2013,10,2,12,09,201,08,1,058,01,9322,96099,3, , , , , 
04,2013,10,2,12,09,201,09,1,059,01,9112,43219,1,1,1,1,1,2
04,2013,10,2,12,09,201,09,1,059,03,9322,14101,1,1,1,1,1,3
04,2013,10,2,12,09,201,09,1,059,04,3122,14101,1,1,1,1,1,3
04,2013,10,2,12,12,202,01,1,061,01,6117,01120,3, , , , , 
04,2013,10,2,12,12,202,01,1,061,05,8323,49222,3, , , , , 
04,2013,10,2,12,12,202,03,1,063,01,2635,96094,3, , , , , 
04,2013,10,2,12,12,202,03,1,063,03,5211,45309,1,3,2,2,2,3
04,2013,10,2,12,12,202,03,1,063,04,2652,84220,1,1,1,1,1,1
04,2013,10,2,12,12,202,06,1,066,01,9322,08101,1,3,2,2,2,3
04,2013,10,2,12,12,202,07,1,067,01,3122,84130,1,1,1,1,1,1
04,2013,10,2,12,12,202,07,1,067,03,7531,14101,1,1,1,2,1,3
04,2013,10,2,12,12,202,07,1,067,04,7115,31003,1,1,1,2,1,3
04,2013,10,2,12,12,202,09,1,069,01,5414,80100,1,3,2,2,2,3
04,2013,10,2,12,12,202,09,1,069,02,9322,20294,2, , , , , 
04,2013,10,2,12,12,202,10,1,070,01,7318,13945,1,3,2,2,2,3
04,2013,10,2,12,12,203,01,1,071,01,7116,41001,3, , , , , 
04,2013,10,2,12,12,203,01,1,071,02,7116,41001,4, , , , , 
04,2013,10,2,12,12,203,02,1,072,01,9322,42101,1,1,1,1,1,2
04,2013,10,2,12,12,203,03,1,073,01,7115,31001,3, , , , , 
04,2013,10,2,12,12,203,04,1,074,01,7231,33140,1,3,1,2,1,3
04,2013,10,2,12,12,203,04,1,074,02,7516,12007,3, , , , , 
04,2013,10,2,12,12,203,05,1,075,01,9322,86102,1,1,1,1,1,1
04,2013,10,2,12,12,203,05,1,075,04,9322,14101,1,1,1,1,1,3
04,2013,10,2,12,12,203,06,1,076,02,7531,14101,3, , , , , 
04,2013,10,2,12,12,203,06,1,076,03,7115,31001,1,3,2,2,2,3
04,2013,10,2,12,12,203,07,1,077,01,7116,41001,1,3,2,2,2,3
04,2013,10,2,12,12,203,07,1,077,02,7516,12007,3, , , , , 
04,2013,10,2,12,12,203,07,1,077,03,7531,14101,1,1,1,2,1,3
04,2013,10,2,12,12,203,08,1,078,01,9322,97002,1,4, , , , 
04,2013,10,2,12,12,203,10,1,080,01,9335,49212,1,1,2,2,2,3
04,2013,10,2,12,12,203,10,1,080,02,7512,31004,3, , , , , 
04,2013,10,2,12,15,204,01,1,081,01,7313,47596,3, , , , , 
04,2013,10,2,12,15,204,01,1,081,02,7313,47596,4, , , , , 
04,2013,10,2,12,15,204,01,1,081,03,7313,47596,4, , , , , 
04,2013,10,2,12,15,204,03,1,083,01,7313,47596,2, , , , , 
04,2013,10,2,12,15,204,03,1,083,02,7313,23931,2, , , , , 
04,2013,10,2,12,15,204,03,1,083,03,9322,20221,1,3,2,2,2,3
04,2013,10,2,12,15,204,04,1,084,01,7313,23931,2, , , , , 
04,2013,10,2,12,15,204,04,1,084,02,7313,23931,4, , , , , 
04,2013,10,2,12,15,204,05,1,085,01,7313,47596,3, , , , , 
04,2013,10,2,12,15,204,05,1,085,02,7313,23931,1,3,2,2,2,3
04,2013,10,2,12,15,204,06,1,086,02,8331,49232,1,3,2,2,2,3
04,2013,10,2,12,15,204,08,1,088,03,9322,97002,1,4, , , , 
04,2013,10,2,12,15,204,08,1,088,04,8323,14101,1,1,1,1,1,3
04,2013,10,2,12,18,205,06,1,096,02,2221,86104,1,1,1,1,1,1
04,2013,10,2,12,18,205,06,1,096,03,3511,29300,1,3,2,2,2,3
04,2013,10,2,12,18,205,07,1,097,01,9322,41001,1,3,2,2,2,3
04,2013,10,2,12,18,205,09,1,099,01,5414,80100,1,1,1,1,1,3
04,2013,10,2,12,18,205,09,1,099,02,8153,14101,1,1,1,1,1,3
04,2013,10,2,12,18,206,01,1,101,01,7116,41001,1,3,2,2,2,3
04,2013,10,2,12,18,206,01,1,101,04,7116,41001,1,3,2,2,2,3
04,2013,10,2,12,18,206,03,1,103,01,3324,47737,3, , , , , 
04,2013,10,2,12,18,206,03,1,103,02,7512,10618,1,2,1,1,1,3
04,2013,10,2,12,18,206,04,1,104,01,5211,47113,3, , , , , 
04,2013,10,2,12,18,206,04,1,104,02,5211,47113,4, , , , , 
04,2013,10,2,12,18,206,05,1,105,01,9322,96096,1,3,2,2,2,3
04,2013,10,2,12,18,206,06,1,106,02,9322,46303,1,3,2,2,2,3
04,2013,10,2,12,18,206,06,1,106,03,4110,80100,1,1,1,1,1,3
04,2013,10,2,12,18,206,06,1,106,04,2654,46306,1,1,1,1,1,3
04,2013,10,2,12,18,206,06,1,106,05,7412,43219,1,3,2,2,2,3
04,2013,10,2,12,18,206,07,1,107,03,1211,52109,1,1,1,1,1,3
04,2013,10,2,12,18,206,07,1,107,04,1211,51100,1,1,1,1,1,3
04,2013,10,2,12,18,206,08,1,108,01,2230,86202,3, , , , , 
04,2013,10,2,12,18,206,08,1,108,02,2230,86202,3, , , , , 
04,2013,10,2,12,18,206,09,1,109,01,4110,10791,1,3,2,2,1,3
04,2013,10,2,12,18,206,10,1,110,01,7511,46202,2, , , , , 
04,2013,10,2,12,21,207,01,1,111,02,7531,14101,3, , , , , 
04,2013,10,2,12,21,207,01,1,111,03,7115,31001,3, , , , , 
04,2013,10,2,12,21,207,04,1,114,02,9322,13954,1,2,2,2,2,3
04,2013,10,2,12,21,207,06,1,116,02,9322,84120,1,1,1,2,1,3
04,2013,10,2,12,21,207,07,1,117,01,8323,49222,3, , , , , 
04,2013,10,2,12,21,207,07,1,117,02,9322,14101,1,1,1,1,1,3
04,2013,10,2,12,21,207,08,1,118,01,6111,47211,3, , , , , 
04,2013,10,2,12,21,207,08,1,118,03,9322,41001,1,4, , , , 
04,2013,10,2,12,21,207,10,1,120,01,9322,41001,1,2,2,2,2,3
04,2013,10,1,12,24,208,02,1,122,03,4110,10306,1,1,1,1,1,3
04,2013,10,1,12,24,208,03,1,123,01,5249,14101,2, , , , , 
04,2013,10,1,12,24,208,04,1,124,01,3122,84230,1,1,1,1,1,1
04,2013,10,1,12,24,208,04,1,124,02,2330,85211,1,1,1,1,1,1
04,2013,10,1,12,24,208,08,1,128,05,2330,85211,1,1,1,1,1,1
04,2013,10,1,12,24,208,08,1,128,06,5151,55101,1,1,1,1,1,3
04,2013,10,2,12,24,209,05,1,135,02,5211,47739,1,2,1,1,1,3
04,2013,10,2,12,24,209,06,1,136,01,7319,10615,3, , , , , 
04,2013,10,2,12,24,209,06,1,136,02,7319,10615,4, , , , , 
04,2013,10,2,12,24,209,07,1,137,01,9322,97002,1,4, , , , 
04,2013,10,2,12,24,209,08,1,138,01,6117,01292,3, , , , , 
04,2013,10,2,12,24,209,09,1,139,01,8323,49222,3, , , , , 
04,2013,10,2,12,24,209,10,1,140,01,4211,51100,1,1,1,1,1,3
04,2013,10,2,12,24,209,10,1,140,02,2330,85102,1,1,1,1,1,1
04,2013,10,2,12,24,210,02,1,142,03,9322,97002,1,4, , , , 
04,2013,10,2,12,24,210,03,1,143,01,7115,16222,1,4, , , , 
04,2013,10,2,12,24,210,04,1,144,03,2342,85101,1,1,2,1,1,3
04,2013,10,2,12,24,210,05,1,145,01,5414,97001,1,3,2,2,2,3
04,2013,10,2,12,24,210,06,1,146,01,6117,01292,3, , , , , 
04,2013,10,2,12,24,210,08,1,148,02,2141,45102,1,1,1,1,1,3
04,2013,10,2,12,24,210,08,1,148,03,2330,85211,1,1,1,1,1,1
04,2013,10,2,12,24,210,09,1,149,01,9322,41001,1,4, , , , 
04,2013,10,2,12,24,210,10,1,150,02,8323,49222,3, , , , , 
04,2013,10,2,12,27,211,01,1,151,01,7115,31001,3, , , , , 
04,2013,10,2,12,27,211,01,1,151,02,7115,31001,4, , , , , 
04,2013,10,2,12,27,211,02,1,152,01,6117,01292,3, , , , , 
04,2013,10,2,12,27,211,02,1,152,02,7316,31004,3, , , , , 
04,2013,10,2,12,27,211,02,1,152,03,9322,41001,1,3,2,2,2,3
04,2013,10,2,12,27,211,02,1,152,04,7131,31003,1,1,1,1,1,3
04,2013,10,2,12,27,211,03,1,153,01,6117,01292,3, , , , , 
04,2013,10,2,12,27,211,03,1,153,02,7316,31004,3, , , , , 
04,2013,10,2,12,27,211,05,1,155,01,9213,22191,2, , , , , 
04,2013,10,2,12,27,211,06,1,156,01,9213,01291,1,3,2,2,2,3
04,2013,10,2,12,27,211,08,1,158,04,7412,01461,1,1,1,1,1,3
04,2013,10,2,12,27,211,10,1,160,01,9213,01291,3, , , , , 
04,2013,10,2,12,27,211,10,1,160,02,9213,01291,3, , , , , 
04,2013,10,2,12,30,212,01,1,161,01,7313,08109,1,2,2,2,2,3
04,2013,10,2,12,30,212,02,1,162,01,5211,56307,3, , , , , 
04,2013,10,2,12,30,212,02,1,162,02,5211,56307,4, , , , , 
04,2013,10,2,12,30,212,03,1,163,01,6111,01137,3, , , , , 
04,2013,10,2,12,30,212,04,1,164,01,6111,97002,3, , , , , 
04,2013,10,2,12,30,212,06,1,166,01,9213,01291,1,3,2,2,2,3
04,2013,10,2,12,30,212,06,1,166,02,9322,41001,1,3,2,2,2,3
04,2013,10,2,12,30,212,07,1,167,01,8331,49211,1,1,1,1,1,2
04,2013,10,2,12,30,212,07,1,167,02,6111,01282,3, , , , , 
04,2013,10,2,12,30,212,08,1,168,01,7231,20293,1,1,1,1,1,3
04,2013,10,2,12,30,212,08,1,168,02,9213,01291,3, , , , , 
04,2013,10,2,12,30,212,09,1,169,01,9322,97002,1,2,2,2,2,3
04,2013,10,2,12,30,212,09,1,169,02,9213,01291,1,2,2,2,2,3
04,2013,10,2,12,30,212,10,1,170,01,8153,14101,1,1,1,1,1,3
04,2013,10,2,12,30,212,10,1,170,02,8153,14101,1,1,1,1,1,3
04,2013,10,2,12,30,213,01,1,171,01,9322,11011,1,1,1,1,1,3
04,2013,10,2,12,30,213,02,1,172,01,9629,01261,1,3,2,2, ,3
04,2013,10,2,12,30,213,03,1,173,01,9213,01291,1,3,2,2,2,3
04,2013,10,2,12,30,213,03,1,173,02,9213,01291,1,3,2,2,2,3
04,2013,10,2,12,30,213,03,1,173,03,8332,49239,1,3,2,2,2,3
04,2013,10,2,12,30,213,03,1,173,05,9335,49239,1,3,2,2,2,3
04,2013,10,2,12,30,213,05,1,175,01,6116,01261,3, , , , , 
04,2013,10,2,12,30,213,06,1,176,03,8331,61200,1,1,1,1,1,2
04,2013,10,2,12,30,213,07,1,177,02,0130,84220,1,1,1,1,1,1
04,2013,10,2,12,30,213,08,1,178,01,7412,45202,3, , , , , 
04,2013,10,2,12,30,213,10,1,180,01,9322,97002,1,4, , , , 
04,2013,10,2,12,30,213,10,1,180,02,9213,01291,1,4, , , , 
04,2013,10,2,12,33,214,01,2,182,01,5211,10715,3, , , , , 
04,2013,10,2,12,33,214,02,1,183,01,9322,97002,1,3,2,2,2,3
04,2013,10,2,12,33,214,03,1,184,01,7231,86108,1,1,1,1,1,3
04,2013,10,2,12,33,214,03,1,184,02,7231,86108,1,1,1,1,1,3
04,2013,10,2,12,33,214,04,1,185,01,1212,46612,1,1,1,1,1,3
04,2013,10,2,12,33,214,04,1,185,02,2221,86103,1,1,1,1,1,1
04,2013,10,2,12,33,214,06,1,187,03,1212,60200,1,2,2,1,1,3
04,2013,10,2,12,36,215,01,1,192,04,4110,99001,1,2,1,1,1,3
04,2013,10,2,12,36,215,01,1,192,05,4110,69203,1,2,1,1,1,3
04,2013,10,2,12,36,215,03,1,194,01,5211,46309,3, , , , , 
04,2013,10,2,12,36,215,04,1,195,01,9322,20294,1,3,2,3,2,3
04,2013,10,2,12,36,215,04,1,195,02,8153,14101,1,2,2,2,2,3
04,2013,10,2,12,36,215,05,1,196,01,9112,84110,1,1,1,1,1,1
04,2013,10,2,12,36,215,06,1,197,02,7511,47214,3, , , , , 
04,2013,10,2,12,36,215,07,1,198,04,5211,46624,1,2,2,2,2,3
04,2013,10,2,12,36,215,09,1,200,01,5211,47899,3, , , , , 
04,2013,10,2,12,36,215,10,1,201,01,8323,49222,3, , , , , 
04,2013,10,2,12,39,216,02,1,203,01,5211,13929,3, , , , , 
04,2013,10,2,12,39,216,02,1,203,02,9322,15201,1,1,1,2,1,3
04,2013,10,2,12,39,216,02,1,203,03,7231,14101,1,1,1,2,1,3
04,2013,10,2,12,39,216,03,1,204,01,7116,41001,3, , , , , 
04,2013,10,2,12,39,216,04,1,205,01,5211,47749,1,2,2,2,2,3
04,2013,10,2,12,39,216,07,1,208,01,7412,43219,2, , , , , 
04,2013,10,2,12,39,216,08,1,209,01,9629,97001,1,2,2,2,2,3
04,2013,10,2,12,39,216,08,1,209,03,7115,41001,3, , , , , 
04,2013,10,2,12,39,216,08,1,209,04,9322,14101,1,1,1,1,1,3
04,2013,10,2,12,39,216,09,1,210,01,1212,82201,1,1,1,1,1,1
04,2013,10,2,12,39,216,10,1,211,01,8331,49212,2, , , , , 
04,2013,10,2,12,39,216,10,1,211,02,5211,47599,3, , , , , 
04,2013,10,2,31,06,098,01,1,001,01,1439,79120,1,1,1,1,1,3
04,2013,10,2,31,06,098,02,1,002,02,8323,49222,3, , , , , 
04,2013,10,2,31,06,098,02,1,002,03,8153,14109,1,1,1,1,1,3
04,2013,10,2,31,06,098,03,1,003,03,5211,56307,3, , , , , 
04,2013,10,2,31,06,098,03,1,003,05,8323,49212,3, , , , , 
04,2013,10,2,31,06,098,03,1,003,06,0130,84220,1,1,1,1,1,1
04,2013,10,2,31,06,098,04,1,004,01,9629,80100,1,2,2,2,2,3
04,2013,10,2,31,06,098,07,1,007,02,8323,49222,3, , , , , 
04,2013,10,2,31,06,098,10,1,010,01,5223,46521,1,2,2,2,2,3
04,2013,10,2,31,09,099,01,1,011,01,9214,01281,1,4, , , , 
04,2013,10,2,31,09,099,02,1,012,01,9214,01281,1,4, , , , 
04,2013,10,2,31,09,099,05,1,015,01,6117,01281,3, , , , , 
04,2013,10,2,31,09,099,05,1,015,02,9212,01271,1,4, , , , 
04,2013,10,2,31,09,099,05,1,015,03,9214,01281,1,4, , , , 
04,2013,10,2,31,09,099,06,1,016,01,9214,01271,3, , , , , 
04,2013,10,2,31,09,099,06,1,016,03,3521,47523,1,2,3,1,1,3
04,2013,10,2,31,09,099,06,1,016,04,7536,15201,1,2,3,2,1,3
04,2013,10,2,31,09,099,08,1,018,01,6117,01281,3, , , , , 
04,2013,10,2,31,09,099,08,1,018,02,6121,01413,3, , , , , 
04,2013,10,2,31,09,099,08,1,018,03,7115,16222,1,4, , , , 
04,2013,10,2,31,09,099,08,1,018,04,7116,41003,1,4, , , , 
04,2013,10,2,31,09,099,10,1,020,01,9212,01271,1,4, , , , 
04,2013,10,2,31,09,099,10,1,020,02,7116,41003,1,4, , , , 
04,2013,10,2,31,15,100,01,1,021,02,9322,01271,1,1,1,1,1,3
04,2013,10,2,31,15,100,01,1,021,03,4323,49211,1,1,1,1,1,1
04,2013,10,2,31,15,100,02,1,022,01,7231,45201,2, , , , , 
04,2013,10,2,31,15,100,02,1,022,02,2330,85211,1,1,1,1,1,1
04,2013,10,2,31,15,100,03,1,023,01,9212,01271,3, , , , , 
04,2013,10,2,31,15,100,03,1,023,02,9212,01271,3, , , , , 
04,2013,10,2,31,15,100,04,1,024,01,6114,01271,3, , , , , 
04,2013,10,2,31,15,100,05,1,025,02,9212,01271,1,4, , , , 
04,2013,10,2,31,15,100,05,1,025,04,7231,45201,1,3,2,2,2,3
04,2013,10,2,31,15,100,06,1,026,02,4110,84130,1,1,1,1,1,1
04,2013,10,2,31,15,100,07,1,027,01,8323,49222,3, , , , , 
04,2013,10,2,31,15,100,08,1,028,01,5211,46631,2, , , , , 
04,2013,10,2,31,15,100,08,1,028,02,3353,84130,1,1,1,1,1,1
04,2013,10,2,31,15,100,09,1,029,01,9217,01271,1,4, , , , 
04,2013,10,2,31,15,100,09,1,029,02,9212,01271,1,4, , , , 
04,2013,10,2,31,15,100,10,1,030,01,9217,01271,1,2,2,2,2,3
04,2013,10,2,31,15,100,10,1,030,02,9217,01271,1,2,2,2,2,3
04,2013,10,2,31,24,101,01,1,031,01,9212,01271,3, , , , , 
04,2013,10,2,31,24,101,02,1,032,01,7512,56102,3, , , , , 
04,2013,10,2,31,24,101,02,1,032,02,9212,01271,1,4, , , , 
04,2013,10,2,31,24,101,03,1,033,03,5211,01271,3, , , , , 
04,2013,10,2,31,24,101,03,1,033,04,9212,01271,3, , , , , 
04,2013,10,2,31,24,101,03,1,033,05,5211,47821,3, , , , , 
04,2013,10,2,31,24,101,04,1,034,01,7231,33120,3, , , , , 
