REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q20SERNO,Q20,Q21,Q23,Q24,Q25,Q26
06,2013,05,2,12,09,092,04,1,044,02,35,35, ,2,    ,     
06,2013,05,2,12,09,092,06,1,046,01,35,35, ,2,    ,     
06,2013,05,2,12,09,092,10,1,050,01,45,45, ,2,    ,     
06,2013,05,2,12,09,092,10,1,050,03,35,20,4,2,    ,     
06,2013,05,2,12,12,093,01,1,051,01,40,40, ,2,    ,     
06,2013,05,2,12,12,093,02,1,052,01,42,42, ,2,    ,     
06,2013,05,2,12,12,093,03,1,053,01,70,70, ,2,    ,     
06,2013,05,2,12,12,093,03,1,053,02,50,50, ,2,    ,     
06,2013,05,2,12,12,093,04,1,054,02,48,48, ,2,    ,     
06,2013,05,2,12,12,093,05,1,055,01,48,48, ,2,    ,     
06,2013,05,2,12,12,093,05,1,055,02,49,49, ,2,    ,     
06,2013,05,2,12,12,093,07,1,057,01,60,60, ,2,    ,     
06,2013,05,2,12,12,093,07,1,057,02,60,60, ,2,    ,     
06,2013,05,2,12,12,093,07,1,057,04,36,36, ,2,    ,     
06,2013,05,2,12,12,093,08,1,058,01,70,70, ,2,    ,     
06,2013,05,2,12,12,093,09,1,059,01,42,42, ,2,    ,     
06,2013,05,2,12,12,093,10,1,060,01,40,40, ,2,    ,     
06,2013,05,2,12,12,094,01,1,061,03,60,60, ,2,    ,     
06,2013,05,2,12,12,094,02,1,062,03,40,40, ,2,    ,     
06,2013,05,2,12,12,094,06,1,066,01,48,48, ,2,    ,     
06,2013,05,2,12,12,094,07,1,067,03,35,35, ,2,    ,     
06,2013,05,2,12,12,094,08,1,068,01,35,35, ,2,    ,     
06,2013,05,2,12,12,094,08,1,068,02,48,48, ,2,    ,     
06,2013,05,2,12,12,094,09,1,069,01,48,48, ,2,    ,     
06,2013,05,2,12,12,094,09,1,069,02,48,48, ,2,    ,     
06,2013,05,2,12,12,094,09,1,069,03,48,48, ,2,    ,     
06,2013,05,2,12,12,094,10,1,070,01,48,48, ,2,    ,     
06,2013,05,2,12,12,094,10,1,070,02,70,70, ,2,    ,     
06,2013,05,2,12,15,095,01,1,071,01,24,24, ,2,    ,     
06,2013,05,2,12,15,095,01,1,071,03,32,32, ,2,    ,     
06,2013,05,2,12,15,095,02,1,072,01,91,35,7,2,    ,     
06,2013,05,2,12,15,095,03,1,073,01,48,48, ,2,    ,     
06,2013,05,2,12,15,095,03,1,073,02,48,40,5,2,    ,     
06,2013,05,2,12,15,095,04,1,074,01,56,40,3,2,    ,     
06,2013,05,2,12,15,095,06,1,076,01,60,60, ,2,    ,     
06,2013,05,2,12,15,095,06,1,076,02,21,21, ,2,    ,     
06,2013,05,2,12,15,095,07,1,077,01,48,48, ,2,    ,     
06,2013,05,2,12,15,095,07,1,077,03,48,48, ,2,    ,     
06,2013,05,2,12,15,095,08,1,078,01,48,00,7,2,    ,     
06,2013,05,2,12,15,095,09,1,079,01,60,60, ,2,    ,     
06,2013,05,2,12,15,095,10,1,080,01,40,40, ,2,    ,     
06,2013,05,2,12,15,095,10,1,080,02,40,00,8,2,    ,     
06,2013,05,2,12,18,096,03,1,083,01,54,54, ,2,    ,     
06,2013,05,2,12,18,096,03,1,083,02,54,54, ,2,    ,     
06,2013,05,2,12,18,096,03,1,083,03,50,50, ,2,    ,     
06,2013,05,2,12,18,096,04,1,084,01,84,84, ,2,    ,     
06,2013,05,2,12,18,096,06,1,086,01,45,45, ,2,    ,     
06,2013,05,2,12,18,096,07,1,087,01,45,45, ,2,    ,     
06,2013,05,2,12,18,096,09,1,089,01,54,54, ,2,    ,     
06,2013,05,2,12,18,096,10,1,090,01,40,40, ,2,    ,     
06,2013,05,2,12,18,096,10,1,090,04,60,60, ,2,    ,     
06,2013,05,2,12,18,097,01,1,091,03,54,54, ,2,    ,     
06,2013,05,2,12,18,097,01,1,091,04,45,45, ,2,    ,     
06,2013,05,2,12,18,097,01,1,092,01,90,90, ,2,    ,     
06,2013,05,2,12,18,097,01,1,092,02,70,00,7,2,    ,     
06,2013,05,2,12,18,097,03,1,093,01,48,48, ,2,    ,     
06,2013,05,2,12,18,097,03,1,093,03,45,45, ,2,    ,     
06,2013,05,2,12,18,097,03,1,093,05,54,54, ,2,    ,     
06,2013,05,2,12,18,097,03,1,093,06,54,00,7,2,    ,     
06,2013,05,2,12,18,097,05,1,095,01,42,42, ,2,    ,     
06,2013,05,2,12,18,097,05,1,095,02,54,54, ,2,    ,     
06,2013,05,2,12,18,097,06,1,096,01,99,99, ,2,    ,     
06,2013,05,2,12,18,097,06,1,096,02,42,42, ,2,    ,     
06,2013,05,2,12,18,097,07,1,097,01,45,45, ,2,    ,     
06,2013,05,2,12,18,097,07,1,097,02,32,32, ,2,    ,     
06,2013,05,2,12,18,097,09,1,099,01,98,98, ,2,    ,     
06,2013,05,2,12,18,097,10,1,100,01,48,48, ,2,    ,     
06,2013,05,2,12,21,098,03,1,103,01,48,48, ,2,    ,     
06,2013,05,2,12,21,098,05,1,105,01,50,30,3,2,    ,     
06,2013,05,2,12,21,098,07,1,107,02,40,20,4,2,    ,     
06,2013,05,2,12,21,098,07,1,107,03,48,48, ,2,    ,     
06,2013,05,2,12,21,098,08,1,108,01,40,40, ,2,    ,     
06,2013,05,2,12,21,098,09,1,109,01,52,48,8,2,    ,     
06,2013,05,1,12,24,099,03,1,113,03,63,63, ,2,    ,     
06,2013,05,1,12,24,099,03,1,113,04,48,40,3,2,    ,     
06,2013,05,1,12,24,099,03,1,113,06,45,45, ,2,    ,     
06,2013,05,1,12,24,099,03,1,113,07,60,60, ,2,    ,     
06,2013,05,1,12,24,099,03,1,113,08,70,70, ,2,    ,     
06,2013,05,1,12,24,099,03,1,113,09,90,90, ,2,    ,     
06,2013,05,1,12,24,099,07,1,117,02,60,60, ,2,    ,     
06,2013,05,1,12,24,099,08,1,118,01,40,40, ,2,    ,     
06,2013,05,1,12,24,099,09,1,119,03,96,00,2,2,    ,     
06,2013,05,1,12,24,099,09,1,119,04,42,00,2,2,    ,     
06,2013,05,1,12,24,099,10,1,120,01,48,40,3,2,    ,     
06,2013,05,1,12,24,099,10,1,120,02,40,40, ,2,    ,     
06,2013,05,2,12,24,100,01,1,121,01,48,48, ,2,    ,     
06,2013,05,2,12,24,100,02,1,122,01,40,40, ,2,    ,     
06,2013,05,2,12,24,100,02,1,122,02,36,36, ,2,    ,     
06,2013,05,2,12,24,100,03,1,123,01,40,40, ,2,    ,     
06,2013,05,2,12,24,100,03,1,123,02,40,40, ,2,    ,     
06,2013,05,2,12,24,100,04,1,124,01,40,40, ,2,    ,     
06,2013,05,2,12,24,100,05,1,125,01,56,50,2,2,    ,     
06,2013,05,2,12,24,100,05,1,125,03,48,48, ,2,    ,     
06,2013,05,2,12,24,100,06,1,126,04,40,36,1,2,    ,     
06,2013,05,2,12,24,100,06,1,126,05,40,40, ,2,    ,     
06,2013,05,2,12,24,100,06,1,126,06,40,40, ,2,    ,     
06,2013,05,2,12,24,100,07,1,127,01,40,40, ,2,    ,     
06,2013,05,2,12,24,100,09,1,129,01,50,36,7,2,    ,     
06,2013,05,2,12,24,100,10,1,130,01,40,40, ,2,    ,     
06,2013,05,2,12,24,101,01,1,131,01,40,48, ,2,    ,     
06,2013,05,2,12,24,101,02,1,132,01,49,49, ,2,    ,     
06,2013,05,2,12,24,101,02,1,132,03,51,58, ,2,    ,     
06,2013,05,2,12,24,101,03,1,133,02,45,45, ,2,    ,     
06,2013,05,2,12,24,101,03,1,133,04,40,45, ,2,    ,     
06,2013,05,2,12,24,101,04,1,134,01,35,35, ,2,    ,     
06,2013,05,2,12,24,101,06,1,136,02,40,24,3,2,    ,     
06,2013,05,2,12,24,101,07,1,137,01,40,00,3,2,    ,     
06,2013,05,2,12,27,102,01,1,141,01,91,65,7,2,    ,     
06,2013,05,2,12,27,102,01,1,141,02,90,60,7,2,    ,     
06,2013,05,2,12,27,102,02,1,142,01,63,63, ,2,    ,     
06,2013,05,2,12,27,102,03,1,143,02,60,60, ,2,    ,     
06,2013,05,2,12,27,102,03,1,143,03,67,67, ,2,    ,     
06,2013,05,2,12,27,102,05,1,145,03,51,42,8,2,    ,     
06,2013,05,2,12,27,102,05,1,145,04,41,33,8,2,    ,     
06,2013,05,2,12,27,102,05,1,145,05,84,84, ,2,    ,     
06,2013,05,2,12,27,102,06,1,146,03,44,44, ,2,    ,     
06,2013,05,2,12,27,102,06,1,146,04,50,50, ,2,    ,     
06,2013,05,2,12,27,102,06,1,146,06,18,18, ,2,    ,     
06,2013,05,2,12,27,102,06,1,146,07,45,45, ,2,    ,     
06,2013,05,2,12,27,102,07,1,147,01,07,07, ,2,    ,     
06,2013,05,2,12,27,102,07,1,147,02,90,90, ,2,    ,     
06,2013,05,2,12,27,102,08,1,148,01,20,05,3,2,    ,     
06,2013,05,2,12,27,102,08,1,148,02,44,44, ,2,    ,     
06,2013,05,2,12,27,102,10,1,150,01,37,37, ,2,    ,     
06,2013,05,2,12,30,103,01,1,151,01,40,40, ,2,    ,     
06,2013,05,2,12,30,103,03,1,153,01,40,40, ,2,    ,     
06,2013,05,2,12,30,103,04,1,154,01,72,72, ,2,    ,     
06,2013,05,2,12,30,103,04,1,154,02,50,52, ,2,    ,     
06,2013,05,2,12,30,103,05,1,155,01,40,40, ,2,    ,     
06,2013,05,2,12,30,103,05,1,155,02,40,40, ,2,    ,     
06,2013,05,2,12,30,103,06,1,156,01,60,60, ,1,7312,32113
06,2013,05,2,12,30,103,06,1,156,02,42,42, ,2,    ,     
06,2013,05,2,12,30,103,07,1,157,01,54,54, ,2,    ,     
06,2013,05,2,12,30,103,08,1,158,01,91,91, ,2,    ,     
06,2013,05,2,12,30,103,08,1,158,02,56,56, ,2,    ,     
06,2013,05,2,12,30,103,09,1,159,01,60,60, ,2,    ,     
06,2013,05,2,12,30,103,09,1,159,02,40,40, ,2,    ,     
06,2013,05,2,12,30,103,10,1,160,01,52,52, ,2,    ,     
06,2013,05,2,12,30,103,10,1,160,02,56,56, ,2,    ,     
06,2013,05,2,12,30,104,01,1,161,01,84,84, ,2,    ,     
06,2013,05,2,12,30,104,03,1,163,01,40,40, ,2,    ,     
06,2013,05,2,12,30,104,03,1,163,02,60,60, ,2,    ,     
06,2013,05,2,12,30,104,03,1,163,03,48,40,7,2,    ,     
06,2013,05,2,12,30,104,04,1,164,01,60,00,9,2,    ,     
06,2013,05,2,12,30,104,05,1,165,01,60,60, ,2,    ,     
06,2013,05,2,12,30,104,05,1,166,01,70,40,7,2,    ,     
06,2013,05,2,12,30,104,06,1,167,01,54,54, ,2,    ,     
06,2013,05,2,12,30,104,07,1,168,01,70,70, ,2,    ,     
06,2013,05,2,12,30,104,08,1,169,01,42,42, ,2,    ,     
06,2013,05,2,12,30,104,08,1,169,03,55,55, ,2,    ,     
06,2013,05,2,12,30,104,09,1,170,01,65,65, ,2,    ,     
06,2013,05,2,12,30,104,09,1,170,03,54,54, ,2,    ,     
06,2013,05,2,12,30,104,09,1,170,04,60,60, ,2,    ,     
06,2013,05,2,12,30,104,10,1,171,03,72,72, ,2,    ,     
06,2013,05,2,12,33,105,01,1,172,01,56,24,4,2,    ,     
06,2013,05,2,12,33,105,02,1,173,01,84,84, ,2,    ,     
06,2013,05,2,12,33,105,02,1,173,02,96,96, ,2,    ,     
06,2013,05,2,12,33,105,03,1,174,01,35,35, ,1,2330,85212
06,2013,05,2,12,33,105,03,1,174,02,40,40, ,2,    ,     
06,2013,05,2,12,33,105,04,1,175,01,56,42,3,2,    ,     
06,2013,05,2,12,33,105,04,1,175,02,56,16,3,2,    ,     
06,2013,05,2,12,33,105,06,1,177,01,56,40,4,2,    ,     
06,2013,05,2,12,33,105,07,1,178,01,45,45, ,2,    ,     
06,2013,05,2,12,33,105,10,1,181,01,48,36,8,2,    ,     
06,2013,05,2,12,33,106,03,1,184,01,60,60, ,2,    ,     
06,2013,05,2,12,33,106,04,1,185,01,40,40, ,2,    ,     
06,2013,05,2,12,33,106,04,1,185,02,60,60, ,2,    ,     
06,2013,05,2,12,33,106,04,1,185,03,44,44, ,2,    ,     
06,2013,05,2,12,33,106,05,1,186,03,20,20, ,1,2330,85509
06,2013,05,2,12,33,106,05,1,186,04,48,56, ,2,    ,     
06,2013,05,2,12,33,106,06,1,187,03,40,32,8,2,    ,     
06,2013,05,2,12,33,106,07,1,188,04,50,50, ,2,    ,     
06,2013,05,2,12,33,106,09,1,190,01,70,10,8,2,    ,     
06,2013,05,2,12,33,106,09,1,190,02,40,00,1,2,    ,     
06,2013,05,2,12,33,106,10,1,191,03,48,00,3,2,    ,     
06,2013,05,2,12,33,106,10,1,191,02,56,30,3,2,    ,     
06,2013,05,2,12,39,107,01,1,192,01,70,70, ,2,    ,     
06,2013,05,2,12,39,107,01,1,192,02,40,40, ,2,    ,     
06,2013,05,2,12,39,107,01,1,192,03,50,50, ,2,    ,     
06,2013,05,2,12,39,107,03,1,194,01,66,66, ,2,    ,     
06,2013,05,2,12,39,107,03,1,194,02,30,30, ,2,    ,     
06,2013,05,2,12,39,107,03,1,194,03,60,00,9,2,    ,     
06,2013,05,2,12,39,107,03,1,194,05,50,50, ,2,    ,     
06,2013,05,2,12,39,107,06,1,197,01,50,50, ,2,    ,     
06,2013,05,2,12,39,107,07,1,198,01,48,48, ,2,    ,     
06,2013,05,2,12,39,107,08,1,199,01,60,00,7,2,    ,     
06,2013,05,2,12,39,107,09,1,200,03,40,40, ,2,    ,     
06,2013,05,2,12,39,107,10,1,201,01,40,40, ,2,    ,     
06,2013,05,2,12,39,107,10,1,201,03,60,60, ,2,    ,     
06,2013,05,2,12,39,108,01,1,202,01,56,00,8,2,    ,     
06,2013,05,2,12,39,108,02,1,203,01,48,40,8,2,    ,     
06,2013,05,2,12,39,108,03,1,204,01,98,98, ,2,    ,     
06,2013,05,2,12,39,108,04,1,205,01,56,21,3,2,    ,     
06,2013,05,2,12,39,108,06,1,207,01,56,00,2,2,    ,     
06,2013,05,2,12,39,108,07,1,208,01,63,63, ,2,    ,     
06,2013,05,2,12,39,108,08,1,209,01,35,35, ,2,    ,     
06,2013,05,2,12,39,108,08,1,209,03,56,56, ,2,    ,     
06,2013,05,2,12,39,108,09,1,210,01,35,00,8,2,    ,     
06,2013,05,2,12,39,108,09,1,210,02,40,00,8,2,    ,     
06,2013,05,2,12,39,109,01,1,212,01,60,60, ,2,    ,     
06,2013,05,2,12,39,109,03,1,214,01,36,36, ,2,    ,     
06,2013,05,2,12,39,109,04,1,215,01,45,40,1,2,    ,     
06,2013,05,2,12,39,109,06,1,217,01,35,35, ,2,    ,     
06,2013,05,2,12,39,109,06,1,217,02,40,40, ,2,    ,     
06,2013,05,2,12,39,109,07,1,218,01,48,32,1,2,    ,     
06,2013,05,2,12,39,109,07,1,218,02,40,40, ,2,    ,     
06,2013,05,2,12,39,109,08,1,219,01,40,40, ,2,    ,     
06,2013,05,2,12,39,109,08,1,219,02,40,40, ,2,    ,     
06,2013,05,2,12,39,109,09,1,220,01,55,55, ,2,    ,     
06,2013,05,2,12,39,109,09,1,220,02,40,40, ,2,    ,     
06,2013,05,2,31,51,054,01,1,091,03,48,48, ,2,    ,     
06,2013,05,2,31,51,054,01,1,091,04,24,18,4,2,    ,     
06,2013,05,2,31,51,054,02,1,092,01,40,40, ,2,    ,     
06,2013,05,2,31,51,054,02,1,092,03,40,40, ,2,    ,     
06,2013,05,2,31,51,054,03,1,093,01,36,36, ,2,    ,     
06,2013,05,2,31,51,054,03,1,093,02,48,48, ,2,    ,     
06,2013,05,2,31,51,054,03,1,093,03,52,52, ,2,    ,     
06,2013,05,2,31,51,054,04,1,094,01,42,42, ,2,    ,     
06,2013,05,2,31,51,054,05,1,095,01,20,20, ,2,    ,     
06,2013,05,2,31,51,054,06,1,096,01,42,42, ,2,    ,     
06,2013,05,2,31,51,054,07,1,097,01,48,48, ,2,    ,     
06,2013,05,2,31,51,054,07,1,097,03,48,48, ,2,    ,     
06,2013,05,2,31,51,054,09,1,099,01,48,48, ,2,    ,     
06,2013,05,2,31,51,054,10,1,100,01,42,42, ,2,    ,     
06,2013,05,2,31,51,054,10,1,100,05,48,48, ,2,    ,     
06,2013,05,2,31,51,054,10,1,100,06,48,48, ,2,    ,     
06,2013,05,2,31,45,053,01,1,081,02,45,45, ,2,    ,     
06,2013,05,2,31,45,053,01,1,081,03,27,27, ,2,    ,     
06,2013,05,2,31,45,053,01,1,081,04,27,27, ,2,    ,     
06,2013,05,2,31,45,053,01,1,081,05,60,60, ,2,    ,     
06,2013,05,2,31,45,053,02,1,082,01,60,60, ,2,    ,     
06,2013,05,2,31,45,053,03,1,083,02,63,27,9,2,    ,     
06,2013,05,2,31,45,053,03,1,083,04,84,84, ,2,    ,     
06,2013,05,2,31,45,053,04,1,084,01,60,60, ,2,    ,     
06,2013,05,2,31,45,053,04,1,084,02,21,21, ,2,    ,     
06,2013,05,2,31,45,053,04,1,084,05,48,48, ,2,    ,     
06,2013,05,2,31,45,053,05,1,085,04,60,60, ,2,    ,     
06,2013,05,2,31,45,053,05,1,085,02,10,10, ,2,    ,     
06,2013,05,2,31,45,053,07,1,087,02,54,54, ,2,    ,     
06,2013,05,2,31,45,053,07,1,087,03,63,36,3,2,    ,     
06,2013,05,2,31,45,053,09,1,089,01,45,45, ,2,    ,     
06,2013,05,2,31,45,053,09,1,089,02,40,40, ,2,    ,     
06,2013,05,2,31,45,053,10,1,090,01,60,10,3,2,    ,     
06,2013,05,2,31,45,053,10,1,090,03,54,54, ,2,    ,     
06,2013,05,2,31,45,053,10,1,090,05,40,40, ,2,    ,     
06,2013,05,2,31,42,052,01,1,071,01,40,40, ,1,6114,01271
06,2013,05,2,31,42,052,01,1,071,02,40,40, ,2,    ,     
06,2013,05,2,31,42,052,02,1,072,01,24,24, ,2,    ,     
06,2013,05,2,31,42,052,04,1,074,01,30,30, ,2,    ,     
06,2013,05,2,31,42,052,04,1,074,02,30,30, ,2,    ,     
06,2013,05,2,31,42,052,05,1,075,01,24,24, ,2,    ,     
06,2013,05,2,31,42,052,05,1,075,02,40,30,3,2,    ,     
06,2013,05,2,31,42,052,06,1,076,01,60,60, ,1,5211,47725
06,2013,05,2,31,42,052,07,1,077,01,60,40,1,1,6114,01271
06,2013,05,2,31,42,052,09,1,079,03,96,96, ,2,    ,     
06,2013,05,2,31,42,052,10,1,080,01,48,48, ,2,    ,     
06,2013,05,1,31,39,051,01,1,061,04,40,40, ,2,    ,     
06,2013,05,1,31,39,051,01,1,061,05,45,45, ,2,    ,     
06,2013,05,1,31,39,051,02,1,062,03,45,45, ,2,    ,     
06,2013,05,1,31,39,051,03,1,063,01,30,30, ,2,    ,     
06,2013,05,1,31,39,051,04,1,064,01,45,35,3,2,    ,     
06,2013,05,1,31,39,051,05,1,065,03,40,40, ,2,    ,     
06,2013,05,1,31,39,051,05,1,065,06,35,35, ,2,    ,     
06,2013,05,1,31,39,051,06,1,066,02,40,20,3,2,    ,     
06,2013,05,1,31,39,051,07,1,067,01,40,40, ,2,    ,     
06,2013,05,1,31,39,051,07,1,067,04,40,40, ,2,    ,     
06,2013,05,1,31,39,051,08,1,068,01,40,40, ,2,    ,     
06,2013,05,1,31,39,051,09,1,069,01,45,45, ,2,    ,     
06,2013,05,1,31,39,051,09,1,069,06,40,40, ,2,    ,     
06,2013,05,2,31,34,050,01,1,051,01,50,40,1,2,    ,     
06,2013,05,2,31,34,050,01,1,051,02,20,20, ,2,    ,     
06,2013,05,2,31,34,050,01,1,051,05,50,50, ,2,    ,     
06,2013,05,2,31,34,050,01,1,051,06,20,20, ,2,    ,     
06,2013,05,2,31,34,050,02,1,052,01,60,60, ,2,    ,     
06,2013,05,2,31,34,050,02,1,052,02,40,40, ,2,    ,     
06,2013,05,2,31,34,050,02,1,052,06,56,56, ,2,    ,     
06,2013,05,2,31,34,050,02,1,052,07,56,56, ,2,    ,     
06,2013,05,2,31,34,050,02,1,052,08,48,40,7,2,    ,     
06,2013,05,2,31,34,050,03,1,053,01,28,28, ,1,6111,01137
06,2013,05,2,31,34,050,03,1,053,02,48,52, ,2,    ,     
06,2013,05,2,31,34,050,04,1,054,01,40,40, ,2,    ,     
06,2013,05,2,31,34,050,05,1,055,01,48,48, ,2,    ,     
06,2013,05,2,31,34,050,05,1,055,02,21,21, ,2,    ,     
06,2013,05,2,31,34,050,07,1,057,01,40,40, ,2,    ,     
06,2013,05,2,31,34,050,09,1,059,01,70,70, ,2,    ,     
06,2013,05,2,31,34,050,09,1,059,02,40,40, ,2,    ,     
06,2013,05,2,31,27,049,01,1,041,01,35,35, ,2,    ,     
06,2013,05,2,31,27,049,03,1,043,01,45,45, ,2,    ,     
06,2013,05,2,31,27,049,04,1,044,01,45,45, ,2,    ,     
06,2013,05,2,31,27,049,04,1,044,02,45,45, ,2,    ,     
06,2013,05,2,31,27,049,05,1,045,01,35,35, ,2,    ,     
06,2013,05,2,31,27,049,05,1,045,02,35,35, ,2,    ,     
06,2013,05,2,31,27,049,07,1,047,01,45,45, ,2,    ,     
06,2013,05,2,31,27,049,07,1,047,02,45,45, ,2,    ,     
06,2013,05,2,31,27,049,07,1,047,03,45,45, ,2,    ,     
06,2013,05,2,31,27,049,08,1,048,03,45,45, ,2,    ,     
06,2013,05,2,31,27,049,08,1,048,04,45,45, ,2,    ,     
06,2013,05,2,31,27,049,09,1,049,03,45,45, ,2,    ,     
06,2013,05,2,31,27,049,10,1,050,02,45,45, ,2,    ,     
06,2013,05,2,31,24,048,01,1,031,01,56,56, ,2,    ,     
06,2013,05,2,31,24,048,01,1,031,02,40,40, ,2,    ,     
06,2013,05,2,31,24,048,01,1,031,03,40,40, ,2,    ,     
06,2013,05,2,31,24,048,02,1,032,01,24,24,1,2,    ,     
06,2013,05,2,31,24,048,02,1,032,02,24,24,1,2,    ,     
06,2013,05,2,31,24,048,02,1,032,03,24,24, ,2,    ,     
06,2013,05,2,31,24,048,02,1,032,04,16,16, ,2,    ,     
06,2013,05,2,31,24,048,03,1,033,01,32,32, ,2,    ,     
06,2013,05,2,31,24,048,03,1,033,03,48,48, ,2,    ,     
06,2013,05,2,31,24,048,03,1,033,04,48,48, ,2,    ,     
06,2013,05,2,31,24,048,03,1,033,05,48,48, ,2,    ,     
06,2013,05,2,31,24,048,04,1,034,01,32,32, ,2,    ,     
06,2013,05,2,31,24,048,05,1,035,01,32,32, ,2,    ,     
06,2013,05,2,31,24,048,05,1,035,02,40,40, ,2,    ,     
06,2013,05,2,31,24,048,06,1,036,01,32,32, ,2,    ,     
06,2013,05,2,31,24,048,06,1,036,02,16,16, ,2,    ,     
06,2013,05,2,31,24,048,07,1,037,01,40,40, ,2,    ,     
06,2013,05,2,31,24,048,07,1,037,02,32,32, ,2,    ,     
06,2013,05,2,31,24,048,07,1,037,03,32,32, ,2,    ,     
06,2013,05,2,31,24,048,07,1,037,04,24,24, ,2,    ,     
06,2013,05,2,31,24,048,08,1,038,01,24,24, ,2,    ,     
06,2013,05,2,31,24,048,08,1,038,02,56,56, ,2,    ,     
06,2013,05,2,31,24,048,10,1,040,01,08,08, ,2,    ,     
06,2013,05,2,31,15,047,01,1,021,01,70,70, ,2,    ,     
06,2013,05,2,31,15,047,01,1,021,02,70,70, ,2,    ,     
06,2013,05,2,31,15,047,03,1,023,01,56,56, ,2,    ,     
06,2013,05,2,31,15,047,03,1,023,02,56,56, ,2,    ,     
06,2013,05,2,31,15,047,03,1,023,03,56,56, ,2,    ,     
06,2013,05,2,31,15,047,03,1,023,04,56,56, ,2,    ,     
06,2013,05,2,31,15,047,07,1,027,01,63,63, ,2,    ,     
06,2013,05,2,31,15,047,07,1,027,05,56,56, ,2,    ,     
06,2013,05,2,31,15,047,08,1,028,02,63,63, ,2,    ,     
06,2013,05,2,31,15,047,09,1,029,01,77,77, ,2,    ,     
06,2013,05,2,31,15,047,09,1,029,02,63,63, ,2,    ,     
06,2013,05,2,31,15,047,10,1,030,02,42,42, ,2,    ,     
06,2013,05,2,31,09,046,02,1,012,01,42,42, ,2,    ,     
06,2013,05,2,31,09,046,03,1,013,02,40,40, ,2,    ,     
06,2013,05,2,31,09,046,04,1,014,03,40,40, ,2,    ,     
06,2013,05,2,31,09,046,04,1,014,04,60,60, ,2,    ,     
06,2013,05,2,31,09,046,04,1,014,06,40,40, ,2,    ,     
06,2013,05,2,31,09,046,05,1,015,01,20,20, ,2,    ,     
06,2013,05,2,31,09,046,06,1,016,01,72,72, ,2,    ,     
06,2013,05,2,31,09,046,06,1,016,02,35,35, ,2,    ,     
06,2013,05,2,31,09,046,08,1,018,01,32,32, ,2,    ,     
06,2013,05,2,31,09,046,08,1,018,02,35,35, ,2,    ,     
06,2013,05,2,31,09,046,09,1,019,01,40,40, ,2,    ,     
06,2013,05,2,31,09,046,10,1,020,01,40,40, ,2,    ,     
06,2013,05,2,31,09,046,10,1,020,02,24,24, ,2,    ,     
06,2013,05,2,31,06,045,01,1,001,01,40,40, ,2,    ,     
06,2013,05,2,31,06,045,02,1,002,01,50,50, ,2,    ,     
06,2013,05,2,31,06,045,02,1,002,03,55,55, ,2,    ,     
06,2013,05,2,31,06,045,03,1,003,01,50,50, ,2,    ,     
06,2013,05,2,31,06,045,04,1,004,02,40,40, ,2,    ,     
06,2013,05,2,31,06,045,04,1,004,03,40,40, ,2,    ,     
06,2013,05,2,31,06,045,07,1,007,01,48,48,9,2,    ,     
06,2013,05,2,31,06,045,09,1,009,01,90,90, ,2,    ,     
06,2013,05,2,31,06,045,09,1,009,02,50,50, ,2,    ,     
06,2013,05,2,31,06,045,10,1,010,01,40,40, ,2,    ,     
06,2013,05,2,31,06,045,10,1,010,03,40,40, ,2,    ,     
06,2013,05,2,31,06,045,10,1,010,06,48,48, ,2,    ,     
06,2013,05,1,11,03,076,02,1,002,01,50,50, ,2,    ,     
06,2013,05,1,11,03,076,02,1,002,03,50,50, ,2,    ,     
06,2013,05,1,11,03,076,03,1,003,04,70,70, ,2,    ,     
06,2013,05,1,11,03,076,05,1,005,01,50,50, ,2,    ,     
06,2013,05,1,11,03,076,05,1,005,03,45,60, ,2,    ,     
06,2013,05,1,11,03,076,05,1,005,04,45,60, ,2,    ,     
06,2013,05,1,11,03,076,06,1,006,01,48,48, ,2,    ,     
06,2013,05,1,11,03,076,07,1,007,03,60,60, ,2,    ,     
06,2013,05,1,11,03,076,08,1,008,01,70,70, ,2,    ,     
06,2013,05,1,11,03,076,08,1,008,04,60,60, ,2,    ,     
06,2013,05,1,11,03,076,10,1,010,05,70,70, ,2,    ,     
06,2013,05,1,11,03,077,01,1,011,01,60,60, ,2,    ,     
06,2013,05,1,11,03,077,02,1,012,02,60,60, ,2,    ,     
06,2013,05,1,11,03,077,03,1,013,02,35,35, ,2,    ,     
06,2013,05,1,11,03,077,03,1,013,04,35,35, ,2,    ,     
06,2013,05,1,11,03,077,03,1,013,06,70,70, ,2,    ,     
06,2013,05,1,11,03,077,03,1,013,07,50,60, ,2,    ,     
06,2013,05,1,11,03,077,04,1,014,01,70,40,3,2,    ,     
06,2013,05,1,11,03,077,04,1,014,03,48,50, ,2,    ,     
06,2013,05,1,11,03,077,04,1,014,08,50,50, ,2,    ,     
06,2013,05,1,11,03,077,05,1,015,01,60,60, ,2,    ,     
06,2013,05,1,11,03,077,06,1,016,01,60,60, ,2,    ,     
06,2013,05,1,11,03,077,06,1,016,03,30,30, ,2,    ,     
06,2013,05,1,11,03,077,06,1,016,04,50,50, ,2,    ,     
06,2013,05,1,11,03,077,07,1,017,01,60,60, ,2,    ,     
06,2013,05,1,11,03,077,08,1,018,03,50,50, ,2,    ,     
06,2013,05,1,11,03,077,09,1,019,02,30,30, ,2,    ,     
