REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q57SERNO,Q57,Q58,Q59,Q60,Q61
13,2013,05,2,72,18,021,03,1,003,03,015000,3,1,0130,1
13,2013,05,2,72,18,021,04,1,004,01,007000,2,1,8153,1
13,2013,05,3,23,09,022,06,1,016,03,010000,1,1,6111,4
13,2013,05,3,23,09,022,07,1,017,03,025000,1,2,    , 
13,2013,05,3,23,15,025,10,1,050,03,016000,1,1,9212,1
13,2013,05,2,22,09,021,04,1,004,04,020000,3,2,    , 
13,2013,05,2,82,12,016,10,1,010,03,015000,3,2,    , 
13,2013,05,2,82,30,019,01,1,031,03,012000,1,2,    , 
13,2013,05,2,82,30,019,05,1,035,03,015000,3,1,8322,1
13,2013,05,2,32,60,045,05,1,035,03,015000,2,1,8153,1
13,2013,05,2,32,60,045,10,1,040,02,010000,2,1,8153,1
13,2013,05,2,32,27,046,09,1,099,03,005000,1,1,1420,3
13,2013,05,2,32,36,047,09,1,019,02,015000,2,1,3122,1
13,2013,05,2,32,42,048,10,1,010,01,150000,1,1,9214,1
13,2013,05,2,32,42,048,10,1,010,03,150000,1,1,9214,1
13,2013,05,2,32,42,048,10,1,010,04,150000,1,1,9214,1
13,2013,05,2,32,45,050,07,1,087,04,015000,2,1,5223,1
13,2013,05,2,32,45,050,08,1,088,04,020000,3,2,    , 
13,2013,05,2,42,09,014,04,1,014,03,015000,1,2,    , 
13,2013,05,2,42,09,014,07,1,017,03,018000,2,1,6113,4
13,2013,05,2,42,15,015,08,1,025,04,018000,2,2,    , 
13,2013,05,2,61,24,072,10,1,160,04,025000,2,2,    , 
13,2013,05,2,61,42,076,09,1,139,02,020000,3,2,    , 
13,2013,05,2,61,42,076,07,1,137,03,030000,2,2,    , 
13,2013,05,2,61,42,076,02,1,132,03,015000,1,2,    , 
13,2013,05,2,61,51,078,05,1,085,02,020000,3,1,1221,1
13,2013,05,2,61,57,079,04,1,014,03,020000,1,2,    , 
13,2013,05,2,61,57,079,05,1,015,03,020000,3,2,    , 
13,2013,05,2,61,72,082,07,1,167,03,015000,3,1,5223,1
13,2013,05,2,61,78,084,03,1,063,03,002000,1,1,5211,1
13,2013,05,2,61,78,084,09,1,069,02,020000,2,2,    , 
13,2013,05,2,45,09,013,01,1,001,01,016000,1,2,    , 
13,2013,05,2,92,06,041,06,1,016,03,020000,3,2,    , 
13,2013,05,2,92,06,041,09,1,019,02,020000,3,2,    , 
13,2013,05,2,92,06,041,10,1,020,03,020000,3,2,    , 
13,2013,05,2,92,06,041,10,1,020,04,018000,3,2,    , 
13,2013,05,2,92,18,044,06,1,046,03,025000,2,2,    , 
13,2013,05,2,92,18,045,08,1,058,05,025000,2,2,    , 
13,2013,05,2,21,09,076,04,1,034,02,010000,3,2,    , 
13,2013,05,2,21,27,078,02,1,052,03,020000,2,1,3111,1
13,2013,05,2,21,27,078,08,1,058,05,020000,2,2,    , 
13,2013,05,2,21,27,079,03,1,063,03,015000,2,2,    , 
13,2013,05,2,21,48,087,02,1,132,02,030000,1,2,    , 
13,2013,05,1,21,51,088,06,1,146,03,020000,3,2,    , 
13,2013,05,1,21,51,088,06,1,146,04,020000,3,2,    , 
13,2013,05,2,21,54,090,04,1,164,02,021000,1,2,    , 
13,2013,05,2,21,54,090,08,1,168,01,021000,1,2,    , 
13,2013,05,2,13,03,042,10,1,090,04,010000,1,2,    , 
13,2013,05,2,13,09,044,04,1,014,02,008000,1,1,9211,1
13,2013,05,2,13,09,044,05,1,015,01,010000,1,1,9211,1
13,2013,05,2,13,09,044,05,1,015,03,010000,1,1,9211,1
13,2013,05,2,13,09,044,06,1,016,04,015000,2,2,    , 
13,2013,05,2,13,15,046,02,1,062,03,020000,1,1,5230,1
13,2013,05,2,13,21,047,03,1,073,05,010000,3,1,4312,1
13,2013,05,2,13,24,048,07,1,007,01,012000,1,1,8152,1
13,2013,05,2,13,39,051,09,1,049,03,030000,2,2,    , 
13,2013,05,2,41,18,022,05,1,025,03,015000,3,2,    , 
13,2013,05,2,41,18,022,06,1,026,03,015000,3,2,    , 
13,2013,05,2,41,27,023,02,1,002,06,030000,3,1,4311,1
13,2013,05,2,33,03,034,02,1,072,03,025000,3,1,6113,4
13,2013,05,2,33,09,035,05,1,065,01,012000,3,1,9322,1
13,2013,05,2,33,21,038,05,1,015,03,015000,2,1,9321,1
13,2013,05,2,33,25,039,08,1,088,03,020000,2,2,    , 
13,2013,05,2,33,33,042,06,1,056,04,020000,3,2,    , 
13,2013,05,2,33,33,042,09,1,059,03,025000,3,2,    , 
13,2013,05,1,12,06,091,04,1,034,04,020000,2,1,2342,3
13,2013,05,2,12,09,092,07,1,047,01,015000,1,1,5142,3
13,2013,05,2,12,18,096,10,1,090,03,010000,1,1,5211,1
13,2013,05,2,12,18,097,01,1,091,01,040000,2,1,8323,3
13,2013,05,2,12,27,102,10,1,150,03,020000,1,2,    , 
13,2013,05,2,12,27,102,10,1,150,04,020000,1,2,    , 
13,2013,05,2,12,33,106,06,1,187,02,022000,1,1,5211,1
13,2013,05,2,12,39,107,07,1,198,03,020000,2,2,    , 
13,2013,05,2,31,51,054,02,1,092,04,020000,2,2,    , 
13,2013,05,2,31,51,054,02,1,092,05,020000,2,2,    , 
13,2013,05,2,31,51,054,04,1,094,01,024000,1,2,    , 
13,2013,05,2,31,51,054,04,1,094,02,018000,2,2,    , 
13,2013,05,2,31,45,053,03,1,083,06,015000,3,2,    , 
13,2013,05,2,31,45,053,10,1,090,06,011000,2,2,    , 
13,2013,05,2,31,45,053,10,1,090,07,015000,3,2,    , 
13,2013,05,2,31,42,052,03,1,073,03,020000,3,2,    , 
13,2013,05,2,31,42,052,06,1,076,02,020000,3,2,    , 
13,2013,05,2,31,42,052,07,1,077,02,025000,3,2,    , 
13,2013,05,2,31,42,052,10,1,080,03,025000,3,2,    , 
13,2013,05,1,31,39,051,01,1,061,03,040000,1,2,    , 
13,2013,05,2,31,34,050,08,1,058,  ,015000,1,1,4211,1
13,2013,05,2,31,27,049,07,1,047,01,010000,3,2,    , 
13,2013,05,2,31,09,046,08,1,018,03,015000,3,2,    , 
13,2013,05,1,11,03,077,03,1,013,08,050000,1,1,5223,1
13,2013,05,2,11,06,078,03,1,023,01,050000,2,1,1321,2
13,2013,05,2,11,06,078,10,1,030,04,030000,2,2,    , 
13,2013,05,1,11,09,080,01,1,041,03,300001,1,2,    , 
13,2013,05,2,11,12,081,07,1,057,01,030000,1,1,9112,1
13,2013,05,1,11,30,090,09,1,149,02,020000,1,2,    , 
13,2013,05,1,11,31,091,09,1,159,01,020000,2,2,    , 
13,2013,05,1,11,36,093,03,1,163,05,012000,1,2,    , 
13,2013,05,1,11,36,094,01,1,181,03,035000,2,2,    , 
13,2013,05,1,11,36,094,01,1,181,04,030000,1,2,    , 
13,2013,05,1,11,36,094,08,1,188,03,012000,1,2,    , 
13,2013,05,1,51,11,031,01,1,051,01,010000,1,1,5414,1
13,2013,05,2,51,38,035,06,1,006,02,015000,3,1,1346,1
13,2013,05,2,81,21,033,08,1,028,03,006000,1,2,    , 
13,2013,05,2,71,12,024,04,1,004,03,012000,3,2,    , 
13,2013,05,2,71,24,025,02,1,012,03,025000,3,2,    , 
13,2013,05,2,71,60,028,09,1,049,03,023000,2,2,    , 
13,2013,05,2,52,18,037,05,1,005,04,015000,3,2,    , 
13,2013,05,1,52,36,040,05,1,035,02,020000,2,2,    , 
13,2013,05,2,52,48,042,05,1,045,03,020000,3,1,5414,1
13,2013,05,2,52,48,042,05,1,045,04,025000,3,2,    , 
13,2013,05,2,52,48,042,10,1,050,02,020000,3,2,    , 
13,2013,05,2,52,48,042,10,1,050,03,020000,3,2,    , 
13,2013,05,2,52,42,041,04,1,024,01,010000,1,1,8322,1
13,2013,06,2,43,03,016,07,1,017,01,010000,3,2,    , 
13,2013,06,2,43,03,016,09,1,019,01,020000,3,2,    , 
13,2013,06,2,43,09,017,10,1,010,03,015000,3,2,    , 
13,2013,06,2,91,06,051,05,1,065,05,010000,1,2,    , 
13,2013,06,2,91,48,057,09,1,019,04,010000,3,2,    , 
13,2013,06,1,91,48,058,01,1,001,06,013000,3,1,7531,1
13,2013,06,2,91,51,059,08,1,028,03,015000,3,1,7531,1
13,2013,06,2,62,36,033,02,1,032,02,005000,1,2,    , 
13,2013,06,2,62,03,030,05,1,005,05,015000,1,2,    , 
13,2013,06,2,72,09,024,09,1,039,06,015000,1,2,    , 
13,2013,06,2,72,15,026,06,1,016,03,020000,3,2,    , 
13,2013,06,2,72,15,026,09,1,019,04,020000,3,2,    , 
13,2013,06,3,23,12,029,03,1,033,02,100000,1,1,9211,1
13,2013,06,2,23,12,028,06,1,026,03,015000,2,2,    , 
13,2013,06,2,44,09,016,03,1,003,01,015000,1,2,    , 
13,2013,06,2,44,09,016,03,1,003,03,020000,2,2,    , 
13,2013,06,2,44,09,016,08,1,008,01,010000,3,2,    , 
13,2013,06,2,22,09,026,02,1,002,04,035000,3,1,3123,1
13,2013,06,2,22,18,027,10,1,022,04,020000,3,2,    , 
13,2013,06,2,22,30,028,04,1,026,04,020000,3,2,    , 
13,2013,06,2,22,30,028,09,1,031,03,025000,1,2,    , 
13,2013,06,2,82,09,020,01,1,001,02,006500,1,1,7531,1
13,2013,06,2,32,24,056,01,1,051,03,018000,3,2,    , 
13,2013,06,2,32,24,056,10,1,060,03,023000,2,2,    , 
13,2013,06,2,32,39,058,05,1,075,03,012000,1,2,    , 
13,2013,06,1,32,42,059,01,1,081,02,015000,3,2,    , 
13,2013,06,1,32,42,059,01,1,081,04,015000,3,2,    , 
13,2013,06,1,32,42,059,03,1,083,03,018000,3,2,    , 
13,2013,06,1,32,42,059,03,2,084,01,024000,1,1,9313,1
13,2013,06,1,32,42,059,04,1,085,03,015000,1,1,9313,1
13,2013,06,1,32,42,059,09,1,090,02,018000,1,1,9313,1
13,2013,06,2,32,45,060,03,1,094,02,025000,3,2,    , 
13,2013,06,2,32,45,060,05,1,096,03,015000,1,2,    , 
13,2013,06,2,61,21,089,01,1,011,04,010000,2,1,1346,1
13,2013,06,2,61,21,089,05,1,015,01,020000,3,1,8331,2
13,2013,06,2,61,36,092,05,1,095,02,020000,3,2,    , 
13,2013,06,2,61,49,095,07,1,167,04,015000,2,2,    , 
13,2013,06,2,61,54,096,10,1,130,04,010000,2,2,    , 
13,2013,06,2,61,63,098,04,1,104,03,050000,1,2,    , 
13,2013,06,2,61,69,099,09,1,079,03,020000,1,2,    , 
13,2013,06,2,61,75,100,04,1,154,03,025000,3,2,    , 
13,2013,06,2,61,84,103,09,1,059,03,008000,1,1,9211,1
13,2013,06,2,45,06,016,02,1,002,02,016000,3,2,    , 
13,2013,06,2,45,06,016,03,1,003,03,015000,3,2,    , 
13,2013,06,2,45,09,017,05,1,015,03,020000,1,2,    , 
13,2013,06,2,45,09,017,07,1,017,03,025000,1,2,    , 
13,2013,06,2,45,12,018,07,1,027,03,015000,1,2,    , 
13,2013,06,2,45,12,018,09,1,029,02,015000,3,2,    , 
13,2013,06,2,92,03,049,06,1,006,04,020000,1,2,    , 
13,2013,06,2,92,03,049,06,1,006,05,020000,1,2,    , 
13,2013,06,2,92,06,050,02,1,012,04,020000,3,2,    , 
13,2013,06,2,92,06,050,05,1,015,03,020000,2,2,    , 
13,2013,06,3,92,15,053,09,1,049,03,020003,2, ,    , 
13,2013,06,2,92,15,054,10,1,060,03,030000,2,1,8332,1
13,2013,06,2,92,27,057,10,1,080,03,025000,2,2,    , 
13,2013,06,2,92,33,058,03,1,083,01,005000,3,1,9112,1
13,2013,06,2,21,03,091,10,1,010,02,004000,3,1,0130,1
13,2013,06,2,21,09,092,08,1,018,03,010000,1,2,    , 
13,2013,06,2,21,30,099,10,1,081,02,050000,1,2,    , 
13,2013,06,2,21,39,103,01,1,112,03,025000,3,1,5211,4
13,2013,06,2,21,39,103,10,1,121,01,015000,1,1,5211,1
13,2013,06,2,21,39,103,10,1,121,03,015000,1,1,5221,1
13,2013,06,2,21,48,105,01,1,122,03,015000,1,2,    , 
13,2013,06,1,21,51,106,07,1,148,03,020000,3,2,    , 
13,2013,06,2,21,54,107,08,1,159,02,025000,3,1,9111,1
13,2013,06,2,13,03,052,07,1,027,04,020000,1,2,    , 
13,2013,06,2,13,09,054,08,1,068,03,500000,2,1,0230,1
13,2013,06,2,13,09,054,09,1,069,02,010000,1,1,9217,1
13,2013,06,2,13,21,056,03,1,013,04,010000,1,2,    , 
13,2013,06,2,13,24,057,01,1,031,03,040000,1,2,    , 
13,2013,06,2,13,24,057,01,1,031,04,050000,1,1,2212,1
13,2013,06,2,13,24,057,02,1,032,02,015000,2,1,5151,1
13,2013,06,1,13,24,058,08,1,048,05,016000,3,2,    , 
13,2013,06,2,13,30,061,03,1,083,03,018000,2,1,3511,1
13,2013,06,2,13,30,061,05,1,085,03,021000,3,2,    , 
13,2013,06,2,41,18,027,06,1,006,02,015000,3,2,    , 
13,2013,06,2,41,18,027,06,1,006,04,015000,2,2,    , 
13,2013,06,2,41,24,028,08,1,018,02,008000,1,2,    , 
13,2013,06,2,41,33,029,06,1,036,03,020000,2,2,    , 
13,2013,06,2,33,03,043,09,1,079,03,025000,3,1,6113,4
13,2013,06,2,33,24,048,04,1,064,03,008000,2,2,    , 
13,2013,06,2,33,30,049,02,1,012,03,009000,2,2,    , 
13,2013,06,2,33,33,050,04,1,024,02,010000,3,1,5329,1
13,2013,06,2,33,33,050,05,1,025,01,015000,3,1,2341,1
13,2013,06,1,12,03,110,01,1,001,04,020000,2,2,    , 
13,2013,06,2,12,09,114,08,1,048,03,010000,2,2,    , 
13,2013,06,2,12,09,115,03,1,054,03,035000,3,1,7412,1
13,2013,06,2,12,12,116,02,1,062,03,035000,3,1,1212,1
13,2013,06,2,12,15,118,06,1,086,04,015000,1,2,    , 
13,2013,06,2,12,18,119,02,1,092,03,010000,2,1,9322,1
13,2013,06,2,12,18,119,02,1,092,04,015000,2,1,9322,1
13,2013,06,1,12,21,121,03,1,113,04,020000,1,1,7231,1
13,2013,06,2,12,24,123,04,1,134,03,025000,2,2,    , 
13,2013,06,2,12,24,123,06,1,136,02,020000,2,1,3123,1
13,2013,06,2,31,51,065,06,1,106,02,025000,2,2,    , 
13,2013,06,2,31,51,065,10,1,110,03,025000,1,2,    , 
13,2013,06,1,31,39,062,08,1,078,04,020000,2,2,    , 
13,2013,06,1,31,39,062,08,1,078,05,015000,2,2,    , 
13,2013,06,2,31,33,060,04,1,054,04,030000,2,1,9212,1
13,2013,06,2,31,27,059,02,1,042,03,016000,3,1,3122,1
13,2013,06,2,31,27,059,09,1,049,03,050000,1,2,    , 
13,2013,06,1,11,03,096,01,1,011,02,025000,1,1,5230,1
13,2013,06,1,11,09,098,03,1,033,04,025000,3,2,    , 
13,2013,06,2,11,15,103,10,1,090,02,020000,1,1,2221,1
13,2013,06,2,11,18,104,06,1,096,04,012000,1,1,8331,3
13,2013,06,1,11,24,106,05,1,115,03,020000,2,2,    , 
13,2013,06,1,11,36,112,04,1,185,03,020000,3,1,9112,1
13,2013,06,2,51,36,036,06,1,057,04,015000,2,2,    , 
13,2013,06,2,51,39,041,01,1,011,04,030000,3,2,    , 
13,2013,06,3,81,24,041,01,1,001,03,015000,3,2,    , 
13,2013,06,3,81,24,041,10,1,011,03,015000,3,2,    , 
13,2013,06,2,81,30,043,05,1,057,01,020000,3,2,    , 
13,2013,06,3,81,39,044,05,1,047,05,008000,1,2,    , 
13,2013,06,2,71,33,031,04,1,024,04,015000,2,2,    , 
13,2013,06,1,52,36,048,01,1,051,02,020000,3,2,    , 
13,2013,04,2,72,12,016,02,1,022,03,018000,3,2,    , 
13,2013,04,2,61,27,056,09,1,029,03,020000,2,2,    , 
13,2013,04,2,61,57,063,10,1,060,01,006000,3,1,9111,1
13,2013,04,2,61,72,066,04,1,145,05,050000,3,2,    , 
13,2013,01,2,92,06,002,01,1,011,03,020000,2,2,    , 
13,2013,01,2,92,06,002,08,1,018,03,015000,2,2,    , 
13,2013,01,2,92,06,002,09,1,019,03,020000,3,2,    , 
13,2013,01,2,92,18,006,02,1,022,04,018000,3,1,9520,1
13,2013,01,2,92,18,006,06,1,026,05,016000,3,1,2341,1
13,2013,01,2,92,18,006,08,1,028,02,020000,3,2,    , 
13,2013,01,2,92,18,006,08,1,028,03,020000,3,2,    , 
13,2013,01,2,92,21,007,02,1,043,03,010000,1,1,9313,3
13,2013,01,2,92,24,008,03,1,084,02,020000,2,2,    , 
13,2013,01,2,92,24,008,05,1,086,02,012500,1,1,4110,1
13,2013,01,3,92,27,009,10,1,081,03,015000,1,2,    , 
13,2013,01,2,53,06,001,07,1,007,02,015000,3,2,    , 
13,2013,01,2,53,06,001,07,1,007,03,015000,3,2,    , 
13,2013,01,2,53,18,003,07,1,027,01,005000,2,2,    , 
13,2013,01,2,91,03,001,02,1,002,04,060000,1,1,4323,1
13,2013,01,2,91,03,001,10,1,010,04,010000,1,1,4110,1
13,2013,01,2,91,15,005,03,1,073,04,020000,1,2,    , 
13,2013,01,2,91,15,005,03,1,073,05,015000,3,2,    , 
13,2013,01,2,91,15,005,06,1,076,01,015000,1,1,7512,1
13,2013,01,2,91,15,005,09,1,079,02,020000,3,2,    , 
13,2013,01,2,91,15,005,09,1,079,03,020000,3,2,    , 
13,2013,01,2,91,36,008,07,1,027,07,010000,3,2,    , 
13,2013,01,2,91,42,009,08,1,038,01,015000,3,1,9311,1
13,2013,01,2,91,42,009,09,1,039,02,005000,3,2,    , 
13,2013,01,2,62,45,006,05,1,055,02,006000,2,1,9322,1
13,2013,01,2,62,45,006,10,1,060,03,005000,3,2,    , 
13,2013,01,2,62,39,005,07,1,047,02,025000,2,2,    , 
13,2013,01,2,62,33,004,06,1,036,01,015000,1,1,9313,1
13,2013,01,2,72,03,001,04,1,024,03,018000,3,2,    , 
13,2013,01,2,72,15,004,03,1,033,04,010000,1,2,    , 
13,2013,01,2,23,15,004,08,1,038,03,020000,1,1,7531,1
13,2013,01,2,44,03,001,04,1,024,04,020000,3,1,7115,4
13,2013,01,2,44,03,001,04,1,024,05,020000,3,1,7115,4
13,2013,01,2,44,12,002,02,1,002,03,020000,1,2,    , 
13,2013,01,2,44,12,002,05,1,005,02,015000,3,1,7514,1
13,2013,01,2,44,12,002,07,1,007,03,015000,1,2,    , 
13,2013,01,2,22,12,003,07,1,007,01,005000,2,1,7531,3
13,2013,01,2,22,12,003,09,1,009,04,015000,1,2,    , 
13,2013,01,2,22,24,004,06,1,016,04,010000,3,2,    , 
13,2013,01,2,22,24,004,10,1,020,03,012000,2,2,    , 
13,2013,01,2,42,03,001,08,1,008,04,020000,3,2,    , 
13,2013,01,2,42,09,003,10,1,030,02,015000,3,1,9311,1
13,2013,01,2,61,06,001,04,1,144,04,013000,3,2,    , 
13,2013,01,2,61,27,004,09,1,049,02,020000,1,2,    , 
13,2013,01,2,61,30,005,09,1,029,02,015000,1,1,7531,3
13,2013,01,2,61,36,006,06,1,126,03,015000,3,2,    , 
13,2013,01,2,61,36,006,09,1,129,03,060000,2,2,    , 
13,2013,01,2,61,48,008,01,1,061,03,020000,3,2,    , 
13,2013,01,2,61,51,009,02,1,102,03,015000,3,2,    , 
13,2013,01,2,61,57,011,01,1,011,02,010000,3,1,2342,3
13,2013,01,2,61,57,011,04,1,014,03,010000,3,1,8332,1
13,2013,01,2,61,57,011,10,1,020,02,006500,3,1,9613,1
13,2013,01,2,61,63,012,08,1,118,01,015000,2,2,    , 
13,2013,01,2,61,72,014,03,1,153,03,015000,3,2,    , 
13,2013,01,2,61,78,016,03,1,083,02,020000,1,1,3113,1
13,2013,01,2,61,84,017,05,1,095,03,010000,3,1,8153,1
13,2013,01,2,45,09,002,02,1,012,01,020000,1,2,    , 
13,2013,01,2,21,15,004,04,1,064,01,015000,1,1,9211,1
13,2013,01,2,21,15,004,04,1,064,03,010000,1,2,    , 
13,2013,01,2,21,15,004,07,1,067,01,025000,1,1,8332,1
13,2013,01,2,21,27,006,03,1,023,03,012000,3,1,7114,3
13,2013,01,2,21,27,006,10,1,030,03,015000,2,1,3111,1
13,2013,01,2,21,27,007,01,1,082,03,030000,3,1,4110,1
13,2013,01,2,21,27,007,02,1,083,02,010000,3,1,7531,3
13,2013,01,1,21,30,008,02,1,093,02,020000,3,1,4312,1
13,2013,01,2,21,30,009,06,1,036,03,040000,2,2,    , 
13,2013,01,2,21,36,012,08,1,119,02,020000,1,1,9321,1
13,2013,01,2,21,39,013,01,1,142,02,020000,3,1,9322,2
13,2013,01,2,21,45,015,02,1,133,04,015000,3,2,    , 
13,2013,01,2,21,45,015,02,1,133,05,015000,3,2,    , 
13,2013,01,2,21,51,016,01,1,152,04,018000,3,2,    , 
13,2013,01,2,21,51,016,10,1,161,03,025000,3,2,    , 
13,2013,01,2,21,51,016,10,1,161,04,025000,3,2,    , 
13,2013,01,2,13,03,001,04,1,054,02,010000,2,1,3513,1
13,2013,01,2,13,09,004,09,1,009,01,007500,1,1,8189,1
13,2013,01,2,13,10,005,08,1,068,04,016000,1,2,    , 
13,2013,01,2,13,21,007,09,1,100,02,010000,3,2,    , 
13,2013,01,2,13,24,008,09,1,029,01,020000,1,1,9213,1
13,2013,01,2,13,24,008,10,1,030,04,020000,3,2,    , 
13,2013,01,2,13,30,009,01,1,082,01,030000,1,1,8322,1
13,2013,01,2,41,12,002,04,1,004,05,010000,1,2,    , 
13,2013,01,2,41,18,003,02,1,012,03,020000,3,2,    , 
13,2013,01,2,41,18,003,03,1,013,03,020000,3,2,    , 
13,2013,01,1,41,27,004,02,1,022,03,020000,2,2,    , 
13,2013,01,1,41,27,004,03,1,023,03,030000,1,2,    , 
13,2013,01,1,41,27,004,09,1,029,02,015000,3,1,2330,1
13,2013,01,2,33,06,001,01,1,001,03,015000,3,2,    , 
13,2013,01,2,33,06,001,03,1,003,03,015000,3,2,    , 
13,2013,01,2,33,06,001,10,1,010,03,015000,3,1,6112,4
13,2013,01,2,33,09,002,04,1,014,02,020000,3,1,4211,1
13,2013,01,1,33,12,003,06,1,026,04,020000,3,2,    , 
13,2013,01,1,12,03,001,02,1,002,04,020000,1,1,4311,1
13,2013,01,2,12,06,004,05,1,035,03,030000,1,2,    , 
13,2013,01,2,12,09,005,10,1,050,04,015000,3,2,    , 
13,2013,01,2,12,12,006,09,1,059,03,015000,3,2,    , 
13,2013,01,1,12,15,008,01,1,071,03,020000,1,2,    , 
13,2013,01,1,12,15,008,06,1,076,01,020000,1,1,0210,1
13,2013,01,1,12,15,008,09,1,079,01,025000,1,2,    , 
13,2013,01,1,12,24,014,01,1,131,03,035000,3,1,4211,1
13,2013,01,2,12,27,015,04,1,144,04,020000,2,2,    , 
13,2013,01,2,12,27,016,05,1,155,04,015000,3,2,    , 
13,2013,01,2,12,27,016,10,1,160,03,020000,1,2,    , 
13,2013,01,2,12,30,017,05,1,165,04,013000,1,2,    , 
13,2013,01,2,12,39,021,04,1,204,03,012000,3,2,    , 
13,2013,01,2,12,39,021,04,1,204,04,015000,3,1,4211,1
13,2013,01,2,12,39,022,02,1,212,02,008000,3,1,9322,1
13,2013,01,1,31,33,006,05,1,045,03,015000,3,2,    , 
13,2013,01,1,31,33,006,08,1,049,03,025000,1,2,    , 
13,2013,01,1,31,33,006,08,1,049,05,050000,3,2,    , 
13,2013,01,2,31,30,005,03,1,033,03,025000,1,2,    , 
13,2013,01,2,31,30,005,03,1,033,04,020000,1,2,    , 
13,2013,01,2,31,36,007,04,1,056,03,015000,3,2,    , 
13,2013,01,2,31,54,011,08,1,098,04,008000,1,2,    , 
13,2013,01,2,31,54,011,08,2,099,03,006000,1,2,    , 
13,2013,01,2,31,54,011,10,1,101,01,100000,3,1,2652,1
13,2013,01,2,31,54,011,10,1,101,02,012000,3,2,    , 
13,2013,01,3,11,15,009,03,1,083,03,015000,3,2,    , 
13,2013,01,1,11,03,015,03,1,143,02,007000,1,1,9321,1
13,2013,01,1,11,03,015,08,1,148,02,009000,2,2,    , 
13,2013,01,1,11,03,015,09,1,149,03,025000,1,1,7412,1
13,2013,01,1,11,36,017,06,1,166,04,040000,3,2,    , 
13,2013,01,1,11,36,018,02,1,132,03,025000,2,2,    , 
13,2013,01,1,11,36,018,05,1,135,03,015000,1,2,    , 
13,2013,01,1,11,36,018,07,1,137,03,020000,3,2,    , 
13,2013,01,2,51,35,001,05,1,005,02,002000,1,2,    , 
13,2013,01,2,51,35,001,08,1,008,02,005000,3,2,    , 
13,2013,01,2,51,35,001,10,1,010,01,002000,1,2,    , 
13,2013,01,2,51,34,002,06,1,016,03,015000,1,1,7116,1
13,2013,01,2,81,24,005,03,1,075,02,112000,3,2,    , 
13,2013,01,2,81,24,005,08,1,080,04,012000,3,2,    , 
13,2013,01,1,81,21,004,02,1,002,02,010000,1,2,    , 
13,2013,01,3,81,18,003,08,1,070,03,030000,2,1,4419,1
13,2013,01,3,81,18,003,09,1,071,03,015000,3,1,5223,1
13,2013,01,2,81,12,002,01,1,021,04,015000,3,2,    , 
13,2013,01,2,32,27,006,07,1,097,09,020000,1,1,9333,1
13,2013,01,2,32,27,006,07,1,097,03,015000,1,1,7412,1
13,2013,01,1,32,39,008,02,1,062,03,012000,2,2,    , 
13,2013,01,2,32,48,010,01,1,081,05,015000,2,2,    , 
13,2013,01,2,32,48,010,09,1,089,05,015000,2,2,    , 
13,2013,01,2,52,15,004,02,1,032,04,020000,3,1,9211,1
13,2013,01,2,52,15,004,07,1,037,02,010000,3,2,    , 
13,2013,01,1,52,24,006,01,1,011,02,030000,1,2,    , 
13,2013,01,1,52,24,006,09,1,019,03,040000,1,2,    , 
13,2013,02,2,43,09,005,10,1,021,03,020000,1,2,    , 
13,2013,02,2,53,27,008,10,1,040,02,005000,2,2,    , 
13,2013,02,2,53,27,008,10,1,040,03,007000,2,2,    , 
13,2013,02,2,53,33,009,07,1,047,01,008000,1,2,    , 
13,2013,02,2,53,33,009,08,1,048,02,012000,2,2,    , 
13,2013,02,2,53,33,009,10,1,050,01,010000,1,2,    , 
13,2013,02,2,91,06,011,01,1,011,03,006000,2,1,3115,1
13,2013,02,2,91,06,011,02,1,012,03,120003,2,2,    , 
13,2013,02,2,91,18,013,05,1,086,03,020000,1,2,    , 
13,2013,02,2,91,24,014,06,1,077,03,015000,3,1,5249,1
13,2013,02,2,91,24,014,07,1,078,02,015000,3,1,7532,1
13,2013,02,3,91,33,016,03,1,003,02,012000,1,1,9111,1
13,2013,02,2,91,39,017,01,1,092,03,020000,3,2,    , 
13,2013,02,2,91,39,017,02,1,093,04,020000,3,2,    , 
13,2013,02,2,91,39,017,03,1,094,02,020000,3,1,9211,4
13,2013,02,1,91,48,019,03,1,053,08,010000,1,2,    , 
13,2013,02,2,91,51,020,07,1,037,03,015000,1,2,    , 
13,2013,02,2,62,42,011,04,1,044,01,015000,1,1,4311,1
13,2013,02,2,62,42,011,06,1,046,05,015000,1,2,    , 
13,2013,02,2,62,36,010,04,1,034,03,015000,1,2,    , 
13,2013,02,2,62,24,009,10,1,030,03,030000,1,2,    , 
13,2013,02,2,72,03,005,01,1,031,02,015000,1,1,5131,1
13,2013,02,2,72,12,007,05,1,045,05,035000,1,1,0210,1
13,2013,02,2,72,12,007,10,1,050,03,010000,3,1,7422,1
13,2013,02,2,72,15,008,05,1,005,02,020000,3,2,    , 
13,2013,02,2,72,15,008,05,1,005,03,025000,3,2,    , 
13,2013,02,2,23,09,008,05,1,025,03,020000,1,2,    , 
13,2013,02,3,23,03,007,01,1,011,03,020000,3,2,    , 
13,2013,02,3,23,15,010,04,1,044,01,028000,1,1,7111,1
13,2013,02,3,23,15,010,04,1,044,03,020000,2,2,    , 
13,2013,02,2,44,12,005,07,1,017,02,015000,3,1,9211,1
