REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,PSU,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,P1_PERSON_SERIAL_NO,P3_RELATIONSHIP,P4,P5Y,P6_RACE,P7_RELIGION,P8_MARITAL_STATUS,P9_EDUCATIONAL_ATTAINMENT,P10_CURRENT_EDUCATIONAL,P11_LITERACY_SINHALA,P12_LITERACY_TAMIL,P13_LITERACY_ENGLISH,Q4,Annualfac,,District,Psu,Factor
2,2011,1,1,11,6,10,1,60,1,1,1,47,1,1,2,15,5,1,2,1,2,208.179236717732,,12,58,597.066004646679
2,2011,1,1,11,6,10,1,60,2,2,2,47,1,1,2,15,5,1,2,1,2,208.179236717732,,12,59,537.603215163945
2,2011,1,1,11,6,10,1,60,3,3,2,13,1,1,1,8,1,1,2,1,2,208.179236717732,,12,60,695.991154281159
2,2011,1,1,11,6,10,1,60,4,3,2,11,1,1,1,6,1,1,2,1, ,208.179236717732,,12,61,733.129022197347
2,2011,1,1,11,6,10,1,60,5,6,1,67,2,2,2,7,5,2,1,2, ,208.179236717732,,12,62,521.327280416174
2,2011,1,1,11,7,5,1,65,1,1,1,80,2,4,2,11,5,2,1,1, ,498.84223670057,,12,63,567.470060450831
2,2011,1,1,11,7,5,1,65,2,2,2,66,2,4,2,11,5,2,1,1,2,498.84223670057,,12,64,891.738666422735
2,2011,1,1,11,7,5,1,65,3,3,2,46,2,4,1,13,5,2,1,1, ,498.84223670057,,12,66,1439.01774866025
2,2011,1,1,11,7,5,1,65,4,3,1,34,2,4,1,13,5,2,1,1,2,498.84223670057,,12,67,500.760337964078
2,2011,1,1,11,7,5,1,65,5,3,1,32,2,4,1,13,5,2,1,1,2,498.84223670057,,12,68,294.89219902329
2,2011,1,1,11,7,6,1,66,1,1,1,58,1,1,2,11,5,1,2,2,2,498.84223670057,,12,69,552.922873168669
2,2011,1,1,11,7,6,1,66,2,2,2,53,1,1,2,11,5,1,2,2, ,498.84223670057,,12,70,520.397998276395
2,2011,1,1,11,7,6,1,66,3,3,1,26,1,1,1,13,5,1,2,2,2,498.84223670057,,12,71,487.894734596673
2,2011,1,1,11,7,6,1,66,4,3,2,23,1,1,1,11,3,1,2,2,2,498.84223670057,,12,72,470.25998515342
2,2011,1,1,11,7,7,1,67,1,1,1,58,4,3,2,13,5,1,1,1, ,498.84223670057,,12,73,458.721198480674
2,2011,1,1,11,7,7,1,67,2,2,1,52,4,3,2,11,5,1,1,1,2,498.84223670057,,12,74,577.747981759916
2,2011,1,1,11,7,7,1,67,3,3,2,31,4,3,1,13,5,1,1,1, ,498.84223670057,,12,75,454.976535635934
2,2011,1,1,11,7,8,1,68,1,1,1,51,1,1,2,15,5,1,2,1, ,498.84223670057,,12,76,622.753712223098
2,2011,1,1,11,7,8,1,68,2,2,2,51,1,1,2,13,5,1,2,1,2,498.84223670057,,12,77,475.79245556699
2,2011,1,1,11,7,8,1,68,3,3,1,17,1,1,1,11,1,1,2,1,2,498.84223670057,,12,78,437.214688899396
2,2011,1,1,11,7,8,1,68,4,3,1,16,1,1,1,10,1,1,2,1, ,498.84223670057,,12,79,433.049955605286
2,2011,1,1,11,7,9,1,69,1,1,1,34,1,1,2,11,5,1,2,2,2,498.84223670057,,12,80,468.746555163887
2,2011,1,1,11,7,9,1,69,2,2,2,34,1,1,2,11,5,1,2,2, ,498.84223670057,,12,81,510.018357141707
2,2011,1,1,11,7,9,1,69,3,3,2,9,1,1,1,3,1, , , ,2,498.84223670057,,12,82,658.961318381626
2,2011,1,1,11,7,9,1,69,4,3,2,4,1,1,1,  , , , , , ,498.84223670057,,12,83,429.293971742993
2,2011,1,1,11,7,9,1,69,5,3,1,3,1,1,1,  , , , , , ,498.84223670057,,12,84,400.674373626793
2,2011,1,1,11,7,10,1,70,1,1,1,47,1,1,2,11,5,1,2,2, ,498.84223670057,,12,85,541.081632760969
2,2011,1,1,11,7,10,1,70,2,2,2,43,1,1,2,13,5,1,2,2, ,498.84223670057,,12,86,528.286417281902
2,2011,1,1,11,7,10,1,70,3,3,2,17,1,1,1,11,1,1,2,1,2,498.84223670057,,12,87,776.817663153987
2,2011,1,1,11,7,10,1,70,4,3,1,14,1,1,1,9,1,1,2,1, ,498.84223670057,,12,88,554.92460197138
2,2011,1,1,11,7,10,1,70,5,5,2,63,1,1,3,8,5,1,2,2, ,498.84223670057,,12,89,581.064567813748
2,2011,1,1,11,8,1,1,71,1,1,1,50,1,1,2,13,5,1,2,1,2,444.164553982582,,12,90,704.482415167988
2,2011,1,1,11,8,1,1,71,2,2,2,51,1,4,2,10,5,1,2,1, ,444.164553982582,,12,91,521.132980623334
2,2011,1,1,11,8,1,1,71,3,3,2,7,1,1,1,1,1, , , ,2,444.164553982582,,12,92,735.932522987987
2,2011,1,1,11,8,1,1,71,4,6,2,39,1,1,1,6,5,1,2,2,2,444.164553982582,,12,93,494.659720526905
2,2011,1,1,11,8,3,1,73,1,1,1,51,1,1,2,8,5,1,2,2,2,444.164553982582,,12,94,416.591574770871
2,2011,1,1,11,8,3,1,73,2,2,2,49,1,1,2,10,5,1,2,2,2,444.164553982582,,12,95,431.281443834396
2,2011,1,1,11,8,3,1,73,3,3,2,19,1,1,1,13,3,1,2,1,2,444.164553982582,,12,96,622.601783580481
2,2011,1,1,11,8,5,1,75,1,1,2,75,1,4,3,13,5,1,2,1, ,444.164553982582,,12,97,449.392107294436
2,2011,1,1,11,8,5,1,75,2,3,2,43,1,4,2,13,5,1,2,1,2,444.164553982582,,12,98,379.202213068511
2,2011,1,1,11,8,5,1,75,3,5,1,42,1,4,2,13,5,1,2,1, ,444.164553982582,,12,99,399.751789794649
2,2011,1,1,11,8,5,1,75,4,5,1,12,1,4,1,7,1,1,1,1,2,444.164553982582,,12,100,647.166455163888
2,2011,1,1,11,8,5,1,75,5,5,2,8,1,4,1,3,1, , , ,2,444.164553982582,,12,101,479.850249682493
2,2011,1,1,11,8,6,1,76,1,1,2,82,1,4,3,10,5,1,2,1, ,444.164553982582,,12,102,528.350738786143
2,2011,1,1,11,8,7,1,77,1,1,1,58,1,1,2,13,5,1,2,1,2,444.164553982582,,12,104,533.988284014335
2,2011,1,1,11,8,7,1,77,2,2,2,53,1,1,2,13,5,1,2,1,2,444.164553982582,,12,105,555.035119532918
2,2011,1,1,11,8,7,1,77,3,3,2,24,1,1,1,13,5,1,2,1, ,444.164553982582,,12,106,516.795241732323
2,2011,1,1,11,8,7,1,77,4,3,2,20,1,1,1,13,5,1,2,1, ,444.164553982582,,12,107,557.649099687704
2,2011,1,1,11,8,8,1,78,1,1,1,51,1,1,3,10,5,1,2,1,2,444.164553982582,,12,108,409.872088270463
2,2011,1,1,11,8,9,1,79,1,1,1,57,1,1,3,10,5,1,2,1,2,444.164553982582,,12,109,455.413431411625
2,2011,1,1,11,9,1,1,81,1,1,1,66,1,1,2,11,5,1,2,2, ,419.32640458224,,12,110,571.741862261334
2,2011,1,1,11,9,1,1,81,2,2,2,61,1,1,2,11,5,1,2,2,2,419.32640458224,,12,111,475.214015386044
2,2011,1,1,11,9,1,1,81,3,6,2,39,3,1,1,19,5,2,2,2,2,419.32640458224,,12,112,604.729310562978
2,2011,1,1,11,9,3,1,83,1,1,2,65,1,1,3,11,5,1,2,2, ,419.32640458224,,12,113,314.457541899275
2,2011,1,1,11,9,3,1,83,2,5,2,67,1,1,1,11,5,1,2,2, ,419.32640458224,,12,114,638.293127918566
2,2011,1,1,11,9,4,1,84,1,1,1,44,1,4,2,10,5,1,2,2,2,419.32640458224,,12,115,294.839263436914
2,2011,1,1,11,9,4,1,84,2,2,2,42,1,4,2,13,5,1,2,2, ,419.32640458224,,12,116,503.358742516637
2,2011,1,1,11,9,4,1,84,3,3,2,21,1,4,1,13,5,1,2,1, ,419.32640458224,,12,117,373.705733080533
2,2011,1,1,11,9,4,1,84,4,3,2,20,1,4,1,13,5,1,2,1,2,419.32640458224,,12,118,458.790520522976
2,2011,1,1,11,9,4,1,84,5,3,2,15,1,4,1,10,1,1,2,2,2,419.32640458224,,12,119,490.040566832682
2,2011,1,1,11,9,4,1,84,6,3,2,13,1,4,1,8,1,1,2,2, ,419.32640458224,,12,120,507.548027825674
2,2011,1,1,11,9,4,1,84,7,3,1,9,1,4,1,4,1, , , ,2,419.32640458224,,12,121,538.998653481538
2,2011,1,1,11,9,5,1,85,1,1,1,60,1,1,2,8,5,1,2,2,2,419.32640458224,,12,122,531.298672717516
2,2011,1,1,11,9,5,1,85,2,2,2,57,1,1,2,6,5,1,2,2, ,419.32640458224,,12,123,409.710604374007
2,2011,1,1,11,9,6,1,86,1,1,1,59,1,1,2,11,5,1,2,1,2,419.32640458224,,12,124,428.998928281224
2,2011,1,1,11,9,6,1,86,2,2,2,56,1,1,2,13,5,1,2,1,2,419.32640458224,,12,125,363.265221528456
2,2011,1,1,11,9,6,1,86,3,3,1,26,1,1,1,13,5,1,2,1,2,419.32640458224,,12,126,590.37554640914
2,2011,1,1,11,9,6,1,86,4,3,1,24,1,1,1,13,5,1,2,1,2,419.32640458224,,12,127,584.098540813667
2,2011,1,1,11,9,6,1,86,5,3,1,22,1,1,1,13,5,1,2,1, ,419.32640458224,,12,128,567.448582408347
2,2011,1,1,11,9,7,1,87,1,1,1,50,1,4,2,13,5,1,2,1, ,419.32640458224,,12,129,399.191270361148
2,2011,1,1,11,9,7,1,87,2,2,2,43,1,4,2,11,5,1,2,1,2,419.32640458224,,12,130,537.438207945535
2,2011,1,1,11,9,7,1,87,3,6,1,51,3,4,1,6,5,2,1,2,2,419.32640458224,,12,131,472.910299873885
2,2011,1,1,11,9,7,1,87,4,6,2,19,3,4,1,19,5,2,2,2,2,419.32640458224,,12,132,519.703529545617
2,2011,1,1,11,9,8,1,88,1,1,2,72,1,4,3,7,5,1,2,2,2,419.32640458224,,12,133,454.771274673243
2,2011,1,1,11,9,8,1,88,2,3,2,48,1,4,1,11,5,1,2,2,2,419.32640458224,,12,134,510.743123863796
2,2011,1,1,11,9,9,1,89,1,1,1,67,1,4,2,11,5,1,2,2, ,419.32640458224,,12,135,411.226347716422
2,2011,1,1,11,9,9,1,89,2,2,2,62,1,4,2,11,5,1,2,2,2,419.32640458224,,12,136,438.837259634525
2,2011,1,1,11,9,9,1,89,3,3,1,37,1,4,1,13,5,1,2,2, ,419.32640458224,,12,137,640.717180474296
2,2011,1,1,11,9,9,1,89,4,3,1,30,1,4,1,10,5,1,2,2,2,419.32640458224,,12,138,701.570225087632
2,2011,1,2,11,10,1,1,91,1,1,2,56,1,1,3,12,5,1,2,2,2,361.85663381528,,12,139,487.527527324532
2,2011,1,2,11,10,1,1,91,2,5,1,32,1,1,1,10,5,1,2,2,2,361.85663381528,,12,140,420.364710999009
2,2011,1,2,11,10,1,1,91,3,5,2,13,1,1,1,7,1,1,2,2, ,361.85663381528,,12,141,478.003180026373
2,2011,1,2,11,10,2,1,92,1,1,1,40,1,1,2,2,5,1,2,2, ,361.85663381528,,12,142,759.292913525736
2,2011,1,2,11,10,2,1,92,2,2,2,34,1,1,2,7,5,1,2,2, ,361.85663381528,,12,143,541.14450028426
2,2011,1,2,11,10,2,1,92,3,3,2,16,1,1,1,10,1,1,2,2,2,361.85663381528,,12,144,382.513999149056
2,2011,1,2,11,10,2,1,92,4,3,2,7,1,1,1,2,1, , , , ,361.85663381528,,13,1,484.781129546296
2,2011,1,2,11,10,2,1,92,5,5,2,20,1,1,1,10,5,1,2,2, ,361.85663381528,,13,2,575.662029538282
2,2011,1,2,11,10,3,1,93,1,1,1,65,1,1,2,19,5,2,2,2,2,361.85663381528,,13,3,486.230371857373
2,2011,1,2,11,10,3,1,93,2,2,2,38,1,1,2,8,5,1,2,2,2,361.85663381528,,13,4,418.286189404213
2,2011,1,2,11,10,3,1,93,3,3,1,22,1,1,1,10,5,1,2,2,2,361.85663381528,,13,5,373.016296713685
2,2011,1,2,11,10,3,1,93,4,3,2,21,1,1,1,10,5,1,2,2,2,361.85663381528,,13,6,310.868598400615
2,2011,1,2,11,10,3,1,93,5,3,1,18,1,1,1,12,1,1,2,2,2,361.85663381528,,13,7,460.31798317859
2,2011,1,2,11,10,3,1,93,6,3,2,12,1,1,1,19,5,2,2,2, ,361.85663381528,,13,8,360.17356928331
2,2011,1,2,11,10,4,1,94,1,1,1,67,1,1,2,7,5,1,2,2, ,361.85663381528,,13,9,370.874696901414
2,2011,1,2,11,10,4,1,94,2,2,2,59,1,1,2,7,5,1,2,2,2,361.85663381528,,13,10,191.170204256701
2,2011,1,2,11,10,4,1,94,3,3,2,32,1,1,2,10,5,1,2,2,2,361.85663381528,,13,11,501.958630586532
2,2011,1,2,11,10,4,1,94,4,5,1,34,1,1,2,10,5,1,2,2, ,361.85663381528,,13,12,508.744405132676
2,2011,1,2,11,10,4,1,94,5,5,1,0,1,1,1,  , , , , , ,361.85663381528,,13,13,325.507684795645
2,2011,1,2,11,10,5,1,95,1,1,1,26,1,1,2,10,5,1,2,2,2,361.85663381528,,13,14,476.612814683139
2,2011,1,2,11,10,5,1,95,2,2,2,23,1,1,2,10,5,1,2,2, ,361.85663381528,,13,15,353.373727290558
2,2011,1,2,11,10,5,1,95,3,3,1,4,1,1,1,  , , , , ,2,361.85663381528,,13,16,385.009089543236
2,2011,1,2,11,10,5,1,95,4,3,1,3,1,1,1,  , , , , ,2,361.85663381528,,13,17,413.447260929952
2,2011,1,2,11,10,5,1,95,5,3,2,0,1,1,1,  , , , , , ,361.85663381528,,13,18,368.949886877796
2,2011,1,2,11,10,6,1,96,1,1,1,41,1,1,2,3,5,1,2,2, ,361.85663381528,,13,19,420.009915865348
2,2011,1,2,11,10,6,1,96,2,2,2,36,1,1,2,6,5,1,2,2, ,361.85663381528,,13,20,326.674379006382
2,2011,1,2,11,10,7,1,97,1,1,1,62,1,1,2,8,5,1,2,2, ,361.85663381528,,13,21,651.864969977186
2,2011,1,2,11,10,7,1,97,2,2,2,48,1,1,2,6,5,1,2,2,2,361.85663381528,,13,22,306.50900508033
2,2011,1,2,11,10,7,1,97,3,3,1,28,1,1,2,7,5,1,2,2, ,361.85663381528,,13,23,280.397355753412
2,2011,1,2,11,10,7,1,97,4,5,2,20,1,1,2,5,5,1,2,2, ,361.85663381528,,13,24,435.802768532089
2,2011,1,2,11,10,7,1,97,5,5,1,1,1,1,1,  , , , , ,2,361.85663381528,,13,25,276.423470326068
2,2011,1,2,11,10,8,1,98,1,1,2,50,1,1,2,13,5,1,1,1, ,361.85663381528,,13,26,411.729853698888
2,2011,1,2,11,10,8,1,98,2,2,1,50,1,1,2,13,5,1,2,1,2,361.85663381528,,13,27,283.894374929475
2,2011,1,2,11,10,8,1,98,3,3,2,14,1,1,1,9,1,1,1,1,2,361.85663381528,,13,28,268.952565722661
2,2011,1,2,11,10,8,1,98,4,3,2,10,1,1,1,5,1,1,1,2,2,361.85663381528,,13,29,418.370657790806
2,2011,1,2,11,10,9,1,99,1,1,2,49,4,3,3,8,5,1,1,2,2,361.85663381528,,13,30,430.324105156257
2,2011,1,2,11,10,9,1,99,2,4,2,70,4,3,3,4,5,2,1,2,2,361.85663381528,,13,31,189.255353637932
2,2011,1,2,11,10,9,1,99,3,3,1,28,4,3,1,9,5,1,1,2,2,361.85663381528,,13,32,339.843759409148
2,2011,1,2,11,10,9,1,99,4,3,1,26,4,3,2,9,5,1,1,2,2,361.85663381528,,13,33,418.271693092252
2,2011,1,2,11,10,9,1,99,5,5,2,19,4,3,2,10,5,1,1,2, ,361.85663381528,,13,34,552.973426631146
2,2011,1,2,11,10,10,1,100,1,1,2,52,1,4,3,10,5,1,2,2,2,361.85663381528,,13,35,563.537246732474
2,2011,1,2,11,11,1,1,101,1,1,2,33,1,1,2,10,5,1,2,2,2,340.207091621203,,13,36,339.398879170476
2,2011,1,2,11,11,1,1,101,2,4,2,64,1,1,2,10,5,1,2,2,2,340.207091621203,,13,37,405.401794843259
2,2011,1,2,11,11,1,1,101,3,4,1,72,1,1,2,13,5,1,2,1, ,340.207091621203,,13,38,346.843757810344
2,2011,1,2,11,11,1,1,101,4,2,1,45,1,1,2,13,5,1,2,2, ,340.207091621203,,13,39,337.439700581037
2,2011,1,2,11,11,1,1,101,5,5,2,40,1,1,2,13,5,1,2,2,2,340.207091621203,,13,40,394.140633875391
2,2011,1,2,11,11,1,1,101,6,5,1,8,1,1,1,3,1, , , , ,340.207091621203,,13,41,204.658821231784
2,2011,1,2,11,11,1,1,101,7,3,2,4,1,1,1,  , , , , ,2,340.207091621203,,13,42,348.16533865962
2,2011,1,2,11,11,2,1,102,1,1,2,34,1,1,2,15,5,1,2,1,2,340.207091621203,,13,43,584.566247221318
2,2011,1,2,11,11,2,1,102,2,3,1,1,1,1,1,  , , , , ,2,340.207091621203,,13,44,398.260358876055
2,2011,1,2,11,11,2,1,102,3,4,2,57,1,1,3,8,5,1,2,2, ,340.207091621203,,13,45,526.679005207518
2,2011,1,2,11,11,4,1,104,1,1,1,43,1,1,2,10,5,1,2,2,2,340.207091621203,,13,46,321.409239075357
2,2011,1,2,11,11,4,1,104,2,3,1,14,1,1,1,9,1,1,2,2, ,340.207091621203,,13,47,565.019622444847
2,2011,1,2,11,11,4,1,104,3,3,2,8,1,1,1,3,1, , , ,2,340.207091621203,,13,48,647.454096236193
2,2011,1,2,11,11,5,1,105,1,1,2,36,1,1,1,13,5,1,2,1, ,340.207091621203,,13,49,424.535198136969
2,2011,1,2,11,11,5,1,105,2,5,1,30,1,1,2,13,5,1,2,1, ,340.207091621203,,13,50,496.821918744507
2,2011,1,2,11,11,6,1,106,1,1,2,51,1,1,3,10,5,1,2,2, ,340.207091621203,,13,51,216.244390029008
2,2011,1,2,11,11,6,1,106,2,3,2,29,1,1,2,13,5,1,2,1, ,340.207091621203,,13,52,249.229610683224
2,2011,1,2,11,11,6,1,106,3,5,1,34,1,1,2,10,5,1,2,2, ,340.207091621203,,13,53,591.769121493874
2,2011,1,2,11,11,6,1,106,4,5,2,6,1,1,1,1,1, , , , ,340.207091621203,,13,54,513.372357535284
2,2011,1,2,11,11,7,1,107,1,1,1,43,1,1,2,8,5,1,2,2, ,340.207091621203,,13,55,410.025595674252
2,2011,1,2,11,11,7,1,107,2,2,2,33,1,1,2,13,5,1,2,1, ,340.207091621203,,13,56,449.716435189328
2,2011,1,2,11,11,7,1,107,3,3,2,11,1,1,1,6,1,1,2,2,2,340.207091621203,,13,57,437.060250334093
2,2011,1,2,11,11,7,1,107,4,3,1,8,1,1,1,3,1, , , ,2,340.207091621203,,13,58,420.872833655053
2,2011,1,2,11,11,7,1,107,5,3,2,3,1,1,1,  , , , , , ,340.207091621203,,13,59,345.716970502365
2,2011,1,2,11,11,7,1,107,6,4,2,69,1,1,3,6,5,1,2,2,2,340.207091621203,,13,60,420.872833655053
2,2011,1,2,11,11,8,1,108,1,1,1,65,1,1,2,13,5,1,2,1,2,340.207091621203,,13,62,423.336390163616
2,2011,1,2,11,11,8,1,108,2,2,2,61,1,1,2,10,5,1,2,1, ,340.207091621203,,13,63,557.563578954538
2,2011,1,2,11,11,8,1,108,3,3,1,28,1,1,1,12,5,1,2,1, ,340.207091621203,,13,64,408.151116620315
2,2011,1,2,11,11,8,1,108,4,3,2,24,1,1,1,13,5,1,2,1,2,340.207091621203,,13,65,514.418778202104
2,2011,1,2,11,11,9,1,109,1,1,2,53,1,1,1,8,5,1,2,2, ,340.207091621203,,13,66,383.324960531245
2,2011,1,2,11,11,9,1,109,2,5,2,41,1,1,1,10,5,1,2,2, ,340.207091621203,,13,67,350.264299599646
2,2011,1,2,11,11,10,1,110,1,1,1,42,1,1,2,10,5,1,2,2, ,340.207091621203,,13,68,395.857913786254
2,2011,1,2,11,11,10,1,110,2,2,2,41,1,1,2,13,5,1,2,1, ,340.207091621203,,13,69,325.245421056814
2,2011,1,2,11,11,10,1,110,3,3,2,8,1,1,1,3,1, , , , ,340.207091621203,,13,70,361.646434750672
2,2011,1,2,11,12,1,1,111,1,1,1,60,1,1,2,15,5,1,2,2,2,375.928836241429,,13,71,552.756996377344
2,2011,1,2,11,12,1,1,111,2,2,2,68,1,1,2,11,5,1,2,2, ,375.928836241429,,13,72,371.702157064009
2,2011,1,2,11,12,1,1,111,3,4,2,82,1,1,3,2,5,1,2,2,2,375.928836241429,,13,73,391.050153628788
2,2011,1,2,11,12,3,1,113,1,1,1,62,1,1,2,15,5,1,2,1,2,375.928836241429,,13,74,413.810494601713
2,2011,1,2,11,12,3,1,113,2,2,2,53,1,1,2,13,5,1,2,1,1,375.928836241429,,13,75,372.876348412065
2,2011,1,2,11,12,3,1,113,3,3,2,22,1,1,1,14,4,1,2,1,2,375.928836241429,,13,76,349.297402850714
2,2011,1,2,11,12,5,1,115,1,1,1,37,1,1,2,13,5,1,2,1,2,375.928836241429,,13,77,307.372048720933
2,2011,1,2,11,12,5,1,115,2,2,2,35,1,1,2,15,5,1,2,1, ,375.928836241429,,13,78,426.39507136062
2,2011,1,2,11,12,5,1,115,3,3,2,3,1,1,1,  , , , , , ,375.928836241429,,13,79,379.01784120944
2,2011,1,2,11,12,5,1,115,4,5,2,64,1,1,2,11,5,1,2,2, ,375.928836241429,,13,80,317.72824982339
2,2011,1,2,11,12,6,1,116,1,1,1,48,1,1,2,13,5,1,2,1,1,375.928836241429,,13,81,368.442566622123
2,2011,1,2,11,12,6,1,116,2,2,2,49,1,1,2,13,5,1,2,1, ,375.928836241429,,13,82,363.780173622956
2,2011,1,2,11,12,6,1,116,3,3,2,15,1,1,1,10,1,1,2,2, ,375.928836241429,,13,83,485.178320948451
2,2011,1,2,11,12,6,1,116,4,3,2,8,1,1,1,2,1, , , ,2,375.928836241429,,13,84,404.640018675883
2,2011,1,2,11,12,7,1,117,1,1,1,55,1,1,2,11,5,1,2,2,2,375.928836241429,,13,85,455.002788776144
2,2011,1,2,11,12,7,1,117,2,2,2,50,1,1,2,11,5,1,2,2, ,375.928836241429,,13,86,363.721365101917
2,2011,1,2,11,12,7,1,117,3,3,2,16,1,1,1,10,1,1,2,2,2,375.928836241429,,13,87,508.306255577214
2,2011,1,2,11,12,7,1,117,4,3,1,15,1,1,1,9,1,1,2,2,2,375.928836241429,,13,88,228.792471596367
2,2011,1,2,11,12,8,1,118,1,1,2,47,1,1,3,12,5,1,2,2,2,375.928836241429,,13,89,351.900420736105
2,2011,1,2,11,12,8,1,118,2,3,1,27,1,1,1,11,5,1,2,2, ,375.928836241429,,13,90,577.675109279516
2,2011,1,2,11,12,8,1,118,3,5,2,42,1,1,2,11,5,1,2,2, ,375.928836241429,,13,91,326.674862508251
2,2011,1,2,11,12,8,1,118,4,5,2,38,1,1,2,8,5,1,2,2,2,375.928836241429,,21,1,447.599341764291
2,2011,1,2,11,12,8,1,118,5,5,1,9,1,1,1,3,1, , , ,2,375.928836241429,,21,2,430.440914206947
2,2011,1,2,11,12,8,1,118,6,5,1,7,1,1,1,1,1, , , ,2,375.928836241429,,21,3,398.147948497819
2,2011,1,2,11,12,9,1,119,1,1,1,40,1,1,2,8,5,1,2,2,2,375.928836241429,,21,4,437.736522922319
2,2011,1,2,11,12,9,1,119,2,2,2,38,1,1,2,11,5,1,2,2, ,375.928836241429,,21,5,687.871678877929
2,2011,1,2,11,12,9,1,119,3,3,2,6,1,1,1,0,1, , , , ,375.928836241429,,21,6,366.864895401562
2,2011,1,2,11,12,9,1,119,4,3,1,0,1,1,1,  , , , , , ,375.928836241429,,21,7,321.006783476367
2,2011,1,2,11,12,9,2,120,1,1,2,56,1,1,3,3,5,1,2,2, ,375.928836241429,,21,8,291.824348614879
2,2011,1,2,11,12,9,2,120,2,3,2,39,1,1,2,13,5,1,2,2, ,375.928836241429,,21,9,341.812778701687
2,2011,1,2,11,12,9,2,120,3,5,1,39,1,1,2,13,5,1,2,1,2,375.928836241429,,21,10,403.196926105582
2,2011,1,2,11,12,9,2,120,4,5,2,9,1,1,1,4,1, , , , ,375.928836241429,,21,11,376.812658347961
2,2011,1,2,11,12,9,2,120,5,5,2,4,1,1,1,  , , , , ,2,375.928836241429,,21,12,413.837474822707
2,2011,1,2,11,12,10,1,121,1,1,1,43,1,1,2,12,5,1,2,2,2,375.928836241429,,21,13,696.261830099092
2,2011,1,2,11,12,10,1,121,2,2,2,34,1,1,2,15,5,1,2,2,2,375.928836241429,,21,14,319.120005462084
2,2011,1,2,11,12,10,1,121,3,3,1,8,1,1,1,3,1, , , , ,375.928836241429,,21,15,341.026202497514
2,2011,1,2,11,12,10,1,121,4,3,2,5,1,1,1,19,5, , , , ,375.928836241429,,21,16,795.727805827534
2,2011,1,2,11,12,10,2,122,1,1,1,37,1,1,2,10,5,1,2,2, ,375.928836241429,,21,17,383.98492955631
2,2011,1,2,11,12,10,2,122,2,2,2,27,1,1,2,10,5,1,2,2,2,375.928836241429,,21,18,271.711933697207
2,2011,1,2,11,12,10,2,122,3,3,2,5,1,1,1,19,1, , , ,2,375.928836241429,,21,19,329.141956046844
2,2011,1,2,11,12,10,2,122,4,4,2,70,1,1,1,5,5,1,2,2, ,375.928836241429,,21,20,292.787025990387
2,2011,1,2,11,13,1,1,123,1,1,1,53,1,1,2,3,5,1,2,2,2,336.009731399902,,21,21,447.596890777988
2,2011,1,2,11,13,1,1,123,2,2,2,52,1,1,2,6,5,1,2,2,2,336.009731399902,,21,22,286.240974596293
2,2011,1,2,11,13,1,1,123,3,3,2,23,1,1,1,11,5,1,2,2, ,336.009731399902,,21,24,208.796849651673
2,2011,1,2,11,13,1,1,123,4,3,2,28,1,1,2,9,5,1,2,2, ,336.009731399902,,21,25,263.452495589905
2,2011,1,2,11,13,1,1,123,5,5,2,6,1,1,1,0,1, , , ,2,336.009731399902,,21,26,356.201205353875
2,2011,1,2,11,13,2,1,124,1,1,1,68,1,1,2,9,5,1,2,2,2,336.009731399902,,21,27,263.392589937291
2,2011,1,2,11,13,2,1,124,2,2,2,60,1,1,2,6,5,1,2,2, ,336.009731399902,,21,28,397.910948369551
2,2011,1,2,11,13,2,1,124,3,3,2,24,1,1,1,11,5,1,2,2, ,336.009731399902,,21,29,838.192044019193
2,2011,1,2,11,13,2,1,124,4,3,1,22,1,1,1,11,5,1,2,2,2,336.009731399902,,21,30,402.157330116119
2,2011,1,2,11,13,3,1,125,1,1,1,51,1,1,2,8,5,1,2,2, ,336.009731399902,,21,31,327.099334251392
2,2011,1,2,11,13,3,1,125,2,2,2,42,1,1,2,11,5,1,2,2,2,336.009731399902,,21,32,342.410366918479
2,2011,1,2,11,13,3,1,125,3,3,1,28,1,1,2,8,5,1,2,1,2,336.009731399902,,21,33,424.600097345557
2,2011,1,2,11,13,3,1,125,4,3,1,22,1,1,2,11,5,1,2,1, ,336.009731399902,,21,34,297.349575796854
2,2011,1,2,11,13,3,1,125,5,3,2,19,1,1,1,11,5,1,2,1, ,336.009731399902,,21,35,675.718232367059
2,2011,1,2,11,13,3,1,125,6,5,2,23,1,1,2,11,5,1,2,2,2,336.009731399902,,21,36,585.989552125846
2,2011,1,2,11,13,3,1,125,7,5,2,19,1,1,2,11,5,1,2,2,2,336.009731399902,,21,37,350.003576092457
2,2011,1,2,11,13,3,1,125,8,5,1,1,1,1,1,  , , , , ,2,336.009731399902,,21,38,357.210331932745
2,2011,1,2,11,13,3,1,125,9,5,2,0,1,1,1,  , , , , , ,336.009731399902,,21,40,415.267991515822
2,2011,1,2,11,13,5,1,127,1,1,2,40,1,1,2,0,5,1,2,2, ,336.009731399902,,21,41,452.801829210522
2,2011,1,2,11,13,5,1,127,2,2,1,38,1,1,2,6,5,1,2,2,2,336.009731399902,,21,42,295.007252364431
2,2011,1,2,11,13,5,1,127,3,3,2,6,1,1,1,0,1, , , , ,336.009731399902,,21,43,669.961890158425
