REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q7_PERSON_SERIAL_NO,Q7_MAIN_ECONAMIC_ACTIVITY,Q8_MAIN_ACTIVITY_PLACE,Q9_STATUS_OF_OCCUPATION,Q10_TYPE_OF_OCCUPATION,Q11_PENSION_CONTRIBUTION,Q12_ENTITILED_PAID_LEAVE,Q13_WORK_SECTOR
 4,2010,08,1,11,129,09,1,019,01,7436,1810,1,1,1,1,3
 4,2010,08,1,11,129,09,1,019,02,7433,1810,1,3,2,2,3
 4,2010,08,1,11,129,10,1,020,01,1315,5520,2, , , , 
 4,2010,08,2,11,131,02,1,022,01,3439,7511,1,1,1,1,1
 4,2010,08,2,11,131,03,1,023,01,1314,5211,3, , , , 
 4,2010,08,2,11,131,03,1,023,04,4211,6519,1,1,1,1,2
 4,2010,08,2,11,131,03,1,023,06,0110,7522,1,1,1,1,1
 4,2010,08,2,11,131,04,1,024,01,8322,5138,1,3,2,1,3
 4,2010,08,2,11,131,05,1,025,01,9153,5233,1,1,1,1,3
 4,2010,08,2,11,131,05,1,025,03,9341,2732,1,3,2,2,3
 4,2010,08,2,11,131,06,1,026,02,1314,5220,3, , , , 
 4,2010,08,2,11,131,08,1,028,01,7141,4541,3, , , , 
 4,2010,08,2,11,131,08,1,028,03,5220,2911,1,3,2,2,3
 4,2010,08,2,11,131,09,1,029,03,7412,1531,3, , , , 
 4,2010,08,2,11,131,09,1,029,04,7223,2721,1,1,1,1,3
 4,2010,08,2,11,131,10,1,030,01,1317,5030,2, , , , 
 4,2010,08,2,11,131,10,1,030,02,4121,6594,1,1,1,1,3
 4,2010,08,2,11,131,10,1,030,03,2139,7513,1,1,1,1,1
 4,2010,08,2,11,131,10,1,030,04,3439,8511,1,1,1,1,3
 4,2010,08,2,11,131,10,1,030,05,4121,6420,1,1,1,1,3
 4,2010,08,2,11,132,01,1,031,01,8324,6023,1,3,2,2,3
 4,2010,08,2,11,132,03,1,033,01,6111,0111,3, , , , 
 4,2010,08,2,11,132,03,1,033,03,2321,8021,1,1,1,1,2
 4,2010,08,2,11,132,04,1,034,01,7241,5260,3, , , , 
 4,2010,08,2,11,132,05,1,035,01,8322,6024,3, , , , 
 4,2010,08,2,11,132,07,1,037,01,8322,6024,1,3,2,2,3
 4,2010,08,2,11,132,07,1,037,03,8324,6023,1,3,2,2,3
 4,2010,08,2,11,132,07,1,037,04,0110,7522,1,1,1,1,1
 4,2010,08,2,11,132,08,1,038,01,9162,7513,1,1,1,1,2
 4,2010,08,2,11,132,08,1,038,02,9151,7220,1,1,1,1,3
 4,2010,08,2,11,133,02,1,042,04,9131,9500,1,3,2,2,3
 4,2010,08,2,11,133,03,1,043,01,1210,6519,1,1,1,1,1
 4,2010,08,2,11,133,07,1,047,01,2411,5143,1,1,1,1,3
 4,2010,08,2,11,133,07,1,047,02,4115,5239,1,1,1,1,3
 4,2010,08,2,11,133,08,1,048,02,8322,6024,3, , , , 
 4,2010,08,2,11,133,10,1,050,01,6111,0111,3, , , , 
 4,2010,08,2,11,133,10,1,050,03,4111,1810,1,1,1,1,3
 4,2010,08,2,11,133,10,1,050,04,2411,1810,1,1,1,1,3
 4,2010,08,2,11,134,01,1,051,01,1317,3511,2, , , , 
 4,2010,08,2,11,134,02,1,052,01,6111,0161,3, , , , 
 4,2010,08,2,11,134,02,1,052,04,9341,9600,1,4, , , 
 4,2010,08,2,11,134,04,1,054,01,6111,0161,3, , , , 
 4,2010,08,2,11,134,04,1,054,02,5122,5520,1,2,2,2,3
 4,2010,08,2,11,134,04,1,054,03,9341,9500,1,4, , , 
 4,2010,08,2,11,134,05,1,055,02,6121,0411,3, , , , 
 4,2010,08,2,11,134,05,1,055,03,9341,9600,1,4, , , 
 4,2010,08,2,11,134,06,1,056,01,7341,2222,1,1,1,1,2
 4,2010,08,2,11,134,06,1,056,02,9211,0414,1,2,2,2,3
 4,2010,08,2,11,134,06,1,056,03,9322,5020,1,2,2,2,3
 4,2010,08,2,11,134,07,1,057,01,7122,4521,2, , , , 
 4,2010,08,2,11,134,07,1,057,02,4111,7523,1,1,1,1,1
 4,2010,08,2,11,134,08,1,058,01,9111,5220,3, , , , 
 4,2010,08,2,11,134,09,1,059,01,6111,0161,3, , , , 
 4,2010,08,2,11,135,01,1,061,01,1210,1810,1,1,1,1,3
 4,2010,08,2,11,135,02,1,062,01,4142,6411,1,1,1,1,1
 4,2010,08,2,11,135,03,1,063,01,5122,6511,1,1,1,1,1
 4,2010,08,2,11,135,04,1,064,01,8324,6023,1,4, , , 
 4,2010,08,2,11,135,04,1,064,03,7341,2229,1,1,1,1,3
 4,2010,08,2,11,135,04,1,064,04,7436,1810,1,1,1,1,3
 4,2010,08,2,11,135,05,1,065,01,9111,5220,1,2,2,2,3
 4,2010,08,2,11,135,06,1,066,01,7124,7422,3, , , , 
 4,2010,08,2,11,135,07,1,067,01,2321,8021,1,1,1,1,1
 4,2010,08,2,11,135,08,1,068,01,3439,1810,1,1,1,1,3
 4,2010,08,2,11,136,01,1,071,03,1314,5211,3, , , , 
 4,2010,08,2,11,136,02,1,072,02,9111,5220,3, , , , 
 4,2010,08,2,11,136,02,1,072,03,8269,1719,1,2,2,2,3
 4,2010,08,2,11,136,03,1,073,01,5220,5211,1,2,2,2,3
 4,2010,08,2,11,136,03,1,073,03,3429,5030,1,1,1,1,3
 4,2010,08,2,11,136,03,1,073,08,3439,1554,1,2,2,1,3
 4,2010,08,2,11,136,04,1,074,01,8322,6024,3, , , , 
 4,2010,08,2,11,136,04,1,074,05,9322,1729,1,1,1,1,3
 4,2010,08,2,11,136,06,1,076,01,8322,6024,3, , , , 
 4,2010,08,2,11,136,08,1,078,01,6112,0235,3, , , , 
 4,2010,08,3,11,137,01,1,081,01,9211,0212,1,1,1,1,2
 4,2010,08,3,11,137,01,1,081,02,9211,0212,1,2,2,2,2
 4,2010,08,3,11,137,01,1,081,03,9211,0111,1,4, , , 
 4,2010,08,3,11,137,02,1,082,01,3439,0212,1,1,1,1,2
 4,2010,08,3,11,137,04,1,084,01,9341,5125,1,2,2,2,3
 4,2010,08,3,11,137,04,1,084,02,9322,0212,1,2,2,2,2
 4,2010,08,3,11,137,04,1,084,03,9211,0212,1,2,2,2,2
 4,2010,08,3,11,137,06,1,085,03,5220,1554,1,3,2,2,3
 4,2010,08,3,11,137,06,1,085,04,9322,0212,1,1,1,1,2
 4,2010,08,3,11,137,05,1,086,02,8322,9500,1,2,2,1,3
 4,2010,08,3,11,137,05,1,086,03,2331,8011,1,1,1,1,1
 4,2010,08,3,11,137,07,1,087,02,5220,3691,1,1,1,1,3
 4,2010,08,3,11,137,07,1,087,05,7422,3691,1,3,2,2,3
 4,2010,08,3,11,137,08,1,088,01,9322,2513,1,1,1,1,2
 4,2010,08,3,11,137,08,1,088,02,9211,0212,1,1,1,1,2
 4,2010,08,3,11,137,08,1,088,04,7433,1810,1,2,2,2,3
 4,2010,08,3,11,137,09,1,089,01,1221,0212,1,1,1,1,2
 4,2010,08,3,11,137,10,1,090,01,4115,2514,1,1,1,1,2
 4,2010,08,3,11,137,10,1,090,02,4133,7513,1,1,1,1,2
 4,2010,08,1,11,138,01,1,091,01,7433,1810,3, , , , 
 4,2010,08,1,11,138,01,1,091,03,7231,5020,3, , , , 
 4,2010,08,1,11,138,01,1,091,06,9341,6023,1,2,2,2,3
 4,2010,08,1,11,138,01,2,092,01,1314,5211,3, , , , 
 4,2010,08,1,11,138,01,2,092,02,5220,5211,4, , , , 
 4,2010,08,1,11,138,03,1,094,01,9152,7492,1,2,2,2,3
 4,2010,08,1,11,138,03,1,094,04,7242,5260,3, , , , 
 4,2010,08,1,11,138,04,1,095,01,7341,2221,1,1,1,1,3
 4,2010,08,1,11,138,04,1,095,02,5131,9500,1,3,2,2,3
 4,2010,08,1,11,138,05,1,096,01,7231,5020,3, , , , 
 4,2010,08,1,11,138,05,1,096,03,5220,6420,1,1,1,1,3
 4,2010,08,1,11,138,05,1,096,05,7344,2229,1,1,1,1,3
 4,2010,08,1,11,138,06,1,097,01,3419,6601,1,1,1,1,2
 4,2010,08,1,11,138,07,1,098,01,8322,6024,3, , , , 
 4,2010,08,1,11,138,09,1,100,01,2421,7411,3, , , , 
 4,2010,08,1,11,138,09,1,100,02,9131,9500,1,3,2,2,3
 4,2010,08,1,11,138,10,1,101,01,2149,7421,1,1,2,2,3
 4,2010,08,1,11,139,02,1,103,01,8322,6024,3, , , , 
 4,2010,08,1,11,139,02,1,103,03,8263,1810,1,2,2,2,3
 4,2010,08,1,11,139,05,1,106,04,4111,7522,1,1,1,1,1
 4,2010,08,1,11,139,08,1,109,02,7241,5233,1,1,1,1,3
 4,2010,08,1,11,139,08,1,109,03,7231,5260,1,1,1,1,3
 4,2010,08,1,11,139,09,1,110,01,1121,7522,1,1,1,1,1
 4,2010,08,1,11,139,09,1,110,02,2332,8012,1,2,2,2,3
 4,2010,08,1,11,140,01,1,112,01,9151,7512,1,1,1,1,1
 4,2010,08,1,11,140,03,1,114,02,7122,4521,1,4, , , 
 4,2010,08,1,11,140,03,1,114,03,5220,5239,1,3,2,2,3
 4,2010,08,1,11,140,04,1,115,01,4213,9249,1,3,2,2,3
 4,2010,08,1,11,140,04,1,115,02,9133,9301,1,2,2,2,3
 4,2010,08,1,11,140,05,1,116,01,9162,9001,1,3,1,1,3
 4,2010,08,1,11,140,05,1,116,02,9162,9001,1,3,1,1,3
 4,2010,08,1,11,140,06,1,117,01,9131,9500,1,3,2,3,3
 4,2010,08,1,11,140,06,1,117,03,3421,7499,3, , , , 
 4,2010,08,1,11,140,06,1,117,04,9151,5239,1,3,2,1,3
 4,2010,08,1,11,140,07,1,118,01,1314,5211,3, , , , 
 4,2010,08,1,11,140,07,1,118,02,5220,5211,4, , , , 
 4,2010,08,1,11,140,08,1,119,01,9131,9500,1,2,2,2,3
 4,2010,08,1,11,140,09,1,120,03,9313,4521,1,4, , , 
 4,2010,08,1,11,140,10,1,121,01,1221,2221,1,3,2,1,3
 4,2010,08,1,11,140,10,1,121,03,4131,2424,1,1,1,1,3
 4,2010,08,1,11,141,01,1,122,01,7412,1531,3, , , , 
 4,2010,08,1,11,141,01,1,122,06,7122,4521,1,2,2,2,3
 4,2010,08,1,11,141,01,1,122,07,9153,7492,1,1,1,1,3
 4,2010,08,1,11,141,01,1,122,08,7412,1531,4, , , , 
 4,2010,08,1,11,141,03,1,124,01,1313,4541,2, , , , 
 4,2010,08,1,11,141,04,1,125,01,9313,4521,1,2,2,2,3
 4,2010,08,1,11,141,04,1,125,03,5220,5211,1,3,2,2,3
 4,2010,08,1,11,141,04,1,125,04,5220,5232,1,3,2,2,3
 4,2010,08,1,11,141,04,1,125,05,5220,5232,1,3,2,2,3
 4,2010,08,1,11,141,04,1,125,06,4131,5211,1,3,2,2,3
 4,2010,08,1,11,141,04,1,125,07,1313,4549,2, , , , 
 4,2010,08,1,11,141,05,1,126,01,9111,5220,3, , , , 
 4,2010,08,1,11,141,05,1,126,02,9111,5220,3, , , , 
 4,2010,08,1,11,141,05,1,126,04,9311,4521,1,3,2,2,3
 4,2010,08,1,11,141,05,1,126,06,9311,4521,1,3,2,2,3
 4,2010,08,1,11,141,05,1,126,08,8322,6024,3, , , , 
 4,2010,08,1,11,141,05,1,126,09,9162,9009,1,3,2,2,3
 4,2010,08,1,11,141,06,1,127,01,5220,5235,1,1,1,1,3
 4,2010,08,1,11,141,06,1,127,02,9131,9500,1,2,2,2,3
 4,2010,08,1,11,141,08,1,129,01,9162,9001,1,2,2,2,3
 4,2010,08,1,11,141,10,1,131,01,9131,9500,1,2,2,2,3
 4,2010,08,1,11,141,10,1,131,06,9131,9500,1,2,2,2,3
 4,2010,08,1,11,142,01,1,132,01,6153,0601,2, , , , 
 4,2010,08,1,11,142,02,1,133,01,6153,0601,1,4, , , 
 4,2010,08,1,11,142,02,1,133,03,6153,0601,1,4, , , 
 4,2010,08,1,11,142,03,1,134,01,6153,0601,1,4, , , 
 4,2010,08,1,11,142,04,1,135,01,6153,0601,1,4, , , 
 4,2010,08,1,11,142,05,1,136,01,6153,0601,1,4, , , 
 4,2010,08,1,11,142,05,1,136,02,9131,9500,1,4, , , 
 4,2010,08,1,11,142,06,1,137,01,9131,9500,1,4, , , 
 4,2010,08,1,11,142,06,1,137,02,9111,5231,3, , , , 
 4,2010,08,1,11,142,07,1,138,01,6153,0601,1,4, , , 
 4,2010,08,1,11,142,07,1,138,02,7433,1810,1,2,2,2,3
 4,2010,08,1,11,142,08,1,139,01,1314,5520,3, , , , 
 4,2010,08,1,11,142,08,1,139,03,6153,0601,1,4, , , 
 4,2010,08,2,11,144,01,1,142,03,3419,6519,1,1,1,1,3
 4,2010,08,2,11,144,02,1,143,01,8322,9500,1,2,2,2,3
 4,2010,08,2,11,144,02,1,143,02,8263,1810,1,1,1,1,3
 4,2010,08,2,11,144,04,1,145,02,5123,5520,1,1,2,2,3
 4,2010,08,2,11,144,05,1,146,01,8324,6023,3, , , , 
 4,2010,08,2,11,144,06,1,147,01,4131,7513,1,1,1,1,1
 4,2010,08,2,11,144,06,1,147,02,4121,7513,1,1,1,1,1
 4,2010,08,2,11,144,06,1,147,03,1317,5232,3, , , , 
 4,2010,08,2,11,144,07,1,148,01,7241,5260,3, , , , 
 4,2010,08,2,11,144,07,1,148,02,7433,1810,2, , , , 
 4,2010,08,2,11,144,07,1,148,03,1317,6420,3, , , , 
 4,2010,08,2,11,144,08,1,149,01,8322,6024,3, , , , 
 4,2010,08,2,11,144,09,1,150,01,8322,9191,1,2,2,2,3
 4,2010,08,2,11,144,10,1,151,01,5161,7513,1,1,1,1,2
 4,2010,08,2,11,145,02,1,153,02,2331,8011,1,1,1,1,3
 4,2010,08,2,11,145,02,1,153,04,2331,8011,1,1,1,1,3
 4,2010,08,2,11,145,02,1,153,05,3114,7220,1,1,1,2,3
 4,2010,08,2,11,145,02,1,153,06,3431,6420,1,2,2,2,3
 4,2010,08,2,11,145,03,1,154,02,1314,5211,3, , , , 
 4,2010,08,2,11,145,03,1,154,03,5220,5211,4, , , , 
 4,2010,08,2,11,145,04,1,155,01,1317,5030,2, , , , 
 4,2010,08,2,11,145,04,1,155,02,5220,5030,4, , , , 
 4,2010,08,2,11,145,04,1,155,03,5220,5030,4, , , , 
 4,2010,08,2,11,145,04,1,155,06,9131,9500,1,2,2,2,3
 4,2010,08,2,11,145,04,1,155,07,7231,5020,1,2,2,2,3
 4,2010,08,2,11,145,04,1,155,08,8322,9500,1,2,2,2,3
 4,2010,08,2,11,145,06,1,157,02,4131,2221,1,1,1,1,2
 4,2010,08,2,11,145,07,1,158,02,2331,8011,1,1,1,1,1
 4,2010,08,2,11,145,07,1,158,03,2411,6301,1,1,2,2,3
 4,2010,08,2,11,145,07,1,158,04,4212,6519,1,2,2,2,3
 4,2010,08,2,11,145,08,1,159,01,1317,1810,2, , , , 
 4,2010,08,2,11,145,08,1,159,02,5220,1810,4, , , , 
 4,2010,08,2,11,145,08,1,159,03,5220,1810,4, , , , 
 4,2010,08,2,11,145,09,1,160,04,1317,5010,3, , , , 
 4,2010,08,2,11,145,10,1,161,01,1317,8011,3, , , , 
 4,2010,09,1,11,146,01,1,001,01,9341,6303,1,3,2,2,3
 4,2010,09,1,11,146,01,1,001,02,8263,1810,1,2,2,1,3
 4,2010,09,1,11,146,02,1,002,02,7231,5020,3, , , , 
 4,2010,09,1,11,146,03,1,003,01,9111,5220,3, , , , 
 4,2010,09,1,11,146,03,1,003,02,6153,0601,1,3,2,2,3
 4,2010,09,1,11,146,03,1,003,04,9322,5126,1,3,2,2,3
 4,2010,09,1,11,146,03,1,003,05,9132,6591,1,1,1,1,3
 4,2010,09,1,11,146,05,1,005,01,4121,6307,1,1,1,1,3
 4,2010,09,1,11,146,05,1,005,03,2332,8012,1,2,2,1,3
 4,2010,09,1,11,146,06,1,006,02,9131,9500,1,3,2,2,3
 4,2010,09,1,11,146,06,1,006,03,8322,6024,3, , , , 
 4,2010,09,1,11,146,06,1,006,04,9151,6420,1,2,2,1,3
 4,2010,09,1,11,146,07,1,007,01,9111,5220,3, , , , 
 4,2010,09,1,11,146,07,1,007,03,9111,5220,3, , , , 
 4,2010,09,1,11,146,07,1,007,05,6153,0601,3, , , , 
 4,2010,09,1,11,146,08,1,008,01,7141,4541,3, , , , 
 4,2010,09,1,11,146,08,1,008,03,4121,7411,1,2,2,1,3
 4,2010,09,1,11,146,08,1,008,02,9111,5220,3, , , , 
 4,2010,09,1,11,146,08,1,008,04,4112,5235,1,1,1,1,3
 4,2010,09,1,11,146,09,1,009,01,4131,2429,1,1,1,1,3
 4,2010,09,1,11,146,10,1,010,02,7344,2102,3, , , , 
 4,2010,09,1,11,146,10,1,010,03,9322,5126,1,2,2,2,3
 4,2010,09,1,11,146,10,1,010,04,7344,2102,4, , , , 
 4,2010,09,1,11,146,10,1,010,05,7344,2102,4, , , , 
 4,2010,09,1,11,147,01,1,011,01,7141,4541,1,2,1,2,3
 4,2010,09,1,11,147,02,1,012,02,9341,6023,1,3,2,2,3
 4,2010,09,1,11,147,03,1,013,01,9322,1912,1,3,2,2,3
 4,2010,09,1,11,147,04,1,014,01,9162,9249,1,2,2,2,3
 4,2010,09,1,11,147,04,1,014,02,9322,5126,1,3,2,2,3
 4,2010,09,1,11,147,04,1,014,03,9111,5220,1,3,2,2,3
 4,2010,09,1,11,147,04,1,014,04,7344,2221,1,2,2,1,3
 4,2010,09,1,11,147,06,1,016,01,9112,5233,3, , , , 
 4,2010,09,1,11,147,07,1,017,01,9322,1547,1,3,2,2,3
 4,2010,09,1,11,147,07,1,017,02,8239,2520,1,1,1,1,3
 4,2010,09,1,11,147,07,1,017,03,8239,2520,1,1,1,1,3
 4,2010,09,1,11,147,08,1,018,01,9112,5232,3, , , , 
 4,2010,09,1,11,147,08,1,018,02,9112,5232,3, , , , 
 4,2010,09,1,11,147,09,1,019,01,8322,6024,3, , , , 
 4,2010,09,1,11,147,09,1,019,02,7344,2102,3, , , , 
 4,2010,09,1,11,147,10,1,020,01,1317,6024,3, , , , 
 4,2010,09,1,11,148,02,1,022,01,2144,7421,3, , , , 
 4,2010,09,1,11,148,02,1,022,03,2332,8012,1,1,1,1,3
 4,2010,09,1,11,148,02,1,022,04,9131,9500,1,2,2,1,3
 4,2010,09,1,11,148,03,1,023,04,9131,9500,1,2,2,1,3
 4,2010,09,1,11,148,04,1,024,01,1221,2221,1,1,1,1,3
 4,2010,09,1,11,148,05,1,025,02,9131,9500,1,2,2,1,3
 4,2010,09,1,11,148,05,1,025,03,9131,9500,1,2,2,1,3
 4,2010,09,1,11,148,10,1,030,03,9131,9500,1,2,2,1,3
 4,2010,09,2,11,149,01,1,031,01,5169,2320,1,1,1,1,2
 4,2010,09,2,11,149,02,1,032,01,7231,5020,1,3,2,2,3
 4,2010,09,2,11,149,03,1,033,02,7412,1531,3, , , , 
 4,2010,09,2,11,149,04,1,034,02,3231,8511,1,1,1,1,3
 4,2010,09,2,11,149,04,1,034,03,9313,4521,1,3,2,2,3
 4,2010,09,2,11,149,04,1,034,04,9313,4521,1,3,2,2,3
 4,2010,09,2,11,149,05,1,035,01,7231,5020,1,3,2,2,3
 4,2010,09,2,11,149,05,1,035,02,9322,5126,1,3,2,2,3
 4,2010,09,2,11,149,05,1,035,03,4211,6519,1,1,1,1,2
 4,2010,09,2,11,149,06,1,036,02,2332,8012,1,3,2,2,3
 4,2010,09,2,11,149,07,1,037,01,9132,7512,1,1,1,1,1
 4,2010,09,2,11,149,07,1,037,02,3119,7512,1,1,1,1,1
 4,2010,09,2,11,149,07,1,037,03,3231,8511,1,3,2,2,3
 4,2010,09,2,11,149,08,1,038,01,7437,1810,3, , , , 
 4,2010,09,2,11,149,09,1,039,02,9341,5232,1,3,2,2,3
 4,2010,09,2,11,149,10,1,040,01,2321,8021,1,1,1,1,1
 4,2010,09,2,11,149,10,1,040,03,1314,5030,2, , , , 
 4,2010,09,2,11,151,01,1,041,01,2411,5239,1,1,1,1,3
 4,2010,09,2,11,151,01,1,041,02,2411,6603,1,1,1,1,3
 4,2010,09,2,11,151,03,1,043,01,7122,4521,1,3,2,2,3
 4,2010,09,2,11,151,03,1,043,04,9111,5220,3, , , , 
 4,2010,09,2,11,151,05,1,045,02,9153,7492,1,3,2,2,3
 4,2010,09,2,11,151,05,1,045,03,8322,6024,3, , , , 
 4,2010,09,2,11,151,06,1,046,03,1317,2899,2, , , , 
 4,2010,09,2,11,151,07,1,047,01,3442,7511,1,1,1,1,1
 4,2010,09,2,11,151,07,1,047,02,3231,8511,1,1,1,1,1
 4,2010,09,2,11,151,08,1,048,01,9162,9009,1,3,2,2,3
 4,2010,09,2,11,151,09,1,049,02,3152,1810,1,3,2,2,3
 4,2010,09,2,11,151,10,1,050,01,2331,8022,1,1,1,1,1
 4,2010,09,2,11,151,10,1,050,02,2321,8023,1,1,1,1,1
 4,2010,09,2,11,151,10,1,050,03,3429,6601,1,1,1,1,3
 4,2010,09,2,11,152,01,1,051,02,8322,6024,3, , , , 
 4,2010,09,2,11,152,02,1,052,04,7436,1810,1,1,1,1,3
 4,2010,09,2,11,152,02,1,052,05,4121,1810,1,1,1,1,3
 4,2010,09,2,11,152,03,1,053,01,1314,5520,3, , , , 
 4,2010,09,2,11,152,03,1,053,02,8324,5234,3, , , , 
 4,2010,09,2,11,152,03,1,053,03,4121,6592,1,2,2,2,3
 4,2010,09,2,11,152,05,1,055,02,8322,6024,1,3,2,2,3
 4,2010,09,2,11,152,07,1,057,01,1314,5211,3, , , , 
 4,2010,09,2,11,152,07,1,057,02,5220,5211,4, , , , 
 4,2010,09,2,11,152,08,1,058,01,4131,2520,1,1,1,1,3
 4,2010,09,2,11,152,09,1,059,01,8322,6024,3, , , , 
 4,2010,09,2,11,152,10,1,060,01,1316,5220,2, , , , 
 4,2010,09,2,11,153,01,1,061,03,2131,7290,1,1,1,1,3
 4,2010,09,2,11,153,01,1,061,04,1317,5237,2, , , , 
 4,2010,09,2,11,153,02,1,062,01,8169,2419,3, , , , 
 4,2010,09,2,11,153,03,1,063,02,1314,5211,3, , , , 
 4,2010,09,2,11,153,03,1,063,03,5220,5211,4, , , , 
 4,2010,09,2,11,153,03,1,063,05,1314,5211,3, , , , 
 4,2010,09,2,11,153,04,1,064,02,4121,7414,1,2,1,1,3
 4,2010,09,2,11,153,04,1,064,03,4121,5030,1,1,1,1,3
 4,2010,09,2,11,153,05,1,065,01,1314,5211,3, , , , 
 4,2010,09,2,11,153,05,1,065,02,9341,9600,1,4, , , 
 4,2010,09,2,11,153,07,1,067,03,4115,5135,1,1,1,1,3
 4,2010,09,2,11,153,07,1,067,04,1210,6519,1,1,1,1,3
 4,2010,09,2,11,153,08,1,068,01,2411,6304,1,1,1,1,2
 4,2010,09,2,11,153,08,1,068,02,2411,1541,1,1,1,1,3
 4,2010,09,2,11,153,09,1,069,01,1224,5239,1,1,1,1,3
 4,2010,09,2,11,153,09,1,069,02,2139,7220,1,1,1,1,3
 4,2010,09,2,11,153,09,1,069,05,5220,5239,1,1,1,1,3
 4,2010,09,2,11,154,01,1,071,03,9111,5220,1,4, , , 
 4,2010,09,2,11,154,02,1,072,03,5141,9302,3, , , , 
 4,2010,09,2,11,154,02,1,072,05,9111,5220,3, , , , 
 4,2010,09,2,11,154,04,1,074,01,9341,5220,1,4, , , 
 4,2010,09,2,11,154,04,1,074,02,9111,5220,3, , , , 
 4,2010,09,2,11,154,04,1,074,03,9111,5220,1,4, , , 
 4,2010,09,2,11,154,05,1,075,01,4142,6411,1,1,1,1,1
 4,2010,09,2,11,154,05,1,075,02,2332,8012,3, , , , 
 4,2010,09,2,11,154,07,1,077,01,8322,6024,3, , , , 
 4,2010,09,2,11,154,08,1,078,01,9111,5220,3, , , , 
 4,2010,09,2,11,154,08,1,078,02,5220,5220,4, , , , 
 4,2010,09,2,11,154,08,1,078,03,5220,5220,4, , , , 
 4,2010,09,2,11,154,09,1,079,02,9111,5232,1,4, , , 
 4,2010,09,2,11,154,09,1,079,03,7422,5233,1,2,2,2,3
 4,2010,09,2,11,154,10,1,080,01,9322,2512,1,1,1,1,3
 4,2010,09,2,11,155,01,1,081,01,3419,5050,1,1,1,1,2
 4,2010,09,2,11,155,01,1,081,03,2332,8012,1,2,2,2,3
 4,2010,09,2,11,155,02,1,082,03,7241,1541,1,1,1,1,3
 4,2010,09,2,11,155,02,1,082,04,8274,1541,1,1,1,1,3
 4,2010,09,2,11,155,03,1,083,01,7122,4521,1,4, , , 
 4,2010,09,2,11,155,03,1,083,02,9211,0212,1,2,2,2,3
 4,2010,09,2,11,155,04,1,084,03,3419,6592,1,2,2,2,3
 4,2010,09,2,11,155,05,1,085,01,9111,5220,3, , , , 
 4,2010,09,2,11,155,07,1,087,01,9211,0213,1,4, , , 
 4,2010,09,2,11,155,08,1,088,01,8322,6592,1,2,2,1,1
 4,2010,09,2,11,155,08,1,088,02,9211,0212,1,2,2,2,3
 4,2010,09,2,11,155,10,1,090,01,9341,6024,1,3,2,2,3
 4,2010,09,1,11,156,02,1,092,01,9313,4521,1,2,2,2,3
 4,2010,09,1,11,156,02,2,093,01,7433,1810,3, , , , 
 4,2010,09,1,11,156,02,3,094,01,7433,1810,1,2,2,2,3
 4,2010,09,1,11,156,02,4,095,01,7433,1810,1,2,2,2,3
 4,2010,09,1,11,156,02,4,095,02,9332,1531,1,2,2,2,3
 4,2010,09,1,11,156,02,5,096,01,7231,5020,1,2,2,2,3
 4,2010,09,1,11,156,04,1,098,01,1222,6511,1,1,1,1,3
 4,2010,09,1,11,156,05,1,099,01,1314,1810,2, , , , 
 4,2010,09,1,11,156,05,1,099,04,9131,9500,1,3,2,2,3
 4,2010,09,1,11,156,08,1,102,01,6111,0161,3, , , , 
 4,2010,09,1,11,156,08,1,102,03,4115,0000,1,1,1,1,3
 4,2010,09,1,11,157,01,1,105,03,1312,1810,2, , , , 
 4,2010,09,1,11,157,03,1,107,01,2149,5260,2, , , , 
 4,2010,09,1,11,157,05,1,109,01,1317,7421,2, , , , 
 4,2010,09,1,11,157,05,1,109,02,2141,7421,1,1,1,1,2
 4,2010,09,1,11,157,06,1,110,03,2149,7220,1,1,1,1,3
 4,2010,09,1,11,157,06,1,110,04,2221,8511,1,1,1,1,1
 4,2010,09,1,11,157,06,1,110,05,2149,7220,1,1,1,1,3
 4,2010,09,1,11,157,06,1,110,06,2149,6420,1,1,1,1,3
 4,2010,09,1,11,157,07,1,111,03,2149,7220,1,1,1,1,3
 4,2010,09,1,11,157,07,1,111,04,2149,7220,1,1,1,1,3
 4,2010,09,1,11,157,07,1,111,06,2149,7220,1,1,1,1,3
 4,2010,09,1,11,157,09,1,113,03,8211,2811,1,2,2,2,3
 4,2010,09,1,11,157,09,1,113,04,2340,8090,1,2,2,2,3
 4,2010,09,1,11,157,10,1,114,02,5220,5232,1,1,1,1,3
 4,2010,09,1,11,157,10,1,114,04,5220,5211,1,2,2,2,3
 4,2010,09,1,11,158,02,1,116,01,3422,9900,1,2,1,1,3
 4,2010,09,1,11,158,02,1,116,03,1224,5030,1,1,1,1,3
 4,2010,09,1,11,158,03,1,117,03,2411,2696,1,1,1,1,3
 4,2010,09,1,11,158,04,1,118,01,3462,6420,1,2,2,2,2
 4,2010,09,1,11,158,04,1,118,03,5220,5129,1,1,1,1,2
 4,2010,09,1,11,158,05,1,119,01,2149,7220,1,1,1,1,3
 4,2010,09,1,11,158,05,1,119,02,2149,7513,1,1,1,1,2
 4,2010,09,1,11,158,05,1,119,05,3431,6591,1,1,1,1,3
