REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q14_PERSON_SERIAL_NO,Q14_REGISTERED_EPF_OR_IRD,Q15_PROPER_ACCOUNTING_SYSTEM,Q16_NO_OF_EMPLOYEES,Q17_NO_OF_HOURS_USEALLY_WORK,Q18_NO_ACTUALLY_WORK_HOURS
 5,2010,01,2,31,004,01,1,031,02,2,2,7,16,16
 5,2010,01,2,31,004,01,1,031,03,2,2,7,48,48
 5,2010,01,2,31,004,01,1,031,04,1,1,5,32,32
 5,2010,01,2,31,004,02,1,032,01,2,2,7,24,24
 5,2010,01,2,31,004,02,1,032,02,2,2,7,16,16
 5,2010,01,2,31,004,03,1,033,01,2,2,8,16,16
 5,2010,01,2,31,004,03,1,033,03,2,2,7,24,24
 5,2010,01,2,31,004,04,1,034,01, , , ,48,48
 5,2010,01,2,31,004,04,1,034,02, , , ,24,24
 5,2010,01,2,31,004,05,1,035,01,2,2,8,32,32
 5,2010,01,2,31,004,05,1,035,02,2,2,8,24,24
 5,2010,01,2,31,004,06,1,036,01, , , ,32,32
 5,2010,01,2,31,004,07,1,037,01, , , ,16,16
 5,2010,01,2,31,004,07,1,037,02,1,1,5,40,40
 5,2010,01,2,31,004,08,1,038,01, , , ,32,32
 5,2010,01,2,31,004,08,1,038,03, , , ,40,40
 5,2010,01,2,31,004,08,1,038,04, , , ,32,32
 5,2010,01,2,31,004,09,1,039,02, , , ,40,40
 5,2010,01,2,31,004,10,1,040,02,2,2,7,32,32
 5,2010,01,2,31,004,10,1,040,03,2,2,7,40,40
 5,2010,01,2,31,005,01,1,041,01, , , ,50,50
 5,2010,01,2,31,005,01,1,041,02, , , ,36,36
 5,2010,01,2,31,005,02,1,042,02, , , ,40,40
 5,2010,01,2,31,005,03,1,043,03,2,2,8,30,30
 5,2010,01,2,31,005,03,1,043,04,2,2,8,28,28
 5,2010,01,2,31,005,03,1,043,06,2,2,8,30,30
 5,2010,01,2,31,005,04,1,044,01,2,2,8,70,70
 5,2010,01,2,31,005,05,1,045,01,2,2,8,37,37
 5,2010,01,2,31,005,05,1,045,03,2,2,8,28,28
 5,2010,01,2,31,005,07,1,047,01,2,2,8,40,40
 5,2010,01,2,31,005,08,1,048,01,2,2,8,40,40
 5,2010,01,2,31,005,09,1,049,01,3,1,1,45,45
 5,2010,01,2,31,005,10,1,050,01, , , ,32,32
 5,2010,01,2,31,006,01,1,051,01, , , ,35,35
 5,2010,01,2,31,006,03,1,053,01,2,2,8,55,55
 5,2010,01,2,31,006,04,1,054,01,2,2,1,60,60
 5,2010,01,2,31,006,05,1,055,01,2,2,1,50,50
 5,2010,01,2,31,006,06,1,056,01,2,2,8,35,35
 5,2010,01,2,31,006,08,1,058,02,2,2,7,56,56
 5,2010,01,2,31,006,09,1,059,01,2,2,7,48,48
 5,2010,01,2,31,006,10,1,060,01,2,2,1,48,48
 5,2010,01,2,31,006,10,1,060,02,2,2,7,40,40
 5,2010,01,2,31,006,10,1,060,05,1,1,2,48,48
 5,2010,01,1,31,007,01,2,061,01,3,2,2,84,60
 5,2010,01,1,31,007,02,1,062,01,3,2,1,63,63
 5,2010,01,1,31,007,03,1,063,01,2,2,1,77,77
 5,2010,01,1,31,007,04,1,064,01,2,2,7,70,50
 5,2010,01,1,31,007,04,1,064,04,2,2,1,56,56
 5,2010,01,1,31,007,04,1,064,05,2,2,1,63,63
 5,2010,01,1,31,007,05,1,065,01, , , ,50,60
 5,2010,01,1,31,007,06,1,066,03,2,2,8,42,42
 5,2010,01,1,31,007,06,1,066,04, , , ,40,40
 5,2010,01,1,31,007,06,1,066,08,1,2,8,72,72
 5,2010,01,1,31,007,07,1,067,01,1,1,6,30,30
 5,2010,01,1,31,007,08,1,068,02,3,2,3,70,70
 5,2010,01,1,31,007,08,1,068,03,2,2,8,68,54
 5,2010,01,1,31,007,08,1,068,05,2,2,8,70,70
 5,2010,01,1,31,007,09,1,069,01,2,2,7,70,70
 5,2010,01,1,31,007,10,1,070,02,2,2,8,70,70
 5,2010,01,1,31,007,10,1,070,03,1,2,1,60,60
 5,2010,01,2,31,008,01,1,071,01,2,2,8,48,48
 5,2010,01,2,31,008,02,1,072,01, , , ,48,32
 5,2010,01,2,31,008,04,1,074,02, , , ,50,50
 5,2010,01,2,31,008,06,1,076,01, , , ,40,40
 5,2010,01,2,31,008,06,1,076,02, , , ,48,48
 5,2010,01,2,31,008,07,1,077,01,1,1,6,48,48
 5,2010,01,2,31,008,08,1,078,01,2,2,8,48,36
 5,2010,01,2,31,008,08,1,078,02, , , ,48,00
 5,2010,01,2,31,008,09,1,079,01,1,1,1,52,44
 5,2010,01,2,31,009,01,1,081,01,2,2,1,30,30
 5,2010,01,2,31,009,01,1,081,03,2,2,8,70,70
 5,2010,01,2,31,009,01,1,081,04,2,2,8,30,30
 5,2010,01,2,31,009,02,1,082,01, , , ,24,08
 5,2010,01,2,31,009,04,1,084,01,1,1,2,52,52
 5,2010,01,2,31,009,05,1,085,01,2,2,8,40,40
 5,2010,01,2,31,009,05,1,085,02,2,2,8,35,35
 5,2010,01,2,31,009,06,1,086,01, , , ,24,16
 5,2010,01,2,31,009,07,1,087,01,2,2,1,40,40
 5,2010,01,2,31,009,07,1,087,02, , , ,40,40
 5,2010,01,2,31,009,09,1,089,02,2,2,8,20,20
 5,2010,01,2,31,009,09,1,089,03,2,2,8,30,30
 5,2010,01,2,31,009,10,1,090,01,2,1,1,50,10
 5,2010,01,2,31,010,02,1,092,03,2,2,1,36,36
 5,2010,01,2,31,010,02,1,092,04,1,1,5,48,48
 5,2010,01,2,31,010,04,1,094,02,1,1,5,40,40
 5,2010,01,2,31,010,04,1,094,04,1,1,6,40,40
 5,2010,01,2,31,010,05,1,095,01, , , ,30,30
 5,2010,01,2,31,010,07,1,097,01,2,2,8,42,26
 5,2010,01,2,31,010,07,1,097,02,2,2,1,36,26
 5,2010,01,2,31,010,10,1,100,01,1,1,1,60,60
 5,2010,02,2,31,011,02,1,002,04, , , ,40,25
 5,2010,02,2,31,011,03,1,003,03,3,3,2,45,45
 5,2010,02,2,31,011,04,1,004,01, , , ,40,24
 5,2010,02,2,31,011,04,1,004,03,3,3,6,54,54
 5,2010,02,2,31,011,04,1,004,04,3,3,1,40,40
 5,2010,02,2,31,011,06,1,006,03,3,3,1,65,69
 5,2010,02,2,31,011,07,1,007,02,1,1,6,57,57
 5,2010,02,2,31,011,08,1,008,02, , , ,60,40
 5,2010,02,2,31,011,09,1,009,01,3,3,2,54,54
 5,2010,02,2,31,011,09,1,009,02,3,3,1,40,40
 5,2010,02,2,31,012,01,1,011,01,2,2,7,35,35
 5,2010,02,2,31,012,02,1,012,01,2,2,8,14,18
 5,2010,02,2,31,012,03,1,013,03,3,3,4,56,56
 5,2010,02,2,31,012,04,1,014,01,2,2,8,70,70
 5,2010,02,2,31,012,04,1,014,02,2,2,8,28,28
 5,2010,02,2,31,012,05,1,015,03,1,2,8,50,60
 5,2010,02,2,31,012,06,1,016,01,2,2,8,80,80
 5,2010,02,2,31,012,06,1,016,03,2,2,8,80,80
 5,2010,02,2,31,012,07,1,017,03,2,2,8,35,35
 5,2010,02,2,31,012,07,1,017,04,2,3,8,48,24
 5,2010,02,2,31,012,07,1,017,06,3,3,3,32,32
 5,2010,02,2,31,012,08,1,018,01,2,2,3,56,56
 5,2010,02,2,31,012,08,1,018,03,2,2,8,56,56
 5,2010,02,2,31,012,08,1,018,04,2,2,1,80,80
 5,2010,02,2,31,012,09,1,019,03, , , ,56,56
 5,2010,02,2,31,012,10,1,020,01,1,2,1,98,98
 5,2010,02,2,31,013,01,1,021,03,2,2,8,78,78
 5,2010,02,2,31,013,02,1,022,01,2,2,7,40,40
 5,2010,02,2,31,013,02,1,022,02,2,2,8,24,24
 5,2010,02,2,31,013,03,1,023,01,2,2,8,40,40
 5,2010,02,2,31,013,03,1,023,02,2,2,8,32,32
 5,2010,02,2,31,013,04,1,024,03, , , ,40,40
 5,2010,02,2,31,013,04,1,024,04,2,2,8,20,20
 5,2010,02,2,31,013,05,1,025,01, , , ,32,32
 5,2010,02,2,31,013,05,1,025,02, , , ,32,32
 5,2010,02,2,31,013,05,1,025,03,1,1,6,48,48
 5,2010,02,2,31,013,06,1,026,01,2,2,1,40,40
 5,2010,02,2,31,013,06,1,026,03, , , ,56,56
 5,2010,02,2,31,013,06,1,026,04,1,1,6,48,48
 5,2010,02,2,31,013,07,1,027,01, , , ,32,32
 5,2010,02,2,31,013,08,1,028,01,2,2,8,32,32
 5,2010,02,2,31,013,08,1,028,02,2,2,8,24,24
 5,2010,02,2,31,013,09,1,029,01, , , ,40,40
 5,2010,02,2,31,013,10,1,030,01, , , ,40,40
 5,2010,02,2,31,013,10,1,030,02,2,2,8,24,24
 5,2010,02,2,31,014,01,1,031,02,2,2,8,45,45
 5,2010,02,2,31,014,01,1,031,03,2,2,8,45,45
 5,2010,02,2,31,014,02,1,032,01, , , ,45,45
 5,2010,02,2,31,014,02,1,032,03, , , ,45,45
 5,2010,02,2,31,014,03,1,033,01, , , ,45,45
 5,2010,02,2,31,014,03,1,033,02, , , ,35,35
 5,2010,02,2,31,014,04,1,034,01,1,2,8,45,45
 5,2010,02,2,31,014,05,1,035,01,1,2,8,45,45
 5,2010,02,2,31,014,06,1,036,01,2,2,8,45,45
 5,2010,02,2,31,014,06,1,036,02,2,2,8,45,45
 5,2010,02,2,31,014,07,1,037,03,1,1,4,45,45
 5,2010,02,2,31,014,07,1,037,04,1,1,4,45,45
 5,2010,02,2,31,014,07,1,037,05, , , ,45,45
 5,2010,02,2,31,014,08,1,038,01,2,2,8,45,45
 5,2010,02,2,31,014,08,1,038,02, , , ,45,45
 5,2010,02,2,31,014,10,1,040,01,1,2,8,52,52
 5,2010,02,2,31,014,10,1,040,02,1,2,8,52,52
 5,2010,02,2,31,015,01,1,041,01, , , ,40,16
 5,2010,02,2,31,015,02,1,042,02, , , ,40,32
 5,2010,02,2,31,015,03,1,043,01, , , ,40,24
 5,2010,02,2,31,015,03,1,043,03, , , ,48,40
 5,2010,02,2,31,015,04,1,044,01, , , ,30,24
 5,2010,02,2,31,015,04,1,044,02,1,1,4,40,40
 5,2010,02,2,31,015,04,1,044,04,2,2,1,40,40
 5,2010,02,2,31,015,05,1,045,01, , , ,48,32
 5,2010,02,2,31,015,06,1,046,01, , , ,48,56
 5,2010,02,2,31,015,07,1,047,01, , , ,40,24
 5,2010,02,2,31,015,07,1,047,02, , , ,40,24
 5,2010,02,2,31,015,08,1,048,01, , , ,40,30
 5,2010,02,2,31,015,08,1,048,02, , , ,40,24
 5,2010,02,2,31,015,09,1,049,02, , , ,40,32
 5,2010,02,2,31,015,10,1,050,01, , , ,32,16
 5,2010,02,2,31,015,10,1,050,04,2,2,8,60,60
 5,2010,02,2,31,016,01,1,051,02, , , ,56,56
 5,2010,02,2,31,016,02,1,052,01,2,2,8,35,35
 5,2010,02,2,31,016,04,1,054,01,2,2,8,56,40
 5,2010,02,2,31,016,05,1,055,01, , , ,56,40
 5,2010,02,2,31,016,06,1,056,03,2,2,8,56,40
 5,2010,02,2,31,016,07,1,057,01,2,2,1,84,84
 5,2010,02,2,31,016,09,1,059,03,2,2,7,56,40
 5,2010,02,2,31,016,09,1,059,04,2,2,7,56,40
 5,2010,02,2,31,016,09,1,059,06,2,2,8,56,56
 5,2010,02,2,31,016,09,1,059,07,2,2,7,56,40
 5,2010,02,2,31,016,09,1,059,08,2,2,8,56,35
 5,2010,02,2,31,016,10,1,060,02,2,2,1,56,56
 5,2010,02,1,31,017,01,1,061,02, , , ,50,50
 5,2010,02,1,31,017,03,1,063,01,1,1,4,30,30
 5,2010,02,1,31,017,03,1,063,03, , , ,54,54
 5,2010,02,1,31,017,03,1,063,04,1,1,4,66,66
 5,2010,02,1,31,017,05,1,065,01,2,2,8,49,55
 5,2010,02,1,31,017,05,1,065,05,2,2,8,80,80
 5,2010,02,1,31,017,06,1,066,02,1,1,1,56,56
 5,2010,02,1,31,017,07,1,067,02,2,2,1,40,40
 5,2010,02,1,31,017,07,1,067,03,2,2,1,30,30
 5,2010,02,1,31,017,08,1,068,01,2,2,8,20,30
 5,2010,02,1,31,017,08,1,068,02,1,1,5,40,40
 5,2010,02,1,31,017,10,1,070,01,1,2,8,70,80
 5,2010,02,1,31,017,10,1,070,02,1,2,8,60,60
 5,2010,02,1,31,017,10,1,070,04,1,2,8,50,50
 5,2010,02,2,31,018,01,1,071,01,2,2,8,35,25
 5,2010,02,2,31,018,01,1,071,02,2,2,8,21,14
 5,2010,02,2,31,018,02,1,072,02,2,2,8,60,60
 5,2010,02,2,31,018,02,1,072,03,2,2,8,60,60
 5,2010,02,2,31,018,03,1,073,01, , , ,32,16
 5,2010,02,2,31,018,04,1,074,01, , , ,30,30
 5,2010,02,2,31,018,05,1,075,01,2,2,8,40,40
 5,2010,02,2,31,018,05,1,075,03,2,2,8,40,40
 5,2010,02,2,31,018,06,1,076,01,2,2,8,14,14
 5,2010,02,2,31,018,06,1,076,02, , , ,54,27
 5,2010,02,2,31,018,07,1,077,03,2,2,8,24,24
 5,2010,02,2,31,018,08,1,078,01,2,2,8,35,35
 5,2010,02,2,31,018,09,1,079,01,2,2,8,21,21
 5,2010,02,2,31,018,10,1,080,02,2,2,8,21,21
 5,2010,02,2,31,018,10,1,080,03,2,2,8,21,21
 5,2010,02,2,31,018,10,1,080,04,2,2,8,35,35
 5,2010,02,2,31,019,01,1,081,01,2,2,8,28,28
 5,2010,02,2,31,019,01,1,081,02,2,2,8,28,28
 5,2010,02,2,31,019,01,1,081,03,2,2,8,30,30
 5,2010,02,2,31,019,02,1,082,01, , , ,40,40
 5,2010,02,2,31,019,02,1,082,02,2,2,8,24,24
 5,2010,02,2,31,019,03,1,083,01, , , ,40,40
 5,2010,02,2,31,019,04,1,084,01, , , ,36,24
 5,2010,02,2,31,019,05,1,085,01,1,1,1,48,48
 5,2010,02,2,31,019,05,1,085,02,2,1,8,20,16
 5,2010,02,2,31,019,06,1,086,01,2,2,8,30,20
 5,2010,02,2,31,019,06,1,086,02, , , ,24,16
 5,2010,02,2,31,019,07,1,087,01,2,2,8,28,20
 5,2010,02,2,31,019,07,1,087,02,2,2,8,28,20
 5,2010,02,2,31,019,08,1,088,01, , , ,38,30
 5,2010,02,2,31,019,08,1,088,02, , , ,40,32
 5,2010,02,2,31,019,08,1,088,03, , , ,36,36
 5,2010,02,2,31,019,09,1,089,01,2,2,8,24,24
 5,2010,02,2,31,019,10,1,090,01,2,2,8,24,18
 5,2010,02,2,31,019,10,1,090,02,2,2,8,24,18
 5,2010,02,2,31,020,02,1,092,01, , , ,40,40
 5,2010,02,2,31,020,02,1,092,02, , , ,30,30
 5,2010,02,2,31,020,03,1,093,03,2,2,8,42,36
 5,2010,02,2,31,020,04,1,094,01,2,2,8,36,00
 5,2010,02,2,31,020,05,1,095,01,1,1,5,42,42
 5,2010,02,2,31,020,05,1,095,02,1,1,5,42,42
 5,2010,02,2,31,020,08,1,098,03,2,2,8,42,42
 5,2010,02,2,31,020,09,1,099,02,2,2,8,42,42
 5,2010,02,2,31,020,10,1,100,02,1,1,2,36,36
 5,2010,03,2,31,022,03,1,003,02, , , ,35,35
 5,2010,03,2,31,022,05,1,005,01,2,2,8,40,40
 5,2010,03,2,31,022,06,1,006,01, , , ,40,40
 5,2010,03,2,31,022,07,1,007,01, , , ,40,40
 5,2010,03,2,31,022,08,1,008,01, , , ,32,32
 5,2010,03,2,31,022,09,1,009,01, , , ,40,40
 5,2010,03,2,31,022,09,1,009,03, , , ,40,40
 5,2010,03,2,31,022,10,1,010,01, , , ,40,40
 5,2010,03,2,31,022,10,1,010,02, , , ,32,32
 5,2010,03,2,31,022,10,1,010,03, , , ,40,40
 5,2010,03,2,31,023,01,1,011,01,2,2,8,56,56
 5,2010,03,2,31,023,01,1,011,03,2,2,8,56,56
 5,2010,03,2,31,023,01,1,011,05,1,1,6,56,56
 5,2010,03,2,31,023,02,1,012,03, , , ,42,42
 5,2010,03,2,31,023,02,1,012,04,2,2,2,56,56
 5,2010,03,2,31,023,02,1,012,05, , , ,70,70
 5,2010,03,2,31,023,03,1,013,01,2,2,8,48,48
 5,2010,03,2,31,023,04,1,014,01,2,2,8,56,56
 5,2010,03,2,31,023,05,1,015,01,2,2,8,48,48
 5,2010,03,2,31,023,06,1,016,01,2,2,8,70,56
 5,2010,03,2,31,023,06,1,016,02, , , ,40,40
 5,2010,03,2,31,023,07,1,017,01,2,2,8,35,35
 5,2010,03,2,31,023,07,1,017,04,1,1,3,56,56
 5,2010,03,2,31,023,08,1,018,01,2,2,8,28,28
 5,2010,03,2,31,023,08,1,018,02,1,1,2,70,70
 5,2010,03,2,31,023,08,1,018,03,1,1,6,56,56
 5,2010,03,2,31,023,08,1,018,04,1,1,4,56,56
 5,2010,03,2,31,023,09,1,019,01,2,2,8,35,35
 5,2010,03,2,31,023,09,1,019,03,2,2,8,84,84
 5,2010,03,2,31,023,10,1,020,01,2,2,1,64,64
 5,2010,03,2,31,024,01,1,021,01,2,2,8,48,48
 5,2010,03,2,31,024,01,1,021,02,2,2,1,42,42
 5,2010,03,2,31,024,01,1,021,03,2,2,1,56,56
 5,2010,03,2,31,024,02,1,022,01,2,2,8,63,63
 5,2010,03,2,31,024,02,1,022,02,2,2,8,42,42
 5,2010,03,2,31,024,02,1,022,03,2,2,8,42,42
 5,2010,03,2,31,024,03,1,023,01,2,2,8,63,63
 5,2010,03,2,31,024,03,1,023,02,2,2,8,49,49
 5,2010,03,2,31,024,04,1,024,01,1,2,8,56,56
 5,2010,03,2,31,024,06,1,026,01, , , ,56,56
 5,2010,03,2,31,024,07,1,027,01,2,2,1,54,54
 5,2010,03,2,31,024,09,1,029,01,2,2,8,54,54
 5,2010,03,2,31,024,09,1,029,02,2,2,8,42,42
 5,2010,03,2,31,024,10,1,030,01,2,2,2,42,42
 5,2010,03,2,31,024,10,1,030,02,2,2,2,42,42
 5,2010,03,2,31,024,10,1,030,03,2,2,2,48,48
 5,2010,03,2,31,025,02,1,032,02, , , ,70,70
 5,2010,03,2,31,025,03,1,033,02,2,2,8,45,45
 5,2010,03,2,31,025,03,1,033,03,2,2,8,45,45
 5,2010,03,2,31,025,04,1,034,01,1,1,5,45,45
 5,2010,03,2,31,025,05,1,035,02,1,1,5,45,45
 5,2010,03,2,31,025,06,1,036,01,1,1,5,45,45
 5,2010,03,2,31,025,06,1,036,02,1,1,5,45,45
 5,2010,03,2,31,025,07,1,037,01,1,2,5,70,70
 5,2010,03,2,31,025,07,1,037,02,2,2,8,45,45
 5,2010,03,2,31,025,08,1,038,01,1,2,8,45,45
 5,2010,03,2,31,025,10,1,040,01,1,1,5,45,45
 5,2010,03,2,31,026,01,1,041,03,3,1,1,40,40
 5,2010,03,2,31,026,02,1,042,01,2,2,8,60,60
 5,2010,03,2,31,026,03,1,043,01,1,2,8,48,48
 5,2010,03,2,31,026,03,1,043,02,1,2,1,40,40
 5,2010,03,2,31,026,05,1,045,01,1,1,3,56,56
 5,2010,03,2,31,026,05,1,045,02, , , ,40,40
 5,2010,03,2,31,026,06,1,046,01,2,2,8,15,15
 5,2010,03,2,31,026,07,1,047,02, , , ,40,00
 5,2010,03,2,31,026,07,1,047,03, , , ,40,40
 5,2010,03,2,31,026,08,1,048,01,2,2,8,15,10
 5,2010,03,2,31,026,09,1,049,01,2,2,7,20,20
 5,2010,03,2,31,026,09,1,049,03, , , ,30,30
 5,2010,03,2,31,026,09,1,049,04, , , ,40,40
 5,2010,03,2,31,026,10,1,050,01,1,1,3,35,35
 5,2010,03,2,31,026,10,1,050,02,1,2,8,80,80
 5,2010,03,2,31,026,10,1,050,03,1,1,6,48,48
 5,2010,03,2,31,027,03,1,053,02,2,2,7,56,56
 5,2010,03,2,31,027,03,1,053,03,1,1,5,56,56
 5,2010,03,2,31,027,03,1,053,06,2,2,7,48,48
 5,2010,03,2,31,027,04,1,054,01,2,2,8,56,56
 5,2010,03,2,31,027,04,1,054,02,2,2,8,35,35
 5,2010,03,2,31,027,05,1,055,01,2,2,8,48,48
 5,2010,03,2,31,027,07,1,057,02,2,2,8,56,40
 5,2010,03,2,31,027,08,1,058,01, , , ,48,48
 5,2010,03,2,31,027,09,1,059,03,2,2,7,48,42
 5,2010,03,2,31,027,09,1,059,04, , , ,48,48
 5,2010,03,2,31,027,10,1,060,01,2,2,7,48,00
 5,2010,03,2,31,027,10,1,060,02,2,2,8,48,48
 5,2010,03,1,31,028,02,1,062,01,2,2,2,60,60
 5,2010,03,1,31,028,04,1,064,01, , , ,40,40
 5,2010,03,1,31,028,05,1,065,04, , , ,40,40
 5,2010,03,1,31,028,05,1,065,05,1,1,6,70,70
 5,2010,03,1,31,028,06,1,066,01, , , ,48,60
 5,2010,03,1,31,028,07,1,067,01,2,2,1,35,40
 5,2010,03,1,31,028,07,1,067,02, , , ,45,45
 5,2010,03,1,31,028,08,1,068,01,2,2,8,84,84
 5,2010,03,1,31,028,08,1,068,02,2,2,8,40,40
 5,2010,03,1,31,028,09,1,069,01,2,2,7,50,40
 5,2010,03,1,31,028,10,1,070,01,1,1,5,49,49
 5,2010,03,2,31,029,01,1,071,01,1,1,6,40,48
 5,2010,03,2,31,029,02,1,072,04,1,1,8,35,35
 5,2010,03,2,31,029,03,1,073,01, , , ,70,20
 5,2010,03,2,31,029,04,1,074,02,3,3,3,48,48
 5,2010,03,2,31,029,04,1,074,04,1,1,6,54,54
 5,2010,03,2,31,029,05,1,075,01, , , ,63,45
 5,2010,03,2,31,029,05,1,075,02, , , ,63,45
 5,2010,03,2,31,029,06,1,076,01,2,1,3,63,63
 5,2010,03,2,31,029,06,1,076,05, , , ,54,36
 5,2010,03,2,31,029,07,1,077,01, , , ,40,40
 5,2010,03,2,31,029,08,1,078,03, , , ,54,54
 5,2010,03,2,31,029,08,1,078,05, , , ,63,63
 5,2010,03,2,31,029,09,1,079,01,1,1,6,60,60
 5,2010,03,2,31,030,01,1,081,01,2,2,8,20,20
 5,2010,03,2,31,030,01,1,081,02,2,2,8,20,20
 5,2010,03,2,31,030,02,1,082,01, , , ,40,40
 5,2010,03,2,31,030,02,1,082,02, , , ,16,16
 5,2010,03,2,31,030,03,1,083,01,2,2,8,16,16
 5,2010,03,2,31,030,04,1,084,01, , , ,48,48
 5,2010,03,2,31,030,05,1,085,01, , , ,48,48
 5,2010,03,2,31,030,06,1,086,02,2,2,8,33,33
 5,2010,03,2,31,030,06,1,086,03,1,2,1,48,48
 5,2010,03,2,31,030,06,1,086,04,2,2,8,33,33
 5,2010,03,2,31,030,08,1,088,04,1,1,6,48,48
 5,2010,03,2,31,030,08,1,088,05,1,1,3,70,60
 5,2010,03,2,31,030,08,1,088,06,1,1,6,48,48
 5,2010,03,2,31,030,09,1,089,01, , , ,99,99
 5,2010,03,2,31,030,09,1,089,02,2,2,8,30,30
 5,2010,03,2,31,030,10,1,090,01,2,2,8,30,30
 5,2010,03,2,31,030,10,1,090,03,2,2,8,50,00
 5,2010,04,2,31,031,01,1,001,01,2,2,7,35,28
 5,2010,04,2,31,031,01,1,001,02,2,2,7,25,20
 5,2010,04,2,31,031,03,1,003,01, , , ,60,60
 5,2010,04,2,31,031,04,1,004,01,2,2,1,20,20
 5,2010,04,2,31,031,04,1,004,03,1,1,4,48,48
 5,2010,04,2,31,031,04,1,004,05, , , ,60,60
 5,2010,04,2,31,031,05,1,005,03,1,1,6,45,45
 5,2010,04,2,31,031,05,1,005,07,2,2,7,75,75
 5,2010,04,2,31,031,07,1,007,01, , , ,40,40
 5,2010,04,2,31,031,08,1,008,02, , , ,42,24
 5,2010,04,2,31,031,09,1,009,02,1,1,2,48,48
 5,2010,04,2,31,031,10,1,010,01,2,2,8,24,24
 5,2010,04,2,31,031,10,1,010,04,2,2,8,60,40
 5,2010,04,2,31,031,10,1,010,05,2,2,7,60,60
 5,2010,04,2,31,031,10,1,010,06,2,2,8,60,40
 5,2010,04,2,31,032,03,1,013,01, , , ,40,08
 5,2010,04,2,31,032,04,1,014,01,2,2,8,35,08
 5,2010,04,2,31,032,04,1,014,04, , , ,40,32
 5,2010,04,2,31,032,05,1,015,01,2,2,8,40,10
 5,2010,04,2,31,032,05,1,015,05, , , ,40,08
 5,2010,04,2,31,032,06,1,016,02, , , ,40,08
 5,2010,04,2,31,032,07,1,017,01,2,2,8,30,10
 5,2010,04,2,31,032,08,1,018,01, , , ,40,40
 5,2010,04,2,31,032,08,1,018,02, , , ,40,40
 5,2010,04,2,31,032,09,1,019,02,2,2,8,32,16
 5,2010,04,2,31,033,01,1,021,01,2,2,1,84,84
 5,2010,04,2,31,033,03,1,023,02,2,2,8,28,28
 5,2010,04,2,31,033,03,1,023,03,2,2,8,56,56
 5,2010,04,2,31,033,04,1,024,01,2,2,8,56,56
 5,2010,04,2,31,033,05,1,025,01,2,2,8,70,70
 5,2010,04,2,31,033,05,1,025,03,3,3,3,48,48
 5,2010,04,2,31,033,06,1,026,01,3,3,8,24,36
 5,2010,04,2,31,033,07,1,027,01,2,2,8,30,30
 5,2010,04,2,31,033,07,1,027,03,1,1,6,58,58
 5,2010,04,2,31,033,08,1,028,02,2,2,8,58,56
 5,2010,04,2,31,033,09,1,029,01,2,2,8,56,30
 5,2010,04,2,31,033,10,1,030,01,2,2,1,63,56
 5,2010,04,2,31,034,01,1,031,01,2,2,8,63,17
 5,2010,04,2,31,034,01,1,031,02,2,2,8,42,12
 5,2010,04,2,31,034,01,1,031,03,2,2,8,36,10
 5,2010,04,2,31,034,02,1,032,01,2,2,8,63,18
 5,2010,04,2,31,034,02,1,032,02,2,2,8,36,15
 5,2010,04,2,31,034,02,1,032,03,2,2,8,42,10
 5,2010,04,2,31,034,03,1,033,01,2,1,1,56,10
 5,2010,04,2,31,034,04,1,034,01,2,2,2,35,05
 5,2010,04,2,31,034,05,1,035,01,2,2,8,42,10
 5,2010,04,2,31,034,05,1,035,02,2,2,8,42,10
 5,2010,04,2,31,034,06,1,036,01,2,1,1,49,14
 5,2010,04,2,31,034,08,1,038,01,2,2,8,70,15
 5,2010,04,2,31,034,10,1,040,01,2,2,8,49,10
 5,2010,04,2,31,034,10,1,040,02,2,2,8,49,10
 5,2010,04,2,31,034,10,1,040,03,2,2,8,35,10
 5,2010,04,2,31,035,01,1,041,01,2,2,8,45,45
 5,2010,04,2,31,035,02,1,042,01, , , ,35,35
 5,2010,04,2,31,035,02,1,042,02, , , ,35,35
 5,2010,04,2,31,035,02,1,042,03, , , ,45,45
 5,2010,04,2,31,035,02,1,042,04, , , ,70,70
 5,2010,04,2,31,035,03,1,043,01, , , ,70,70
 5,2010,04,2,31,035,05,1,045,01, , , ,70,70
 5,2010,04,2,31,035,06,1,046,01,1,1,6,45,45
 5,2010,04,2,31,035,07,1,047,01, , , ,45,45
 5,2010,04,2,31,035,07,1,047,02, , , ,45,45
 5,2010,04,2,31,035,08,1,048,01, , , ,70,70
 5,2010,04,2,31,035,09,1,049,01, , , ,45,45
 5,2010,04,2,31,035,10,1,050,01, , , ,70,70
 5,2010,04,1,31,036,02,1,052,01, , , ,30,12
 5,2010,04,1,31,036,04,1,054,01,2,2,8,48,40
 5,2010,04,1,31,036,04,1,054,03,2,2,7,50,55
 5,2010,04,1,31,036,04,1,054,04,2,2,1,20,20
 5,2010,04,1,31,036,05,1,055,02, , , ,40,40
 5,2010,04,1,31,036,05,1,055,03,1,2,1,40,70
 5,2010,04,1,31,036,06,1,056,01, , , ,40,40
 5,2010,04,1,31,036,06,1,056,02, , , ,30,12
 5,2010,04,1,31,036,07,1,057,01,2,2,8,30,30
