REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q47_PERSON_SERIAL_NO,Q47_WHY_NOT_FORMAL_TRAINING,Q48_ENGEGED_WORK,Q49_MAIN_ACTIVITY_PERFORMED,Q50_PREVIOUS_EMPLOYMENT
12,2010,08,2,23,036,02,1,002,03,6,2,    , 
12,2010,08,3,23,037,08,1,018,04, ,2,    , 
12,2010,08,2,23,038,04,1,025,02,4,2,    , 
12,2010,08,2,23,038,04,1,025,03, ,2,    , 
12,2010,08,3,23,039,06,1,038,03,3,1,5220,1
12,2010,08,3,23,039,07,1,039,03,9,1,9131,1
12,2010,09,3,23,045,03,1,044,03,1,2,    , 
12,2010,09,3,23,045,03,1,044,04,1,2,    , 
12,2010,10,3,23,051,01,1,051,04,9,2,    , 
12,2010,11,2,23,052,06,1,006,03, ,2,    , 
12,2010,12,2,23,057,03,1,003,03,6,2,    , 
12,2010,12,3,23,058,09,1,019,02,3,2,    , 
12,2010,12,3,23,058,09,1,019,03,3,2,    , 
12,2010,01,2,31,003,02,1,022,03, ,2,    , 
12,2010,01,2,31,003,06,1,026,03, ,2,    , 
12,2010,01,2,31,003,09,1,029,03,9,2,    , 
12,2010,01,2,31,005,01,1,041,03,2,2,    , 
12,2010,01,2,31,005,02,1,042,03,2,2,    , 
12,2010,01,2,31,005,05,1,045,04,2,2,    , 
12,2010,01,2,31,008,08,1,078,03, ,1,4121,1
12,2010,01,2,31,009,06,1,086,02,9,1,9211,1
12,2010,02,2,31,011,07,1,007,03, ,2,    , 
12,2010,02,2,31,011,10,1,010,01,2,2,    , 
12,2010,02,2,31,012,08,1,018,05,3,2,    , 
12,2010,02,2,31,012,10,1,020,02,3,1,5220,4
12,2010,02,2,31,013,01,1,021,05, ,2,    , 
12,2010,02,2,31,020,06,1,096,01, ,1,7433,1
12,2010,02,2,31,020,07,1,097,02,2,1,5220,1
12,2010,02,2,31,020,08,1,098,01,3,1,4211,1
12,2010,02,2,31,020,09,1,099,03,3,2,    , 
12,2010,03,2,31,022,02,1,002,03,2,2,    , 
12,2010,03,2,31,023,01,1,011,04, ,2,    , 
12,2010,03,2,31,023,06,1,016,03, ,2,    , 
12,2010,03,2,31,026,06,1,046,02, ,2,    , 
12,2010,03,2,31,026,07,1,047,04,1,2,    , 
12,2010,03,2,31,027,01,1,051,02,1,2,    , 
12,2010,03,2,31,027,01,1,051,03,2,2,    , 
12,2010,03,1,31,028,03,1,063,05, ,2,    , 
12,2010,03,1,31,028,09,1,069,03,3,2,    , 
12,2010,03,1,31,028,10,1,070,02,1,2,    , 
12,2010,03,2,31,030,05,1,085,03, ,2,    , 
12,2010,03,2,31,030,05,1,085,04, ,2,    , 
12,2010,03,2,31,030,05,1,085,05, ,2,    , 
12,2010,03,2,31,030,05,1,085,06, ,2,    , 
12,2010,03,2,31,030,08,1,088,03,1,1,7433,1
12,2010,04,2,31,031,04,1,004,04, ,2,    , 
12,2010,04,2,31,031,08,1,008,01,2,1,7411,2
12,2010,04,2,31,031,10,1,010,03, ,2,    , 
12,2010,04,2,31,033,02,1,022,03, ,2,    , 
12,2010,04,2,31,033,03,1,023,04, ,2,    , 
12,2010,04,2,31,033,03,1,023,05,9,2,    , 
12,2010,04,2,31,033,04,1,024,02,1,2,    , 
12,2010,04,2,31,035,07,1,047,03,1,2,    , 
12,2010,04,2,31,035,07,1,047,04,1,2,    , 
12,2010,04,2,31,035,10,1,050,03,1,2,    , 
12,2010,04,2,31,035,10,1,050,04,1,2,    , 
12,2010,04,1,31,036,01,1,051,03, ,2,    , 
12,2010,04,2,31,040,02,1,092,04, ,2,    , 
12,2010,05,2,31,047,02,1,062,04,9,2,    , 
12,2010,05,2,31,048,07,1,077,01, ,1,8324,1
12,2010,05,2,31,048,08,1,078,02, ,2,    , 
12,2010,05,2,31,049,01,1,081,03, ,2,    , 
12,2010,05,2,31,049,02,1,082,03, ,1,4113,1
12,2010,05,2,31,050,01,1,091,03, ,2,    , 
12,2010,05,2,31,050,03,1,093,02, ,2,    , 
12,2010,05,2,31,050,07,1,097,03, ,2,    , 
12,2010,05,2,31,050,09,1,099,04, ,2,    , 
12,2010,06,2,31,052,05,1,015,01,2,1,9341,1
12,2010,06,2,31,052,05,1,015,03,1,2,    , 
12,2010,06,2,31,053,09,1,029,03, ,2,    , 
12,2010,06,2,31,053,10,1,030,03, ,2,    , 
12,2010,06,2,31,055,02,1,042,03, ,2,    , 
12,2010,06,2,31,055,04,1,044,03, ,2,    , 
12,2010,06,2,31,056,10,1,060,02,5,1,7433,3
12,2010,06,2,31,059,02,1,082,03,9,2,    , 
12,2010,06,2,31,059,10,1,090,02,9,2,    , 
12,2010,06,2,31,060,02,1,092,04, ,2,    , 
12,2010,06,2,31,060,06,1,096,04, ,2,    , 
12,2010,06,2,31,060,08,1,098,03, ,1,7433,1
12,2010,07,2,31,063,07,1,028,04,2,2,    , 
12,2010,07,2,31,069,02,1,083,03,6,2,    , 
12,2010,08,2,31,071,04,1,004,03,2,1,7141,1
12,2010,08,2,31,071,08,1,008,03,1,2,    , 
12,2010,08,2,31,071,08,1,008,04, ,2,    , 
12,2010,08,2,31,073,03,1,023,03,6,2,    , 
12,2010,08,2,31,075,05,1,042,04,1,2,    , 
12,2010,09,2,31,081,07,1,007,02,2,1,9113,3
12,2010,09,2,31,083,02,1,022,03, ,2,    , 
12,2010,09,2,31,084,03,1,033,03,2,2,    , 
12,2010,09,2,31,085,07,1,047,04, ,1,4113,1
12,2010,09,1,31,086,02,1,052,03,6,2,    , 
12,2010,09,1,31,086,08,1,058,02,1,2,    , 
12,2010,09,2,31,088,09,1,079,03,1,2,    , 
12,2010,10,2,31,093,04,1,024,03,2,2,    , 
12,2010,10,2,31,093,04,1,024,04,2,2,    , 
12,2010,10,2,31,093,04,1,024,06,2,2,    , 
12,2010,10,2,31,093,04,1,024,07,2,2,    , 
12,2010,10,2,31,093,10,1,030,03, ,2,    , 
12,2010,10,2,31,094,04,1,034,03,1,2,    , 
12,2010,10,2,31,099,08,1,078,03,6,2,    , 
12,2010,10,2,31,100,07,1,087,03, ,2,    , 
12,2010,11,2,31,102,08,1,018,04, ,2,    , 
12,2010,11,2,31,104,09,1,039,04,3,2,    , 
12,2010,11,2,31,105,02,1,042,02, ,2,    , 
12,2010,12,2,31,112,01,1,011,04,1,2,    , 
12,2010,12,2,31,114,02,1,032,03, ,2,    , 
12,2010,12,2,31,114,02,1,032,04,9,2,    , 
12,2010,12,2,31,114,10,1,040,04,1,2,    , 
12,2010,12,2,31,114,10,1,040,05,1,2,    , 
12,2010,12,2,31,115,07,1,047,03,1,2,    , 
12,2010,12,2,31,118,07,1,077,03, ,2,    , 
12,2010,12,2,31,118,08,1,078,04,2,2,    , 
12,2010,12,2,31,118,08,1,078,06,2,2,    , 
12,2010,12,2,31,120,03,1,093,02,6,1,7433,1
12,2010,01,2,32,001,03,1,003,04,3,2,    , 
12,2010,01,2,32,001,06,1,006,02, ,1,3439,1
12,2010,01,2,32,002,10,1,020,03,2,2,    , 
12,2010,01,2,32,003,09,1,029,01,4,1,9211,1
12,2010,01,2,32,004,05,1,035,02,2,2,    , 
12,2010,01,2,32,004,07,1,037,04,6,2,    , 
12,2010,01,2,32,006,02,1,052,02,1,2,    , 
12,2010,01,2,32,006,07,1,057,05,1,2,    , 
12,2010,01,2,32,007,01,1,061,03, ,2,    , 
12,2010,02,2,32,009,01,1,001,06,9,2,    , 
12,2010,02,2,32,009,03,1,003,03,3,1,8324,1
12,2010,02,2,32,009,09,1,010,06,3,2,    , 
12,2010,02,2,32,010,05,1,016,03,2,2,    , 
12,2010,02,2,32,012,08,1,039,03,6,2,    , 
12,2010,02,2,32,012,10,1,041,03,1,2,    , 
12,2010,02,2,32,013,10,1,051,02,1,2,    , 
12,2010,02,2,32,013,10,1,051,04,1,2,    , 
12,2010,02,1,32,014,05,1,056,04,1,2,    , 
12,2010,02,2,32,015,01,1,062,03,3,2,    , 
12,2010,02,2,32,015,06,1,067,03, ,2,    , 
12,2010,03,3,32,018,01,1,011,04,2,1,7433,1
12,2010,03,3,32,018,04,1,014,04, ,2,    , 
12,2010,03,2,32,019,07,1,027,04,2,1,9341,1
12,2010,03,2,32,020,06,1,036,05,2,2,    , 
12,2010,03,2,32,021,08,1,048,03,2,2,    , 
12,2010,03,2,32,021,09,1,049,03,6,2,    , 
12,2010,03,2,32,023,06,1,056,01,2,1,9341,1
12,2010,04,2,32,025,04,1,004,04,1,2,    , 
12,2010,04,2,32,025,06,1,006,03,1,2,    , 
12,2010,04,2,32,025,09,1,009,03,1,2,    , 
12,2010,04,2,32,026,01,1,011,01,9,2,    , 
12,2010,04,2,32,026,01,1,011,03,1,2,    , 
12,2010,04,2,32,026,05,1,015,05,1,2,    , 
12,2010,04,2,32,026,09,1,019,03,1,2,    , 
12,2010,04,2,32,026,09,1,019,04,2,2,    , 
12,2010,04,2,32,028,04,1,034,03,2,1,0110,1
12,2010,04,2,32,029,02,1,042,03, ,2,    , 
12,2010,04,2,32,029,04,1,044,02,1,2,    , 
12,2010,04,2,32,030,04,1,054,01,2,1,9341,1
12,2010,04,1,32,031,05,1,065,03,1,2,    , 
12,2010,04,2,32,032,02,1,072,03,1,2,    , 
12,2010,04,2,32,032,02,1,072,04,1,2,    , 
12,2010,04,2,32,032,03,1,073,01,3,1,9313,1
12,2010,04,2,32,032,06,1,076,01,3,1,9313,1
12,2010,04,2,32,032,06,1,076,03,3,1,9313,1
12,2010,04,2,32,032,07,1,077,04,4,1,7122,1
12,2010,04,2,32,032,10,1,080,03, ,2,    , 
12,2010,05,2,32,033,06,1,006,03, ,2,    , 
12,2010,05,2,32,037,07,1,047,03,1,2,    , 
12,2010,05,2,32,038,04,1,054,03, ,1,2359,3
12,2010,05,2,32,038,05,1,055,03, ,2,    , 
12,2010,05,2,32,038,07,1,057,02, ,2,    , 
12,2010,05,1,32,039,01,1,061,03,3,1,9132,1
12,2010,05,1,32,039,03,1,063,04,6,2,    , 
12,2010,05,2,32,040,10,1,080,03, ,2,    , 
12,2010,05,2,32,040,10,1,080,04, ,2,    , 
12,2010,05,2,32,041,05,1,085,03,2,2,    , 
12,2010,05,2,32,041,08,1,088,03,2,1,9313,1
12,2010,06,2,32,042,02,1,002,03,4,2,    , 
12,2010,06,2,32,045,01,1,031,04,4,1,4142,1
12,2010,06,2,32,045,04,1,034,04,2,2,    , 
12,2010,06,2,32,047,08,1,058,04,1,2,    , 
12,2010,06,2,32,047,09,1,059,03,1,2,    , 
12,2010,06,1,32,048,09,1,069,05,6,2,    , 
12,2010,07,2,32,051,06,1,016,04,1,2,    , 
12,2010,07,2,32,051,08,1,018,03,1,2,    , 
12,2010,07,2,32,052,05,1,025,01,2,1,5131,1
12,2010,07,2,32,052,05,1,025,02,2,1,0110,1
12,2010,07,2,32,053,03,1,033,03,4,2,    , 
12,2010,07,2,32,053,03,1,033,04,4,1,0110,1
12,2010,07,2,32,055,01,1,051,02,1,2,    , 
12,2010,07,2,32,055,03,1,053,03, ,1,7231,1
12,2010,07,2,32,055,09,1,059,02,1,2,    , 
12,2010,07,1,32,056,06,1,066,03,1,2,    , 
12,2010,07,1,32,056,08,1,068,04, ,2,    , 
12,2010,07,1,32,056,10,1,070,04, ,2,    , 
12,2010,08,2,32,061,04,1,034,03,1,2,    , 
12,2010,08,2,32,061,04,1,034,05, ,2,    , 
12,2010,08,2,32,062,01,1,041,02,9,1,5133,1
12,2010,08,2,32,063,03,1,053,02,1,2,    , 
12,2010,08,2,32,063,03,1,053,04,1,1,7433,1
12,2010,08,2,32,063,03,1,053,07,1,1,7433,1
12,2010,08,2,32,064,02,1,062,03, ,1,2331,1
12,2010,08,2,32,065,03,1,074,03,2,2,    , 
12,2010,08,2,32,065,04,1,075,03, ,1,2231,1
12,2010,08,2,32,065,04,1,075,05, ,2,    , 
12,2010,08,2,32,065,06,1,077,01,9,1,7241,1
12,2010,09,2,32,066,01,1,001,01,2,1,9211,1
12,2010,09,2,32,066,09,1,009,03,4,2,    , 
12,2010,09,3,32,068,01,1,031,03,3,2,    , 
12,2010,09,3,32,068,01,1,031,04,2,2,    , 
12,2010,09,2,32,071,06,1,056,01,2,1,9312,1
12,2010,09,2,32,071,06,1,056,04,3,1,2224,1
12,2010,09,2,32,073,04,1,074,03,4,2,    , 
12,2010,10,2,32,075,06,1,016,03,2,2,    , 
12,2010,10,2,32,077,06,1,036,01,2,1,7124,1
12,2010,10,2,32,077,06,1,036,03,3,2,    , 
12,2010,10,2,32,078,03,1,043,03,2,1,7424,1
12,2010,10,2,32,080,07,1,067,02,1,1,9131,1
12,2010,11,2,32,088,01,1,061,04,3,2,    , 
12,2010,11,2,32,089,03,1,073,02,9,1,3231,1
12,2010,12,2,32,090,01,1,001,03,5,2,    , 
12,2010,12,2,32,090,01,1,001,04,1,2,    , 
12,2010,12,2,32,090,02,1,002,04, ,1,2332,1
12,2010,12,2,32,090,02,1,002,06,1,2,    , 
12,2010,12,2,32,091,01,1,011,05, ,2,    , 
12,2010,12,2,32,091,01,1,011,06, ,2,    , 
12,2010,12,2,32,094,06,1,046,03,2,1,9211,1
12,2010,12,2,32,094,09,1,049,05, ,2,    , 
12,2010,12,1,32,096,05,1,065,03,6,2,    , 
12,2010,12,1,32,096,09,1,069,04,3,2,    , 
12,2010,12,2,32,097,01,1,071,01,3,1,9313,1
12,2010,12,2,32,097,04,1,075,05,3,2,    , 
12,2010,12,2,32,097,05,1,076,03,3,2,    , 
12,2010,12,2,32,097,06,1,077,03,3,2,    , 
12,2010,12,2,32,097,09,1,080,03,4,1,9313,1
12,2010,12,2,32,097,09,1,080,04,1,2,    , 
12,2010,12,2,32,097,10,1,081,03,3,2,    , 
12,2010,01,2,33,001,05,1,005,03, ,1,0009,1
12,2010,01,2,33,001,06,1,006,02,1,2,    , 
12,2010,01,2,33,002,02,1,012,02, ,1,7433,1
12,2010,01,2,33,002,08,1,018,03, ,1,3450,1
12,2010,01,2,33,002,09,1,019,03, ,2,    , 
12,2010,01,2,33,002,09,1,019,04, ,1,2332,1
12,2010,04,2,33,003,10,1,070,02,1,1,7433,1
12,2010,01,2,33,004,08,1,028,02, ,2,    , 
12,2010,01,2,33,005,10,1,040,03, ,2,    , 
12,2010,01,2,33,006,06,1,046,03, ,2,    , 
12,2010,01,2,33,007,08,1,058,03, ,2,    , 
12,2010,01,2,33,007,10,1,060,02,2,1,4115,1
12,2010,02,2,33,008,01,1,001,01,9,1,1314,3
12,2010,02,2,33,008,04,1,004,01,9,1,7122,1
12,2010,02,2,33,008,09,1,009,05, ,1,7332,1
12,2010,02,2,33,009,01,1,011,03, ,1,3152,1
12,2010,02,2,33,009,01,1,011,04, ,1,3450,1
12,2010,02,2,33,009,01,1,011,05, ,2,    , 
12,2010,02,2,33,009,05,1,015,03, ,2,    , 
12,2010,02,2,33,010,04,1,065,03,9,2,    , 
12,2010,02,2,33,013,10,1,051,02,2,1,9131,1
12,2010,02,2,33,014,04,1,055,02,9,1,4115,1
12,2010,03,2,33,016,07,1,017,03,5,1,0110,1
12,2010,03,2,33,017,05,1,025,03, ,2,    , 
12,2010,03,2,33,018,07,1,037,03,9,1,9211,4
12,2010,03,2,33,018,08,1,038,03,9,2,    , 
12,2010,03,2,33,020,04,1,054,03,6,2,    , 
12,2010,03,2,33,020,04,1,054,04,9,2,    , 
12,2010,03,2,33,021,02,1,062,02,9,1,7433,1
12,2010,03,2,33,021,04,1,064,02, ,2,    , 
12,2010,03,2,33,021,06,1,066,04,9,1,7124,1
12,2010,04,2,33,022,07,1,007,04,9,2,    , 
12,2010,04,2,33,023,01,1,011,01,9,1,7213,1
12,2010,04,2,33,025,01,1,021,03, ,2,    , 
12,2010,04,2,33,025,04,1,024,03, ,2,    , 
12,2010,04,2,33,025,04,1,024,04,1,2,    , 
12,2010,04,2,33,025,04,1,024,05,2,2,    , 
12,2010,04,2,33,026,07,1,037,05, ,2,    , 
12,2010,04,2,33,026,07,1,037,06,1,2,    , 
12,2010,04,2,33,027,04,1,044,02,9,1,7122,1
12,2010,04,2,33,027,08,1,048,03,9,1,7122,1
12,2010,04,2,33,027,09,1,049,01,9,1,7122,1
12,2010,05,2,33,030,02,1,012,01,2,2,    , 
12,2010,05,2,33,030,02,1,012,03,9,1,0110,1
12,2010,05,2,33,030,02,1,012,04,9,2,    , 
12,2010,05,2,33,030,04,1,014,03, ,2,    , 
12,2010,05,2,33,030,09,1,019,04,9,2,    , 
12,2010,05,2,33,031,04,1,024,02,2,1,1314,3
12,2010,05,2,33,034,04,1,054,01,9,1,9211,1
12,2010,05,2,33,034,04,1,054,03,9,1,9313,1
12,2010,05,2,33,035,01,1,061,02,1,2,    , 
12,2010,06,2,33,036,08,1,008,02,9,1,9312,1
12,2010,06,2,33,036,10,1,010,04, ,2,    , 
12,2010,06,2,33,037,01,1,011,03, ,2,    , 
12,2010,06,2,33,038,03,1,023,01,9,1,9211,1
12,2010,06,2,33,039,07,1,037,02,1,2,    , 
12,2010,06,2,33,039,10,1,040,03,9,1,9312,1
12,2010,06,2,33,041,07,1,057,04,1,2,    , 
12,2010,06,2,33,041,07,1,057,05, ,1,4121,1
12,2010,06,2,33,041,08,1,058,03,3,2,    , 
12,2010,07,2,33,042,01,1,001,03, ,1,7433,1
12,2010,07,2,33,042,01,1,001,04, ,2,    , 
12,2010,07,2,33,042,03,1,003,02, ,1,7433,1
12,2010,07,2,33,042,07,1,007,04,3,2,    , 
12,2010,07,2,33,043,07,1,017,03, ,1,4115,1
12,2010,07,2,33,046,06,1,046,03,3,2,    , 
12,2010,07,2,33,046,06,1,046,04,3,2,    , 
12,2010,08,2,33,049,07,1,007,03, ,1,4121,1
12,2010,08,2,33,050,03,1,013,03,9,1,9211,1
12,2010,08,2,33,050,04,1,014,01, ,1,0110,1
12,2010,08,2,33,050,05,1,015,03, ,1,7436,1
12,2010,08,2,33,050,07,1,017,02,9,1,7122,1
12,2010,08,1,33,051,02,1,022,03, ,2,    , 
12,2010,08,1,33,051,08,1,028,03,2,2,    , 
12,2010,08,2,33,052,01,1,031,04, ,2,    , 
12,2010,08,2,33,053,06,1,046,05,9,2,    , 
12,2010,08,2,33,054,08,1,058,03,4,2,    , 
12,2010,09,2,33,057,08,1,008,07, ,1,7436,1
12,2010,09,2,33,058,02,1,012,03,2,1,7433,1
12,2010,09,2,33,059,04,1,024,03, ,2,    , 
12,2010,09,2,33,060,02,1,032,03,9,1,5220,1
12,2010,09,2,33,060,08,1,038,03,6,2,    , 
12,2010,09,2,33,060,08,1,038,04,9,2,    , 
12,2010,09,2,33,061,10,1,050,03,2,2,    , 
12,2010,10,2,33,064,02,1,002,06, ,2,    , 
12,2010,10,2,33,065,04,1,014,04,3,1,0110,1
12,2010,10,2,33,065,10,1,020,03,2,2,    , 
12,2010,10,2,33,067,05,1,035,03,6,2,    , 
12,2010,10,2,33,069,08,1,058,04,3,2,    , 
12,2010,11,2,33,072,05,1,015,03,3,2,    , 
12,2010,11,2,33,072,07,1,017,02, ,2,    , 
12,2010,11,2,33,074,01,1,031,03,1,1,6111,4
12,2010,11,2,33,074,05,1,035,03,2,2,    , 
12,2010,11,2,33,075,07,1,047,03,2,1,7412,1
12,2010,11,2,33,077,01,1,061,03, ,2,    , 
12,2010,11,2,33,077,04,1,064,02,9,1,7432,1
12,2010,11,2,33,077,05,1,065,07,9,1,5210,1
12,2010,12,2,33,078,09,1,009,02, ,1,2359,1
12,2010,12,2,33,080,01,1,021,02, ,2,    , 
12,2010,12,2,33,080,05,1,025,03, ,1,4211,1
12,2010,12,2,33,080,07,1,027,01,2,1,3419,1
12,2010,12,2,33,081,04,1,034,03,9,1,6111,4
12,2010,12,2,33,081,07,1,037,03,3,1,7433,1
12,2010,12,2,33,082,02,1,042,05,5,2,    , 
12,2010,12,2,33,082,02,1,042,06, ,2,    , 
12,2010,12,2,33,083,07,1,057,02,1,2,    , 
12,2010,12,2,33,083,07,1,057,03,6,2,    , 
12,2010,12,2,33,084,01,1,061,01, ,1,7332,1
12,2010,12,2,33,084,04,1,064,02,9,1,8263,1
12,2010,12,2,33,084,07,1,067,03,9,2,    , 
12,2010,12,2,33,084,08,1,068,06, ,2,    , 
12,2010,01,1,51,003,02,1,022,03,1,2,    , 
12,2010,01,1,51,003,03,1,023,01,9,1,2321,1
12,2010,02,2,51,006,06,1,006,02,1,2,    , 
12,2010,02,1,51,008,04,1,024,01, ,1,8323,3
12,2010,02,2,51,009,10,1,040,02,4,2,    , 
12,2010,02,2,51,010,02,1,042,04,3,2,    , 
12,2010,02,2,51,010,05,1,045,03,1,2,    , 
12,2010,05,2,51,021,07,1,027,01,4,2,    , 
12,2010,05,2,51,023,01,1,041,03, ,2,    , 
12,2010,05,2,51,023,01,1,041,04,6,2,    , 
12,2010,05,2,51,023,05,1,045,05,6,2,    , 
12,2010,06,1,51,026,02,1,022,05,1,2,    , 
12,2010,06,1,51,026,06,1,026,03,3,2,    , 
12,2010,06,1,51,026,06,1,026,04,9,2,    , 
12,2010,06,1,51,026,09,1,029,02,3,2,    , 
12,2010,06,1,51,026,10,1,030,04,1,2,    , 
12,2010,07,1,51,030,01,1,011,03, ,2,    , 
12,2010,07,1,51,030,01,1,011,04,3,2,    , 
12,2010,07,1,51,030,01,1,011,05,3,2,    , 
12,2010,07,1,51,030,08,1,018,02, ,1,2451,1
12,2010,07,2,51,032,03,1,033,03,1,2,    , 
12,2010,07,2,51,032,03,1,033,04,1,2,    , 
12,2010,07,2,51,033,01,1,041,02,4,1,5123,4
12,2010,07,2,51,033,02,1,042,03,1,1,6111,4
12,2010,07,2,51,033,02,1,042,04,4,1,6111,4
12,2010,08,1,51,036,04,1,024,03,2,2,    , 
12,2010,08,1,51,036,07,1,027,05,1,2,    , 
12,2010,09,2,51,038,02,1,002,02,4,2,    , 
12,2010,09,2,51,038,09,1,009,02,4,2,    , 
12,2010,09,1,51,041,09,1,039,03,6,2,    , 
12,2010,11,1,51,050,08,1,018,03, ,2,    , 
12,2010,11,1,51,050,09,1,019,05,9,1,3421,1
12,2010,12,2,51,052,06,1,006,02,6,2,    , 
12,2010,12,1,51,055,06,1,036,03,1,2,    , 
12,2010,12,2,51,056,06,1,046,03,4,2,    , 
12,2010,12,2,51,056,08,1,048,04,3,2,    , 
12,2010,12,2,51,056,08,1,048,03,4,2,    , 
12,2010,01,2,52,002,07,1,017,03,6,2,    , 
12,2010,01,2,52,003,03,1,023,03,1,2,    , 
12,2010,01,1,52,004,04,1,034,05,1,2,    , 
12,2010,02,2,52,014,09,1,059,03,1,2,    , 
12,2010,03,2,52,018,01,1,011,03, ,2,    , 
12,2010,03,2,52,022,01,1,051,03,4,2,    , 
12,2010,03,2,52,023,09,1,069,03,1,2,    , 
12,2010,04,1,52,028,01,1,041,02, ,2,    , 
12,2010,04,2,52,031,07,1,077,03,3,2,    , 
12,2010,05,2,52,033,01,1,011,02,4,1,6114,3
12,2010,05,2,52,033,01,1,011,03, ,2,    , 
12,2010,05,2,52,033,10,1,020,01,3,1,9322,1
12,2010,05,1,52,035,09,1,039,03,1,2,    , 
12,2010,05,2,52,036,08,1,048,03,3,2,    , 
12,2010,05,2,52,037,06,1,056,03,1,2,    , 
12,2010,06,2,52,039,04,1,004,03,2,1,9312,1
12,2010,06,2,52,039,04,1,004,05,2,2,    , 
12,2010,06,2,52,041,07,1,027,03,6,2,    , 
12,2010,06,2,52,041,07,1,027,04,1,2,    , 
12,2010,06,2,52,041,09,1,029,03,3,2,    , 
12,2010,06,2,52,041,09,1,029,04,3,2,    , 
12,2010,06,2,52,045,06,1,066,03,1,2,    , 
12,2010,07,2,52,046,07,1,007,03,2,1,7433,1
12,2010,07,1,52,050,06,1,046,03,1,2,    , 
12,2010,07,2,52,052,10,1,070,03,3,1,6111,4
12,2010,08,2,52,054,10,1,010,04, ,2,    , 
12,2010,08,2,52,056,10,1,030,07,1,2,    , 
12,2010,08,2,52,058,01,1,041,05, ,2,    , 
12,2010,08,2,52,060,01,1,061,03,3,2,    , 
12,2010,08,2,52,060,02,1,062,03,3,2,    , 
12,2010,08,2,52,060,03,1,063,02,3,2,    , 
12,2010,08,2,52,060,06,1,066,02,3,2,    , 
12,2010,09,2,52,061,05,1,005,03,1,2,    , 
12,2010,09,2,52,061,05,1,005,05,2,2,    , 
12,2010,09,1,52,063,01,1,021,01,4,1,1318,2
12,2010,09,1,52,063,02,1,022,03, ,1,3419,1
12,2010,09,1,52,063,04,1,024,04, ,2,    , 
12,2010,09,1,52,063,09,1,029,02, ,1,3419,1
12,2010,09,1,52,063,10,1,030,04, ,2,    , 
12,2010,10,2,52,069,08,1,008,03,4,2,    , 
12,2010,10,2,52,069,08,1,008,04,4,2,    , 
12,2010,10,2,52,070,03,1,013,03,4,2,    , 
12,2010,11,2,52,078,08,1,028,03,6,2,    , 
12,2010,12,2,52,084,10,1,020,02,2,2,    , 
12,2010,12,1,52,088,01,1,051,02,2,1,6114,1
12,2010,12,2,52,089,02,1,062,03,4,2,    , 
12,2010,02,2,53,006,07,1,017,04,1,2,    , 
12,2010,02,2,53,006,07,1,017,05,1,2,    , 
12,2010,02,2,53,007,01,1,021,03,9,1,7433,1
12,2010,04,2,53,011,04,1,004,02,4,2,    , 
12,2010,05,2,53,014,06,1,006,03,1,2,    , 
12,2010,05,2,53,016,03,1,023,01,4,1,7332,3
12,2010,05,2,53,016,04,1,024,02,9,2,    , 
12,2010,05,2,53,016,05,1,025,02,9,2,    , 
12,2010,06,2,53,017,02,1,002,02,4,1,5123,1
12,2010,06,2,53,019,02,1,023,01,3,2,    , 
12,2010,06,2,53,019,05,1,026,01,3,2,    , 
12,2010,06,2,53,019,10,1,031,02,3,2,    , 
12,2010,07,2,53,021,03,1,003,04,9,2,    , 
12,2010,07,2,53,023,06,1,026,03,4,1,4212,1
12,2010,07,2,53,023,07,1,027,02,3,1,9131,1
12,2010,08,2,53,024,03,1,003,03, ,1,7436,1
12,2010,08,2,53,024,03,1,003,04, ,1,4122,1
12,2010,08,1,53,025,03,1,013,03,3,2,    , 
12,2010,08,2,53,027,02,1,033,02,2,2,    , 
12,2010,08,2,53,027,06,1,037,03,9,1,8322,1
12,2010,08,2,53,027,09,1,040,02,2,2,    , 
12,2010,09,2,53,028,01,1,001,03,4,1,6111,4
12,2010,09,2,53,028,10,1,010,02,4,2,    , 
12,2010,10,2,53,031,06,1,006,04,3,1,7124,1
12,2010,10,2,53,031,06,1,006,05,3,2,    , 
12,2010,10,2,53,031,09,1,009,02,6,2,    , 
12,2010,12,2,53,037,01,1,001,03, ,2,    , 
12,2010,01,2,61,002,02,1,082,03, ,2,    , 
12,2010,01,2,61,002,07,1,087,03, ,2,    , 
12,2010,01,2,61,004,01,1,091,02,2,1,7436,3
12,2010,01,1,61,008,03,1,003,01, ,1,8322,1
12,2010,01,1,61,008,07,1,007,02,2,1,4211,1
12,2010,01,2,61,010,09,1,019,02,1,2,    , 
12,2010,01,2,61,014,08,1,128,03,6,2,    , 
12,2010,01,2,61,014,10,1,130,02,6,1,0110,1
12,2010,02,2,61,015,07,1,007,04,3,2,    , 
12,2010,02,2,61,016,02,1,082,04,2,2,    , 
12,2010,02,2,61,018,04,1,054,01,9,1,9322,1
12,2010,02,2,61,021,03,1,113,04, ,2,    , 
12,2010,02,2,61,022,05,1,135,03,2,2,    , 
12,2010,02,2,61,023,10,1,100,03, ,2,    , 
12,2010,02,2,61,025,02,1,022,02, ,2,    , 
12,2010,02,2,61,025,02,1,022,03, ,1,4211,1
12,2010,02,2,61,027,07,1,047,01, ,2,    , 
12,2010,02,2,61,028,03,1,103,05,3,2,    , 
