REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q43_PERSON_SERIAL_NO,Q43_EXPECT_MINIMUM_SALARY,Q44_HOW_LONG_LOOKING_JOB,Q45_FORMAL_TRAINING,Q46B1_TRAINING_FIELD_1ST,Q46C1_NATURE_CERTIFICATE_1ST,Q46D1_INSTITUTION_1ST,Q46E1_DURATION_1ST,Q46B2_TRAINING_FIELD_2ND,Q46C2_NATURE_CERTIFICATE_2ND,Q46D2_INSTITUTION_2ND,Q46E2_DURATION_2ND
11,2010,03,3,21,028,02,1,042,03,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,03,3,21,028,07,1,047,01,07000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,03,3,21,028,07,1,047,03,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,03,3,21,028,09,1,049,02,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,03,2,21,031,07,1,067,04,15000,1,1,719,3,01,12,   , ,  ,  
11,2010,03,1,21,034,04,1,096,03,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,04,2,21,040,01,1,011,01,16000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,04,2,21,040,03,1,013,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,04,2,21,040,04,1,014,02,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,04,2,21,040,04,1,014,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,04,2,21,040,09,1,019,02,09000,3,1,972,1,46,09,   , ,  ,  
11,2010,04,2,21,043,07,1,047,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,04,2,21,043,10,1,050,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,04,2,21,046,04,1,075,05,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,05,2,21,051,04,1,025,01,12000,3,1,845,1,02,06,   , ,  ,  
11,2010,05,2,21,051,04,1,025,02,12000,3,1,854,1,43,06,   , ,  ,  
11,2010,05,2,21,051,05,1,026,01,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,05,2,21,051,06,1,027,03,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,05,2,21,051,07,1,028,02,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,05,2,21,051,10,1,031,01,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,05,2,21,051,10,1,031,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,05,2,21,051,10,1,031,03,07000,2,1,718,1,46,36,   , ,  ,  
11,2010,05,1,21,052,01,1,032,02,00001,2,2,   , ,  ,  ,   , ,  ,  
11,2010,05,1,21,052,01,1,032,03,00001,2,2,   , ,  ,  ,   , ,  ,  
11,2010,05,1,21,052,03,1,034,03,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,05,2,21,053,02,1,043,03,10000,1,1,719,2,04,06,   , ,  ,  
11,2010,05,2,21,054,01,1,084,03,30000,3,1,326,1,01,24,   , ,  ,  
11,2010,05,2,21,054,06,1,089,01,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,05,2,21,055,09,1,062,05,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,05,2,21,056,03,1,066,03,20000,2,1,814,3,01,48,   , ,  ,  
11,2010,05,2,21,056,09,1,072,02,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,05,3,21,058,04,1,077,03,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,05,3,21,058,09,1,082,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,06,2,21,062,03,1,023,02,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,06,2,21,062,04,1,024,01,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,06,2,21,062,04,1,024,03,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,06,2,21,062,07,1,027,02,07000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,06,2,21,062,10,1,030,02,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,06,2,21,064,01,1,037,03,12500,3,2,   , ,  ,  ,   , ,  ,  
11,2010,06,2,21,064,02,1,038,04,10000,3,1,719,2,46,12,   , ,  ,  
11,2010,06,2,21,064,04,1,040,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,06,3,21,068,08,1,084,03,04000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,06,3,21,068,09,1,085,02,05000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,06,3,21,068,09,1,085,03,06000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,06,2,21,069,10,1,096,03,30000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,07,2,21,071,02,1,012,01,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,07,2,21,071,09,1,019,02,40000,3,1,845,1,40,01,   , ,  ,  
11,2010,07,2,21,073,02,1,032,02,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,07,2,21,073,03,1,033,04,10000,3,1,719,2,25,12,   , ,  ,  
11,2010,07,2,21,073,05,1,035,02,20000,3,1,719,1,45,03,   , ,  ,  
11,2010,07,1,21,074,02,1,042,05,00001,1,2,   , ,  ,  ,   , ,  ,  
11,2010,07,1,21,074,02,1,042,07,00001,1,2,   , ,  ,  ,   , ,  ,  
11,2010,07,2,21,078,10,1,080,03,20000,3,1,231,2,06,36,   , ,  ,  
11,2010,07,2,21,081,06,1,086,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,07,2,21,081,10,1,090,03,18000,2,1,848,1,40,01,   , ,  ,  
11,2010,08,2,21,082,04,1,004,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,08,2,21,083,02,1,012,03,09000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,08,2,21,083,06,1,016,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,08,2,21,085,01,2,032,01,50000,1,1,719,2,46,06,   , ,  ,  
11,2010,08,2,21,085,03,1,034,01,09000,3,1,122,1,26,06,854,1,03,06
11,2010,08,2,21,085,09,1,040,02,05000,3,1,122,1,46,36,   , ,  ,  
11,2010,08,2,21,085,09,1,040,03,10000,1,1,719,2,05,05,233,2,05,06
11,2010,08,2,21,085,09,2,041,02,18000,1,1,719,2,05,06,   , ,  ,  
11,2010,08,2,21,089,01,1,053,03,10000,1,1,811,2,43,36,   , ,  ,  
11,2010,08,2,21,089,09,1,061,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,08,2,21,092,01,1,106,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,08,2,21,092,09,1,114,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,09,2,21,094,06,1,006,03,16000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,09,2,21,094,06,1,006,04,16000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,09,2,21,095,03,1,013,02,25000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,09,1,21,096,09,1,030,01,11000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,09,1,21,096,09,1,030,03,15000,3,1,966,1,02,12,   , ,  ,  
11,2010,09,1,21,096,09,1,030,04,15000,3,1,225,1,02,06,   , ,  ,  
11,2010,09,2,21,099,02,1,043,01,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,09,2,21,099,02,1,043,03,08000,1,1,122,1,03,06,   , ,  ,  
11,2010,09,2,21,099,06,1,047,04,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,09,2,21,099,08,1,049,01,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,09,2,21,099,08,1,049,02,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,09,2,21,099,08,1,049,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,09,2,21,099,09,1,051,02,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,09,2,21,099,09,1,051,04,08000,1,1,719,1,40,05,   , ,  ,  
11,2010,09,2,21,100,10,1,062,03,26000,3,1,719,1,05,06,   , ,  ,  
11,2010,09,2,21,101,01,1,063,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,09,2,21,101,03,1,065,03,12000,3,1,719,3,25,12,   , ,  ,  
11,2010,09,2,21,104,05,1,097,03,20000,2,1,719,2,46,06,   , ,  ,  
11,2010,09,1,21,105,07,1,109,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,09,1,21,105,08,1,110,06,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,10,2,21,108,10,1,021,03,15000,3,1,719,1,46,06,   , ,  ,  
11,2010,10,2,21,109,09,1,100,01,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,10,1,21,110,05,1,026,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,10,2,21,111,04,1,035,02,07000,3,1,821,1,06,08,719,1,01,06
11,2010,10,2,21,112,02,1,043,03,50000,1,1,719,3,27,12,   , ,  ,  
11,2010,10,2,21,112,10,1,051,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,10,2,21,113,05,1,056,04,25000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,10,2,21,113,10,1,061,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,10,2,21,115,04,1,075,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,10,2,21,115,06,1,077,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,11,2,21,117,07,1,007,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,11,2,21,120,03,1,033,02,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,11,2,21,120,07,1,037,03,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,11,2,21,125,04,1,054,01,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,11,3,21,126,09,1,089,03,19000,3,1,719,1,46,03,   , ,  ,  
11,2010,11,2,21,127,01,1,091,03,15000,3,1,845,2,05,24,   , ,  ,  
11,2010,11,2,21,127,01,1,091,04,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,11,2,21,127,01,1,091,05,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,11,2,21,127,05,1,095,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,11,1,21,128,04,1,104,04,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,11,2,21,129,08,1,118,01,24000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,11,2,21,129,08,1,118,05,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,12,2,21,130,04,1,004,02,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,12,2,21,131,01,1,011,03,12000,3,1,719,1,43,03,   , ,  ,  
11,2010,12,2,21,131,06,1,016,04,30000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,12,2,21,134,10,1,040,02,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,12,1,21,135,03,1,043,04,18000,3,1,719,2,46,06,   , ,  ,  
11,2010,12,1,21,135,08,1,048,03,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,12,2,21,137,05,1,065,04,12000,3,1,213,1,45,06,   , ,  ,  
11,2010,12,2,21,137,07,1,067,03,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,12,2,21,137,07,1,067,04,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,12,2,21,138,07,1,077,03,15000,2,1,218,1,46,03,   , ,  ,  
11,2010,12,2,21,140,06,1,096,04,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,01,2,22,001,08,1,018,03,12000,2,1,718,1,03,06,   , ,  ,  
11,2010,01,2,22,002,03,1,044,03,15000,3,1,711,1,43,06,122,1,46,06
11,2010,01,2,22,004,06,1,037,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,02,2,22,007,08,1,008,02,12000,1,1,719,1,45,12,716,2,45,06
11,2010,03,2,22,012,01,1,001,01,17800,3,1,711,1,43,12,718,1,43,06
11,2010,03,2,22,013,01,1,021,03,06000,3,1,611,2,43,06,   , ,  ,  
11,2010,03,2,22,014,03,1,033,03,18000,3,1,719,2,43,24,   , ,  ,  
11,2010,04,2,22,016,07,1,018,02,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,04,2,22,016,08,1,019,02,60000,1,1,848,1,40,99,   , ,  ,  
11,2010,04,1,22,019,08,3,041,02,15000,3,1,719,1,01,12,   , ,  ,  
11,2010,05,2,22,023,10,1,010,03,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,05,2,22,024,08,1,048,03,40000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,05,2,22,025,07,1,027,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,06,2,22,027,08,1,038,02,12000,1,1,874,1,40,99,   , ,  ,  
11,2010,06,2,22,028,09,1,019,02,20000,3,1,942,1,45,99,   , ,  ,  
11,2010,07,2,22,032,05,1,015,02,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,07,2,22,032,07,1,017,02,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,07,2,22,033,04,1,045,03,10000,3,1,972,1,03,03,419,1,03,06
11,2010,07,2,22,033,09,1,050,02,09000,2,1,611,1,46,12,   , ,  ,  
11,2010,07,2,22,034,04,1,024,05,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,07,2,22,034,04,1,024,06,20000,3,1,719,1,46,99,   , ,  ,  
11,2010,07,2,22,035,02,1,002,01,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,07,2,22,036,02,1,032,01,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,08,2,22,038,02,1,002,06,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,08,2,22,038,04,1,004,01,15000,3,1,217,1,46,03,223,1,46,24
11,2010,09,2,22,042,06,1,016,04,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,09,2,22,042,08,1,018,02,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,09,2,22,043,07,1,037,05,15000,3,1,719,2,46,12,946,1,43,12
11,2010,09,2,22,044,05,1,005,02,20000,1,1,874,1,46,07,   , ,  ,  
11,2010,09,2,22,044,05,1,005,03,06000,2,1,851,1,02,12,   , ,  ,  
11,2010,10,2,22,048,01,1,001,02,20000,3,1,716,1,05,06,   , ,  ,  
11,2010,10,2,22,048,06,1,006,03,01000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,10,2,22,049,08,1,018,03,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,10,2,22,049,08,1,018,04,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,10,2,22,051,03,1,033,03,16000,1,1,541,2,18,36,   , ,  ,  
11,2010,11,2,22,052,06,1,016,04,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,11,2,22,052,06,1,016,05,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,11,3,22,056,03,1,023,05,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,12,2,22,057,01,1,001,01,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,12,2,22,057,09,1,009,01,12000,3,1,719,1,05,06,854,1,05,06
11,2010,12,2,22,058,01,1,011,03,25000,3,1,719,2,04,09,   , ,  ,  
11,2010,12,2,22,058,06,1,016,03,10000,3,1,719,2,46,06,931,2,01,12
11,2010,12,2,22,059,04,1,024,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,02,3,23,010,06,1,048,03,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,03,3,23,014,02,1,032,07,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,03,3,23,015,02,1,042,04,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,03,3,23,015,03,1,043,03,50000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,04,3,23,019,04,1,034,02,14000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,05,3,23,022,02,1,013,03,05000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,05,2,23,024,04,1,035,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,06,2,23,026,01,1,001,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,06,2,23,026,02,1,002,04,12000,2,1,845,2,19,12,   , ,  ,  
11,2010,06,2,23,029,04,1,034,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,07,2,23,031,05,1,005,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,07,1,23,033,01,1,021,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,07,1,23,033,08,1,028,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,08,2,23,036,02,1,002,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,08,3,23,037,08,1,018,04,12000,1,1,217,1,45,03,   , ,  ,  
11,2010,08,2,23,038,04,1,025,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,08,2,23,038,04,1,025,03,15000,2,1,612,3,44,36,   , ,  ,  
11,2010,08,3,23,039,06,1,038,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,08,3,23,039,07,1,039,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,09,3,23,045,03,1,044,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,09,3,23,045,03,1,044,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,10,3,23,051,01,1,051,04,06250,1,2,   , ,  ,  ,   , ,  ,  
11,2010,11,2,23,052,06,1,006,03,10000,1,1,719,1,46,06,   , ,  ,  
11,2010,12,2,23,057,03,1,003,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,12,3,23,058,09,1,019,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,12,3,23,058,09,1,019,03,16000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,01,2,31,003,02,1,022,03,01500,3,1,122,1,03,06,   , ,  ,  
11,2010,01,2,31,003,06,1,026,03,20000,3,1,718,1,03,08,   , ,  ,  
11,2010,01,2,31,003,09,1,029,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,01,2,31,005,01,1,041,03,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,01,2,31,005,02,1,042,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,01,2,31,005,05,1,045,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,01,2,31,008,08,1,078,03,15000,1,1,718,2,03,08,   , ,  ,  
11,2010,01,2,31,009,06,1,086,02,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,02,2,31,011,07,1,007,03,15000,1,1,718,1,01,06,   , ,  ,  
11,2010,02,2,31,011,10,1,010,01,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,02,2,31,012,08,1,018,05,16000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,02,2,31,012,10,1,020,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,02,2,31,013,01,1,021,05,15000,3,1,718,2,46,06,718,1,46,12
11,2010,02,2,31,020,06,1,096,01,10000,1,1,122,2,46,03,   , ,  ,  
11,2010,02,2,31,020,07,1,097,02,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,02,2,31,020,08,1,098,01,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,02,2,31,020,09,1,099,03,07000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,03,2,31,022,02,1,002,03,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,03,2,31,023,01,1,011,04,18000,3,1,122,1,03,06,   , ,  ,  
11,2010,03,2,31,023,06,1,016,03,25000,1,1,811,3,27,06,   , ,  ,  
11,2010,03,2,31,026,06,1,046,02,25000,1,1,321,2,03,06,   , ,  ,  
11,2010,03,2,31,026,07,1,047,04,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,03,2,31,027,01,1,051,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,03,2,31,027,01,1,051,03,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,03,1,31,028,03,1,063,05,15000,3,1,718,2,03,12,   , ,  ,  
11,2010,03,1,31,028,09,1,069,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,03,1,31,028,10,1,070,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,03,2,31,030,05,1,085,03,15000,3,1,718,2,44,12,   , ,  ,  
11,2010,03,2,31,030,05,1,085,04,15000,3,1,718,2,45,06,   , ,  ,  
11,2010,03,2,31,030,05,1,085,05,20000,1,1,718,2,46,06,811,1,28,24
11,2010,03,2,31,030,05,1,085,06,40000,1,1,213,1,46,03,   , ,  ,  
11,2010,03,2,31,030,08,1,088,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,04,2,31,031,04,1,004,04,10000,3,1,851,1,01,06,711,2,44,12
11,2010,04,2,31,031,08,1,008,01,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,04,2,31,031,10,1,010,03,10000,3,1,718,1,01,06,611,2,43,12
11,2010,04,2,31,033,02,1,022,03,20000,3,1,718,2,45,12,841,2,23,12
11,2010,04,2,31,033,03,1,023,04,20000,2,1,718,2,01,06,219,1,01,12
11,2010,04,2,31,033,03,1,023,05,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,04,2,31,033,04,1,024,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,04,2,31,034,01,1,031,04,18000,2,1,841,1,23,06,   , ,  ,  
11,2010,04,2,31,035,07,1,047,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,04,2,31,035,07,1,047,04,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,04,2,31,035,10,1,050,03,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,04,2,31,035,10,1,050,04,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,04,1,31,036,01,1,051,03,14000,2,1,718,1,45,07,711,2,44,04
11,2010,04,2,31,040,02,1,092,04,20000,3,1,718,2,45,06,   , ,  ,  
11,2010,05,2,31,047,02,1,062,04,00001,1,2,   , ,  ,  ,   , ,  ,  
11,2010,05,2,31,048,07,1,077,01,15000,2,1,217,1,46,03,   , ,  ,  
11,2010,05,2,31,048,08,1,078,02,10000,3,1,122,1,03,09,   , ,  ,  
11,2010,05,2,31,049,01,1,081,03,15000,1,1,232,1,02,12,   , ,  ,  
11,2010,05,2,31,049,02,1,082,03,15000,3,1,719,2,03,12,618,1,05,06
11,2010,05,2,31,050,01,1,091,03,15000,2,1,718,1,43,06,   , ,  ,  
11,2010,05,2,31,050,03,1,093,02,15000,2,1,811,2,02,06,   , ,  ,  
11,2010,05,2,31,050,07,1,097,03,15000,2,1,618,2,44,12,718,1,02,06
11,2010,05,2,31,050,09,1,099,04,15000,3,1,718,2,03,12,618,2,46,24
11,2010,06,2,31,052,05,1,015,01,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,06,2,31,052,05,1,015,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,06,2,31,053,09,1,029,03,20000,3,1,821,1,01,06,   , ,  ,  
11,2010,06,2,31,053,10,1,030,03,18000,3,1,718,1,01,24,   , ,  ,  
11,2010,06,2,31,055,02,1,042,03,12000,3,1,718,1,05,06,931,1,05,06
11,2010,06,2,31,055,04,1,044,03,15000,3,1,718,1,03,06,   , ,  ,  
11,2010,06,2,31,056,10,1,060,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,06,2,31,059,02,1,082,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,06,2,31,059,10,1,090,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,06,2,31,060,02,1,092,04,15000,2,1,122,1,43,12,   , ,  ,  
11,2010,06,2,31,060,06,1,096,04,15000,2,1,974,1,47,06,   , ,  ,  
11,2010,06,2,31,060,08,1,098,03,15000,3,1,323,1,46,06,   , ,  ,  
11,2010,07,2,31,063,07,1,028,04,15000,2,1,231,1,03,06,   , ,  ,  
11,2010,07,2,31,069,02,1,083,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,08,2,31,071,04,1,004,03,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,08,2,31,071,08,1,008,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,08,2,31,071,08,1,008,04,15000,3,1,718,1,03,06,   , ,  ,  
11,2010,08,2,31,073,03,1,023,03,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,08,2,31,075,05,1,042,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,09,2,31,081,07,1,007,02,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,09,2,31,083,02,1,022,03,18000,3,1,718,1,45,06,   , ,  ,  
11,2010,09,2,31,084,03,1,033,03,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,09,2,31,085,07,1,047,04,12000,3,1,718,1,03,12,   , ,  ,  
11,2010,09,1,31,086,02,1,052,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,09,1,31,086,08,1,058,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,09,2,31,088,09,1,079,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,10,2,31,093,04,1,024,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,10,2,31,093,04,1,024,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,10,2,31,093,04,1,024,06,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,10,2,31,093,04,1,024,07,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,10,2,31,093,10,1,030,03,25000,2,1,718,2,45,12,931,1,44,06
11,2010,10,2,31,094,04,1,034,04,10000,3,1,231,1,01,01,   , ,  ,  
11,2010,10,2,31,099,08,1,078,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,10,2,31,100,07,1,087,05,15000,3,1,874,1,46,12,   , ,  ,  
11,2010,11,2,31,102,08,1,018,04,15000,1,1,217,1,45,02,   , ,  ,  
11,2010,11,2,31,104,09,1,039,04,16000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,11,2,31,105,02,1,042,02,25000,1,1,811,1,42,36,   , ,  ,  
11,2010,12,2,31,112,01,1,011,04,30000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,12,2,31,114,02,1,032,03,25000,3,1,213,1,03,24,   , ,  ,  
11,2010,12,2,31,114,02,1,032,04,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2010,12,2,31,114,10,1,040,04,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,12,2,31,114,10,1,040,05,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,12,2,31,115,07,1,047,03,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,12,2,31,118,07,1,077,03,12000,2,1,218,1,46,06,   , ,  ,  
11,2010,12,2,31,118,08,1,078,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,12,2,31,118,08,1,078,06,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,12,2,31,120,03,1,093,02,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,01,2,32,001,03,1,003,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2010,01,2,32,001,06,1,006,02,15000,3,1,122,1,46,03,   , ,  ,  
11,2010,01,2,32,002,10,1,020,03,09000,2,2,   , ,  ,  ,   , ,  ,  
11,2010,01,2,32,003,09,1,029,01,10000,1,2,   , ,  ,  ,   , ,  ,  
