YEAR,DISTRICT,AGE_CAT,GENDER,COUNT
2006,92,1,1,648.346434200665
2006,92,1,2,978.9703251267881
2006,11,3,2,3068.013030227986
2006,11,3,1,3892.08948769884
2006,32,3,1,958.599140437896
2006,32,1,1,1027.0653646260141
2006,61,3,1,1474.3478638760412
2006,62,3,2,1103.663844726511
2006,82,1,1,542.991042059972
2006,82,1,2,281.815678503788
2006,22,1,2,965.7492021950721
2006,23,3,1,306.777229989071
2006,33,1,1,632.743566677224
2006,72,1,1,778.4018350694439
2006,82,3,2,537.7054965125869
2006,13,1,1,620.1516619361801
2006,62,3,1,498.3191055814809
2006,82,3,1,585.159785130208
