YEAR,DISTRICT,AGE_CAT,GENDER,COUNT
2017,22,3,1,115013.81118060918
2017,22,1,1,36101.385833532084
2017,22,1,2,36355.49478817168
2017,23,2,1,116462.17724528212
2017,23,2,2,115627.01412179494
2017,23,3,1,195166.85297022015
2017,23,3,2,228671.0614272381
2017,23,1,2,43177.95600055189
2017,23,1,1,47280.222549342856
2017,31,2,1,161199.80681502356
2017,31,2,2,185626.5281315704
2017,31,3,1,287755.6441798557
2017,31,3,2,314891.7367787035
2017,31,1,2,69164.56910236171
2017,31,1,1,65996.13619004817
2017,32,3,1,212611.48742139037
2017,32,3,2,250726.03408410808
2017,32,2,2,139285.6471567266
2017,32,1,1,54509.07750048778
2017,32,1,2,49130.05007989844
2017,32,2,1,127995.70016435004
2017,33,3,1,160773.65785100753
2017,33,3,2,187618.5423544651
2017,33,2,1,96866.48928006752
2017,33,1,1,38281.285915292974
2017,33,1,2,46375.01040684895
2017,33,2,2,101887.82210759848
2017,41,3,1,153604.08544682842
2017,41,3,2,190165.74211338357
2017,41,1,2,32673.559423812014
2017,41,2,1,87741.46776740004
2017,41,2,2,104499.96511759998
2017,41,1,1,31472.387776920183
2017,42,2,2,15760.942889093421
2017,42,3,2,32339.481846527186
2017,42,1,1,7270.283476834435
2017,42,1,2,6394.267361854036
2017,42,3,1,30928.83066308835
2017,42,2,1,13091.96626729187
2017,43,3,1,50880.5954123316
2017,43,3,2,57119.177932092025
2017,43,1,1,12373.61441629147
2017,43,2,2,23455.64713481267
2017,43,2,1,21357.074496725978
2017,43,1,2,12891.444575986894
2017,44,2,1,12541.276520618261
2017,44,2,2,14151.680231433482
2017,44,3,2,29638.29240889524
2017,44,3,1,27719.979568727485
2017,44,1,2,5512.208382220471
2017,44,1,1,6234.884246045283
2017,45,3,1,31965.80598688392
2017,45,3,2,34838.021741735516
2017,45,2,1,16116.324199913744
2017,45,1,2,9420.749861028005
2017,45,2,2,17048.427802114642
2017,45,1,1,8169.582112533597
2017,51,3,1,144578.388024985
2017,51,3,2,175090.48563903943
2017,51,1,1,36435.50437234759
2017,51,1,2,46034.79447681962
2017,51,2,2,80117.65498414758
2017,51,2,1,65503.29373427521
2017,52,3,2,214576.47940692148
2017,52,3,1,176049.42071089137
2017,52,2,2,102533.50372394065
2017,52,1,1,52840.46988286925
2017,52,2,1,91523.66009989212
2017,52,1,2,50254.19893144416
2017,53,2,1,51388.57231848907
2017,53,3,2,126957.03226476263
2017,53,3,1,114738.85999069484
2017,53,2,2,54407.02441580109
2017,53,1,2,29933.830857428497
2017,53,1,1,25695.070772798786
2017,61,2,1,251962.0336347357
2017,61,3,2,502947.3184393365
2017,61,3,1,416211.32872310665
2017,61,1,2,97276.25384546272
2017,61,2,2,276649.68156944396
2017,61,1,1,101876.5164079347
2017,62,2,1,97292.75350384743
2017,62,2,2,125489.8073732521
2017,62,3,2,243761.11386614628
2017,62,3,1,216146.09293524377
2017,62,1,1,59556.12144270366
2017,62,1,2,54918.227667062616
2017,71,2,1,125371.7872038478
2017,71,2,2,128718.3611680595
2017,71,3,1,228116.03525545873
2017,71,3,2,269677.9923753972
2017,71,1,1,64126.23216168274
2017,71,1,2,62389.14883420226
2017,72,2,2,59961.21016799728
2017,72,3,1,109787.58155673153
2017,72,3,2,129495.36454511732
2017,72,2,1,58841.831501940695
2017,72,1,1,28575.609379597125
2017,72,1,2,28754.25429260756
2017,81,3,1,202483.94960962865
2017,81,3,2,258010.44934861388
2017,81,1,2,58896.02985615663
2017,81,1,1,44611.89213000483
2017,81,2,2,138634.63039076325
2017,81,2,1,137689.1306385044
2017,82,2,1,62658.58524857594
2017,82,2,2,67779.21814849635
2017,82,3,2,146281.96914958436
2017,82,3,1,127746.42286527334
2017,82,1,1,38390.16404766398
2017,82,1,2,30543.57908265995
2017,91,2,1,174691.65550166357
2017,91,2,2,168301.1818683146
2017,91,3,1,310787.81802986644
2017,91,1,2,66903.5818487891
2017,91,1,1,67425.3100066367
2017,91,3,2,346015.6305935992
2017,92,2,1,133211.82242889746
2017,92,2,2,150684.13585624445
2017,92,3,1,211203.81287389243
2017,92,3,2,255900.51128149853
2017,92,1,2,53763.3769821119
2017,92,1,1,52654.140851234166
2010,11,2,1,793339.3314423617
2010,11,2,2,921531.4152031363
2010,11,1,2,132634.52175173012
2010,11,3,2,207967.19468985352
2010,11,1,1,147416.97765953923
2010,11,3,1,192094.36302342554
2010,12,3,2,219813.19922842277
2010,12,2,1,845130.6693421376
2010,12,2,2,889766.7808826986
2010,12,1,2,145561.0268838401
2010,12,1,1,154948.98925829574
2010,12,3,1,185972.42797332647
2010,13,3,2,118045.7777344956
2010,13,2,1,472768.3201096189
2010,13,3,1,114867.41318852696
2010,13,2,2,508863.8603228241
2010,13,1,2,87844.65277119435
2010,13,1,1,79762.4700540801
2010,21,3,1,107819.39481066649
2010,21,3,2,124314.21745410401
2010,21,2,2,468754.87271365675
2010,21,2,1,413918.84311232006
2010,21,1,1,87958.01329588158
2010,21,1,2,88288.1706459936
2010,22,3,1,37126.23659771377
2010,22,2,1,146200.50920427378
2010,22,2,2,170844.98914874822
2010,22,3,2,45206.59583896131
2010,22,1,2,31113.33293336911
2010,22,1,1,30401.28401280962
2010,23,2,1,224088.81742803205
2010,23,2,2,252435.30892353287
2010,23,3,1,50430.29812793426
2010,23,3,2,53594.66878466151
2010,23,1,2,47867.19822849938
2010,23,1,1,39721.86992451943
2010,31,3,1,95979.21215797382
2010,31,3,2,119595.32220517777
2010,31,2,1,350451.1378445625
2010,31,2,2,406106.8170916584
2010,31,1,1,76674.15450158756
2010,31,1,2,71031.37547278994
2010,32,3,1,75625.62975485396
2010,32,3,2,90924.0174164643
2010,32,2,1,271142.96835901367
2010,32,2,2,297369.3466666516
2010,32,1,2,58076.969292320224
2010,32,1,1,58352.25371120297
2010,33,3,1,51344.63751237252
2010,33,2,2,228926.59047882064
2010,33,3,2,48876.74778881991
2010,33,2,1,215800.8270588061
2010,33,1,1,40909.645696008134
2010,33,1,2,45646.16784785874
2010,51,3,2,32556.50842338215
2010,51,2,1,151974.8640547396
2010,51,2,2,174664.6085941209
2010,51,3,1,31651.16707181303
2010,51,1,1,46547.17384593998
2010,51,1,2,34238.74518766768
2010,52,2,1,238198.2628201401
2010,52,2,2,269180.0311615461
2010,52,1,2,62566.35015018738
2010,52,1,1,49330.694296027876
2010,52,3,1,50948.40403653698
2010,52,3,2,49132.83020648421
2010,53,2,2,108650.87441329719
2010,53,2,1,103432.48952559858
2010,53,3,1,18462.13829439002
2010,53,1,2,25068.584465126707
2010,53,3,2,22898.74016107223
2010,53,1,1,26867.5489167134
2010,61,3,1,146658.864711092
2010,61,2,2,675001.0440669183
2010,61,2,1,562430.4893345278
2010,61,1,2,106934.6341058868
2010,61,3,2,149189.02440323803
2010,61,1,1,104345.75250568945
2010,62,2,1,283615.8419974739
2010,62,2,2,304927.9992943012
2010,62,1,2,58445.92147856672
2010,62,3,1,48291.968964805055
2010,62,3,2,63852.799928994165
2010,62,1,1,58659.20739839133
2010,71,2,1,278041.59846075234
2010,71,2,2,306427.3106960968
2010,71,1,1,57079.52491857749
2010,71,3,2,61783.20158253473
2010,71,1,2,52768.62661476236
2010,71,3,1,60133.34354898599
2010,72,2,1,148207.22454237743
2010,72,2,2,154107.72776303944
2010,72,3,2,35747.42338478946
2010,72,3,1,30483.815067035965
2010,72,1,1,29472.13345571545
2010,72,1,2,29396.02743223844
2010,81,2,1,309087.18278887746
2010,81,2,2,354633.72783178394
2010,81,1,2,61822.14817731458
2010,81,1,1,71065.30325257436
2010,81,3,2,72765.24454290586
2010,81,3,1,68573.1542597385
2010,82,2,1,173133.8190987276
2010,82,2,2,189308.49047389792
2010,82,1,2,37226.83578810894
2010,82,1,1,37432.67192496035
2010,82,3,2,35400.59937902585
2010,82,3,1,33736.30044307388
2010,91,3,1,87470.58675286158
2010,91,2,2,426070.15856434614
2010,91,2,1,398030.6723476818
2010,91,1,2,81995.42041270719
2010,91,3,2,97860.86050321933
2010,91,1,1,65129.05132483408
2010,92,2,1,291355.43747228937
2010,92,2,2,336520.4930859997
2010,92,3,1,80441.89863949483
2010,92,1,2,58074.51147752246
2010,92,3,2,92319.7151784529
2010,92,1,1,53762.928759706934
2006,11,3,1,167198.24031699655
2006,11,3,2,172646.68597022738
2006,11,2,1,804261.2111339998
2006,11,2,2,899543.9117721556
2006,11,1,1,153817.6610021915
2006,11,1,2,139191.81934102
2006,12,2,1,829480.0454066499
2006,12,2,2,891558.5219082055
2006,12,3,2,178497.50391186838
2006,12,1,1,155745.73603600552
2006,12,1,2,149577.20357849527
2006,12,3,1,158266.94001815584
2006,13,2,1,374605.58932057
2006,13,2,2,399773.63595427567
2006,13,1,1,75351.07318126973
2006,13,3,2,111115.29326764986
2006,13,1,2,60681.91601179414
2006,13,3,1,92497.76062031713
2006,21,3,1,100435.44421010466
2006,21,2,2,494890.7303406743
2006,21,2,1,435349.3982444241
2006,21,1,1,100892.44928979212
2006,21,3,2,112549.69414880277
2006,21,1,2,99504.41180475439
2006,22,2,2,145130.41038910823
2006,22,2,1,133801.71939291997
2006,22,1,2,23060.918322876212
2006,22,3,1,25884.43900095688
2006,22,3,2,26267.153320439593
2006,22,1,1,28623.761305772136
2006,23,2,1,224354.71985998462
2006,23,2,2,240397.79262289932
2006,23,1,1,50899.45303562147
2006,23,1,2,45902.81585282683
2006,23,3,1,42347.97167325887
2006,23,3,2,45261.567223027254
2006,31,2,2,407346.3008635998
2006,31,2,1,367885.4600305966
2006,31,1,2,79013.7631006492
2006,31,1,1,82297.04042323642
2006,31,3,1,86726.88151660966
2006,31,3,2,97829.00559599443
2006,32,3,1,66513.99864401176
2006,32,3,2,74161.77848964698
2006,32,2,2,280855.0104312154
2006,32,1,1,55064.01953402389
2006,32,2,1,264354.3521403419
2006,32,1,2,54239.8233494219
2006,33,3,1,38724.88510690571
2006,33,2,2,217526.74139641688
2006,33,2,1,199795.86486482318
2006,33,3,2,42674.8400834739
2006,33,1,2,43176.13936144953
2006,33,1,1,45744.544776874405
2006,61,2,1,553594.3504498872
2006,61,2,2,636440.4676555356
2006,61,3,1,111851.94396661088
2006,61,1,1,114845.75674369704
2006,61,3,2,133508.91241735773
2006,61,1,2,105046.5571051129
2006,62,2,1,269739.70919506444
2006,62,2,2,286551.8162935862
2006,62,1,1,61630.23048030103
2006,62,1,2,61032.71692176894
2006,62,3,1,46860.3744547616
2006,62,3,2,48537.108742271506
2006,71,2,1,264413.21902405773
2006,71,2,2,302365.8627556525
2006,71,1,2,64021.274881348676
2006,71,3,2,42940.11235897152
2006,71,3,1,40314.81483978994
2006,71,1,1,59809.73497759057
2006,72,2,1,144152.30453072174
2006,72,2,2,150504.441137201
2006,72,3,2,26006.622658294968
2006,72,3,1,27466.887348949098
2006,72,1,1,28842.862340153013
2006,72,1,2,27371.20897039697
2006,81,3,1,63120.407626993976
2006,81,2,2,314774.9728487
2006,81,2,1,284155.4308270675
2006,81,3,2,61267.339578562525
2006,81,1,1,57687.19648749414
2006,81,1,2,59534.35818104324
2006,82,2,1,172082.0386730702
2006,82,2,2,184662.25331723117
2006,82,3,1,36697.92830405156
2006,82,1,1,37878.29772653173
2006,82,1,2,38501.74329960004
2006,82,3,2,30689.48270875921
2006,91,3,1,81540.00638943248
2006,91,2,2,410904.6274027108
2006,91,2,1,399643.92671306676
2006,91,1,2,82256.82041233641
2006,91,3,2,81940.99093043781
2006,91,1,1,78795.46106751353
2006,92,2,1,281162.196544421
2006,92,2,2,314251.0215460961
2006,92,1,1,55857.20338079516
2006,92,3,1,64350.63535200754
2006,92,3,2,73224.87507044799
2006,92,1,2,54563.06445508966
2005,11,2,1,3036.50890506768
2005,11,2,2,4554.7633576015205
2005,11,1,1,379.56361313346
2005,11,1,2,379.56361313346
2005,11,3,2,379.56361313346
2005,11,3,1,379.56361313346
