REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q7SERNO,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14
 4,2014,06,2,33,03,043,03,1,063,02,6111,01132,4, , , , , 
 4,2014,06,2,33,03,043,03,1,063,03,6111,01223,3, , , , , 
 4,2014,06,2,33,03,043,04,1,064,01,6111,01132,3, , , , , 
 4,2014,06,2,33,03,043,04,1,064,02,6111,01132,4, , , , , 
 4,2014,06,2,33,03,043,05,1,065,02,7411,95211,3, , , , , 
 4,2014,06,2,33,03,043,06,1,066,01,6111,01132,3, , , , , 
 4,2014,06,2,33,03,043,07,1,367,04,7531,14105,3, , , , , 
 4,2014,06,2,33,03,043,08,1,068,01,6111,01222,3, , , , , 
 4,2014,06,2,33,03,043,09,1,069,01,7234,95293,3, , , , , 
 4,2014,06,2,33,03,043,09,1,069,02,9211,01222,1,4, , , , 
 4,2014,06,2,33,09,044,01,1,031,01,5122,10617,3, , , , , 
 4,2014,06,2,33,09,044,03,1,033,01,6224,03111,3, , , , , 
 4,2014,06,2,33,09,044,03,1,033,02,6119,01112,3, , , , , 
 4,2014,06,2,33,09,044,04,1,034,01,6224,03111,1,2,2,2,2,3
 4,2014,06,2,33,09,044,05,1,035,01,6224,03113,3, , , , , 
 4,2014,06,2,33,09,044,05,1,035,02,6119,01112,3, , , , , 
 4,2014,06,2,33,09,044,06,1,036,01,6224,03111,3, , , , , 
 4,2014,06,2,33,09,044,07,1,037,01,9211,01112,1,4, , , , 
 4,2014,06,2,33,09,044,08,1,038,01,5122,56101,1,2,2,2,2,3
 4,2014,06,2,33,09,044,09,1,039,01,6113,01120,3, , , , , 
 4,2014,06,2,33,09,044,09,1,039,03,6111,01132,3, , , , , 
 4,2014,06,2,33,15,045,01,1,021,02,9312,36001,1,3,2,2,2,3
 4,2014,06,2,33,15,045,02,1,022,01,6113,01120,3, , , , , 
 4,2014,06,2,33,15,045,02,1,022,02,6113,01120,4, , , , , 
 4,2014,06,2,33,15,045,03,1,023,01,6111,01132,3, , , , , 
 4,2014,06,2,33,15,045,04,1,024,01,6113,01120,3, , , , , 
 4,2014,06,2,33,15,045,04,1,024,02,6113,01120,4, , , , , 
 4,2014,06,2,33,15,045,05,1,025,01,6113,01120,3, , , , , 
 4,2014,06,2,33,15,045,05,1,025,02,6113,01120,4, , , , , 
 4,2014,06,2,33,15,045,06,1,026,01,6113,01120,3, , , , , 
 4,2014,06,2,33,15,045,07,1,027,01,8332,29100,1,3,2,2,1,3
 4,2014,06,2,33,15,045,08,1,028,02,9211,01611,1,4, , , , 
 4,2014,06,2,33,15,045,08,1,028,03,7313,23922,3, , , , , 
 4,2014,06,2,33,15,045,09,1,029,01,6113,01120,3, , , , , 
 4,2014,06,2,33,15,045,09,1,029,02,6113,01120,4, , , , , 
 4,2014,06,2,33,15,045,10,1,030,01,6113,01120,3, , , , , 
 4,2014,06,2,33,18,046,01,1,081,01,6111,01132,3, , , , , 
 4,2014,06,2,33,18,046,01,1,081,02,6111,01132,1,3,3,3,3,3
 4,2014,06,2,33,18,046,03,1,083,01,8323,49222,3, , , , , 
 4,2014,06,2,33,18,046,03,1,083,02,5321,86105,1,1,1,1,1,1
 4,2014,06,2,33,18,046,04,1,084,02,5211,47302,3, , , , , 
 4,2014,06,2,33,18,046,05,1,085,01,9312,36001,1,1,1,1,1,2
 4,2014,06,2,33,18,046,05,1,085,02,7531,14105,3, , , , , 
 4,2014,06,2,33,18,046,06,1,086,01,5211,47113,3, , , , , 
 4,2014,06,2,33,18,046,06,1,086,05,8332,10505,1,2,2,2,2,3
 4,2014,06,2,33,18,046,07,1,087,01,6113,01120,3, , , , , 
 4,2014,06,2,33,18,046,07,1,087,02,3353,84130,1,1,1,1,1,2
 4,2014,06,2,33,18,046,08,1,088,01,6116,01261,3, , , , , 
 4,2014,06,2,33,18,046,09,1,089,01,5211,47113,3, , , , , 
 4,2014,06,2,33,18,046,10,1,090,02,2330,85211,1,1,1,1,1,1
 4,2014,06,2,33,24,047,01,1,041,01,6111,01132,3, , , , , 
 4,2014,06,2,33,24,047,03,1,043,01,2330,85211,1,1,1,1,1,1
 4,2014,06,2,33,24,047,04,1,044,01,7116,41003,1,2,2,2,2,3
 4,2014,06,2,33,24,047,04,1,044,02,5211,56103,3, , , , , 
 4,2014,06,2,33,24,047,05,1,045,01,6111,01222,3, , , , , 
 4,2014,06,2,33,24,047,05,1,045,04,7231,49211,1,1,1,1,1,2
 4,2014,06,2,33,24,047,06,1,046,01,7115,31001,1,2,2,2,2,3
 4,2014,06,2,33,24,047,07,1,047,01,8323,49222,3, , , , , 
 4,2014,06,2,33,24,047,08,1,048,01,7116,41003,1,2,2,2,2,3
 4,2014,06,2,33,24,047,09,1,049,01,5211,47113,3, , , , , 
 4,2014,06,2,33,24,047,09,1,049,02,5211,47113,4, , , , , 
 4,2014,06,2,33,24,047,10,1,050,01,8323,49222,3, , , , , 
 4,2014,06,2,33,25,048,01,1,011,01,7115,31001,1,3,3,2,2,3
 4,2014,06,2,33,25,048,01,1,011,02,6117,01281,4, , , , , 
 4,2014,06,2,33,25,048,02,1,012,01,8322,84130,1,1,1,1,1,1
 4,2014,06,2,33,25,048,02,1,012,02,4311,84130,1,1,1,1,1,1
 4,2014,06,2,33,25,048,03,1,013,01,6117,01281,3, , , , , 
 4,2014,06,2,33,25,048,04,1,014,01,7115,16222,3, , , , , 
 4,2014,06,2,33,25,048,04,1,014,03,7531,14105,1,1,1,2,2,3
 4,2014,06,2,33,25,048,04,1,014,04,7531,14105,1,1,1,2,2,3
 4,2014,06,2,33,25,048,05,1,015,03,7131,41003,3, , , , , 
 4,2014,06,2,33,25,048,06,1,016,01,5413,84230,1,1,1,1,1,1
 4,2014,06,2,33,25,048,09,1,019,01,5414,01271,1,1,1,1,1,3
 4,2014,06,2,33,30,049,02,1,072,01,7115,16222,1,2,2,2,2,3
 4,2014,06,2,33,30,049,04,1,074,01,8322,49223,1,2,2,2,2,3
 4,2014,06,2,33,30,049,04,1,074,03,5211,46301,1,2,2,2,2,3
 4,2014,06,2,33,30,049,05,1,075,02,7522,16224,1,2,2,2,2,3
 4,2014,06,2,33,30,049,07,1,077,02,5211,47892,1,2,2,2,2,3
 4,2014,06,2,33,30,049,10,1,080,04,0120,84220,1,1,1,1,1,1
 4,2014,06,2,33,33,050,01,1,001,02,6116,01261,3, , , , , 
 4,2014,06,2,33,33,050,02,1,002,01,8332,49233,1,3,1,2,2,3
 4,2014,06,2,33,33,050,03,1,003,01,3142,84130,1,1,1,1,1,1
 4,2014,06,2,33,33,050,03,1,003,02,2341,85102,1,1,1,1,1,1
 4,2014,06,2,33,33,050,04,1,004,01,8332,49232,3, , , , , 
 4,2014,06,2,33,33,050,05,1,005,01,6116,01261,3, , , , , 
 4,2014,06,2,33,33,050,05,1,005,02,6116,01261,4, , , , , 
 4,2014,06,2,33,33,050,06,1,006,01,6111,01223,3, , , , , 
 4,2014,06,2,33,33,050,06,1,006,02,3142,84130,1,1,1,1,1,1
 4,2014,06,2,33,33,050,07,1,007,01,5211,47113,3, , , , , 
 4,2014,06,2,33,33,050,09,1,009,01,5211,46202,3, , , , , 
 4,2014,06,2,33,33,050,10,1,010,01,6111,01222,3, , , , , 
 4,2014,06,2,33,33,050,10,1,010,03,7212,25113,3, , , , , 
 4,2014,06,1,12,03,109,01,1,001,01,9322,95293,3, , , , , 
 4,2014,06,1,12,03,109,02,1,002,01,5414,80100,1,2,2,2,2,3
 4,2014,06,1,12,03,109,02,1,002,02,9111,97002,1,2,2,2,2,3
 4,2014,06,1,12,03,109,02,1,002,03,8323,45204,1,2,2,2,2,3
 4,2014,06,1,12,03,109,02,1,002,06,6221,03112,1,2,2,2,2,3
 4,2014,06,1,12,03,109,03,1,003,01,5122,55101,1,1,1,1,1,3
 4,2014,06,1,12,03,109,04,1,004,01,6221,03112,3, , , , , 
 4,2014,06,1,12,03,109,04,1,004,03,3313,69203,1,3,2,2,2,3
 4,2014,06,1,12,03,109,05,1,005,01,9322,84110,1,1,1,1,1,1
 4,2014,06,1,12,03,109,06,1,006,01,6221,03112,3, , , , , 
 4,2014,06,1,12,03,109,07,1,007,01,6221,03112,3, , , , , 
 4,2014,06,1,12,03,109,08,1,008,01,5122,55109,1,1,1,1,1,3
 4,2014,06,1,12,03,109,09,1,009,01,5122,56291,1,1,1,1,1,3
 4,2014,06,1,12,03,109,09,1,009,02,6122,03112,3, , , , , 
 4,2014,06,1,12,06,110,01,1,011,02,7231,47899,1,1,1,1,1,3
 4,2014,06,1,12,06,110,01,1,011,03,9322,47829,1,3,2,2,2,3
 4,2014,06,1,12,06,110,02,1,012,01,1212,47811,1,1,1,1,1,3
 4,2014,06,1,12,06,110,03,1,013,01,7231,51200,1,1,1,1,1,3
 4,2014,06,1,12,06,110,04,1,014,01,7231,14101,1,1,1,1,1,3
 4,2014,06,1,12,06,110,06,1,016,01,9322,97002,1,4, , , , 
 4,2014,06,1,12,06,110,06,1,016,03,3122,51100,1,1,1,1,1,2
 4,2014,06,1,12,06,110,06,1,016,04,2514,14101,1,1,1,1,1,3
 4,2014,06,1,12,06,110,07,1,017,01,9322,97002,1,4, , , , 
 4,2014,06,1,12,06,110,08,1,018,01,9219,47526,3, , , , , 
 4,2014,06,1,12,06,110,08,1,018,02,9322,46305,1,3,2,2,2,3
 4,2014,06,1,12,06,110,08,1,018,03,9322,14101,1,1,1,1,1,3
 4,2014,06,2,12,06,111,01,1,021,01,7115,16222,3, , , , , 
 4,2014,06,2,12,06,111,01,1,021,03,7231,14103,1,1,1,1,1,3
 4,2014,06,2,12,06,111,02,1,022,01,9322,97002,3, , , , , 
 4,2014,06,2,12,06,111,02,1,022,02,9322,97002,1,3,2,2,2,3
 4,2014,06,2,12,06,111,03,1,023,01,9322,97002,1,3,2,2,2,3
 4,2014,06,2,12,06,111,03,1,023,02,9322,97002,1,3,2,2,2,3
 4,2014,06,2,12,06,111,07,1,027,02,5211,47899,3, , , , , 
 4,2014,06,2,12,06,111,07,1,027,03,9322,97002,3, , , , , 
 4,2014,06,2,12,06,111,08,1,028,01,7116,41003,1,4, , , , 
 4,2014,06,2,12,06,111,09,1,029,01,3122,14101,1,1,1,1,1,3
 4,2014,06,2,12,06,111,09,1,029,02,2330,85102,1,1,1,1,1,3
 4,2014,06,2,12,06,111,09,1,029,05,3321,64191,3, , , , , 
 4,2014,06,2,12,06,112,02,1,032,01,9322,26300,1,1,1,1,1,3
 4,2014,06,2,12,06,112,03,1,033,01,4110,90006,1,2,2,2,2,3
 4,2014,06,2,12,06,112,04,1,034,03,9322,85102,1,1,1,1,1,1
 4,2014,06,2,12,06,112,06,1,036,01,5414,80100,1,1,1,1,1,3
 4,2014,06,2,12,06,112,07,1,037,01,6117,10509,3, , , , , 
 4,2014,06,2,12,06,112,10,1,040,01,5414,80100,1,1,1,1,1,1
 4,2014,06,2,12,09,113,02,1,042,03,5211,10749,1,3,2,2,2,3
 4,2014,06,2,12,09,113,03,1,043,01,8331,49212,1,2,2,2,2,3
 4,2014,06,2,12,09,113,03,1,043,03,3511,14101,1,1,1,1,1,3
 4,2014,06,2,12,09,113,03,1,043,04,4110,14101,1,1,1,1,1,3
 4,2014,06,2,12,09,113,07,1,047,01,8332,49233,1,2,2,2,2,3
 4,2014,06,2,12,09,113,07,1,047,02,3122,14302,1,1,1,1,1,3
 4,2014,06,2,12,09,113,08,1,048,01,5161,96094,3, , , , , 
 4,2014,06,2,12,09,113,08,1,048,04,4110,84220,1,1,1,1,1,1
 4,2014,06,2,12,09,113,10,1,050,01,9112,84220,1,1,1,1,1,1
 4,2014,06,2,12,12,114,02,1,052,01,8153,15121,3, , , , , 
 4,2014,06,2,12,12,114,02,1,052,02,8153,15121,4, , , , , 
 4,2014,06,2,12,12,114,02,1,052,03,3511,47529,1,1,1,1,1,3
 4,2014,06,2,12,12,114,03,1,053,01,5414,80100,1,1,1,1,1,3
 4,2014,06,2,12,12,114,04,1,054,01,9322,97002,1,3,2,2,2,3
 4,2014,06,2,12,12,114,04,1,054,02,8323,49222,1,3,2,2,2,3
 4,2014,06,2,12,12,114,05,1,055,01,8323,49222,3, , , , , 
 4,2014,06,2,12,12,114,05,1,055,02,7516,12007,3, , , , , 
 4,2014,06,2,12,12,114,05,1,055,04,5414,80100,1,3,2,2,2,3
 4,2014,06,2,12,12,114,08,1,058,01,7116,41003,1,3,2,2,2,3
 4,2014,06,2,12,12,114,09,1,059,03,9322,86109,1,1,1,1,1,1
 4,2014,06,2,12,12,115,01,1,061,01,9322,97002,1,3,2,2,2,3
 4,2014,06,2,12,12,115,02,1,062,01,6116,01120,3, , , , , 
 4,2014,06,2,12,12,115,02,1,062,03,9322,97002,1,1,1,1,1,3
 4,2014,06,2,12,12,115,03,1,063,01,8331,49233,1,1,2,2,2,3
 4,2014,06,2,12,12,115,04,1,064,01,7531,14101,3, , , , , 
 4,2014,06,2,12,12,115,04,1,064,02,7531,14101,4, , , , , 
 4,2014,06,2,12,12,115,05,1,065,01,9322,23951,1,1,1,1,1,3
 4,2014,06,2,12,12,115,06,1,066,01,5211,47113,3, , , , , 
 4,2014,06,2,12,12,115,06,1,066,02,5122,84230,1,1,1,1,1,1
 4,2014,06,2,12,12,115,07,1,067,03,5211,46497,3, , , , , 
 4,2014,06,2,12,12,115,07,1,067,04,2330,85211,1,1,1,1,1,1
 4,2014,06,2,12,12,115,08,1,068,01,7412,43211,3, , , , , 
 4,2014,06,2,12,12,115,08,1,068,02,2330,85211,1,1,1,1,1,1
 4,2014,06,2,12,12,115,08,1,068,05,5211,47113,3, , , , , 
 4,2014,06,2,12,12,115,08,1,068,06,7412,43211,3, , , , , 
 4,2014,06,2,12,12,115,09,1,069,02,7412,10401,1,3,2,2,2,3
 4,2014,06,2,12,12,115,10,1,070,01,5211,23951,2, , , , , 
 4,2014,06,2,12,15,116,01,1,071,01,6117,01292,3, , , , , 
 4,2014,06,2,12,15,116,01,1,071,02,4110,65190,1,1,1,1,1,2
 4,2014,06,2,12,15,116,02,1,072,01,6117,01261,3, , , , , 
 4,2014,06,2,12,15,116,06,1,076,01,5211,85102,1,1,1,1,1,1
 4,2014,06,2,12,15,116,08,1,078,02,7531,14101,1,1,1,1,1,3
 4,2014,06,2,12,15,116,09,1,079,01,7319,47531,3, , , , , 
 4,2014,06,2,12,15,116,10,1,080,01,5122,56101,1,2,2,2,2,3
 4,2014,06,2,12,15,117,03,1,083,01,2112,84130,1,2,2,2,2,1
 4,2014,06,2,12,15,117,03,1,083,03,1349,51100,1,1,1,1,1,2
 4,2014,06,2,12,15,117,05,1,085,01,7523,16222,1,2,2,2,2,3
 4,2014,06,2,12,15,117,07,1,087,01,9322,86101,1,1,1,1,1,1
 4,2014,06,2,12,18,118,03,1,093,01,3322,47721,1,1,1,1,1,3
 4,2014,06,2,12,18,118,03,1,093,04,3322,47721,1,1,1,1,1,3
 4,2014,06,2,12,18,118,04,1,094,01,3511,85101,3, , , , , 
 4,2014,06,2,12,18,118,05,1,095,01,2652,59203,1,2,2,2,2,3
 4,2014,06,2,12,18,118,05,1,095,02,4223,69203,1,1,1,1,1,3
 4,2014,06,2,12,18,118,06,1,096,02,8323,64191,1,1,1,1,1,3
 4,2014,06,2,12,18,118,06,1,096,03,4211,64191,1,1,1,1,1,3
 4,2014,06,2,12,18,118,07,1,097,01,7531,14101,3, , , , , 
 4,2014,06,2,12,18,118,07,1,097,02,7531,14101,4, , , , , 
 4,2014,06,2,12,18,118,07,1,097,04,3321,65190,1,1,1,1,1,3
 4,2014,06,2,12,18,118,08,1,098,01,4321,46301,1,2,2,2,2,3
 4,2014,06,2,12,18,118,08,1,098,02,2341,85102,1,1,1,1,1,3
 4,2014,06,2,12,18,118,10,1,100,01,6113,01120,3, , , , , 
 4,2014,06,2,12,18,118,10,1,100,03,8323,49222,3, , , , , 
 4,2014,06,2,12,18,118,10,1,100,02,7317,47640,1,1,1,1,1,3
 4,2014,06,2,12,21,119,01,1,101,03,9322,14101,1,2,1,1,1,3
 4,2014,06,2,12,21,119,01,1,101,05,9322,41004,1,4, , , , 
 4,2014,06,2,12,21,119,02,1,102,01,2330,85101,2, , , , , 
 4,2014,06,2,12,21,119,04,1,104,01,5414,84130,1,1,1,1,1,2
 4,2014,06,2,12,21,119,06,1,106,01,6116,01120,3, , , , , 
 4,2014,06,2,12,21,119,06,1,106,02,9322,14101,1,1,1,1,1,3
 4,2014,06,2,12,21,119,07,1,107,01,7115,16229,1,3,2,2,2,3
 4,2014,06,2,12,21,119,07,1,107,02,5211,56101,3, , , , , 
 4,2014,06,2,12,21,119,08,1,108,01,5122,10711,1,3,2,2,2,3
 4,2014,06,2,12,21,119,09,1,109,01,8153,14101,1,1,1,1,1,3
 4,2014,06,2,12,21,119,09,1,109,02,9322,14101,1,1,1,1,1,3
 4,2014,06,2,12,21,119,09,1,109,03,9322,14101,1,2,1,1,1,3
 4,2014,06,2,12,21,120,03,1,113,01,9322,97002,1,2,1,1,1,3
 4,2014,06,2,12,21,120,05,1,115,01,7531,14101,1,1,1,1,1,3
 4,2014,06,2,12,21,120,06,1,116,01,5122,55103,1,2,1,1,1,3
 4,2014,06,2,12,21,120,07,1,117,01,8323,49222,1,3,2,2,2,3
 4,2014,06,2,12,21,120,07,1,117,03,9322,56303,1,2,1,1,1,3
 4,2014,06,2,12,21,120,08,1,118,01,9322,43309,1,4, , , , 
 4,2014,06,2,12,21,120,08,1,118,02,9322,45102,1,2,1,1,1,3
 4,2014,06,2,12,21,120,10,1,120,02,3313,14101,1,1,1,1,1,3
 4,2014,06,2,12,21,120,10,1,120,03,1212,64192,1,1,1,1,1,3
 4,2014,06,2,12,24,121,02,1,122,01,7231,46699,1,1,1,1,1,3
 4,2014,06,2,12,24,121,03,1,123,01,7531,14101,1,1,1,1,1,3
 4,2014,06,2,12,24,121,04,1,124,01,9322,46699,1,1,1,1,1,3
 4,2014,06,2,12,24,121,05,1,125,01,5211,47721,1,1,2,1,1,3
 4,2014,06,2,12,24,121,05,1,125,02,7531,14109,3, , , , , 
 4,2014,06,2,12,24,121,06,1,126,02,0110,84130,1,1,1,1,1,2
 4,2014,06,2,12,24,121,06,1,126,03,0120,52232,1,1,1,1,1,3
 4,2014,06,2,12,24,121,07,1,127,01,7231,33140,1,2,2,2,2,3
 4,2014,06,2,12,24,121,10,1,130,01,8332,49232,1,4, , , , 
 4,2014,06,2,12,24,122,01,1,131,01,9322,97009,1,4, , , , 
 4,2014,06,2,12,24,122,01,1,131,03,8332,49232,1,1,2,1,1,3
 4,2014,06,2,12,24,122,02,1,132,01,4211,47531,1,1,1,1,1,3
 4,2014,06,2,12,24,122,02,1,132,02,7531,14101,3, , , , , 
 4,2014,06,2,12,24,122,03,1,133,01,9322,97009,3, , , , , 
 4,2014,06,2,12,24,122,06,1,136,02,7531,14101,1,1,1,1,1,3
 4,2014,06,2,12,24,122,07,1,137,01,8332,84130,1,1,1,1,1,2
 4,2014,06,2,12,24,122,08,1,138,01,9322,47522,1,1,1,1,1,3
 4,2014,06,2,12,24,122,09,1,139,01,9322,41004,1,2,2,2,2,3
 4,2014,06,2,12,24,122,10,1,140,03,8153,14101,1,1,1,1,1,3
 4,2014,06,2,12,24,122,10,1,140,04,7516,12007,3, , , , , 
 4,2014,06,2,12,27,123,01,1,141,01,5244,63113,2, , , , , 
 4,2014,06,2,12,27,123,02,1,142,02,8323,49222,3, , , , , 
 4,2014,06,2,12,27,123,02,1,142,07,7231,43305,1,3,3,2,2,3
 4,2014,06,2,12,27,123,03,1,143,01,5211,47219,3, , , , , 
 4,2014,06,2,12,27,123,05,1,145,03,7531,14105,3, , , , , 
 4,2014,06,2,12,27,123,05,1,145,05,7531,14105,3, , , , , 
 4,2014,06,2,12,27,123,06,1,146,02,7531,49222,3, , , , , 
 4,2014,06,2,12,27,123,07,1,147,01,9322,97002,1,3,2,2,2,3
 4,2014,06,2,12,27,123,08,1,148,04,4110,84110,1,1,1,1,1,1
 4,2014,06,2,12,30,124,01,1,151,01,6116,01261,3, , , , , 
 4,2014,06,2,12,30,124,01,1,151,02,2330,85102,1,1,1,1,1,1
 4,2014,06,2,12,30,124,01,1,151,03,1212,84130,1,1,1,1,1,2
 4,2014,06,2,12,30,124,03,1,153,02,9335,49219,1,3,2,2,2,3
 4,2014,06,2,12,30,124,03,1,153,03,8331,49219,1,3,2,2,2,3
 4,2014,06,2,12,30,124,04,1,154,01,9112,64191,1,1,1,1,1,2
 4,2014,06,2,12,30,124,05,1,155,01,8331,49219,1,1,1,1,1,3
 4,2014,06,2,12,30,124,05,1,155,04,1212,13956,1,1,1,1,1,3
 4,2014,06,2,12,30,124,06,1,156,02,8323,49219,3, , , , , 
 4,2014,06,2,12,30,124,06,1,156,04,2611,82111,3, , , , , 
 4,2014,06,2,12,30,124,08,1,158,03,8331,49219,1,3,2,2,2,3
 4,2014,06,2,12,30,124,08,1,158,04,2221,84120,1,1,1,1,1,3
 4,2014,06,2,12,30,124,09,1,159,01,5161,96094,1,3,2,2,2,3
 4,2014,06,2,12,30,124,10,1,160,01,4212,92001,3, , , , , 
 4,2014,06,2,12,30,125,01,1,161,02,8332,49232,1,1,1,1,1,3
 4,2014,06,2,12,30,125,01,1,161,03,8153,14101,1,1,1,1,1,3
 4,2014,06,2,12,30,125,02,1,162,01,6117,01292,3, , , , , 
 4,2014,06,2,12,30,125,02,1,162,02,6117,01292,4, , , , , 
 4,2014,06,2,12,30,125,03,1,163,01,7231,46639,1,1,1,1,1,3
 4,2014,06,2,12,30,125,03,1,163,02,6117,01292,3, , , , , 
 4,2014,06,2,12,30,125,05,1,165,01,6117,01292,3, , , , , 
 4,2014,06,2,12,30,125,06,1,166,01,5211,47899,3, , , , , 
 4,2014,06,2,12,30,125,06,1,166,03,4110,14101,1,1,1,1,1,3
 4,2014,06,2,12,30,125,07,1,167,01,6117,01292,3, , , , , 
 4,2014,06,2,12,30,125,07,1,167,02,6117,01292,4, , , , , 
 4,2014,06,2,12,30,125,07,1,167,03,1212,14101,1,1,1,1,1,3
 4,2014,06,2,12,30,125,07,1,167,04,3313,14101,1,1,1,1,1,3
 4,2014,06,2,12,30,125,08,1,168,01,2142,14101,1,1,1,1,1,3
 4,2014,06,2,12,30,125,09,1,169,01,6117,01292,3, , , , , 
 4,2014,06,2,12,30,125,09,1,169,02,1212,46597,1,1,1,1,1,3
 4,2014,06,2,12,30,125,10,1,170,01,6117,01292,3, , , , , 
 4,2014,06,2,12,30,125,10,1,170,02,6117,01292,4, , , , , 
 4,2014,06,2,12,30,125,10,1,170,03,7231,14103,1,1,1,1,1,3
 4,2014,06,2,12,33,126,02,1,172,02,5151,56210,3, , , , , 
 4,2014,06,2,12,33,126,03,1,173,01,7412,43211,3, , , , , 
 4,2014,06,2,12,33,126,04,1,174,01,7116,41004,1,3,2,2,2,3
 4,2014,06,2,12,33,126,04,1,174,02,5122,56299,3, , , , , 
 4,2014,06,2,12,33,126,06,1,176,03,3353,84220,1,1,1,1,1,1
 4,2014,06,2,12,33,126,10,1,180,01,5122,56103,1,3,2,2,2,3
 4,2014,06,2,12,33,127,01,1,181,03,1212,66220,1,1,1,1,1,3
 4,2014,06,2,12,33,127,02,1,182,01,4110,29100,1,1,1,1,1,3
 4,2014,06,2,12,33,127,02,1,182,02,3122,14101,1,1,1,1,1,3
 4,2014,06,2,12,33,127,07,1,187,04,3511,52294,1,1,1,1,1,3
 4,2014,06,2,12,33,127,08,1,188,01,9322,41004,1,3,2,2,2,3
 4,2014,06,2,12,33,127,09,1,189,03,1212,46497,1,1,1,1,1,3
 4,2014,06,2,12,36,128,08,1,191,01,4110,10721,1,1,1,1,1,3
 4,2014,06,2,12,36,128,08,1,191,02,4110,14101,1,1,1,1,1,3
 4,2014,06,2,12,36,128,02,1,192,02,5161,96094,3, , , , , 
 4,2014,06,2,12,36,128,02,1,192,03,8323,49212,3, , , , , 
 4,2014,06,2,12,36,128,04,1,194,01,7231,18119,1,1,1,1,1,3
 4,2014,06,2,12,36,128,05,1,195,01,7115,84120,1,1,1,1,1,2
 4,2014,06,2,12,36,128,05,1,195,02,5122,56291,3, , , , , 
 4,2014,06,2,12,36,128,05,1,195,03,3511,84130,1,3,2,2,2,1
 4,2014,06,2,12,36,128,06,1,196,01,4110,84130,1,1,1,1,1,2
 4,2014,06,2,12,36,128,07,1,197,01,9322,10792,1,2,1,2,2,3
 4,2014,06,2,12,36,128,07,1,197,02,9322,10792,1,2,1,2,2,3
 4,2014,06,2,12,36,128,08,1,198,02,9322,64191,1,1,1,1,1,3
 4,2014,06,2,12,36,128,09,1,199,01,5414,80100,1,2,2,2,2,3
 4,2014,06,2,12,36,128,09,1,199,03,7231,24320,1,3,2,2,2,3
 4,2014,06,2,12,36,128,09,1,199,04,9111,15201,1,1,1,1,1,3
 4,2014,06,2,12,36,128,10,1,200,01,9322,10792,1,3,2,2,2,3
 4,2014,06,2,12,36,128,10,1,200,02,7231,14101,1,1,1,1,1,3
 4,2014,06,2,12,39,129,07,1,207,02,7131,43121,1,2,2,2,2,3
 4,2014,06,2,12,39,129,07,1,207,03,7131,43121,1,2,2,2,2,3
 4,2014,06,2,12,39,129,08,1,208,01,7131,45204,3, , , , , 
 4,2014,06,2,12,39,129,09,1,209,01,5211,97002,3, , , , , 
 4,2014,06,2,12,39,129,09,1,209,02,7531,14105,3, , , , , 
 4,2014,06,2,12,39,129,10,1,210,01,7116,41004,1,2,2,2,2,3
 4,2014,06,2,12,39,129,03,1,203,04,4321,47411,1,1,1,1,1,3
 4,2014,06,2,12,39,130,01,1,211,01,8323,49222,3, , , , , 
 4,2014,06,2,12,39,130,03,1,213,01,7412,45202,1,1,1,1,1,3
 4,2014,06,2,12,39,130,04,1,214,01,9322,96099,3, , , , , 
 4,2014,06,2,12,39,130,04,1,214,04,7412,41003,1,4, , , , 
 4,2014,06,2,12,39,130,05,1,215,01,4110,45209,1,2,1,2,1,3
 4,2014,06,2,12,39,130,06,1,216,02,7412,11031,1,2,2,2,2,3
 4,2014,06,2,12,39,130,07,1,217,01,9322,15121,1,1,1,1,1,3
 4,2014,06,2,12,39,130,07,1,217,02,7531,15121,1,2,2,2,2,3
 4,2014,06,2,12,39,130,08,1,218,01,8323,15202,1,1,1,1,1,3
 4,2014,06,2,12,39,130,09,1,219,01,8323,49212,3, , , , , 
 4,2014,06,2,12,39,130,09,1,219,02,5211,47813,3, , , , , 
 4,2014,06,2,31,06,055,02,1,002,01,7116,41003,1,4, , , , 
 4,2014,06,2,31,06,055,02,1,002,05,7116,41003,1,4, , , , 
 4,2014,06,2,31,06,055,02,1,002,08,9212,84230,1,1,1,1,1,1
 4,2014,06,2,31,06,055,02,1,002,09,7531,14101,1,4, , , , 
 4,2014,06,2,31,06,055,03,1,003,02,7234,95293,3, , , , , 
 4,2014,06,2,31,06,055,04,1,004,02,7116,41003,1,4, , , , 
 4,2014,06,2,31,06,055,05,1,005,02,7312,32113,1,4, , , , 
 4,2014,06,2,31,06,055,06,1,006,01,7116,41003,1,4, , , , 
 4,2014,06,2,31,06,055,07,1,007,01,7116,41003,1,4, , , , 
 4,2014,06,2,31,06,055,07,1,007,03,7131,41004,1,4, , , , 
 4,2014,06,2,31,06,055,08,1,008,01,7132,45204,1,4, , , , 
 4,2014,06,2,31,06,055,10,1,010,01,7531,14107,1,2,2,2,2,3
 4,2014,06,2,31,09,056,03,1,013,01,6117,01281,3, , , , , 
 4,2014,06,2,31,09,056,04,1,014,01,7115,41003,1,4, , , , 
 4,2014,06,2,31,09,056,04,1,014,02,8153,14107,1,2,3,2,1,3
 4,2014,06,2,31,09,056,05,1,015,01,6117,01281,1,4, , , , 
