REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,TEMP,RCODE1,RCODE2,RCODE3,TIME1,TIME2,TIME3,G4,G5,FCODE
 1,2014,09,2,12,30,189,03,1,153,  ,1, , ,45,  ,  ,00,00,1
 1,2014,09,2,12,30,189,04,1,154,  ,1, , ,80,  ,  ,00,00,1
 1,2014,09,2,12,30,189,05,1,155,  ,1, , ,60,  ,  ,00,00,1
 1,2014,09,2,12,30,189,06,1,156,  ,2,1, ,  ,45,  ,00,00,1
 1,2014,09,2,12,30,189,07,1,157,  ,6,6, ,  ,  ,  ,00,00,2
 1,2014,09,2,12,30,189,08,1,158,  ,2,1, ,  ,35,  ,00,00,1
 1,2014,09,2,12,30,189,09,1,159,  ,2,1, ,  ,60,  ,00,00,1
 1,2014,09,2,12,30,189,10,1,160,  ,2,1, ,  ,60,  ,00,00,1
 1,2014,09,2,12,30,190,01,1,161,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,09,2,12,30,190,02,1,162,  ,1, , ,40,  ,  ,00,00,1
 1,2014,09,2,12,30,190,03,1,163,  ,1, , ,60,  ,  ,00,00,1
 1,2014,09,2,12,30,190,04,1,164,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,09,2,12,30,190,05,1,165,  ,2,1, ,  ,90,  ,00,00,1
 1,2014,09,2,12,30,190,06,1,166,  ,2,1, ,  ,35,  ,00,00,1
 1,2014,09,2,12,30,190,07,1,167,  ,2,2,1,  ,  ,45,00,00,1
 1,2014,09,2,12,30,190,08,1,168,  ,2,2, ,  ,  ,  ,00,00,1
 1,2014,09,2,12,30,190,09,1,169,  ,2,1, ,  ,50,  ,00,00,1
 1,2014,09,2,12,30,190,10,1,170,  ,2,2,1,  ,  ,  ,00,00,1
 1,2014,09,2,12,33,191,01,1,171,  ,1, , ,50,  ,  ,00,00,1
 1,2014,09,2,12,33,191,02,1,172,  ,1, , ,60,  ,  ,00,00,1
 1,2014,09,2,12,33,191,03,1,173,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,09,2,12,33,191,04,1,174,  ,1, , ,50,  ,  ,00,00,1
 1,2014,09,2,12,33,191,05,1,175,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,09,2,12,33,191,06,1,176,  ,1, , ,45,  ,  ,00,00,1
 1,2014,09,2,12,33,191,07,1,177,  ,1, , ,70,  ,  ,00,00,1
 1,2014,09,2,12,33,191,08,1,178,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,09,2,12,33,191,09,1,179,  ,1, , ,60,  ,  ,00,00,1
 1,2014,09,2,12,33,191,10,1,180,  ,1, , ,60,  ,  ,00,00,1
 1,2014,09,2,12,33,192,01,1,181,  ,1, , ,65,  ,  ,00,00,1
 1,2014,09,2,12,33,192,02,1,182,  ,1, , ,80,  ,  ,00,00,1
 1,2014,09,2,12,33,192,03,1,183,  ,1, , ,40,  ,  ,00,00,1
 1,2014,09,2,12,33,192,04,1,184,  ,1, , ,60,  ,  ,00,00,1
 1,2014,09,2,12,33,192,05,1,185,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,09,2,12,33,192,06,1,186,  ,6,1, ,  ,55,  ,00,00,1
 1,2014,09,2,12,33,192,07,1,187,  ,1, , ,60,  ,  ,00,00,1
 1,2014,09,2,12,33,192,08,1,188,  ,1, , ,50,  ,  ,00,00,1
 1,2014,09,2,12,33,192,09,1,189,  ,1, , ,65,  ,  ,00,00,1
 1,2014,09,2,12,33,192,10,1,190,  ,1, , ,65,  ,  ,00,00,1
 1,2014,09,2,12,36,193,01,1,191,  ,1, , ,20,  ,  ,00,00,1
 1,2014,09,2,12,36,193,02,1,192,  ,6,1, ,  ,20,  ,00,00,1
 1,2014,09,2,12,36,193,03,1,193,  ,6,1, ,  ,20,  ,00,00,1
 1,2014,09,2,12,36,193,04,1,194,  ,1, , ,20,  ,  ,00,00,1
 1,2014,09,2,12,36,193,05,1,195,  ,6,1, ,  ,20,  ,00,00,1
 1,2014,09,2,12,36,193,07,1,197,  ,1, , ,20,  ,  ,00,00,1
 1,2014,09,2,12,36,193,08,1,198,  ,6, , ,  ,  ,  ,00,00,2
 1,2014,09,2,12,36,193,09,1,199,  ,6,6,1,  ,  ,30,00,00,1
 1,2014,09,2,12,36,193,10,1,200,  , , , ,  ,  ,  ,00,00,1
 1,2014,09,2,12,36,193,06,1,196,  ,2,2,2,  ,  ,  ,00,00,2
 1,2014,09,2,12,39,194,01,1,201,  ,1, , ,45,  ,  ,00,00,1
 1,2014,09,2,12,39,194,02,1,202,  ,1, , ,50,  ,  ,00,00,1
 1,2014,09,2,12,39,194,03,1,203,  ,1, , ,50,  ,  ,00,00,1
 1,2014,09,2,12,39,194,04,1,204,  ,6, , ,  ,  ,  ,00,00,2
 1,2014,09,2,12,39,194,05,1,205,  ,1, , ,50,  ,  ,00,00,1
 1,2014,09,2,12,39,194,06,1,206,  ,6, , ,  ,  ,  ,00,00,2
 1,2014,09,2,12,39,194,07,1,207,  ,1, , ,55,  ,  ,00,00,1
 1,2014,09,2,12,39,194,08,1,208,  ,1, , ,65,  ,  ,00,00,1
 1,2014,09,2,12,39,194,09,1,209,  ,1, , ,60,  ,  ,00,00,1
 1,2014,09,2,12,39,194,10,1,210,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,39,173,01,1,191,  ,6, , ,  ,  ,  ,00,00,2
 1,2014,08,2,12,39,173,02,1,192,  ,6, , ,  ,  ,  ,00,00,2
 1,2014,08,2,12,39,173,03,1,193,  ,6, , ,  ,  ,  ,00,00,2
 1,2014,08,2,12,39,173,04,1,194,  ,1, , ,55,  ,  ,00,00,1
 1,2014,08,2,12,39,173,05,1,195,  ,1, , ,56,  ,  ,00,00,1
 1,2014,08,2,12,39,173,06,1,196,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,39,173,07,1,197,  ,1, , ,50,  ,  ,00,00,1
 1,2014,08,2,12,39,173,08,1,198,  ,1, , ,50,  ,  ,00,00,1
 1,2014,08,2,12,39,173,09,1,199,  ,1, , ,65,  ,  ,00,00,1
 1,2014,08,2,12,39,173,10,1,200,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,2,12,39,172,01,1,181,  ,6, , ,  ,  ,  ,00,00,2
 1,2014,08,2,12,39,172,02,1,182,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,2,12,39,172,03,1,183,  ,1, , ,65,  ,  ,00,00,1
 1,2014,08,2,12,39,172,04,1,184,  ,1, , ,55,  ,  ,00,00,1
 1,2014,08,2,12,39,172,05,1,185,  ,1, , ,55,  ,  ,00,00,1
 1,2014,08,2,12,39,172,06,1,186,  ,1, , ,58,  ,  ,00,00,1
 1,2014,08,2,12,39,172,07,1,187,  ,1, , ,50,  ,  ,00,00,1
 1,2014,08,2,12,39,172,08,1,188,  ,1, , ,48,  ,  ,00,00,1
 1,2014,08,2,12,39,172,09,1,189,  ,1, , ,50,  ,  ,00,00,1
 1,2014,08,2,12,39,172,10,1,190,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,36,171,01,1,171,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,08,2,12,36,171,02,1,172,  ,1, , ,20,  ,  ,00,00,1
 1,2014,08,2,12,36,171,03,1,173,  ,6,1, ,  ,20,  ,00,00,1
 1,2014,08,2,12,36,171,04,1,174,  ,1, , ,20,  ,  ,00,00,1
 1,2014,08,2,12,36,171,05,1,175,  ,1, , ,20,  ,  ,00,00,1
 1,2014,08,2,12,36,171,06,1,176,  ,6,1, ,  ,20,  ,00,00,1
 1,2014,08,2,12,36,171,07,1,177,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,08,2,12,36,171,08,1,178,  ,6,1, ,  ,20,  ,00,00,1
 1,2014,08,2,12,36,171,09,1,179,  ,6,1, ,  ,20,  ,00,00,1
 1,2014,08,2,12,36,171,10,1,180,  ,1, , ,20,  ,  ,00,00,1
 1,2014,08,2,12,33,170,01,1,161,  ,1, , ,50,  ,  ,00,00,1
 1,2014,08,2,12,33,170,02,1,162,  ,1, , ,60,  ,  ,00,00,1
 1,2014,08,2,12,33,170,03,1,163,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,33,170,04,1,164,  ,1, , ,70,  ,  ,00,00,1
 1,2014,08,2,12,33,170,05,1,165,  ,1, , ,70,  ,  ,00,00,1
 1,2014,08,2,12,33,170,06,1,166,  ,1, , ,50,  ,  ,00,00,1
 1,2014,08,2,12,33,170,07,1,167,  ,1, , ,60,  ,  ,00,00,1
 1,2014,08,2,12,33,170,08,1,168,  ,1, , ,65,  ,  ,00,00,1
 1,2014,08,2,12,33,170,09,1,169,  ,1, , ,55,  ,  ,00,00,1
 1,2014,08,2,12,33,170,10,1,170,  ,1, , ,70,  ,  ,00,00,1
 1,2014,08,2,12,33,169,01,1,151,  ,1, , ,55,  ,  ,00,00,1
 1,2014,08,2,12,33,169,02,1,152,  ,1, , ,55,  ,  ,00,00,1
 1,2014,08,2,12,33,169,03,1,153,  , , , ,  ,  ,  ,00,00,2
 1,2014,08,2,12,33,169,04,1,154,  ,1, , ,70,  ,  ,00,00,1
 1,2014,08,2,12,33,169,05,1,155,  , , , ,  ,  ,  ,00,00,2
 1,2014,08,2,12,33,169,06,1,156,  ,1, , ,60,  ,  ,00,00,1
 1,2014,08,2,12,33,169,07,1,157,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,33,169,08,1,158,  ,1, , ,70,  ,  ,00,00,1
 1,2014,08,2,12,33,169,09,1,159,  ,1, , ,65,  ,  ,00,00,1
 1,2014,08,2,12,33,169,10,1,160,  ,1, , ,70,  ,  ,00,00,1
 1,2014,08,2,12,30,168,01,1,141,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,30,168,02,1,142,  ,1, , ,60,  ,  ,00,00,1
 1,2014,08,2,12,30,168,03,1,143,  ,1, , ,  ,  ,  ,00,00,1
 1,2014,08,2,12,30,168,04,1,144,  ,1, , ,70,  ,  ,00,00,1
 1,2014,08,2,12,30,168,05,1,145,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,30,168,06,1,146,  ,2,1, ,  ,60,  ,00,00,1
 1,2014,08,2,12,30,168,07,1,147,  ,2,1, ,  ,45,  ,00,00,1
 1,2014,08,2,12,30,168,08,1,148,  ,2,1, ,  ,40,  ,00,00,1
 1,2014,08,2,12,30,168,09,1,149,  ,2,1, ,  ,40,  ,00,00,1
 1,2014,08,2,12,30,168,10,1,150,  ,2,1, ,  ,70,  ,00,00,1
 1,2014,08,2,12,27,167,01,1,131,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,27,167,02,1,132,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,2,12,27,167,03,1,133,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,2,12,27,167,04,1,134,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,27,167,05,1,135,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,27,167,06,1,136,  ,6,6, ,  ,  ,  ,00,00,2
 1,2014,08,2,12,27,167,07,1,137,  ,1, , ,50,  ,  ,00,00,1
 1,2014,08,2,12,27,167,08,1,138,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,27,167,09,1,139,  ,6,1, ,  ,40,  ,00,00,1
 1,2014,08,2,12,27,167,10,1,140,  ,1, , ,30,  ,  ,00,00,1
 1,2014,08,2,12,27,166,01,1,121,  ,1, , ,50,  ,  ,00,00,1
 1,2014,08,2,12,27,166,02,1,122,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,27,166,03,1,123,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,27,166,04,1,124,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,27,166,05,1,125,  ,1, , ,30,  ,  ,00,00,1
 1,2014,08,2,12,27,166,06,1,126,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,08,2,12,27,166,07,1,127,  ,1, , ,50,  ,  ,00,00,1
 1,2014,08,2,12,27,166,08,1,128,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,27,166,09,1,129,  ,4,6,6,  ,  ,  ,00,00,2
 1,2014,08,2,12,27,166,10,1,130,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,24,165,01,1,111,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,08,2,12,24,165,02,1,112,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,24,165,03,1,113,  ,6,6, ,  ,  ,  ,00,00,2
 1,2014,08,2,12,24,165,04,1,114,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,24,165,05,1,115,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,24,165,06,1,116,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,24,165,07,1,117,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,24,165,08,1,118,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,24,165,09,1,119,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,24,165,10,1,120,  ,6, , ,  ,  ,  ,00,00,2
 1,2014,08,2,12,21,164,01,1,101,  ,4,1, ,  ,60,  ,00,00,1
 1,2014,08,2,12,21,164,02,1,102,  ,1, , ,65,  ,  ,00,00,1
 1,2014,08,2,12,21,164,03,1,103,  ,6,6, ,  ,  ,  ,00,00,2
 1,2014,08,2,12,21,164,04,1,104,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,21,164,05,1,105,  ,1, , ,60,  ,  ,00,00,1
 1,2014,08,2,12,21,164,06,1,106,  ,1, , ,60,  ,  ,00,00,1
 1,2014,08,2,12,21,164,07,1,107,  ,6,1, ,  ,40,  ,00,00,1
 1,2014,08,2,12,21,164,08,1,108,  ,1, , ,60,  ,  ,00,00,1
 1,2014,08,2,12,21,164,09,1,109,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,21,164,10,1,110,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,08,2,12,18,163,01,1,091,  ,1, , ,20,  ,  ,00,00,1
 1,2014,08,2,12,18,163,02,1,092,  ,1, , ,25,  ,  ,00,00,1
 1,2014,08,2,12,18,163,03,1,093,  ,1, , ,29,  ,  ,00,00,1
 1,2014,08,2,12,18,163,04,1,094,  ,1, , ,30,  ,  ,00,00,1
 1,2014,08,2,12,18,163,05,1,095,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,08,2,12,18,163,06,1,096,  , , , ,  ,  ,  ,00,00,1
 1,2014,08,2,12,18,163,07,1,097,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,18,163,08,1,098,  ,1, , ,25,  ,  ,00,00,1
 1,2014,08,2,12,18,163,09,1,099,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,08,2,12,18,163,10,1,100,  ,1, , ,30,  ,  ,00,00,1
 1,2014,08,2,12,18,162,01,1,081,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,18,162,02,1,082,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,08,2,12,18,162,03,1,083,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,08,2,12,18,162,04,1,084,  ,1, , ,  ,  ,  ,00,00,1
 1,2014,08,2,12,18,162,05,1,085,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,18,162,06,1,086,  ,1, , ,15,  ,  ,00,00,1
 1,2014,08,2,12,18,162,07,1,087,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,18,162,08,1,088,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,08,2,12,18,162,09,1,089,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,2,12,18,162,10,1,090,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,2,12,15,160,01,1,071,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,15,160,02,1,072,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,15,160,03,1,073,  ,1, , ,25,  ,  ,00,00,1
 1,2014,08,2,12,15,160,04,1,074,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,2,12,15,160,05,1,075,  ,1, , ,30,  ,  ,00,00,1
 1,2014,08,2,12,15,160,06,1,076,  ,1, , ,30,  ,  ,00,00,1
 1,2014,08,2,12,15,160,07,1,077,  ,1, , ,30,  ,  ,00,00,1
 1,2014,08,2,12,15,160,08,1,078,  ,6,6, ,  ,  ,  ,00,00,2
 1,2014,08,2,12,15,160,09,1,079,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,2,12,15,160,10,1,080,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,08,2,12,12,159,01,1,061,  ,1, , ,30,  ,  ,00,00,1
 1,2014,08,2,12,12,159,02,1,062,  ,6,6, ,  ,  ,  ,00,00,2
 1,2014,08,2,12,12,159,03,1,063,  ,1, , ,30,  ,  ,00,00,1
 1,2014,08,2,12,12,159,04,1,064,  ,1, , ,60,  ,  ,00,00,1
 1,2014,08,2,12,12,159,05,1,065,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,12,159,06,1,066,  ,1, , ,60,  ,  ,00,00,1
 1,2014,08,2,12,12,159,07,1,067,  ,6,6, ,  ,  ,  ,00,00,2
 1,2014,08,2,12,12,159,08,1,068,  ,6,6, ,  ,  ,  ,00,00,2
 1,2014,08,2,12,12,159,09,1,069,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,2,12,12,159,10,1,070,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,2,12,09,158,01,1,051,  ,1, , ,30,  ,  ,00,00,1
 1,2014,08,2,12,09,158,02,1,052,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,09,158,03,1,053,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,09,158,04,1,054,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,2,12,09,158,05,1,055,  ,1, , ,30,  ,  ,00,00,1
 1,2014,08,2,12,09,158,06,1,056,  ,6,6, ,  ,  ,  ,00,00,2
 1,2014,08,2,12,09,158,07,1,057,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,2,12,09,158,08,1,058,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,09,158,09,1,059,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,09,158,10,1,060,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,09,157,01,1,041,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,2,12,09,157,02,1,042,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,09,157,03,1,043,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,2,12,09,157,04,1,044,  ,1, , ,30,  ,  ,00,00,1
 1,2014,08,2,12,09,157,05,1,045,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,09,157,06,1,046,  ,6,6, ,  ,  ,  ,00,00,2
 1,2014,08,2,12,09,157,07,1,047,  ,1, , ,30,  ,  ,00,00,1
 1,2014,08,2,12,09,157,08,1,048,  ,1, , ,30,  ,  ,00,00,1
 1,2014,08,2,12,09,157,09,1,049,  ,6,6, ,  ,  ,  ,00,00,2
 1,2014,08,2,12,09,157,10,1,050,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,2,12,06,156,01,1,031,  , , , ,  ,  ,  ,00,00,1
 1,2014,08,2,12,06,156,02,1,032,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,06,156,03,1,033,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,06,156,04,1,034,  ,1, , ,25,  ,  ,00,00,1
 1,2014,08,2,12,06,156,05,1,035,  ,4,4, ,  ,  ,  ,00,00,2
 1,2014,08,2,12,06,156,06,1,036,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,06,156,07,1,037,  ,1, , ,30,  ,  ,00,00,1
 1,2014,08,2,12,06,156,08,1,038,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,2,12,06,156,09,1,039,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,2,12,06,156,10,1,040,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,1,12,24,155,01,1,021,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,1,12,24,155,02,1,022,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,1,12,24,155,03,1,023,  , , , ,  ,  ,  ,00,00,1
 1,2014,08,1,12,24,155,04,1,024,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,1,12,24,155,05,1,025,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,08,1,12,24,155,06,1,026,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,08,1,12,24,155,07,1,027,  ,6,6,6,  ,  ,  ,00,00,2
 1,2014,08,1,12,24,155,08,1,028,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,1,12,24,155,09,1,029,  , , , ,  ,  ,  ,00,00,1
 1,2014,08,1,12,24,155,10,1,030,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,1,12,06,154,01,1,011,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,1,12,06,154,02,1,012,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,1,12,06,154,03,1,013,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,1,12,06,154,04,1,014,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,1,12,06,154,05,1,015,  ,4,4, ,  ,  ,  ,00,00,2
 1,2014,08,1,12,06,154,06,1,016,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,1,12,06,154,07,1,017,  ,4,4, ,  ,  ,  ,00,00,2
 1,2014,08,1,12,06,154,08,1,018,  ,1, , ,35,  ,  ,00,00,1
 1,2014,08,1,12,06,154,09,1,019,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,1,12,06,154,10,1,020,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,1,12,03,153,01,1,001,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,1,12,03,153,02,1,002,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,1,12,03,153,03,1,003,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,1,12,03,153,04,1,004,  ,1, , ,45,  ,  ,00,00,1
 1,2014,08,1,12,03,153,05,1,005,  ,7, , ,10,  ,  ,00,00,2
 1,2014,08,1,12,03,153,06,1,006,  ,6, , ,10,  ,  ,00,00,2
 1,2014,08,1,12,03,153,07,1,007,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,1,12,03,153,08,1,008,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,1,12,03,153,09,1,009,  ,1, , ,40,  ,  ,00,00,1
 1,2014,08,1,12,03,153,10,1,010,  ,1, , ,45,  ,  ,00,00,1
 1,2014,07,1,12,03,131,01,1,001,  ,1, , ,40,  ,  ,00,00,1
 1,2014,07,1,12,03,131,02,1,002,  ,1, , ,30,  ,  ,00,00,1
 1,2014,07,1,12,03,131,03,1,003,  ,1, , ,40,  ,  ,00,00,1
 1,2014,07,1,12,03,131,04,1,004,  ,1, , ,30,  ,  ,00,00,1
 1,2014,07,1,12,03,131,05,1,005,  ,1, , ,40,  ,  ,00,00,1
 1,2014,07,1,12,03,131,06,1,006,  ,1, , ,40,  ,  ,00,00,1
 1,2014,07,1,12,03,131,07,1,007,  ,1, , ,40,  ,  ,00,00,1
 1,2014,07,1,12,03,131,08,1,008,  ,1, , ,30,  ,  ,00,00,1
 1,2014,07,1,12,03,131,09,1,009,  ,1, , ,30,  ,  ,00,00,1
 1,2014,07,1,12,03,131,10,1,010,  ,1, , ,30,  ,  ,00,00,1
 1,2014,07,1,12,03,132,01,1,011,  ,7,7, ,15,15,  ,00,00,2
 1,2014,07,1,12,03,132,02,1,012,  ,1, , ,45,  ,  ,00,00,1
 1,2014,07,1,12,03,132,03,1,013,  ,1, , ,50,  ,  ,00,00,1
 1,2014,07,1,12,03,132,04,1,014,  ,1, , ,55,  ,  ,00,00,1
 1,2014,07,1,12,03,132,05,1,015,  ,1, , ,40,  ,  ,00,00,1
 1,2014,07,1,12,03,132,06,1,016,  ,1, , ,50,  ,  ,00,00,1
 1,2014,07,1,12,03,132,07,1,017,  ,1, , ,50,  ,  ,00,00,1
 1,2014,07,1,12,03,132,08,1,018,  ,1, , ,50,  ,  ,00,00,1
 1,2014,07,1,12,03,132,09,1,019,  ,1, , ,45,  ,  ,00,00,1
 1,2014,07,1,12,03,132,10,1,020,  ,6, , ,15,  ,  ,00,00,2
 1,2014,07,1,12,21,133,01,1,021,  ,1, , ,60,  ,  ,00,00,1
 1,2014,07,1,12,21,133,02,1,022,  ,1, , ,45,  ,  ,00,00,1
 1,2014,07,1,12,21,133,03,1,023,  ,6,6, ,  ,  ,  ,00,00,2
 1,2014,07,1,12,21,133,04,1,024,  ,6,6, ,  ,  ,  ,00,00,2
 1,2014,07,1,12,21,133,05,1,025,  ,4,1, ,  ,50,  ,00,00,1
 1,2014,07,1,12,21,133,06,1,026,  ,1, , ,90,  ,  ,00,00,1
 1,2014,07,1,12,21,133,07,1,027,  ,6,1, ,  ,40,  ,00,00,1
 1,2014,07,1,12,21,133,08,1,028,  ,1, , ,45,  ,  ,00,00,1
 1,2014,07,1,12,21,133,09,1,029,  ,1, , ,50,  ,  ,00,00,1
 1,2014,07,1,12,21,133,10,1,030,  ,6,1, ,  ,40,  ,00,00,1
 1,2014,07,2,12,06,135,01,1,031,  ,4,4, ,  ,  ,  ,00,00,2
 1,2014,07,2,12,06,135,02,1,032,  ,1, , ,35,  ,  ,00,00,1
 1,2014,07,2,12,06,135,03,1,033,  ,1, , ,35,  ,  ,00,00,1
 1,2014,07,2,12,06,135,04,1,034,  ,4,4, ,  ,  ,  ,00,00,2
 1,2014,07,2,12,06,135,05,1,035,  ,1, , ,35,  ,  ,00,00,1
 1,2014,07,2,12,06,135,06,1,036,  ,1, , ,40,  ,  ,00,00,1
 1,2014,07,2,12,06,135,07,1,037,  ,1, , ,40,  ,  ,00,00,1
 1,2014,07,2,12,06,135,08,1,038,  ,1, , ,30,  ,  ,00,00,1
 1,2014,07,2,12,06,135,09,1,039,  ,1, , ,40,  ,  ,00,00,1
 1,2014,07,2,12,06,135,10,1,040,  ,4, , ,40,  ,  ,00,00,1
 1,2014,07,2,12,06,136,01,1,041,  ,1, , ,40,  ,  ,00,00,1
 1,2014,07,2,12,06,136,02,1,042,  ,1, , ,30,  ,  ,00,00,1
 1,2014,07,2,12,06,136,03,1,043,  ,4,4, ,  ,  ,  ,00,00,2
 1,2014,07,2,12,06,136,04,1,044,  ,4,4, ,  ,  ,  ,00,00,2
 1,2014,07,2,12,06,136,05,1,045,  ,1, , ,40,  ,  ,00,00,1
 1,2014,07,2,12,06,136,06,1,046,  ,1, , ,35,  ,  ,00,00,1
 1,2014,07,2,12,06,136,07,1,047,  ,4,4, ,  ,  ,  ,00,00,2
 1,2014,07,2,12,06,136,08,1,048,  ,1, , ,35,  ,  ,00,00,1
 1,2014,07,2,12,06,136,09,1,049,  ,1, , ,30,  ,  ,00,00,1
 1,2014,07,2,12,06,136,10,1,050,  ,1, , ,40,  ,  ,00,00,1
 1,2014,07,2,12,09,137,01,1,051,  ,4,1, ,  ,30,  ,00,00,1
 1,2014,07,2,12,09,137,02,1,052,  ,6,6, ,  ,  ,  ,00,00,2
 1,2014,07,2,12,09,137,03,1,053,  ,6,6, ,  ,  ,  ,00,00,2
 1,2014,07,2,12,09,137,04,1,054,  ,6,6, ,  ,  ,  ,00,00,2
