REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q47SERNO,Q47,Q48,Q49A,Q49B,Q49C,Q50
11,2014,06,2,43,12,018,05,1,005,03,2, , , , , 
11,2014,06,2,43,12,018,06,1,006,02,2, , , , , 
11,2014,06,2,43,12,018,07,1,007,01,2, , , , , 
11,2014,06,2,43,12,018,07,1,007,02,1,1,4, , , 
11,2014,06,2,43,12,018,07,1,007,03,1,1,4, , , 
11,2014,06,2,43,12,018,08,1,008,02,2, , , , , 
11,2014,06,2,43,12,018,08,1,008,03,1,1,4, , , 
11,2014,06,2,43,12,018,08,1,008,04,1,1,4, , , 
11,2014,06,2,43,12,018,09,1,009,02,2, , , , , 
11,2014,06,2,53,06,022,02,2,032,02,2, , , , , 
11,2014,06,2,53,06,022,02,2,032,03,2, , , , , 
11,2014,06,2,53,06,022,04,1,034,02,2, , , , , 
11,2014,06,2,53,06,022,05,1,035,02,2, , , , , 
11,2014,06,2,53,06,022,06,1,036,01,2, , , , , 
11,2014,06,2,53,06,022,06,1,036,02,2, , , , , 
11,2014,06,2,53,06,022,07,1,037,02,2, , , , , 
11,2014,06,2,53,06,022,07,1,037,04,2, , , , , 
11,2014,06,2,53,06,022,08,1,038,02,2, , , , , 
11,2014,06,2,53,06,022,09,1,039,02,2, , , , , 
11,2014,06,2,53,06,022,09,1,039,03,2, , , , , 
11,2014,06,2,53,06,022,10,1,040,02,2, , , , , 
11,2014,06,2,53,15,023,02,1,002,01,2, , , , , 
11,2014,06,2,53,15,023,02,1,002,03,2, , , , , 
11,2014,06,2,53,15,023,02,1,002,04,2, , , , , 
11,2014,06,2,53,15,023,03,1,003,01,2, , , , , 
11,2014,06,2,53,15,023,03,1,003,03,2, , , , , 
11,2014,06,2,53,15,023,04,1,004,02,2, , , , , 
11,2014,06,2,53,15,023,04,1,004,03,2, , , , , 
11,2014,06,2,53,15,023,06,1,005,02,2, , , , , 
11,2014,06,2,53,15,023,06,1,006,02,2, , , , , 
11,2014,06,2,53,15,023,07,1,007,01,2, , , , , 
11,2014,06,2,53,15,023,08,1,008,02,2, , , , , 
11,2014,06,2,53,15,023,08,1,008,03,2, , , , , 
11,2014,06,2,53,15,023,08,1,008,04,2, , , , , 
11,2014,06,2,53,21,024,01,1,011,02,2, , , , , 
11,2014,06,2,53,21,024,01,1,011,05,2, , , , , 
11,2014,06,2,53,21,024,01,1,011,06,2, , , , , 
11,2014,06,2,53,21,024,02,1,012,02,2, , , , , 
11,2014,06,2,53,21,024,03,1,013,02,2, , , , , 
11,2014,06,2,53,21,024,03,1,013,03,2, , , , , 
11,2014,06,2,53,21,024,03,1,013,04,2, , , , , 
11,2014,06,2,53,21,024,03,1,013,05,2, , , , , 
11,2014,06,2,53,21,024,04,1,014,01,2, , , , , 
11,2014,06,2,53,21,024,04,1,014,04,2, , , , , 
11,2014,06,2,53,21,024,05,1,015,03,2, , , , , 
11,2014,06,2,53,21,024,06,1,016,01,2, , , , , 
11,2014,06,2,53,21,024,07,1,017,01,2, , , , , 
11,2014,06,2,53,21,024,08,1,018,01,2, , , , , 
11,2014,06,2,53,21,024,08,1,018,02,2, , , , , 
11,2014,06,2,53,21,024,09,1,019,02,2, , , , , 
11,2014,06,2,53,21,024,10,1,020,02,2, , , , , 
11,2014,06,2,53,27,025,01,1,021,02,2, , , , , 
11,2014,06,2,53,27,025,03,1,023,02,2, , , , , 
11,2014,06,2,53,27,025,03,1,023,03,1,2, , , ,4
11,2014,06,2,53,27,025,04,1,024,02,2, , , , , 
11,2014,06,2,53,27,025,04,1,024,03,1,2, , , ,2
11,2014,06,2,53,27,025,04,1,024,04,1,2, , , ,2
11,2014,06,2,53,27,025,05,1,025,02,2, , , , , 
11,2014,06,2,53,27,025,05,1,025,04,2, , , , , 
11,2014,06,2,53,27,025,06,1,026,02,1,1,2,5, , 
11,2014,06,2,53,27,025,08,1,028,02,2, , , , , 
11,2014,06,2,53,27,025,08,1,028,03,2, , , , , 
11,2014,06,2,91,06,050,01,1,051,02,2, , , , , 
11,2014,06,2,91,06,050,03,1,053,01,2, , , , , 
11,2014,06,2,91,06,050,03,1,053,02,2, , , , , 
11,2014,06,2,91,06,050,03,1,053,04,2, , , , , 
11,2014,06,2,91,06,050,04,1,054,01,2, , , , , 
11,2014,06,2,91,06,050,04,1,054,03,2, , , , , 
11,2014,06,2,91,06,050,04,1,054,04,2, , , , , 
11,2014,06,2,91,06,050,05,1,055,01,2, , , , , 
11,2014,06,2,91,06,050,05,1,055,03,2, , , , , 
11,2014,06,2,91,06,050,05,1,055,09,2, , , , , 
11,2014,06,2,91,06,050,06,1,056,01,2, , , , , 
11,2014,06,2,91,06,050,06,1,056,02,2, , , , , 
11,2014,06,2,91,06,050,07,1,057,01,2, , , , , 
11,2014,06,2,91,06,050,07,1,057,03,2, , , , , 
11,2014,06,2,91,06,050,07,1,057,05,2, , , , , 
11,2014,06,2,91,06,050,08,1,058,01,2, , , , , 
11,2014,06,2,91,06,050,08,1,058,02,2, , , , , 
11,2014,06,2,91,06,050,09,1,059,01,2, , , , , 
11,2014,06,2,91,06,050,09,1,059,02,2, , , , , 
11,2014,06,2,91,12,051,01,1,081,01,2, , , , , 
11,2014,06,2,91,12,051,02,1,082,02,2, , , , , 
11,2014,06,2,91,12,051,02,1,082,03,1,1,4, , , 
11,2014,06,2,91,12,051,02,1,082,04,1,1,4, , , 
11,2014,06,2,91,12,051,03,1,083,02,2, , , , , 
11,2014,06,2,91,12,051,05,1,085,02,2, , , , , 
11,2014,06,2,91,12,051,07,1,087,02,2, , , , , 
11,2014,06,2,91,12,051,07,1,087,03,2, , , , , 
11,2014,06,2,91,12,051,08,1,088,01,2, , , , , 
11,2014,06,2,91,18,052,03,1,063,01,2, , , , , 
11,2014,06,2,91,18,052,04,1,064,02,2, , , , , 
11,2014,06,2,91,18,052,04,1,064,04,2, , , , , 
11,2014,06,2,91,18,052,07,1,067,02,2, , , , , 
11,2014,06,2,91,18,052,07,1,067,03,2, , , , , 
11,2014,06,2,91,24,053,03,1,073,02,2, , , , , 
11,2014,06,2,91,24,053,03,1,073,06,2, , , , , 
11,2014,06,2,91,24,053,06,1,076,02,2, , , , , 
11,2014,06,2,91,24,053,06,1,076,03,1,1,4, , , 
11,2014,06,2,91,24,053,06,1,076,05,2, , , , , 
11,2014,06,2,91,24,053,08,1,078,02,1,1,4, , , 
11,2014,06,2,91,24,053,08,1,078,03,2, , , , , 
11,2014,06,2,91,24,053,09,1,079,02,2, , , , , 
11,2014,06,2,91,24,053,10,1,080,01,2, , , , , 
11,2014,06,2,91,24,053,10,1,080,02,2, , , , , 
11,2014,06,2,91,24,053,07,1,077,02,2, , , , , 
11,2014,06,2,91,24,053,07,1,077,03,2, , , , , 
11,2014,06,2,91,24,053,07,1,077,04,2, , , , , 
11,2014,06,2,91,30,054,02,1,012,01,2, , , , , 
11,2014,06,2,91,30,054,04,1,014,01,2, , , , , 
11,2014,06,2,91,30,054,05,1,015,01,2, , , , , 
11,2014,06,2,91,30,054,07,1,017,02,2, , , , , 
11,2014,06,2,91,30,054,07,1,017,03,2, , , , , 
11,2014,06,2,91,30,054,07,1,017,04,2, , , , , 
11,2014,06,2,91,30,054,10,1,020,01,1,2, , , ,6
11,2014,06,2,91,36,055,01,1,031,01,2, , , , , 
11,2014,06,2,91,36,055,01,1,031,02,2, , , , , 
11,2014,06,2,91,36,055,03,1,033,02,1,2, , , ,1
11,2014,06,2,91,36,055,06,1,036,02,2, , , , , 
11,2014,06,2,91,36,055,07,1,037,03,1,2, , , ,2
11,2014,06,2,91,36,055,07,1,037,04,2, , , , , 
11,2014,06,2,91,36,055,07,1,037,05,2, , , , , 
11,2014,06,2,91,36,055,09,1,039,02,2, , , , , 
11,2014,06,2,91,36,055,10,1,040,02,2, , , , , 
11,2014,06,2,91,36,055,10,1,040,03,2, , , , , 
11,2014,06,2,91,36,055,10,1,040,04,2, , , , , 
11,2014,06,2,91,42,056,02,1,042,02,2, , , , , 
11,2014,06,2,91,42,056,02,1,042,03,1,2, , , ,7
11,2014,06,2,91,42,056,02,1,042,04,1,2, , , ,7
11,2014,06,2,91,42,056,05,1,045,03,2, , , , , 
11,2014,06,2,91,42,056,06,1,046,01,2, , , , , 
11,2014,06,2,91,42,056,06,1,046,02,1,2, , , ,2
11,2014,06,2,91,42,056,07,1,047,02,2, , , , , 
11,2014,06,2,91,42,056,08,1,048,01,2, , , , , 
11,2014,06,2,91,42,056,09,1,049,02,2, , , , , 
11,2014,06,2,91,48,057,01,1,001,04,2, , , , , 
11,2014,06,2,91,48,057,02,1,002,03,1,1,3,4, , 
11,2014,06,2,91,48,057,02,1,002,04,1,1,3,4, , 
11,2014,06,2,91,48,057,02,1,002,05,1,1,3,4, , 
11,2014,06,2,91,48,057,03,1,003,02,2, , , , , 
11,2014,06,2,91,48,057,03,1,003,03,2, , , , , 
11,2014,06,2,91,48,057,04,1,004,02,2, , , , , 
11,2014,06,2,91,48,057,06,1,006,03,1,1,1,3,4, 
11,2014,06,2,91,48,057,07,1,007,01,2, , , , , 
11,2014,06,2,91,48,057,10,1,010,01,2, , , , , 
11,2014,06,2,91,51,058,01,1,021,02,2, , , , , 
11,2014,06,2,91,51,058,01,1,021,03,2, , , , , 
11,2014,06,2,91,51,058,02,1,022,01,1,1,4, , , 
11,2014,06,2,91,51,058,02,1,022,05,2, , , , , 
11,2014,06,2,91,51,058,05,1,025,01,2, , , , , 
11,2014,06,2,91,51,058,07,1,027,03,1,1,4, , , 
11,2014,06,2,91,51,058,07,1,027,04,2, , , , , 
11,2014,06,2,91,51,058,08,1,028,02,2, , , , , 
11,2014,06,2,91,51,058,08,1,028,03,1,1,4, , , 
11,2014,06,2,91,51,058,08,1,028,04,2, , , , , 
11,2014,06,2,91,51,058,10,1,030,02,2, , , , , 
11,2014,06,2,62,48,034,01,1,051,01,2, , , , , 
11,2014,06,2,62,48,034,02,2,052,01,2, , , , , 
11,2014,06,2,62,48,034,04,1,054,01,2, , , , , 
11,2014,06,2,62,48,034,05,1,055,01,2, , , , , 
11,2014,06,2,62,48,034,05,1,055,02,2, , , , , 
11,2014,06,2,62,48,034,06,1,056,01,2, , , , , 
11,2014,06,2,62,48,034,07,1,057,01,2, , , , , 
11,2014,06,2,62,48,034,07,1,057,02,2, , , , , 
11,2014,06,2,62,48,034,07,1,057,03,2, , , , , 
11,2014,06,2,62,48,034,07,1,057,04,2, , , , , 
11,2014,06,2,62,48,034,08,1,058,02,2, , , , , 
11,2014,06,2,62,48,034,10,1,060,01,2, , , , , 
11,2014,06,2,62,42,033,01,1,041,02,2, , , , , 
11,2014,06,2,62,42,033,02,1,042,01,2, , , , , 
11,2014,06,2,62,42,033,02,1,042,02,2, , , , , 
11,2014,06,2,62,42,033,02,1,042,04,2, , , , , 
11,2014,06,2,62,42,033,03,1,043,02,2, , , , , 
11,2014,06,2,62,42,033,04,1,044,02,2, , , , , 
11,2014,06,2,62,42,033,05,1,045,02,2, , , , , 
11,2014,06,2,62,42,033,05,1,045,05,2, , , , , 
11,2014,06,2,62,42,033,06,1,046,02,2, , , , , 
11,2014,06,2,62,42,033,06,1,046,03,2, , , , , 
11,2014,06,2,62,42,033,06,1,046,05,2, , , , , 
11,2014,06,2,62,42,033,07,1,047,01,2, , , , , 
11,2014,06,2,62,42,033,07,1,047,02,2, , , , , 
11,2014,06,2,62,42,033,07,1,047,04,2, , , , , 
11,2014,06,2,62,42,033,09,1,049,02,2, , , , , 
11,2014,06,2,62,42,033,09,1,049,03,2, , , , , 
11,2014,06,2,62,42,033,10,1,050,02,2, , , , , 
11,2014,06,2,62,42,033,10,1,050,03,2, , , , , 
11,2014,06,2,62,38,032,03,1,033,03,2, , , , , 
11,2014,06,2,62,38,032,04,1,034,02,2, , , , , 
11,2014,06,2,62,38,032,04,1,034,03,2, , , , , 
11,2014,06,2,62,38,032,04,1,034,05,2, , , , , 
11,2014,06,2,62,38,032,05,1,035,01,2, , , , , 
11,2014,06,2,62,38,032,05,1,035,02,2, , , , , 
11,2014,06,2,62,38,032,06,1,036,02,1,1,5, , , 
11,2014,06,2,62,38,032,07,1,037,02,2, , , , , 
11,2014,06,2,62,38,032,08,1,038,02,2, , , , , 
11,2014,06,2,62,38,032,08,1,038,03,2, , , , , 
11,2014,06,2,62,38,032,08,1,038,04,2, , , , , 
11,2014,06,2,62,38,032,08,1,038,05,2, , , , , 
11,2014,06,2,62,38,032,09,1,039,01,2, , , , , 
11,2014,06,2,62,38,032,10,1,040,01,2, , , , , 
11,2014,06,2,62,38,032,10,1,040,02,2, , , , , 
11,2014,06,2,62,27,031,01,1,021,02,1,1,4,5,9, 
11,2014,06,2,62,27,031,01,1,021,03,2, , , , , 
11,2014,06,2,62,27,031,01,1,021,05,2, , , , , 
11,2014,06,2,62,27,031,02,1,022,02,2, , , , , 
11,2014,06,2,62,27,031,03,1,023,01,2, , , , , 
11,2014,06,2,62,27,031,05,1,025,03,2, , , , , 
11,2014,06,2,62,27,031,07,1,027,02,1,1,9, , , 
11,2014,06,2,62,27,031,07,1,027,03,2, , , , , 
11,2014,06,2,62,27,031,08,1,028,02,2, , , , , 
11,2014,06,2,62,27,031,09,1,029,03,1,2, , , ,6
11,2014,06,2,62,15,030,01,1,011,02,2, , , , , 
11,2014,06,2,62,15,030,02,1,012,02,2, , , , , 
11,2014,06,2,62,15,030,03,1,013,02,2, , , , , 
11,2014,06,2,62,15,030,03,1,013,08,2, , , , , 
11,2014,06,2,62,15,030,04,1,014,02,2, , , , , 
11,2014,06,2,62,15,030,05,1,015,02,2, , , , , 
11,2014,06,2,62,15,030,06,1,016,02,2, , , , , 
11,2014,06,2,62,15,030,06,1,016,03,2, , , , , 
11,2014,06,2,62,15,030,06,1,016,04,2, , , , , 
11,2014,06,2,62,15,030,06,1,016,07,2, , , , , 
11,2014,06,2,62,15,030,07,1,017,01,2, , , , , 
11,2014,06,2,62,15,030,07,1,017,03,2, , , , , 
11,2014,06,2,62,15,030,08,1,018,02,2, , , , , 
11,2014,06,2,62,15,030,08,1,018,04,2, , , , , 
11,2014,06,2,62,15,030,10,1,020,02,2, , , , , 
11,2014,06,2,62,03,029,01,1,001,01,2, , , , , 
11,2014,06,2,62,03,029,02,1,002,02,2, , , , , 
11,2014,06,2,62,03,029,03,1,003,02,2, , , , , 
11,2014,06,2,62,03,029,04,1,004,01,2, , , , , 
11,2014,06,2,62,03,029,04,1,004,02,2, , , , , 
11,2014,06,2,62,03,029,06,1,016,03,2, , , , , 
11,2014,06,2,72,03,022,01,1,011,02,2, , , , , 
11,2014,06,2,72,03,022,03,1,013,01,2, , , , , 
11,2014,06,2,72,03,022,04,1,014,02,2, , , , , 
11,2014,06,2,72,03,022,05,1,015,03,2, , , , , 
11,2014,06,2,72,03,022,06,1,016,01,2, , , , , 
11,2014,06,2,72,03,022,06,1,016,02,2, , , , , 
11,2014,06,2,72,03,022,09,1,019,01,2, , , , , 
11,2014,06,2,72,03,022,10,1,020,04,2, , , , , 
11,2014,06,2,72,06,023,01,1,031,02,2, , , , , 
11,2014,06,2,72,06,023,02,1,032,04,2, , , , , 
11,2014,06,2,72,06,023,03,1,033,02,2, , , , , 
11,2014,06,2,72,06,023,03,1,033,04,2, , , , , 
11,2014,06,2,72,06,023,03,1,033,06,2, , , , , 
11,2014,06,2,72,06,023,04,1,034,02,2, , , , , 
11,2014,06,2,72,06,023,04,1,034,03,2, , , , , 
11,2014,06,2,72,06,023,04,1,034,05,2, , , , , 
11,2014,06,2,72,06,023,05,1,035,01,2, , , , , 
11,2014,06,2,72,06,023,05,1,035,02,2, , , , , 
11,2014,06,2,72,06,023,05,1,036,02,2, , , , , 
11,2014,06,2,72,06,023,05,1,036,03,2, , , , , 
11,2014,06,2,72,06,023,08,1,038,02,2, , , , , 
11,2014,06,2,72,06,023,08,1,038,03,2, , , , , 
11,2014,06,2,72,06,023,09,1,039,02,2, , , , , 
11,2014,06,2,72,06,023,09,1,039,03,1,2, , , ,7
11,2014,06,2,72,06,023,09,1,039,04,2, , , , , 
11,2014,06,2,72,06,023,10,1,040,03,2, , , , , 
11,2014,06,2,72,12,024,02,1,042,01,2, , , , , 
11,2014,06,2,72,12,024,02,1,042,03,2, , , , , 
11,2014,06,2,72,12,024,02,1,042,04,2, , , , , 
11,2014,06,2,72,12,024,02,1,042,05,2, , , , , 
11,2014,06,2,72,12,024,06,1,046,02,2, , , , , 
11,2014,06,2,72,12,024,06,1,046,04,2, , , , , 
11,2014,06,2,72,12,024,07,1,047,02,2, , , , , 
11,2014,06,2,72,12,024,07,1,047,03,1,1,4, , , 
11,2014,06,2,72,12,024,07,1,047,04,2, , , , , 
11,2014,06,2,72,12,024,07,1,047,07,2, , , , , 
11,2014,06,2,72,12,024,09,1,049,01,2, , , , , 
11,2014,06,2,72,12,024,09,1,049,02,2, , , , , 
11,2014,06,2,72,12,024,08,1,048,01,2, , , , , 
11,2014,06,2,72,15,025,02,2,002,02,2, , , , , 
11,2014,06,2,72,15,025,03,1,003,02,2, , , , , 
11,2014,06,2,72,15,025,04,1,004,03,2, , , , , 
11,2014,06,2,72,15,025,05,1,005,02,2, , , , , 
11,2014,06,2,72,15,025,09,1,009,01,2, , , , , 
11,2014,06,2,72,15,025,09,1,009,02,2, , , , , 
11,2014,06,2,72,15,025,10,1,010,02,2, , , , , 
11,2014,06,2,72,15,025,07,1,007,03,2, , , , , 
11,2014,06,2,72,18,026,02,1,022,03,1,1,2,3,4, 
11,2014,06,2,72,18,026,02,1,022,05,2, , , , , 
11,2014,06,2,72,18,026,03,1,023,01,2, , , , , 
11,2014,06,2,72,18,026,04,1,024,04,2, , , , , 
11,2014,06,2,72,18,026,06,1,026,03,2, , , , , 
11,2014,06,2,72,18,026,06,1,026,04,2, , , , , 
11,2014,06,2,72,18,026,06,1,026,06,2, , , , , 
11,2014,06,2,72,18,026,08,1,028,03,2, , , , , 
11,2014,06,2,72,18,026,09,1,029,02,2, , , , , 
11,2014,06,2,72,18,026,10,1,030,02,2, , , , , 
11,2014,06,2,23,06,026,02,1,002,02,2, , , , , 
11,2014,06,2,23,06,026,03,1,003,02,2, , , , , 
11,2014,06,2,23,06,026,03,1,003,03,2, , , , , 
11,2014,06,2,23,06,026,03,1,003,05,2, , , , , 
11,2014,06,2,23,06,026,04,1,004,01,2, , , , , 
11,2014,06,2,23,06,026,04,1,004,03,2, , , , , 
11,2014,06,2,23,06,026,04,1,004,05,2, , , , , 
11,2014,06,2,23,06,026,06,1,006,02,2, , , , , 
11,2014,06,2,23,15,027,01,1,011,03,2, , , , , 
11,2014,06,2,23,15,027,02,1,012,02,2, , , , , 
11,2014,06,2,23,15,027,08,1,018,07,2, , , , , 
11,2014,06,2,23,15,027,08,1,018,08,2, , , , , 
11,2014,06,2,23,15,027,09,1,019,01,2, , , , , 
11,2014,06,3,23,09,028,01,1,021,01,2, , , , , 
11,2014,06,3,23,09,028,02,1,022,02,2, , , , , 
11,2014,06,3,23,09,028,04,1,024,06,2, , , , , 
11,2014,06,3,23,09,028,06,1,026,01,2, , , , , 
11,2014,06,3,23,09,028,06,1,026,02,2, , , , , 
11,2014,06,3,23,09,028,06,1,026,04,2, , , , , 
11,2014,06,3,23,09,028,06,1,026,05,2, , , , , 
11,2014,06,3,23,09,028,06,1,026,07,2, , , , , 
11,2014,06,3,23,09,028,08,1,028,03,2, , , , , 
11,2014,06,3,23,09,028,08,1,028,04,2, , , , , 
11,2014,06,3,23,09,028,09,1,029,01,2, , , , , 
11,2014,06,3,23,12,029,06,1,036,03,1,1,4, , , 
11,2014,06,3,23,12,029,06,1,036,04,2, , , , , 
11,2014,06,3,23,12,029,07,1,037,06,2, , , , , 
11,2014,06,3,23,12,029,08,1,038,02,2, , , , , 
11,2014,06,3,23,12,029,08,1,038,04,1,1,4, , , 
11,2014,06,3,23,12,029,09,1,039,03,2, , , , , 
11,2014,06,3,23,12,029,09,1,039,05,2, , , , , 
11,2014,06,3,23,15,030,01,1,041,06,2, , , , , 
11,2014,06,3,23,15,030,01,1,041,07,2, , , , , 
11,2014,06,3,23,15,030,03,1,043,03,2, , , , , 
11,2014,06,3,23,15,030,03,1,043,04,2, , , , , 
11,2014,06,3,23,15,030,08,1,048,02,2, , , , , 
11,2014,06,2,44,09,017,01,1,001,01,1,2, , , ,3
11,2014,06,2,44,09,017,02,1,002,01,2, , , , , 
11,2014,06,2,44,09,017,03,1,003,01,2, , , , , 
11,2014,06,2,44,09,017,03,1,003,03,2, , , , , 
11,2014,06,2,44,09,017,03,1,003,04,2, , , , , 
11,2014,06,2,44,09,017,04,1,004,02,2, , , , , 
11,2014,06,2,44,09,017,06,1,006,02,2, , , , , 
11,2014,06,2,44,09,017,06,1,006,03,1,2, , , ,4
11,2014,06,2,44,09,017,06,1,006,04,2, , , , , 
11,2014,06,2,44,09,017,06,1,006,05,1,2, , , ,4
11,2014,06,2,44,09,017,06,1,006,06,1,2, , , ,4
11,2014,06,2,44,09,017,06,1,006,07,2, , , , , 
11,2014,06,2,44,09,017,07,1,007,02,2, , , , , 
11,2014,06,2,44,09,017,09,1,009,02,2, , , , , 
11,2014,06,2,44,09,017,10,1,010,02,2, , , , , 
11,2014,06,2,44,09,017,10,1,010,03,2, , , , , 
11,2014,06,2,44,12,018,01,1,011,02,1,1,4,5, , 
11,2014,06,2,44,12,018,02,1,012,02,2, , , , , 
11,2014,06,2,44,12,018,03,1,013,02,1,2, , , ,6
11,2014,06,2,44,12,018,05,1,015,02,2, , , , , 
11,2014,06,2,44,12,018,05,1,015,03,2, , , , , 
11,2014,06,2,44,12,018,08,1,018,02,1,1,1,4,5, 
11,2014,06,2,44,12,018,10,1,020,02,1,1,1,4,5, 
11,2014,06,2,22,03,024,01,1,001,02,2, , , , , 
11,2014,06,2,22,03,024,02,1,002,04,2, , , , , 
11,2014,06,2,22,03,024,03,1,003,02,1,2, , , ,6
11,2014,06,2,22,03,024,05,1,005,02,2, , , , , 
11,2014,06,2,22,03,024,05,1,005,03,2, , , , , 
11,2014,06,2,22,03,024,05,1,005,05,2, , , , , 
11,2014,06,2,22,03,024,09,1,009,03,2, , , , , 
11,2014,06,2,22,03,024,10,1,010,01,2, , , , , 
11,2014,06,2,22,03,024,10,1,010,02,2, , , , , 
11,2014,06,2,22,09,025,01,1,011,01,1,1,9, , , 
11,2014,06,2,22,09,025,01,1,011,02,2, , , , , 
11,2014,06,2,22,09,025,01,1,011,03,1,1,3, , , 
11,2014,06,2,22,09,025,01,1,011,04,2, , , , , 
11,2014,06,2,22,09,025,02,1,012,02,2, , , , , 
11,2014,06,2,22,09,025,05,1,015,03,2, , , , , 
11,2014,06,2,22,09,025,06,1,016,01,2, , , , , 
11,2014,06,2,22,09,025,06,1,016,04,2, , , , , 
11,2014,06,2,22,09,025,06,1,016,05,1,1,5, , , 
11,2014,06,2,22,09,025,07,1,017,02,1,1,4, , , 
11,2014,06,2,22,09,025,08,1,018,02,2, , , , , 
11,2014,06,2,22,09,025,08,1,018,03,2, , , , , 
11,2014,06,2,22,09,025,08,1,018,06,2, , , , , 
11,2014,06,2,22,09,025,09,1,019,02,2, , , , , 
11,2014,06,2,22,09,025,09,1,019,03,2, , , , , 
11,2014,06,2,22,09,025,10,1,020,01,2, , , , , 
11,2014,06,2,22,09,025,10,1,020,02,2, , , , , 
11,2014,06,2,22,18,026,01,1,021,02,1,2, , , ,2
11,2014,06,2,22,18,026,02,1,022,02,2, , , , , 
11,2014,06,2,22,18,026,02,1,022,06,2, , , , , 
11,2014,06,2,22,18,026,02,1,022,07,2, , , , , 
11,2014,06,2,22,18,026,05,1,025,01,2, , , , , 
11,2014,06,2,22,18,026,06,1,026,02,2, , , , , 
11,2014,06,2,22,18,026,08,1,028,03,2, , , , , 
11,2014,06,2,22,18,026,10,1,030,01,2, , , , , 
11,2014,06,2,22,18,026,10,1,030,02,2, , , , , 
11,2014,06,2,22,30,027,01,1,031,02,2, , , , , 
11,2014,06,2,22,30,027,01,1,031,05,2, , , , , 
11,2014,06,2,22,30,027,02,1,032,03,2, , , , , 
11,2014,06,2,22,30,027,03,1,033,02,1,1,1,3,4, 
11,2014,06,2,22,30,027,03,1,033,03,1,2, , , ,6
11,2014,06,2,22,30,027,04,1,034,01,2, , , , , 
11,2014,06,2,22,30,027,05,1,035,02,2, , , , , 
11,2014,06,2,22,30,027,08,1,038,01,2, , , , , 
11,2014,06,2,22,30,027,09,1,039,02,2, , , , , 
11,2014,06,2,22,33,028,01,1,041,02,2, , , , , 
11,2014,06,2,22,33,028,01,1,041,03,2, , , , , 
11,2014,06,2,22,33,028,01,1,041,04,2, , , , , 
11,2014,06,2,22,33,028,01,1,041,05,2, , , , , 
11,2014,06,2,22,33,028,02,1,042,01,2, , , , , 
11,2014,06,2,22,33,028,02,1,042,03,2, , , , , 
11,2014,06,2,22,33,028,02,1,042,04,2, , , , , 
11,2014,06,2,22,33,028,02,1,042,07,2, , , , , 
11,2014,06,2,22,33,028,03,1,043,02,2, , , , , 
11,2014,06,2,22,33,028,05,1,045,02,2, , , , , 
11,2014,06,2,22,33,028,06,1,046,02,2, , , , , 
11,2014,06,2,22,33,028,07,1,047,01,2, , , , , 
11,2014,06,2,22,33,028,07,1,047,02,2, , , , , 
11,2014,06,2,22,33,028,07,1,047,06,2, , , , , 
11,2014,06,2,22,33,028,08,1,048,02,2, , , , , 
11,2014,06,2,22,33,028,08,1,048,04,2, , , , , 
11,2014,06,2,82,06,020,02,1,002,01,2, , , , , 
11,2014,06,2,82,06,020,03,1,003,02,2, , , , , 
11,2014,06,2,82,06,020,03,1,003,03,2, , , , , 
11,2014,06,2,82,06,020,04,1,004,03,2, , , , , 
11,2014,06,2,82,06,020,05,1,005,03,2, , , , , 
11,2014,06,2,82,06,020,07,1,007,03,2, , , , , 
11,2014,06,2,82,06,020,08,1,008,01,2, , , , , 
11,2014,06,2,82,06,020,08,1,008,02,2, , , , , 
11,2014,06,2,82,06,020,09,1,009,02,1,2, , , ,6
11,2014,06,2,82,06,020,09,1,009,03,2, , , , , 
11,2014,06,2,82,06,020,10,1,010,01,2, , , , , 
11,2014,06,2,82,15,021,03,1,013,01,2, , , , , 
11,2014,06,2,82,15,021,04,1,014,03,1,2, , , ,2
11,2014,06,2,82,15,021,04,1,014,04,1,2, , , ,5
11,2014,06,2,82,15,021,06,1,016,02,2, , , , , 
11,2014,06,2,82,15,021,06,1,016,03,2, , , , , 
11,2014,06,2,82,15,021,06,1,016,04,2, , , , , 
11,2014,06,2,82,15,021,07,1,017,01,2, , , , , 
11,2014,06,2,82,15,021,07,1,017,02,2, , , , , 
11,2014,06,2,82,15,021,07,1,017,03,2, , , , , 
11,2014,06,2,82,15,021,09,1,019,02,2, , , , , 
11,2014,06,2,82,15,021,10,1,020,03,2, , , , , 
11,2014,06,2,82,30,023,01,1,031,02,2, , , , , 
11,2014,06,2,82,30,023,02,1,032,02,2, , , , , 
11,2014,06,2,82,30,023,04,1,034,03,2, , , , , 
11,2014,06,2,82,30,023,06,1,036,02,2, , , , , 
11,2014,06,2,82,30,023,07,1,037,03,1,1,1, , , 
11,2014,06,2,82,30,023,07,1,037,04,2, , , , , 
11,2014,06,2,82,30,023,07,1,037,05,2, , , , , 
11,2014,06,2,82,30,023,08,1,038,02,2, , , , , 
11,2014,06,2,82,30,023,08,1,038,03,2, , , , , 
11,2014,06,2,82,30,023,10,1,040,03,2, , , , , 
11,2014,06,2,82,30,023,10,1,040,05,2, , , , , 
11,2014,06,1,32,42,051,04,1,004,02,2, , , , , 
11,2014,06,1,32,42,051,04,1,004,03,2, , , , , 
11,2014,06,1,32,42,051,05,1,005,03,2, , , , , 
