REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,TEMP,RESULT_CODE_VISIT1,RESULT_CODE_VISIT2,RESULT_CODE_VISIT3,TIME_TAKEN_VISIT1_MINUTES,TIME_TAKEN_VISIT2_MINUTES,TIME_TAKEN_VISIT3_MINUTES,HOUSING_UNITS_CONSOLIDATED,HOUSING_UNITS_DIVIDED,FINAL_RESULT_CODE
01,2006,08,1,11,131,02,1,063,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,1,11,131,03,1,064,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,1,11,131,04,1,065,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,1,11,131,05,1,066,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,1,11,131,06,1,067,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,1,11,131,07,1,068,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,1,11,131,08,1,069,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,1,11,131,09,1,070,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,1,11,131,10,1,071,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,1,11,132,01,1,072,  ,3, , ,  ,  ,  ,00,00,5
01,2006,08,1,11,132,02,1,073,  ,3, , ,  ,  ,  ,00,00,5
01,2006,08,1,11,132,03,1,074,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,1,11,132,04,1,075,  ,3, , ,  ,  ,  ,00,00,5
01,2006,08,1,11,132,05,1,076,  ,3, , ,  ,  ,  ,00,00,5
01,2006,08,1,11,132,06,1,077,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,1,11,132,07,1,078,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,1,11,132,08,1,079,  ,3, , ,  ,  ,  ,00,00,5
01,2006,08,1,11,132,09,1,080,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,1,11,132,10,1,081,  ,3, , ,  ,  ,  ,00,00,5
01,2006,08,1,11,133,01,1,082,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,1,11,133,02,1,083,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,1,11,133,03,1,084,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,08,1,11,133,04,1,085,  ,1, , ,60,  ,  ,00,00,1
01,2006,08,1,11,133,05,1,086,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,1,11,133,06,1,087,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,1,11,133,07,1,088,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,1,11,133,08,1,089,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,1,11,133,09,1,090,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,1,11,133,10,1,091,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,1,11,134,01,1,092,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,08,1,11,134,02,1,093,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,1,11,134,03,1,094,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,08,1,11,134,04,1,095,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,1,11,134,05,1,096,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,1,11,134,06,1,097,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,1,11,134,07,1,098,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,1,11,134,08,1,099,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,1,11,134,09,1,100,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,1,11,134,10,1,101,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,2,11,135,01,1,102,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,11,135,02,1,103,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,2,11,135,03,1,104,  ,4,1, ,00,45,  ,00,00,1
01,2006,08,2,11,135,04,1,105,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,11,135,05,1,106,  ,7,1, ,00,30,  ,00,00,1
01,2006,08,2,11,135,06,1,107,  ,7,1, ,  ,45,  ,00,00,1
01,2006,08,2,11,135,07,1,108,  ,1, , ,55,  ,  ,00,00,1
01,2006,08,2,11,135,08,1,109,  ,1, , ,60,  ,  ,00,00,1
01,2006,08,2,11,135,09,1,110,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,11,135,10,1,111,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,11,136,01,1,112,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,11,136,02,1,113,  ,4,1, ,  ,30,  ,00,00,1
01,2006,08,2,11,136,03,1,114,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,11,136,04,1,115,  ,4,1, ,  ,30,  ,00,00,1
01,2006,08,2,11,136,05,1,116,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,11,136,06,1,117,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,2,11,136,07,1,118,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,11,136,08,1,119,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,11,136,09,1,120,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,11,136,10,1,121,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,11,137,01,1,122,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,11,137,02,1,123,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,11,137,03,1,124,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,2,11,137,04,1,125,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,2,11,137,05,1,126,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,11,137,06,1,127,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,11,137,07,1,128,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,11,137,08,1,129,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,11,137,09,1,130,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,11,137,10,1,131,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,11,138,01,1,132,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,11,138,02,1,133,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,11,138,03,1,134,  ,6,6, ,  ,  ,  ,00,00,4
01,2006,08,2,11,138,04,1,135,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,11,138,05,1,136,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,11,138,06,1,137,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,11,138,07,1,138,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,11,138,08,1,139,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,11,138,09,1,140,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,11,138,10,1,141,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,11,139,01,1,142,  ,1, , ,24,  ,  ,00,00,1
01,2006,08,2,11,139,02,1,143,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,11,139,03,1,144,  ,1, , ,22,  ,  ,00,00,1
01,2006,08,2,11,139,04,1,145,  ,6,6,1,  ,  ,  ,00,00,1
01,2006,08,2,11,139,05,1,146,  ,1, , ,18,  ,  ,00,00,1
01,2006,08,2,11,139,06,1,147,  ,1, , ,23,  ,  ,00,00,1
01,2006,08,2,11,139,07,1,148,  ,1, , ,24,  ,  ,00,00,1
01,2006,08,2,11,139,08,1,149,  ,1, , ,24,  ,  ,00,00,1
01,2006,08,2,11,139,09,1,150,  ,1, , ,21,  ,  ,00,00,1
01,2006,08,2,11,139,10,1,151,  ,6,6,1,  ,  ,25,00,00,1
01,2006,08,2,11,140,01,1,152,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,11,140,02,1,153,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,11,140,03,1,154,  ,1, , ,  ,  ,  ,00,00,1
01,2006,08,2,11,140,04,1,155,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,11,140,05,1,156,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,11,140,06,1,157,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,11,140,07,1,158,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,11,140,08,1,159,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,11,140,09,1,160,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,11,140,10,1,161,  ,1, , ,10,  ,  ,00,00,1
01,2006,08,2,11,141,01,1,162,  ,6,6,3,  ,  ,  ,00,00,5
01,2006,08,2,11,141,02,1,163,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,11,141,03,1,164,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,11,141,04,1,165,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,11,141,05,1,166,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,11,141,06,1,167,  ,1, , ,10,  ,  ,00,00,1
01,2006,08,2,11,141,07,1,168,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,11,141,08,1,169,  ,3, , ,  ,  ,  ,00,00,5
01,2006,08,2,11,141,09,1,170,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,11,141,10,1,171,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,11,142,01,1,172,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,11,142,02,1,173,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,11,142,03,1,174,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,11,142,04,1,175,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,11,142,05,1,176,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,11,142,06,1,177,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,11,142,07,1,178,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,11,142,08,1,179,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,11,142,09,1,180,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,11,142,10,1,181,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,1,12,113,01,1,001,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,1,12,113,02,1,002,  ,6,1, ,  ,20,  ,00,00,1
01,2006,08,1,12,113,03,1,003,  ,1, , ,10,  ,  ,00,00,1
01,2006,08,1,12,113,04,1,004,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,1,12,113,05,1,005,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,1,12,113,06,1,006,  ,6,1, ,  ,20,  ,00,00,1
01,2006,08,1,12,113,07,1,007,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,1,12,113,08,1,008,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,1,12,113,09,1,009,  ,6,1, ,  ,30,  ,00,00,1
01,2006,08,1,12,113,10,1,010,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,1,12,114,01,1,011,  ,6,6,1,  ,  ,40,00,00,1
01,2006,08,1,12,114,02,1,012,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,1,12,114,03,1,013,  ,6,1, ,  ,40,  ,00,00,1
01,2006,08,1,12,114,04,1,014,  ,3, , ,  ,  ,  ,00,00,5
01,2006,08,1,12,114,05,1,015,  ,6,6,1,  ,  ,40,00,00,1
01,2006,08,1,12,114,06,1,016,  ,4,1, ,  ,40,  ,00,00,1
01,2006,02,1,12,114,07,1,017,  ,6,1, ,  ,60,  ,00,00,1
01,2006,08,1,12,114,08,1,018,  ,6,6,1,  ,  ,30,00,00,1
01,2006,08,1,12,114,09,1,019,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,08,1,12,114,10,1,020,  ,6,6,1,  ,  ,45,00,00,1
01,2006,08,2,12,115,01,1,021,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,12,115,02,1,022,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,12,115,03,1,023,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,12,115,04,1,024,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,12,115,05,1,025,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,12,115,06,1,026,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,12,115,07,1,027,  ,1, , ,24,  ,  ,00,00,1
01,2006,08,2,12,115,08,1,028,  ,1, , ,22,  ,  ,00,00,1
01,2006,08,2,12,115,09,1,029,  ,1, , ,24,  ,  ,00,00,1
01,2006,08,2,12,115,10,1,030,  ,1, , ,18,  ,  ,00,00,1
01,2006,08,2,12,116,01,1,031,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,116,02,1,032,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,116,03,1,033,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,12,116,04,1,034,  ,2,1, ,  ,25,  ,00,00,1
01,2006,08,2,12,116,05,1,035,  ,2,1, ,  ,30,  ,00,00,1
01,2006,08,2,12,116,06,1,036,  ,2,6,1,  ,  ,35,00,00,1
01,2006,08,2,12,116,07,1,037,  ,2,6,6,  ,  ,  ,00,00,4
01,2006,08,2,12,116,08,1,038,  ,4,6,4,  ,  ,  ,00,00,4
01,2006,08,2,12,116,09,1,039,  ,3, , ,  ,  ,  ,00,00,5
01,2006,08,2,12,116,10,1,040,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,12,117,01,1,041,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,2,12,117,02,1,042,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,117,03,1,043,  ,1, , ,55,  ,  ,00,00,1
01,2006,08,2,12,117,04,1,044,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,08,2,12,117,05,1,045,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,12,117,06,1,046,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,2,12,117,07,1,047,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,12,117,08,1,048,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,12,117,09,1,049,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,117,10,1,050,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,2,12,118,01,1,051,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,12,118,02,1,052,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,2,12,118,03,1,053,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,12,118,04,1,054,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,2,12,118,05,1,055,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,12,118,06,1,056,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,12,118,07,1,057,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,12,118,08,1,058,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,118,09,1,059,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,12,118,10,1,060,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,119,01,1,061,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,119,02,1,062,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,119,03,1,063,  ,1, , ,22,  ,  ,00,00,1
01,2006,08,2,12,119,04,1,064,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,119,05,1,065,  ,1, , ,24,  ,  ,00,00,1
01,2006,08,2,12,119,06,1,066,  ,1, , ,22,  ,  ,00,00,1
01,2006,08,2,12,119,07,1,067,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,12,119,08,1,068,  ,1, , ,24,  ,  ,00,00,1
01,2006,08,2,12,119,09,1,069,  ,1, , ,22,  ,  ,00,00,1
01,2006,08,2,12,119,10,1,070,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,120,01,1,071,  ,1, , ,60,  ,  ,00,00,1
01,2006,08,2,12,120,02,1,072,  ,6,6,1,  ,  ,  ,00,00,1
01,2006,08,2,12,120,03,1,073,  ,6,1, ,  ,45,  ,00,00,1
01,2006,08,2,12,120,04,1,074,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,08,2,12,120,05,1,075,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,120,06,1,076,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,12,120,07,1,077,  ,6,1, ,  ,30,  ,00,00,1
01,2006,08,2,12,120,08,1,078,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,12,120,09,1,079,  ,6,1, ,  ,35,  ,00,00,1
01,2006,08,2,12,120,10,1,080,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,08,2,12,121,01,1,081,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,12,121,02,1,082,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,12,121,03,1,083,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,12,121,04,1,084,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,12,121,05,1,085,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,08,2,12,121,06,1,086,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,12,121,07,1,087,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,2,12,121,08,1,088,  ,6,1, ,  ,40,  ,00,00,1
01,2006,08,2,12,121,09,1,089,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,12,121,10,1,090,  ,6,1, ,  ,45,  ,00,00,1
01,2006,08,2,12,122,01,1,091,  ,1, , ,42,  ,  ,00,00,1
01,2006,08,2,12,122,02,1,092,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,122,03,1,093,  ,1, , ,38,  ,  ,00,00,1
01,2006,08,2,12,122,04,1,094,  ,1, , ,37,  ,  ,00,00,1
01,2006,08,2,12,122,05,1,095,  ,2,1, ,  ,42,  ,00,00,1
01,2006,08,2,12,122,06,1,096,  ,1, , ,38,  ,  ,00,00,1
01,2006,08,2,12,122,07,1,097,  ,1, , ,33,  ,  ,00,00,1
01,2006,08,2,12,122,08,1,098,  ,1, , ,43,  ,  ,00,00,1
01,2006,08,2,12,122,09,1,099,  ,1, , ,27,  ,  ,00,00,1
01,2006,08,2,12,122,10,1,100,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,12,123,01,1,101,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,12,123,02,1,102,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,12,123,03,1,103,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,12,123,04,1,104,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,12,123,05,1,105,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,12,123,06,1,106,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,12,123,07,1,107,  ,1, , ,10,  ,  ,00,00,1
01,2006,08,2,12,123,08,1,108,  ,1, , ,10,  ,  ,00,00,1
01,2006,08,2,12,123,09,1,109,  ,1, , ,10,  ,  ,00,00,1
01,2006,08,2,12,123,10,1,110,  ,1, , ,10,  ,  ,00,00,1
01,2006,08,2,12,124,01,1,111,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,12,124,02,1,112,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,12,124,03,1,113,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,12,124,04,1,114,  ,4,1, ,  ,30,  ,00,00,1
01,2006,08,2,12,124,05,1,115,  ,6,1, ,  ,25,  ,00,00,1
01,2006,08,2,12,124,06,1,116,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,12,124,07,1,117,  ,6,1, ,  ,25,  ,00,00,1
01,2006,08,2,12,124,08,1,118,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,124,09,1,119,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,124,10,1,120,  ,7,7, ,  ,  ,  ,00,00,4
01,2006,08,2,12,125,01,1,121,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,12,125,02,1,122,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,125,03,1,123,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,125,04,1,124,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,12,125,05,1,125,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,12,125,06,1,126,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,12,125,07,1,127,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,125,08,1,128,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,12,125,09,1,129,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,12,125,10,1,130,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,12,126,01,1,131,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,12,126,02,1,132,  ,4,1, ,  ,20,  ,00,00,1
01,2006,08,2,12,126,03,1,133,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,12,126,04,1,134,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,12,126,05,1,135,  ,4,1, ,  ,10,  ,00,00,1
01,2006,08,2,12,126,06,1,136,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,12,126,07,1,137,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,12,126,08,2,138,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,12,126,09,1,139,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,12,126,09,2,140,  ,1, , ,15,  ,  ,00,00,1
01,2006,08,2,12,126,10,1,141,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,12,127,01,1,142,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,12,127,02,1,143,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,2,12,127,03,1,144,  ,1, , ,55,  ,  ,00,00,1
01,2006,08,2,12,127,04,1,145,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,127,05,1,146,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,12,127,06,1,147,  ,6,6,6,00,00,00,00,00,4
01,2006,08,2,12,127,07,1,148,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,2,12,127,08,1,149,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,2,12,127,09,1,150,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,12,127,10,1,151,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,128,01,1,152,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,128,02,1,153,  ,6,1, ,  ,25,  ,00,00,1
01,2006,08,2,12,128,03,1,154,  ,4,1, ,  ,30,  ,00,00,1
01,2006,08,2,12,128,04,1,155,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,128,05,1,156,  ,6,1, ,  ,15,  ,00,00,1
01,2006,08,2,12,128,06,1,157,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,2,12,128,07,1,158,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,12,128,08,1,159,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,2,12,128,09,1,160,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,12,128,10,1,161,  ,2,1, ,  ,30,  ,00,00,1
01,2006,08,1,13,072,01,1,001,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,1,13,072,02,1,002,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,1,13,072,03,1,003,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,1,13,072,04,1,004,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,1,13,072,05,1,005,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,1,13,072,06,1,006,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,1,13,072,07,1,007,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,1,13,072,08,1,008,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,1,13,072,09,1,009,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,1,13,072,10,1,010,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,13,073,01,1,011,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,2,13,073,02,1,012,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,2,13,073,03,1,013,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,2,13,073,04,1,014,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,13,073,05,1,015,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,13,073,06,1,016,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,13,073,07,1,017,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,13,073,08,1,018,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,13,073,09,1,019,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,13,073,10,1,020,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,13,074,01,1,021,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,13,074,02,1,022,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,2,13,074,03,1,023,  ,6,6,6,  ,  ,  ,00,00,4
01,2006,08,2,13,074,04,1,024,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,2,13,074,05,1,025,  ,4,4,4,  ,  ,  ,00,00,4
01,2006,08,2,13,074,06,1,026,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,13,074,07,1,027,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,13,074,08,1,028,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,13,074,09,1,029,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,13,074,10,1,030,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,13,076,01,1,031,  ,1, , ,50,  ,  ,00,00,1
01,2006,08,2,13,076,02,1,032,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,13,076,03,1,033,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,13,076,04,1,034,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,2,13,076,05,1,035,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,13,076,06,1,036,  ,1, , ,45,  ,  ,00,00,1
01,2006,08,2,13,076,07,1,037,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,2,13,076,08,1,038,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,13,076,09,1,039,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,13,076,10,1,040,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,13,077,01,1,041,  ,1, , ,20,  ,  ,00,00,1
01,2006,08,2,13,077,01,2,042,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,13,077,02,1,043,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,2,13,077,03,1,044,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,13,077,04,1,045,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,13,077,05,1,046,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,13,077,06,1,047,  ,1, , ,35,  ,  ,00,00,1
01,2006,08,2,13,077,07,1,048,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,13,077,08,1,049,  ,1, , ,40,  ,  ,00,00,1
01,2006,08,2,13,077,09,1,050,  ,1, , ,25,  ,  ,00,00,1
01,2006,08,2,13,077,10,1,051,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,13,078,01,1,052,  ,1, , ,30,  ,  ,00,00,1
01,2006,08,2,13,078,02,1,053,  ,1, , ,20,  ,  ,00,00,1
