REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q47_PERSON_SERIAL_NO,Q47_WHY_NOT_FORMAL_TRAINING,Q48_ENGEGED_WORK,Q49_MAIN_ACTIVITY_PERFORMED,Q50_PREVIOUS_EMPLOYMENT
12,2006,10,2,12,150,03,1,053,03,2,1,7433,1
12,2006,10,2,12,152,02,1,072,03,2,2,    , 
12,2006,10,2,12,152,03,1,073,02,2,1,7239,1
12,2006,10,2,12,152,05,1,075,01,2,1,6210,3
12,2006,10,2,12,154,01,1,081,01, ,1,0110,1
12,2006,10,2,12,155,02,1,092,02, ,1,5162,1
12,2006,10,2,12,156,02,1,102,02,4,1,5121,1
12,2006,10,2,12,156,04,1,104,04, ,1,7433,1
12,2006,10,2,12,156,06,1,106,03,2,2,    , 
12,2006,10,2,12,156,10,1,110,02,2,1,7433,1
12,2006,10,1,13,091,04,1,004,03,3,2,    , 
12,2006,10,2,13,092,05,1,015,03, ,2,    , 
12,2006,10,2,13,093,06,1,026,04, ,2,    , 
12,2006,10,2,13,093,10,1,030,03, ,2,    , 
12,2006,10,1,21,106,02,1,002,04, ,2,    , 
12,2006,10,1,21,106,07,1,007,12,2,1,3419,1
12,2006,10,1,21,107,06,1,017,03,2,2,    , 
12,2006,10,2,21,109,10,1,032,07, ,2,    , 
12,2006,10,2,21,109,04,1,036,03, ,2,    , 
12,2006,10,2,21,109,04,1,036,04, ,2,    , 
12,2006,10,2,21,109,10,1,042,04,1,2,    , 
12,2006,10,2,21,111,02,1,054,03, ,2,    , 
12,2006,10,2,21,111,03,1,055,03, ,2,    , 
12,2006,10,2,21,111,07,1,059,03, ,1,4115,1
12,2006,10,2,21,111,08,1,060,01,9,1,3228,1
12,2006,10,2,21,111,10,1,062,04,2,2,    , 
12,2006,10,2,21,112,08,1,070,05,6,2,    , 
12,2006,10,2,21,113,04,1,076,03, ,1,5122,1
12,2006,10,2,21,113,05,1,077,03, ,1,9313,1
12,2006,10,2,21,114,02,1,084,01,6,1,2231,1
12,2006,10,2,21,114,09,1,091,02, ,2,    , 
12,2006,10,2,21,116,03,1,105,04,2,1,5133,1
12,2006,10,2,21,116,04,1,107,01,2,2,    , 
12,2006,10,2,21,116,08,1,111,03,2,2,    , 
12,2006,10,2,21,116,09,1,112,04,2,2,    , 
12,2006,10,2,21,116,09,1,112,05,2,2,    , 
12,2006,10,3,21,117,03,1,116,07, ,1,4121,1
12,2006,10,2,22,049,03,1,024,04,4,2,    , 
12,2006,10,2,22,051,05,1,046,05,1,1,2446,1
12,2006,10,2,22,051,05,1,046,06,9,1,5121,1
12,2006,10,2,23,045,05,1,015,04,1,1,4121,1
12,2006,10,2,23,045,09,1,019,04,1,2,    , 
12,2006,10,3,23,046,04,1,026,05,4,2,    , 
12,2006,10,3,23,046,08,1,028,03,2,2,    , 
12,2006,10,1,31,091,04,1,004,04,3,2,    , 
12,2006,10,1,31,091,07,1,007,06,2,1,9313,1
12,2006,10,1,31,091,07,1,007,07,2,1,9313,1
12,2006,10,2,31,092,02,1,012,03, ,2,    , 
12,2006,10,2,31,092,05,1,015,03,3,2,    , 
12,2006,10,2,31,092,06,1,016,02,3,1,7433,1
12,2006,10,2,31,092,06,1,016,03,2,2,    , 
12,2006,10,2,31,092,08,1,018,01,9,1,0110,1
12,2006,10,2,31,092,09,1,019,03,4,2,    , 
12,2006,10,2,31,093,06,1,026,03,2,2,    , 
12,2006,10,2,31,094,06,1,036,03, ,2,    , 
12,2006,10,2,31,094,08,1,038,02,2,2,    , 
12,2006,10,2,31,096,01,1,051,04,9,2,    , 
12,2006,10,2,31,096,04,1,054,02,2,1,9211,1
12,2006,10,2,31,097,07,1,067,03, ,2,    , 
12,2006,10,2,31,098,07,1,077,05, ,2,    , 
12,2006,10,2,31,098,07,1,077,01,9,1,9211,1
12,2006,10,2,31,099,07,1,087,04, ,2,    , 
12,2006,10,2,31,100,07,1,097,05,2,2,    , 
12,2006,10,1,32,073,01,1,001,01, ,1,5161,1
12,2006,10,1,32,073,08,1,008,07, ,2,    , 
12,2006,10,2,32,076,06,1,037,03,1,2,    , 
12,2006,10,2,32,080,01,1,071,02,2,1,7424,3
12,2006,10,2,32,080,04,1,074,02,1,2,    , 
12,2006,10,2,33,064,02,1,002,03,4,1,8263,1
12,2006,10,2,33,064,03,1,003,03,4,2,    , 
12,2006,10,2,33,067,10,1,040,02,4,2,    , 
12,2006,10,2,33,068,07,1,047,04,6,2,    , 
12,2006,10,2,33,069,06,1,056,04,1,2,    , 
12,2006,10,2,33,069,07,1,057,05, ,2,    , 
12,2006,10,2,33,069,10,1,060,03,4,2,    , 
12,2006,10,2,33,069,10,1,060,04, ,2,    , 
12,2006,10,2,33,069,10,1,060,05,4,2,    , 
12,2006,10,2,33,070,07,1,067,03, ,2,    , 
12,2006,10,1,61,127,04,1,004,01, ,1,4121,1
12,2006,10,1,61,127,07,1,007,03, ,1,5123,1
12,2006,10,2,61,130,02,1,032,04,2,1,7435,1
12,2006,10,2,61,130,03,1,033,02,3,1,7436,1
12,2006,10,2,61,130,05,1,035,02,3,1,6111,3
12,2006,10,2,61,132,09,1,059,02,4,1,7424,3
12,2006,10,2,61,133,03,1,063,02, ,1,5121,1
12,2006,10,2,61,133,06,1,066,02,9,1,6122,3
12,2006,10,2,61,135,02,1,082,04,1,1,4115,1
12,2006,10,2,61,135,02,1,082,05,1,2,    , 
12,2006,10,2,61,137,04,1,105,01,9,1,5220,1
12,2006,10,2,61,137,06,1,107,03,9,2,    , 
12,2006,10,2,61,137,08,1,109,03, ,2,    , 
12,2006,10,2,61,137,10,1,111,01,9,1,9113,3
12,2006,10,2,61,138,01,1,112,03,2,2,    , 
12,2006,10,2,61,138,04,1,115,01,2,1,9341,1
12,2006,10,2,61,140,07,1,138,02,2,2,    , 
12,2006,10,2,62,071,05,1,065,01,9,1,7124,1
12,2006,10,2,62,071,09,1,069,05,9,1,9131,1
12,2006,10,2,72,037,07,1,007,05, ,2,    , 
12,2006,10,2,72,037,09,1,009,02, ,2,    , 
12,2006,10,2,81,066,04,1,004,05,4,2,    , 
12,2006,10,2,81,067,05,2,015,03, ,2,    , 
12,2006,10,2,81,067,05,2,015,04,3,2,    , 
12,2006,10,2,81,067,06,1,016,03, ,2,    , 
12,2006,10,2,81,069,01,1,031,03,2,1,5131,1
12,2006,10,2,81,069,03,1,033,05,2,1,5131,1
12,2006,10,3,81,071,01,1,052,05,4,1,9211,1
12,2006,10,3,81,071,03,1,054,02,3,2,    , 
12,2006,10,2,82,037,04,1,004,01,4,1,7433,1
12,2006,10,2,82,037,10,1,010,05,2,1,7433,1
12,2006,10,2,82,039,04,1,024,03,4,1,7433,1
12,2006,10,2,82,039,06,1,026,03,2,2,    , 
12,2006,10,2,82,040,08,1,038,04,2,1,9322,3
12,2006,10,2,91,087,03,1,003,04, ,1,2321,1
12,2006,10,2,91,088,02,1,012,03,1,1,9311,1
12,2006,10,2,91,088,10,1,020,04, ,2,    , 
12,2006,10,2,91,090,06,1,036,03,9,2,    , 
12,2006,10,2,91,090,07,1,037,05, ,2,    , 
12,2006,10,2,91,091,02,1,042,20, , ,    , 
12,2006,10,2,91,091,08,1,048,05,9,1,7433,1
12,2006,10,2,91,093,08,1,068,03,9,2,    , 
12,2006,10,2,91,094,09,1,079,04,2,2,    , 
12,2006,10,2,91,095,03,1,083,03,2,2,    , 
12,2006,10,3,91,096,09,1,099,06,2,1,5123,1
12,2006,10,2,92,073,06,1,016,03,9,2,    , 
12,2006,10,2,92,075,08,1,039,02,2,2,    , 
12,2006,10,2,92,076,06,1,047,04,3,2,    , 
12,2006,10,2,92,076,07,1,048,05, ,2,    , 
12,2006,10,2,92,077,01,1,052,02,3,2,    , 
12,2006,10,2,92,077,01,1,052,03,3,2,    , 
12,2006,10,2,92,078,04,1,065,02,4,2,    , 
12,2006,10,3,92,079,02,1,073,04,3,2,    , 
12,2006,10,3,92,079,06,1,077,03,3,2,    , 
12,2006,01,1,11,179,05,1,005,03,2,2,    , 
12,2006,11,1,11,181,06,1,024,02,2,2,    , 
12,2006,11,1,11,181,08,1,026,03,6,1,4121,1
12,2006,11,1,11,184,07,1,055,05,6,2,    , 
12,2006,11,1,11,186,06,1,074,01,2,1,0000,1
12,2006,11,1,11,186,07,1,075,01,2,1,9161,1
12,2006,11,1,11,186,07,1,075,03,2,1,7433,1
12,2006,11,1,11,186,09,1,077,04,6,2,    , 
12,2006,11,2,11,188,04,1,092,03,2,1,7141,1
12,2006,11,2,11,189,03,1,101,01,2,1,7433,1
12,2006,11,2,11,191,02,1,120,04,1,2,    , 
12,2006,11,2,11,191,09,1,127,03, ,2,    , 
12,2006,11,2,11,192,04,1,132,03, ,2,    , 
12,2006,11,2,11,193,10,1,148,01, ,2,    , 
12,2006,11,2,11,193,10,2,149,01, ,2,    , 
12,2006,11,2,11,195,08,1,171,01,1,1,4115,1
12,2006,11,1,12,162,08,1,020,04, ,2,    , 
12,2006,11,2,12,164,05,1,037,03,3,2,    , 
12,2006,11,2,12,166,01,1,053,01,2,1,9153,1
12,2006,11,2,12,167,05,1,067,02,4,1,7433,1
12,2006,11,2,12,167,10,1,072,03, ,2,    , 
12,2006,11,2,12,168,01,1,073,02,9,1,2310,1
12,2006,11,2,12,170,01,1,093,03, ,2,    , 
12,2006,11,2,12,170,06,1,098,02,6,2,    , 
12,2006,11,2,12,171,01,1,103,03, ,2,    , 
12,2006,11,2,12,171,04,1,106,02,9,1,4115,1
12,2006,11,2,12,171,04,1,106,03, ,1,7242,1
12,2006,11,2,12,173,10,1,132,03, ,2,    , 
12,2006,11,2,12,174,05,1,137,01,2,1,7122,2
12,2006,11,2,12,174,10,1,142,07,1,1,7122,1
12,2006,11,2,12,174,10,1,142,08, ,2,    , 
12,2006,11,2,13,103,08,1,018,03,2,1,5220,1
12,2006,11,2,13,103,08,1,018,04,2,1,5220,1
12,2006,11,2,13,104,07,1,027,02,6,2,    , 
12,2006,11,2,13,105,09,1,039,02, ,1,4113,1
12,2006,11,2,13,106,08,1,048,03,3,2,    , 
12,2006,11,2,13,110,02,1,082,03, ,1,6112,4
12,2006,11,2,13,110,02,1,082,04, ,2,    , 
12,2006,11,2,13,110,05,1,085,03, ,2,    , 
12,2006,11,2,13,110,08,1,088,04, ,2,    , 
12,2006,11,1,21,118,09,1,009,02, ,1,7124,4
12,2006,11,1,21,118,10,1,010,03,1,2,    , 
12,2006,11,2,21,119,01,1,011,03,1,2,    , 
12,2006,11,2,21,119,07,1,017,05,6,2,    , 
12,2006,11,2,21,121,02,1,022,04, ,2,    , 
12,2006,11,2,21,122,05,1,035,03,3,2,    , 
12,2006,11,2,21,124,01,1,051,03,1,1,9113,1
12,2006,11,2,21,126,04,1,074,03,1,2,    , 
12,2006,11,2,21,126,04,1,074,04, ,2,    , 
12,2006,11,2,21,127,04,1,084,03, ,2,    , 
12,2006,11,3,21,128,08,1,099,01, ,2,    , 
12,2006,11,3,21,128,09,1,100,02,2,1,5220,1
12,2006,11,2,22,053,03,1,013,02, ,2,    , 
12,2006,11,2,22,053,09,1,020,02, ,1,6111,4
12,2006,11,2,22,055,01,1,032,03,9,2,    , 
12,2006,11,3,22,056,02,1,043,10,1,1,7122,1
12,2006,11,3,22,056,06,1,047,05,3,2,    , 
12,2006,11,2,23,050,04,1,014,03,4,2,    , 
12,2006,11,3,23,052,10,1,040,03,1,2,    , 
12,2006,11,3,23,053,03,1,043,03,9,2,    , 
12,2006,11,2,31,103,07,1,017,02,2,2,    , 
12,2006,11,2,31,105,09,1,029,03,3,2,    , 
12,2006,11,2,31,106,04,1,034,01,3,1,2321,1
12,2006,11,2,31,106,04,1,034,02,3,1,1316,2
12,2006,11,2,31,106,08,1,038,02, ,2,    , 
12,2006,11,2,31,106,08,1,038,03,3,2,    , 
12,2006,11,2,31,109,07,1,061,03,6,2,    , 
12,2006,11,2,31,109,09,1,069,04, ,2,    , 
12,2006,11,2,31,110,07,1,077,04,1,2,    , 
12,2006,11,2,31,110,08,1,078,04,1,2,    , 
12,2006,11,2,32,082,01,1,011,03,3,2,    , 
12,2006,11,2,32,082,02,1,012,01,2,1,9211,1
12,2006,11,2,32,083,10,1,030,04,3,2,    , 
12,2006,11,2,32,085,06,1,046,03, ,2,    , 
12,2006,11,2,32,086,04,1,054,02, ,2,    , 
12,2006,11,2,32,087,10,1,070,04, ,1,7212,1
12,2006,11,3,32,088,10,1,080,03,4,2,    , 
12,2006,11,2,33,071,07,1,007,04, ,1,7122,1
12,2006,11,2,33,071,09,1,009,02,9,1,7424,3
12,2006,11,2,33,072,02,1,012,01,5,1,7424,3
12,2006,11,2,33,073,04,1,024,01,2,1,8263,1
12,2006,11,2,33,073,09,1,029,03,2,2,    , 
12,2006,11,2,33,074,04,1,034,03,9,2,    , 
12,2006,11,2,33,077,02,1,062,04,2,1,7433,1
12,2006,11,2,33,077,06,1,066,02,2,1,9341,1
12,2006,11,1,62,072,02,1,002,04,2,2,    , 
12,2006,11,2,62,074,06,1,026,03,3,2,    , 
12,2006,11,2,62,075,02,1,032,03,1,2,    , 
12,2006,11,2,62,075,04,1,034,05,3,2,    , 
12,2006,11,2,62,076,06,1,046,01,9,1,9341,1
12,2006,11,2,62,076,06,1,046,03,2,2,    , 
12,2006,11,2,61,142,04,1,014,02, ,1,3231,1
12,2006,11,2,61,143,03,1,023,02,2,1,7433,1
12,2006,11,2,61,143,07,1,027,04,9,1,3152,1
12,2006,11,2,61,144,08,1,038,04,2,1,7436,1
12,2006,11,2,61,144,09,1,039,02,3,1,9211,1
12,2006,11,2,61,147,01,1,062,02,2,2,    , 
12,2006,11,2,61,147,03,1,064,03, ,1,5220,1
12,2006,11,2,61,147,07,1,068,04, ,1,4211,1
12,2006,11,2,61,147,10,1,071,04, ,1,5220,1
12,2006,11,2,61,148,07,1,078,04,6,1,8263,1
12,2006,11,2,61,148,09,1,080,03, ,1,7241,1
12,2006,09,2,61,152,03,1,114,02, ,2,    , 
12,2006,11,2,61,153,02,1,123,03, ,1,4121,1
12,2006,11,2,61,153,04,1,126,03, ,2,    , 
12,2006,11,2,61,153,08,1,131,03,6,2,    , 
12,2006,11,2,61,154,06,1,139,05, ,1,2359,1
12,2006,11,1,71,082,03,1,003,02,9,2,    , 
12,2006,11,1,71,082,09,1,009,03, ,1,3121,1
12,2006,11,2,71,084,03,1,013,03,2,1,6111,4
12,2006,11,2,71,086,10,1,040,03,4,2,    , 
12,2006,11,2,71,088,01,1,051,03,3,1,5220,1
12,2006,11,2,71,088,02,1,052,04,3,2,    , 
12,2006,11,2,71,088,05,1,055,02,6,2,    , 
12,2006,11,2,71,088,07,1,057,05,9,2,    , 
12,2006,11,2,71,088,10,1,060,04,3,1,0000,1
12,2006,11,2,72,042,06,1,016,03,2,2,    , 
12,2006,11,2,81,074,01,1,011,01,2,1,7122,1
12,2006,11,2,81,074,01,1,011,03,2,2,    , 
12,2006,11,2,81,076,01,1,031,02, ,2,    , 
12,2006,11,2,81,076,07,1,037,02,9,2,    , 
12,2006,11,2,81,076,10,1,040,02, ,2,    , 
12,2006,11,2,81,077,05,1,045,04,6,2,    , 
12,2006,11,3,81,079,03,1,060,02,2,1,5133,1
12,2006,11,2,82,041,04,1,004,03,3,2,    , 
12,2006,11,2,82,041,07,1,007,01, ,1,7433,3
12,2006,11,2,91,099,04,1,024,03, ,2,    , 
12,2006,11,2,91,100,04,1,034,04,3,2,    , 
12,2006,11,2,91,100,07,1,037,04,3,2,    , 
12,2006,11,2,91,101,05,1,045,03,1,2,    , 
12,2006,11,2,91,102,02,1,052,03, ,2,    , 
12,2006,11,2,91,103,04,1,064,03,2,2,    , 
12,2006,11,2,91,103,05,1,065,03, ,2,    , 
12,2006,11,2,91,103,10,1,070,03,3,1,8322,3
12,2006,11,2,91,103,10,1,070,04,2,2,    , 
12,2006,11,2,91,104,07,1,077,04,3,2,    , 
12,2006,11,2,91,105,04,1,084,03,1,2,    , 
12,2006,11,3,91,106,06,1,096,02,4,2,    , 
12,2006,11,3,91,106,10,1,100,03, ,1,7212,1
12,2006,11,3,91,106,10,1,100,04, ,2,    , 
12,2006,11,2,92,083,05,1,035,03, ,2,    , 
12,2006,11,2,92,084,01,1,041,04, ,1,7433,4
12,2006,11,2,92,084,04,1,044,03,9,2,    , 
12,2006,11,2,92,084,05,1,045,05,2,2,    , 
12,2006,12,1,13,111,04,1,004,03, ,2,    , 
12,2006,12,2,13,112,08,1,018,02,9,2,    , 
12,2006,12,2,13,117,03,1,063,02,2,2,    , 
12,2006,12,2,13,117,10,1,070,03,1,2,    , 
12,2006,12,2,13,118,01,1,071,04,9,2,    , 
12,2006,12,2,13,118,01,1,071,06, ,2,    , 
12,2006,12,2,13,119,04,1,084,03, ,2,    , 
12,2006,12,3,13,121,08,1,108,02,9,1,7212,1
12,2006,12,2,21,130,08,1,018,04,4,2,    , 
12,2006,12,2,21,133,01,1,041,04,9,1,7239,1
12,2006,12,2,21,133,07,1,047,03,2,1,7433,1
12,2006,12,2,21,134,04,1,054,03,9,2,    , 
12,2006,12,2,21,138,04,1,094,04,9,2,    , 
12,2006,12,2,21,139,06,1,106,02,3,2,    , 
12,2006,12,1,22,057,03,1,003,03,2,2,    , 
12,2006,12,1,22,057,06,1,006,05,2,2,    , 
12,2006,12,1,22,057,07,1,007,05, ,2,    , 
12,2006,12,2,22,060,03,1,034,02,2,2,    , 
12,2006,12,2,22,060,03,1,034,03,6,2,    , 
12,2006,12,2,23,054,05,1,005,02,2,2,    , 
12,2006,12,2,23,054,08,1,008,03,4,1,7436,1
12,2006,12,2,23,054,08,1,008,04,2,2,    , 
12,2006,12,2,23,054,10,1,010,02,1,2,    , 
12,2006,12,3,23,056,02,1,022,03,2,2,    , 
12,2006,12,3,23,057,04,1,034,03,2,2,    , 
12,2006,12,3,23,057,06,1,037,02,2,2,    , 
12,2006,12,1,32,089,03,1,003,04,2,2,    , 
12,2006,12,2,32,093,03,1,043,02,3,1,7433,1
12,2006,12,2,32,094,03,1,053,04,1,2,    , 
12,2006,12,2,32,094,08,1,058,04,4,2,    , 
12,2006,12,2,32,096,01,1,071,03, ,1,0000,1
12,2006,12,2,32,096,01,1,071,04, ,1,0000,1
12,2006,12,2,32,096,07,1,077,03,2,1,8239,1
12,2006,12,2,32,096,07,1,077,04, ,1,4121,1
12,2006,12,1,81,080,01,1,001,02, ,1,4111,1
12,2006,12,1,81,080,02,1,002,02,2,1,9313,1
12,2006,12,1,81,080,03,1,003,02,9,2,    , 
12,2006,12,1,81,080,07,1,007,03, ,1,4141,1
12,2006,12,1,81,080,10,1,010,03, ,2,    , 
12,2006,12,2,81,081,02,1,012,04, ,2,    , 
12,2006,12,2,81,081,02,1,012,05, ,1,4131,1
12,2006,12,2,81,081,02,1,012,06, ,1,3419,1
12,2006,12,2,81,081,07,1,017,03,4,2,    , 
12,2006,12,2,81,081,07,1,017,04,4,2,    , 
12,2006,12,2,81,082,05,1,025,02,6,1,0000,4
12,2006,12,3,81,085,05,1,055,02, ,1,7433,1
12,2006,12,3,81,085,06,1,056,02,3,2,    , 
12,2006,12,3,81,085,09,1,059,03,3,2,    , 
12,2006,12,3,81,085,09,1,059,04,3,2,    , 
12,2006,12,2,33,078,05,1,005,05, ,1,4112,1
12,2006,12,2,33,078,06,1,006,04,9,2,    , 
12,2006,12,2,33,078,07,1,007,02, ,1,3413,1
12,2006,12,2,33,078,09,1,009,03,1,1,4115,1
12,2006,12,2,33,080,02,1,022,03,3,1,7433,1
12,2006,12,2,33,080,02,1,022,04,3,1,7433,1
12,2006,12,2,33,080,05,1,025,02,2,2,    , 
12,2006,12,2,33,080,07,1,027,05,2,2,    , 
12,2006,12,2,33,083,04,1,054,03, ,2,    , 
12,2006,12,2,33,083,04,1,054,04, ,2,    , 
12,2006,12,2,33,084,02,1,062,04,4,2,    , 
12,2006,12,2,61,159,02,1,042,01,9,1,9153,1
12,2006,12,2,61,159,03,1,043,05,4,2,    , 
12,2006,12,2,61,159,05,1,045,03, ,2,    , 
12,2006,12,2,61,159,10,1,050,02,2,2,    , 
12,2006,12,2,61,160,02,1,052,03,4,1,5133,1
12,2006,12,2,61,160,07,1,057,04,2,1,5133,1
12,2006,12,2,61,161,08,1,068,03, ,2,    , 
12,2006,12,2,61,162,01,1,071,03,2,1,7436,1
12,2006,12,2,61,162,06,1,076,03,3,1,7433,1
12,2006,12,2,61,163,02,1,082,04, ,1,5123,1
12,2006,12,2,61,163,05,1,085,04, ,2,    , 
12,2006,12,2,61,164,05,1,095,05,2,1,9152,1
12,2006,12,2,61,164,08,1,098,03,2,1,5220,1
12,2006,12,2,61,167,10,1,130,03,2,2,    , 
12,2006,12,2,61,168,03,1,133,02,9,1,7412,1
12,2006,12,2,61,168,06,1,136,03,6,2,    , 
12,2006,12,2,61,168,07,1,137,04,2,2,    , 
12,2006,12,2,71,090,03,1,003,02,4,1,7433,1
12,2006,12,2,71,090,03,1,003,03,2,1,8281,1
12,2006,12,2,71,091,06,1,016,03, ,2,    , 
12,2006,12,2,71,092,04,1,024,04, ,2,    , 
12,2006,12,2,71,092,07,1,027,03,6,2,    , 
12,2006,12,2,71,093,04,1,034,03,1,1,7433,1
12,2006,12,2,72,045,02,1,002,02, ,1,4121,1
12,2006,12,2,72,045,06,1,006,03,3,1,5220,1
12,2006,12,2,72,045,07,1,007,03, ,2,    , 
12,2006,12,2,72,045,09,1,009,01, ,1,2359,1
12,2006,12,2,72,046,10,1,020,04,3,2,    , 
12,2006,12,2,72,048,01,1,021,04, ,1,2231,1
12,2006,12,2,72,048,09,1,029,02, ,2,    , 
12,2006,12,2,82,045,07,1,007,05,9,2,    , 
12,2006,12,2,82,045,10,1,010,03,4,2,    , 
12,2006,12,2,82,045,10,1,010,04,4,2,    , 
12,2006,12,2,82,046,03,1,013,05,1,2,    , 
12,2006,12,2,82,046,03,1,013,06, ,1,5141,3
12,2006,12,2,82,046,06,1,016,03, ,2,    , 
12,2006,12,2,82,046,09,1,019,03,9,1,7433,1
12,2006,12,2,82,048,07,1,037,04,4,2,    , 
12,2006,12,2,82,048,10,1,040,03,4,2,    , 
12,2006,12,2,91,110,01,1,031,03,3,1,5220,4
12,2006,12,2,91,110,06,1,036,04,3,2,    , 
12,2006,12,2,91,110,09,1,039,04, ,1,4121,2
12,2006,12,2,91,110,09,1,039,06,9,1,5132,1
12,2006,12,2,91,111,03,1,043,03,2,2,    , 
12,2006,12,2,91,111,08,1,048,03,2,2,    , 
12,2006,12,2,91,111,09,1,049,03,2,2,    , 
12,2006,12,2,91,112,04,1,054,03, ,2,    , 
12,2006,12,2,91,112,06,1,056,03,1,2,    , 
12,2006,12,2,91,112,09,1,059,03, ,2,    , 
12,2006,12,2,91,113,01,1,061,01,9,1,9341,1
12,2006,12,2,91,113,01,1,061,02,9,1,9341,1
12,2006,12,2,91,113,01,1,061,04,6,2,    , 
12,2006,12,2,91,113,03,1,063,02,3,1,9322,4
12,2006,12,2,91,113,07,1,067,02,3,2,    , 
12,2006,12,2,91,113,08,1,068,01,9,1,9341,1
12,2006,12,2,91,113,08,1,068,03,3,1,9132,1
12,2006,12,2,91,115,10,1,090,04,4,2,    , 
12,2006,12,3,91,116,04,1,094,09,3,2,    , 
12,2006,12,3,91,116,05,1,095,20, , ,    , 
12,2006,12,2,92,089,07,1,017,03,6,2,    , 
12,2006,12,2,92,089,09,1,019,03, ,2,    , 
12,2006,12,2,92,090,05,1,025,02, ,1,7122,1
12,2006,12,2,92,092,07,1,047,03, ,2,    , 
12,2006,12,2,92,092,09,1,049,03, ,1,7433,1
12,2006,12,2,92,093,02,1,052,03,3,2,    , 
12,2006,12,2,92,093,02,1,052,04, ,2,    , 
12,2006,12,2,92,093,04,1,054,02,9,2,    , 
12,2006,12,2,92,093,05,1,055,03, ,2,    , 
12,2006,12,1,11,196,01,1,001,03,1,2,    , 
12,2006,12,1,11,196,01,1,001,04, ,2,    , 
12,2006,12,1,11,196,01,1,001,05, ,2,    , 
12,2006,12,1,11,197,04,1,014,04,1,1,4114,1
12,2006,12,1,11,198,06,1,026,03,3,2,    , 
12,2006,12,1,11,199,01,1,028,01,2,1,7321,3
12,2006,12,1,11,199,01,1,028,03,2,1,9341,1
12,2006,12,1,11,199,06,1,033,01,2,1,9341,1
12,2006,12,1,11,202,03,1,060,03,1,2,    , 
12,2006,12,2,11,207,07,1,116,05,5,1,7433,1
12,2006,12,2,11,207,09,2,119,02,4,1,9132,1
12,2006,12,2,11,208,05,1,125,05,6,1,7141,3
12,2006,12,2,11,208,10,1,130,03,2,1,8151,2
12,2006,12,2,11,212,07,1,158,03, ,1,7231,1
12,2006,12,2,11,212,08,1,159,06,1,1,4115,1
12,2006,12,2,11,212,09,1,160,04,3,1,2332,1
12,2006,12,1,12,178,01,1,011,03, ,2,    , 
12,2006,12,1,12,178,02,1,012,03, ,2,    , 
12,2006,12,1,12,178,07,1,017,03,2,1,7433,1
12,2006,12,2,12,180,03,1,033,03,3,2,    , 
12,2006,12,2,12,181,09,1,049,03,1,2,    , 
12,2006,12,2,12,183,08,1,068,03,2,2,    , 
12,2006,12,2,12,187,06,1,096,04, ,1,8251,1
12,2006,12,2,12,188,05,1,105,02,3,2,    , 
12,2006,12,2,12,190,06,1,126,01,9,1,8290,1
12,2006,12,2,12,190,10,1,130,02,2,2,    , 
12,2006,12,2,12,192,06,1,146,03, ,1,8263,1
12,2006,12,1,31,111,05,1,005,03,2,2,    , 
12,2006,12,2,31,113,09,1,019,03,1,2,    , 
12,2006,12,2,31,113,10,1,020,05,2,2,    , 
12,2006,12,2,31,114,01,1,021,02,5,2,    , 
12,2006,12,2,31,117,04,1,044,05, ,2,    , 
12,2006,12,2,31,118,02,1,052,03, ,1,4115,1
12,2006,12,2,31,118,05,1,055,03,1,2,    , 
12,2006,12,2,31,120,07,1,077,03,1,2,    , 
12,2006,12,2,31,115,04,1,084,05,9,2,    , 
12,2006,12,2,62,081,01,1,001,02,9,1,6121,2
12,2006,12,2,62,081,04,1,014,02,9,1,6111,2
12,2006,12,2,62,081,05,1,015,02,9,1,6111,1
12,2006,12,2,62,081,07,1,017,02,9,2,    , 
12,2006,12,2,62,081,09,1,019,01,9,2,    , 
12,2006,12,2,62,084,06,1,036,02, ,1,7141,1
