REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q7_PERSON_SERIAL_NO,Q7_MAIN_ECONAMIC_ACTIVITY,Q8_MAIN_ACTIVITY_PLACE,Q9_STATUS_OF_OCCUPATION,Q10_TYPE_OF_OCCUPATION,Q11_PENSION_CONTRIBUTION,Q12_ENTITILED_PAID_LEAVE,Q13_WORK_SECTOR
 4,2011,07,2,12,107,07,1,097,01,0110,7522,1,1,1,1,1
 4,2011,07,2,12,107,07,1,097,02,1317,8514,2, , , , 
 4,2011,07,2,12,107,07,1,097,08,9132,8514,1,1,2,1,3
 4,2011,07,2,12,107,08,1,098,01,0110,7522,1,1,1,1,1
 4,2011,07,2,12,107,09,1,099,01,2411,3610,1,1,1,1,3
 4,2011,07,2,12,108,02,1,102,01,9341,1515,1,2,2,2,3
 4,2011,07,2,12,108,03,1,103,01,7436,1711,3, , , , 
 4,2011,07,2,12,108,04,1,104,01,9341,9600,1,4, , , 
 4,2011,07,2,12,108,04,1,104,02,9211,7511,1,1,1,1,2
 4,2011,07,2,12,108,04,1,104,03,9212,0502,1,2,2,2,3
 4,2011,07,2,12,108,05,1,105,01,9211,0212,1,2,2,2,3
 4,2011,07,2,12,108,05,1,105,02,4211,6024,1,2,2,2,3
 4,2011,07,2,12,108,06,1,106,01,7432,1711,3, , , , 
 4,2011,07,2,12,108,07,1,107,01,7432,1711,1,3,2,2,3
 4,2011,07,2,12,108,08,1,108,01,9132,5520,1,2,2,2,3
 4,2011,07,2,12,108,09,1,109,02,7122,4521,1,4, , , 
 4,2011,07,2,12,108,09,1,109,03,7433,1810,1,1,1,1,3
 4,2011,07,2,12,108,09,1,109,04,3439,4526,1,1,1,1,3
 4,2011,07,2,12,108,09,1,109,05,9341,9600,1,4, , , 
 4,2011,07,2,12,108,10,1,110,01,6210,2513,3, , , , 
 4,2011,07,2,12,108,10,1,110,02,8323,7513,1,1,1,1,2
 4,2011,07,2,12,108,10,1,110,03,7433,1810,1,1,1,1,3
 4,2011,07,2,12,109,01,1,111,01,9313,4521,1,4, , , 
 4,2011,07,2,12,109,03,1,113,01,9341,9600,1,4, , , 
 4,2011,07,2,12,109,04,1,114,01,1311,0212,2, , , , 
 4,2011,07,2,12,109,06,1,116,01,9111,5220,3, , , , 
 4,2011,07,2,12,109,07,1,117,01,8322,6024,1,2,2,2,3
 4,2011,07,2,12,109,09,1,119,02,4115,8515,1,1,1,1,1
 4,2011,07,2,12,109,10,1,120,03,4121,1810,1,2,1,2,3
 4,2011,07,2,12,109,10,1,120,04,7212,2710,1,2,2,2,3
 4,2011,07,2,12,110,01,1,121,01,7239,5260,3, , , , 
 4,2011,07,2,12,110,01,1,121,03,7212,2729,1,1,1,1,3
 4,2011,07,2,12,110,02,1,122,01,1312,2894,2, , , , 
 4,2011,07,2,12,110,04,1,124,03,3412,6601,1,1,2,1,3
 4,2011,07,2,12,110,06,1,126,03,4112,2221,1,1,1,1,3
 4,2011,07,2,12,110,07,1,127,01,3439,2229,1,1,1,1,3
 4,2011,07,2,12,110,07,1,127,02,1314,5211,2, , , , 
 4,2011,07,2,12,110,08,1,128,01,5132,9309,1,2,2,2,3
 4,2011,07,2,12,110,09,1,129,01,1312,3691,2, , , , 
 4,2011,07,2,12,110,10,1,130,01,4115,7511,1,1,1,1,1
 4,2011,07,2,12,110,10,1,130,03,1314,5235,3, , , , 
 4,2011,07,2,12,111,01,1,131,03,1224,5010,1,1,1,1,3
 4,2011,07,2,12,111,01,1,131,06,2411,5510,1,1,1,1,3
 4,2011,07,2,12,111,02,1,132,01,4215,7511,1,2,3,3,1
 4,2011,07,2,12,111,02,1,132,02,2332,8012,1,2,2,2,3
 4,2011,07,2,12,111,02,1,132,03,7141,4541,1,4, , , 
 4,2011,07,2,12,111,03,1,133,01,8322,6022,3, , , , 
 4,2011,07,2,12,111,03,1,133,03,4121,1546,1,1,1,1,3
 4,2011,07,2,12,111,03,1,133,04,4133,6301,1,1,1,1,3
 4,2011,07,2,12,111,04,1,134,01,8322,1542,1,1,1,1,1
 4,2011,07,2,12,111,05,1,135,03,7436,1810,3, , , , 
 4,2011,07,2,12,111,06,1,136,01,7437,2027,1,2,2,2,3
 4,2011,07,2,12,111,07,1,137,01,4211,6024,1,2,2,2,3
 4,2011,07,2,12,111,07,1,137,02,9322,2103,1,4, , , 
 4,2011,07,2,12,111,09,1,139,03,9114,5139,1,1,1,1,3
 4,2011,07,2,12,111,10,1,140,01,7414,1602,4, , , , 
 4,2011,07,2,12,111,10,1,140,02,7414,1602,3, , , , 
 4,2011,07,2,12,112,01,1,141,03,2411,6304,1,1,1,2,3
 4,2011,07,2,12,112,02,1,142,01,5220,5211,4, , , , 
 4,2011,07,2,12,112,02,1,142,02,1314,5211,2, , , , 
 4,2011,07,2,12,112,02,1,142,03,5220,5211,4, , , , 
 4,2011,07,2,12,112,02,1,142,04,8322,6420,1,1,1,1,3
 4,2011,07,2,12,112,06,1,146,03,7231,5020,1,2,2,2,3
 4,2011,07,2,12,112,06,1,146,04,9322,2520,1,2,1,2,3
 4,2011,07,2,12,112,08,1,148,01,8324,6023,1,1,1,2,3
 4,2011,07,2,12,112,10,1,150,01,3439,3699,1,1,1,1,3
 4,2011,08,1,12,113,01,1,001,01,1316,6024,3, , , , 
 4,2011,08,1,12,113,02,1,002,01,3412,6601,1,1,1,2,3
 4,2011,08,1,12,113,02,1,002,02,2331,8011,1,1,1,1,1
 4,2011,08,1,12,113,05,1,005,01,3429,5010,3, , , , 
 4,2011,08,1,12,113,06,1,006,01,9313,4521,1,2,2,2,3
 4,2011,08,1,12,113,06,1,006,04,4115,1810,1,3,1,2,3
 4,2011,08,1,12,113,06,1,006,06,7215,2911,1,2,2,2,3
 4,2011,08,1,12,113,07,1,007,01,7231,5020,3, , , , 
 4,2011,08,1,12,113,08,1,008,01,9153,2320,1,1,1,1,2
 4,2011,08,1,12,113,09,1,009,01,1222,6591,1,1,1,1,3
 4,2011,08,1,12,113,10,1,010,01,7212,2811,1,2,2,2,3
 4,2011,08,1,12,114,04,1,014,01,7433,1810,1,1,1,1,3
 4,2011,08,1,12,114,05,1,015,03,0110,7522,1,2,1,2,1
 4,2011,08,1,12,114,05,1,015,04,0110,7522,1,1,1,1,1
 4,2011,08,1,12,114,07,1,017,01,8324,6023,3, , , , 
 4,2011,08,1,12,114,08,1,018,01,8324,6023,1,2,2,2,3
 4,2011,08,1,12,114,09,1,019,01,6210,0213,3, , , , 
 4,2011,08,1,12,114,09,1,019,02,7433,1810,1,1,1,1,3
 4,2011,08,1,12,114,10,1,020,01,0110,7522,1,1,1,1,1
 4,2011,08,2,12,115,01,1,021,01,9313,4521,1,2,2,2,3
 4,2011,08,2,12,115,01,1,021,04,9162,0434,1,2,2,2,3
 4,2011,08,2,12,115,02,1,022,01,6152,0601,3, , , , 
 4,2011,08,2,12,115,03,1,023,01,7212,2911,1,2,2,2,3
 4,2011,08,2,12,115,03,1,023,02,1224,5211,1,1,1,1,2
 4,2011,08,2,12,115,04,1,024,01,6152,0601,1,2,2,2,3
 4,2011,08,2,12,115,05,1,025,02,4211,6024,1,2,2,2,3
 4,2011,08,2,12,115,06,1,026,01,6152,0601,3, , , , 
 4,2011,08,2,12,115,07,1,027,01,7412,1541,1,2,2,2,3
 4,2011,08,2,12,115,07,1,027,03,9153,1514,1,1,1,1,3
 4,2011,08,2,12,115,07,1,027,06,8323,6024,1,2,2,2,3
 4,2011,08,2,12,115,08,1,028,01,6152,0601,3, , , , 
 4,2011,08,2,12,115,08,1,028,02,8290,3592,1,1,1,1,3
 4,2011,08,2,12,115,08,1,028,03,8290,3592,1,1,1,1,3
 4,2011,08,2,12,115,09,1,029,01,7239,5260,3, , , , 
 4,2011,08,2,12,115,09,1,029,03,8323,6024,1,2,2,2,3
 4,2011,08,2,12,115,10,1,030,01,6152,0601,3, , , , 
 4,2011,08,2,12,116,01,1,031,01,1222,6519,1,1,1,1,2
 4,2011,08,2,12,116,01,1,031,02,2231,7512,1,1,1,1,1
 4,2011,08,2,12,116,02,1,032,01,3439,7513,1,1,1,1,1
 4,2011,08,2,12,116,05,1,035,01,1314,5211,3, , , , 
 4,2011,08,2,12,116,07,1,037,01,2321,8021,1,1,1,1,1
 4,2011,08,2,12,116,09,1,039,03,2332,8012,2, , , , 
 4,2011,08,2,12,116,10,1,040,01,1223,2320,1,1,1,1,2
 4,2011,08,2,12,116,10,1,040,03,3429,5135,1,1,1,1,3
 4,2011,08,2,12,117,01,1,041,02,9322,1523,1,2,2,2,3
 4,2011,08,2,12,117,02,1,042,01,2310,8021,1,1,1,1,1
 4,2011,08,2,12,117,02,1,042,02,2331,8011,1,1,1,1,1
 4,2011,08,2,12,117,03,1,043,03,7241,4531,1,1,1,1,3
 4,2011,08,2,12,117,04,1,044,01,9322,1515,1,2,1,1,3
 4,2011,08,2,12,117,05,1,045,02,3439,1810,1,1,1,1,3
 4,2011,08,2,12,117,07,1,047,01,9322,1514,1,2,1,1,3
 4,2011,08,2,12,117,08,1,048,01,1315,5520,3, , , , 
 4,2011,08,2,12,117,08,1,048,02,9132,5520,4, , , , 
 4,2011,08,2,12,117,09,1,049,01,7241,4531,1,1,1,1,3
 4,2011,08,2,12,118,01,1,051,04,7414,1602,1,2,2,2,3
 4,2011,08,2,12,118,02,1,052,01,5169,7522,1,1,1,1,1
 4,2011,08,2,12,118,03,1,053,01,9132,5520,1,1,1,1,2
 4,2011,08,2,12,118,03,1,053,02,9113,5232,3, , , , 
 4,2011,08,2,12,118,04,1,054,02,9132,5510,1,2,2,2,3
 4,2011,08,2,12,118,05,1,055,01,9321,3610,1,1,1,1,3
 4,2011,08,2,12,118,05,1,055,02,5149,5239,3, , , , 
 4,2011,08,2,12,118,06,1,056,01,2452,9214,3, , , , 
 4,2011,08,2,12,118,06,1,056,02,5169,7522,1,1,1,1,1
 4,2011,08,2,12,118,07,1,057,01,8322,6022,3, , , , 
 4,2011,08,2,12,118,09,1,059,01,9313,4521,1,2,2,2,3
 4,2011,08,2,12,119,01,1,061,01,2149,5510,1,1,1,1,3
 4,2011,08,2,12,119,01,1,061,02,4115,7511,1,1,1,1,1
 4,2011,08,2,12,119,02,1,062,01,9313,4521,1,3,2,2,3
 4,2011,08,2,12,119,03,1,063,01,9322,1514,1,2,1,2,3
 4,2011,08,2,12,119,03,1,063,03,9321,2912,1,2,1,2,3
 4,2011,08,2,12,119,03,1,063,04,9132,6420,1,2,1,2,3
 4,2011,08,2,12,119,04,1,064,02,7212,2511,1,1,1,1,3
 4,2011,08,2,12,119,05,1,065,01,9341,9600,1,4, , , 
 4,2011,08,2,12,119,05,1,065,02,7414,1602,1,4, , , 
 4,2011,08,2,12,119,06,1,066,01,5141,9302,3, , , , 
 4,2011,08,2,12,119,06,1,066,02,7433,1810,1,1,1,1,3
 4,2011,08,2,12,119,08,1,068,02,9313,4521,1,2,2,2,3
 4,2011,08,2,12,119,09,1,069,01,9341,9600,1,2,2,2,3
 4,2011,08,2,12,119,09,1,069,02,7433,1810,3, , , , 
 4,2011,08,2,12,119,09,1,069,03,7442,1920,1,1,1,1,3
 4,2011,08,2,12,119,09,1,069,04,7442,1920,1,2,2,2,3
 4,2011,08,2,12,119,10,1,070,01,4212,7522,1,1,1,1,1
 4,2011,08,2,12,120,02,1,072,04,3419,5231,3, , , , 
 4,2011,08,2,12,120,03,1,073,01,3439,5520,1,2,2,2,3
 4,2011,08,2,12,120,04,1,074,01,3412,6601,1,1,1,1,3
 4,2011,08,2,12,120,05,1,075,01,1221,9111,1,1,2,1,3
 4,2011,08,2,12,120,05,1,075,04,3439,6601,1,1,1,1,3
 4,2011,08,2,12,120,08,1,078,03,1224,6302,1,1,1,1,3
 4,2011,08,2,12,120,10,1,080,02,1314,5211,3, , , , 
 4,2011,08,2,12,120,10,1,080,03,2224,5231,1,2,2,2,3
 4,2011,08,2,12,121,01,1,081,01,4133,5190,1,1,1,1,3
 4,2011,08,2,12,121,02,1,082,01,5122,5510,1,1,1,1,3
 4,2011,08,2,12,121,03,1,083,01,2423,8532,3, , , , 
 4,2011,08,2,12,121,04,1,084,01,4212,6519,1,1,1,1,3
 4,2011,08,2,12,121,08,1,088,01,8263,1810,1,1,1,1,3
 4,2011,08,2,12,122,01,1,091,01,8322,6024,1,2,2,2,3
 4,2011,08,2,12,122,01,1,091,03,7242,7250,1,2,2,2,3
 4,2011,08,2,12,122,05,1,095,02,4115,7513,1,1,1,1,1
 4,2011,08,2,12,122,06,1,096,02,4112,7522,1,1,1,1,1
 4,2011,08,2,12,122,06,1,096,03,1314,5030,2, , , , 
 4,2011,08,2,12,122,06,1,096,07,9131,9500,1,2,2,2,3
 4,2011,08,2,12,122,07,1,097,05,4131,6309,1,2,1,1,3
 4,2011,08,2,12,122,07,1,097,06,4121,6309,1,1,1,1,3
 4,2011,08,2,12,122,08,1,098,01,1317,5520,2, , , , 
 4,2011,08,2,12,122,09,1,099,01,9153,7492,1,1,1,1,3
 4,2011,08,2,12,122,09,1,099,02,8263,1810,1,1,1,1,3
 4,2011,08,2,12,122,10,1,100,01,9132,5520,1,2,2,2,3
 4,2011,08,2,12,123,01,1,101,02,7122,4521,1,2,2,2,3
 4,2011,08,2,12,123,01,1,101,03,7433,1810,3, , , , 
 4,2011,08,2,12,123,02,1,102,01,8324,6023,1,2,2,2,3
 4,2011,08,2,12,123,03,1,103,02,4141,7523,1,1,1,1,1
 4,2011,08,2,12,123,03,1,103,03,8324,6023,1,2,2,2,3
 4,2011,08,2,12,123,04,1,104,03,7135,7513,1,2,2,2,3
 4,2011,08,2,12,123,05,1,105,01,8324,6023,1,1,1,1,3
 4,2011,08,2,12,123,07,1,107,01,6113,0229,3, , , , 
 4,2011,08,2,12,123,09,1,109,01,9313,4521,1,2,2,2,3
 4,2011,08,2,12,123,09,1,109,02,7433,1810,1,2,2,2,3
 4,2011,08,2,12,123,09,1,109,03,9114,5234,1,2,2,2,3
 4,2011,08,2,12,123,09,1,109,04,7231,5020,1,4, , , 
 4,2011,08,2,12,123,10,1,110,01,7122,4521,1,2,2,2,3
 4,2011,08,2,12,123,10,1,110,03,2231,8511,1,1,1,1,3
 4,2011,08,2,12,124,01,1,111,01,1314,5211,3, , , , 
 4,2011,08,2,12,124,01,1,111,03,5220,5211,4, , , , 
 4,2011,08,2,12,124,01,1,111,04,5220,5211,4, , , , 
 4,2011,08,2,12,124,02,1,112,01,2321,8021,1,1,1,1,1
 4,2011,08,2,12,124,02,1,112,02,2321,8021,1,1,1,1,1
 4,2011,08,2,12,124,03,1,113,02,9114,5030,1,2,2,2,3
 4,2011,08,2,12,124,04,1,114,01,4133,7513,1,1,1,1,2
 4,2011,08,2,12,124,04,1,114,03,4121,6420,1,2,2,2,3
 4,2011,08,2,12,124,04,1,114,04,9114,5232,1,2,2,2,3
 4,2011,08,2,12,124,05,1,115,01,2421,7523,1,2,2,2,1
 4,2011,08,2,12,124,05,1,115,03,1314,5232,3, , , , 
 4,2011,08,2,12,124,06,1,116,01,9341,9600,1,4, , , 
 4,2011,08,2,12,124,06,1,116,02,7433,1810,1,2,2,2,3
 4,2011,08,2,12,124,07,1,117,01,3441,7511,1,1,1,1,1
 4,2011,08,2,12,124,09,1,119,03,9112,5232,3, , , , 
 4,2011,08,2,12,124,09,1,119,04,9114,5239,1,2,2,2,3
 4,2011,08,2,12,124,10,1,120,01,1314,5232,3, , , , 
 4,2011,08,2,12,125,01,1,121,03,5131,9500,4, , , , 
 4,2011,08,2,12,125,03,1,123,01,5162,7522,1,1,1,1,1
 4,2011,08,2,12,125,03,1,123,02,1317,1531,3, , , , 
 4,2011,08,2,12,125,04,1,124,02,9153,7492,1,2,2,2,3
 4,2011,08,2,12,125,04,1,124,03,9153,7492,1,2,2,2,3
 4,2011,08,2,12,125,06,1,126,01,5123,5510,1,1,1,1,3
 4,2011,08,2,12,125,07,1,127,03,3152,1810,1,1,1,1,3
 4,2011,08,2,12,125,07,1,127,04,8263,1810,1,1,1,1,3
 4,2011,08,2,12,125,09,1,129,01,9341,9600,1,4, , , 
 4,2011,08,2,12,125,10,1,130,01,9114,5211,1,2,2,2,3
 4,2011,08,2,12,125,10,1,130,03,9153,2423,1,2,2,1,3
 4,2011,08,2,12,126,01,1,131,01,9322,1514,1,2,2,2,3
 4,2011,08,2,12,126,01,1,131,03,9322,2422,1,2,1,1,3
 4,2011,08,2,12,126,02,1,132,01,8322,6024,1,2,2,2,3
 4,2011,08,2,12,126,03,1,133,01,8324,6023,3, , , , 
 4,2011,08,2,12,126,04,1,134,01,2149,7290,1,1,1,1,3
 4,2011,08,2,12,126,05,1,135,01,9341,9600,1,2,2,2,3
 4,2011,08,2,12,126,05,1,135,03,9341,9600,1,2,2,2,3
 4,2011,08,2,12,126,05,1,135,06,9341,9600,1,2,2,2,3
 4,2011,08,2,12,126,06,1,136,01,9162,7511,1,1,1,1,1
 4,2011,08,2,12,126,07,1,137,01,4141,7511,1,1,1,1,1
 4,2011,08,2,12,126,08,1,138,04,3462,9213,1,1,1,1,3
 4,2011,08,2,12,126,08,1,138,05,3449,7523,1,1,1,1,1
 4,2011,08,2,12,126,10,1,140,01,7124,2022,3, , , , 
 4,2011,08,2,12,126,10,1,140,03,1223,4521,1,1,1,2,3
 4,2011,08,2,12,126,10,1,140,04,9154,7513,1,2,1,2,2
 4,2011,08,2,12,126,10,1,140,06,3152,3694,1,1,1,1,3
 4,2011,08,2,12,127,01,1,141,01,7122,4521,1,4, , , 
 4,2011,08,2,12,127,02,1,142,01,8322,6022,3, , , , 
 4,2011,08,2,12,127,03,1,143,01,9153,7513,1,1,1,1,2
 4,2011,08,2,12,127,04,1,144,01,4121,2421,1,2,2,2,3
 4,2011,08,2,12,127,07,1,147,01,3439,7513,1,1,1,1,2
 4,2011,08,2,12,127,07,1,147,02,3439,7513,1,1,1,1,2
 4,2011,08,2,12,127,09,1,149,01,1312,2894,2, , , , 
 4,2011,08,2,12,128,01,1,151,01,7437,2895,1,1,1,1,3
 4,2011,08,2,12,128,01,1,151,05,7231,5020,1,1,2,2,3
 4,2011,08,2,12,128,02,1,152,01,9341,1412,1,2,2,2,3
 4,2011,08,2,12,128,04,1,154,01,1313,4521,2, , , , 
 4,2011,08,2,12,128,05,1,155,01,1318,5030,3, , , , 
 4,2011,08,2,12,128,07,1,157,01,2421,7411,3, , , , 
 4,2011,08,2,12,128,07,1,157,02,2423,6519,1,1,1,1,3
 4,2011,08,2,12,128,08,1,158,01,1314,5211,3, , , , 
 4,2011,08,2,12,128,09,1,159,01,2221,8512,1,4, , , 
 4,2011,08,2,12,128,09,1,159,03,3439,6519,1,1,1,1,3
 4,2011,09,1,12,129,01,1,001,01,8322,6022,3, , , , 
 4,2011,09,1,12,129,01,1,001,03,8322,6022,3, , , , 
 4,2011,09,1,12,129,01,1,001,04,8322,6022,3, , , , 
 4,2011,09,1,12,129,01,1,001,05,2332,8012,1,1,1,1,1
 4,2011,09,1,12,129,03,1,003,01,1224,5211,1,1,1,1,3
 4,2011,09,1,12,129,03,1,003,02,7433,1810,3, , , , 
 4,2011,09,1,12,129,04,1,004,01,8322,6022,3, , , , 
 4,2011,09,1,12,129,05,2,006,01,1314,5233,3, , , , 
 4,2011,09,1,12,129,06,1,007,02,2359,8090,3, , , , 
 4,2011,09,1,12,129,07,1,008,01,1317,9111,2, , , , 
 4,2011,09,1,12,129,09,1,010,03,2139,7220,1,2,1,1,3
 4,2011,09,1,12,129,10,1,011,01,1315,5520,2, , , , 
 4,2011,09,1,12,129,10,1,011,02,9132,5520,4, , , , 
 4,2011,09,1,12,129,10,1,011,03,9132,5520,4, , , , 
 4,2011,09,1,12,130,05,1,016,05,1314,5232,3, , , , 
 4,2011,09,1,12,130,06,1,017,01,1314,5211,3, , , , 
 4,2011,09,1,12,130,06,1,017,03,8322,6022,3, , , , 
 4,2011,09,1,12,130,06,1,017,05,9322,1531,1,1,1,1,3
 4,2011,09,1,12,130,07,1,018,01,1314,5211,3, , , , 
 4,2011,09,1,12,130,07,1,018,02,3449,7511,1,1,1,1,2
 4,2011,09,1,12,130,08,1,019,01,4121,5510,1,2,2,2,3
 4,2011,09,1,12,130,10,1,021,01,9114,5220,1,1,2,2,3
 4,2011,09,2,12,131,03,1,024,01,1312,1810,2, , , , 
 4,2011,09,2,12,131,04,1,025,01,7436,1721,3, , , , 
 4,2011,09,2,12,131,06,1,027,03,7124,2022,1,2,2,2,3
 4,2011,09,2,12,131,06,1,027,05,7124,2022,1,2,2,2,3
 4,2011,09,2,12,131,09,1,030,01,7433,1810,1,1,1,1,3
 4,2011,09,2,12,131,10,1,031,01,7412,1549,3, , , , 
 4,2011,09,2,12,131,10,1,031,02,8239,2520,1,2,2,2,3
 4,2011,09,2,12,132,02,1,033,01,8324,6023,1,2,3,2,3
 4,2011,09,2,12,132,02,1,033,03,7435,1810,1,2,2,2,3
 4,2011,09,2,12,132,04,1,035,01,9213,1413,1,2,2,2,3
 4,2011,09,2,12,132,06,1,037,01,5220,5220,3, , , , 
 4,2011,09,2,12,132,06,1,037,03,7435,1810,1,1,1,1,3
 4,2011,09,2,12,132,06,1,037,04,7122,4521,1,2,2,2,3
 4,2011,09,2,12,132,07,1,038,01,3439,1810,1,1,1,1,3
 4,2011,09,2,12,132,09,1,040,01,7122,4521,1,2,3,3,3
 4,2011,09,2,12,132,10,1,041,01,1314,5030,3, , , , 
 4,2011,09,2,12,133,02,1,043,03,3213,7513,1,1,1,1,1
 4,2011,09,2,12,133,02,1,043,04,7239,7513,1,1,1,1,1
 4,2011,09,2,12,133,03,1,044,02,4142,7512,1,1,1,1,1
 4,2011,09,2,12,133,05,1,046,01,5169,7522,1,1,1,1,1
 4,2011,09,2,12,133,07,1,048,01,1314,5211,3, , , , 
 4,2011,09,2,12,134,02,1,053,01,1314,5211,3, , , , 
 4,2011,09,2,12,134,02,1,053,02,1314,5211,4, , , , 
 4,2011,09,2,12,134,03,1,054,03,9132,7513,1,3,2,2,1
 4,2011,09,2,12,134,03,1,054,06,7436,1810,1,1,1,1,3
 4,2011,09,2,12,134,05,1,056,02,7414,1602,1,3,2,2,3
 4,2011,09,2,12,134,09,1,060,02,9114,5239,1,3,2,2,3
 4,2011,09,2,12,134,09,1,060,03,2331,8021,1,1,1,1,1
 4,2011,09,2,12,134,10,1,061,01,7212,2811,3, , , , 
 4,2011,09,2,12,134,10,2,062,01,7124,2022,3, , , , 
 4,2011,09,2,12,134,10,2,062,04,9321,3610,1,2,2,2,3
 4,2011,09,2,12,135,01,1,063,01,3439,7513,1,1,1,1,2
 4,2011,09,2,12,135,02,1,064,01,3446,7513,1,1,1,1,1
 4,2011,09,2,12,135,04,1,066,03,7433,1810,1,2,2,2,3
 4,2011,09,2,12,135,05,1,067,01,1316,6024,2, , , , 
 4,2011,09,2,12,135,05,1,067,03,2310,8039,1,1,1,2,3
 4,2011,09,2,12,135,07,1,069,01,9153,5510,1,1,1,1,3
 4,2011,09,2,12,135,08,1,070,02,9162,9001,1,1,1,1,3
 4,2011,09,2,12,135,08,1,070,03,4215,6591,1,1,1,1,3
 4,2011,09,2,12,135,08,1,070,04,4112,2211,1,1,1,1,3
 4,2011,09,2,12,135,08,1,070,05,3152,1546,1,1,1,1,3
 4,2011,09,2,12,135,10,1,072,04,3131,7514,1,1,1,1,1
 4,2011,09,2,12,136,01,1,073,03,8290,1810,1,1,1,1,3
 4,2011,09,2,12,136,02,1,074,01,9341,2520,1,1,1,1,3
 4,2011,09,2,12,136,03,1,075,01,1312,1713,2, , , , 
 4,2011,09,2,12,136,04,1,076,01,1312,2695,2, , , , 
 4,2011,09,2,12,136,05,1,077,01,5163,7523,1,1,1,1,1
 4,2011,09,2,12,136,05,1,077,02,4113,7511,1,1,1,1,1
 4,2011,09,2,12,136,07,1,079,01,9313,2022,1,4, , , 
 4,2011,09,2,12,136,07,1,079,03,9322,1810,1,1,1,1,3
 4,2011,09,2,12,136,08,1,080,01,9341,2811,1,1,1,1,3
 4,2011,09,2,12,136,08,1,080,02,9322,1810,1,1,1,1,3
 4,2011,09,2,12,137,01,1,083,02,2359,8090,3, , , , 
 4,2011,09,2,12,137,02,1,084,03,2321,8021,1,1,1,1,1
 4,2011,09,2,12,137,04,1,086,03,4133,6303,1,2,1,1,3
 4,2011,09,2,12,137,05,1,087,01,9331,7513,1,1,1,1,2
 4,2011,09,2,12,137,05,1,087,03,3439,6420,1,1,1,1,3
 4,2011,09,2,12,137,09,1,091,02,4115,7513,1,1,1,1,1
 4,2011,09,2,12,138,01,1,093,01,1319,9309,3, , , , 
 4,2011,09,2,12,138,01,1,093,03,7241,2695,1,2,1,2,3
 4,2011,09,2,12,138,01,1,093,07,2321,8021,1,2,2,2,1
 4,2011,09,2,12,138,01,1,093,08,2321,8021,1,2,2,2,1
 4,2011,09,2,12,138,01,1,093,09,2321,8021,1,2,2,2,1
 4,2011,09,2,12,138,01,1,093,11,2321,8021,1,2,2,2,1
 4,2011,09,2,12,138,02,1,094,03,2139,7290,1,1,1,1,3
 4,2011,09,2,12,138,02,1,094,04,1224,1511,1,1,1,1,3
 4,2011,09,2,12,138,05,1,097,02,7424,2029,1,2,2,2,3
 4,2011,09,2,12,138,05,1,097,05,3429,6023,1,2,2,2,3
 4,2011,09,2,12,138,08,1,100,03,8322,6022,3, , , , 
 4,2011,09,2,12,138,08,1,100,04,8322,6022,3, , , , 
 4,2011,09,2,12,138,08,1,100,06,7436,1810,1,1,1,1,3
 4,2011,09,2,12,138,09,1,101,03,1221,1810,1,1,1,1,3
 4,2011,09,2,12,139,01,1,103,03,8322,6022,3, , , , 
 4,2011,09,2,12,139,01,1,103,04,1314,5211,3, , , , 
 4,2011,09,2,12,139,02,1,104,02,1222,7513,1,1,1,1,2
 4,2011,09,2,12,139,03,1,105,01,9341,9600,1,4, , , 
 4,2011,09,2,12,139,03,1,105,05,9114,5233,1,1,1,1,3
 4,2011,09,2,12,139,04,1,106,01,9341,9600,1,4, , , 
 4,2011,09,2,12,139,04,1,106,05,7122,4521,1,2,2,2,3
 4,2011,09,2,12,139,06,1,108,01,4113,9112,1,1,1,1,3
 4,2011,09,2,12,139,06,1,108,02,5169,7522,1,2,2,2,1
 4,2011,09,2,12,139,07,1,109,01,9341,9600,1,4, , , 
 4,2011,09,2,12,139,08,1,110,03,7433,1810,1,1,1,1,3
 4,2011,09,2,12,139,08,1,110,04,9322,1810,1,1,1,1,3
 4,2011,09,2,12,139,10,1,112,01,9341,9600,1,4, , , 
 4,2011,09,2,12,139,10,1,112,02,9111,5220,1,2,2,2,3
 4,2011,09,2,12,140,04,1,116,03,0110,7522,1,1,1,1,1
 4,2011,09,2,12,140,05,1,117,03,4211,6024,1,4, , , 
 4,2011,09,2,12,140,06,1,118,01,5131,9500,1,3,2,2,3
 4,2011,09,2,12,140,06,1,118,03,9341,3610,1,1,1,1,3
 4,2011,09,2,12,140,06,1,118,04,3152,1810,1,1,1,1,3
 4,2011,09,2,12,140,07,1,119,01,6113,0229,3, , , , 
 4,2011,09,2,12,140,07,1,119,05,3152,3610,1,1,1,1,3
 4,2011,09,2,12,140,08,1,120,03,3439,7513,1,1,1,1,1
 4,2011,09,2,12,140,08,1,120,04,2321,8021,1,1,1,1,1
 4,2011,09,2,12,140,08,1,120,05,9114,5235,1,2,2,2,3
 4,2011,09,2,12,140,10,1,122,04,9313,4521,1,4, , , 
 4,2011,09,2,12,141,01,1,123,04,8322,0431,3, , , , 
 4,2011,09,2,12,141,02,1,124,01,7231,5020,2, , , , 
 4,2011,09,2,12,141,03,1,125,01,7239,9111,1,2,2,2,3
