REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q20_PERSON_SERIAL_NO,Q20_REASON_FEWER_HOURS,Q21_ENGAGED_SECONDARY_OCCU,Q22_WHAT_SECONDARY_OCCU,Q23_PLACE_SECONDARY_OCCU,Q24_STATUS_OF_OCCUPATION,Q25_NO_OF_HOURS_OF_WORKING
 6,2011,08,2,22,042,02,1,032,01, ,2,    ,    , ,  
 6,2011,08,2,22,042,03,1,033,01, ,1,8273,1531,3,05
 6,2011,08,2,22,042,03,1,033,02, ,2,    ,    , ,  
 6,2011,08,2,22,042,03,1,033,03, ,2,    ,    , ,  
 6,2011,08,2,22,042,03,1,033,04, ,2,    ,    , ,  
 6,2011,08,2,22,042,04,1,034,01,4,1,9312,7513,1,40
 6,2011,08,2,22,042,05,1,035,01, ,1,9311,1413,1,30
 6,2011,08,2,22,042,06,1,036,01, ,2,    ,    , ,  
 6,2011,08,2,22,042,07,1,037,01, ,2,    ,    , ,  
 6,2011,08,2,22,042,07,1,037,02, ,2,    ,    , ,  
 6,2011,08,2,22,042,09,1,039,01, ,2,    ,    , ,  
 6,2011,08,2,22,042,10,1,040,01, ,2,    ,    , ,  
 6,2011,08,2,22,042,10,1,040,02, ,2,    ,    , ,  
 6,2011,08,2,22,042,10,1,040,03, ,2,    ,    , ,  
 6,2011,08,2,22,042,10,1,040,06, ,2,    ,    , ,  
 6,2011,08,2,22,043,01,1,041,01, ,2,    ,    , ,  
 6,2011,08,2,22,043,02,1,042,01, ,2,    ,    , ,  
 6,2011,08,2,22,043,02,1,042,02, ,2,    ,    , ,  
 6,2011,08,2,22,043,02,1,042,03, ,2,    ,    , ,  
 6,2011,08,2,22,043,03,1,043,01, ,2,    ,    , ,  
 6,2011,08,2,22,043,04,1,044,01, ,2,    ,    , ,  
 6,2011,08,2,22,043,05,1,045,01, ,2,    ,    , ,  
 6,2011,08,2,22,043,06,1,046,01, ,2,    ,    , ,  
 6,2011,08,2,22,043,08,1,048,03, ,2,    ,    , ,  
 6,2011,08,2,22,043,09,1,049,01,1,2,    ,    , ,  
 6,2011,08,2,22,043,09,1,049,02, ,2,    ,    , ,  
 6,2011,09,1,22,044,01,1,001,01, ,2,    ,    , ,  
 6,2011,09,1,22,044,03,1,003,03,3,2,    ,    , ,  
 6,2011,09,1,22,044,04,1,004,01, ,2,    ,    , ,  
 6,2011,09,1,22,044,04,1,004,03, ,2,    ,    , ,  
 6,2011,09,1,22,044,07,1,007,04,2,2,    ,    , ,  
 6,2011,09,1,22,044,08,1,008,03,2,2,    ,    , ,  
 6,2011,09,1,22,044,09,1,009,01, ,2,    ,    , ,  
 6,2011,09,1,22,044,10,1,010,03,2,2,    ,    , ,  
 6,2011,09,1,22,044,10,1,010,04, ,2,    ,    , ,  
 6,2011,09,2,22,045,01,1,041,01,2,2,    ,    , ,  
 6,2011,09,2,22,045,02,1,042,01,3,2,    ,    , ,  
 6,2011,09,2,22,045,04,1,044,01, ,2,    ,    , ,  
 6,2011,09,2,22,045,04,1,044,02, ,2,    ,    , ,  
 6,2011,09,2,22,045,05,1,045,01, ,2,    ,    , ,  
 6,2011,09,2,22,045,06,1,046,02, ,2,    ,    , ,  
 6,2011,09,2,22,045,07,1,047,03, ,2,    ,    , ,  
 6,2011,09,2,22,045,10,1,050,01,7,2,    ,    , ,  
 6,2011,09,2,22,045,10,1,050,02,7,2,    ,    , ,  
 6,2011,09,2,22,045,10,1,050,03,3,2,    ,    , ,  
 6,2011,09,2,22,046,02,1,032,01,3,2,    ,    , ,  
 6,2011,09,2,22,046,02,1,032,02, ,1,6121,0411,3,14
 6,2011,09,2,22,046,03,1,033,01,1,1,7113,1412,1,48
 6,2011,09,2,22,046,03,1,033,02,3,2,    ,    , ,  
 6,2011,09,2,22,046,04,1,034,01, ,2,    ,    , ,  
 6,2011,09,2,22,046,06,1,036,01, ,2,    ,    , ,  
 6,2011,09,2,22,046,06,1,036,02, ,1,1314,5220,3,08
 6,2011,09,2,22,046,07,1,037,01,7,2,    ,    , ,  
 6,2011,09,2,22,046,10,1,040,01, ,2,    ,    , ,  
 6,2011,09,2,22,046,10,1,040,02, ,2,    ,    , ,  
 6,2011,09,2,22,047,02,1,022,01, ,2,    ,    , ,  
 6,2011,09,2,22,047,03,1,023,01, ,2,    ,    , ,  
 6,2011,09,2,22,047,03,1,023,02,5,2,    ,    , ,  
 6,2011,09,2,22,047,04,1,024,01, ,2,    ,    , ,  
 6,2011,09,2,22,047,04,1,024,03,7,2,    ,    , ,  
 6,2011,09,2,22,047,05,1,025,01, ,2,    ,    , ,  
 6,2011,09,2,22,047,05,1,025,02, ,2,    ,    , ,  
 6,2011,09,2,22,047,05,1,025,03, ,2,    ,    , ,  
 6,2011,09,2,22,047,06,1,026,01, ,1,6111,0161,3,20
 6,2011,09,2,22,047,07,1,027,01, ,1,6111,0223,3,10
 6,2011,09,2,22,047,09,1,029,01, ,1,6122,0414,3,20
 6,2011,09,2,22,047,09,1,029,03, ,1,8322,6022,3,20
 6,2011,09,2,22,047,10,1,030,01, ,1,6111,0111,3,25
 6,2011,09,2,22,048,01,1,011,01, ,2,    ,    , ,  
 6,2011,09,2,22,048,02,1,012,03, ,2,    ,    , ,  
 6,2011,09,2,22,048,02,1,012,04, ,2,    ,    , ,  
 6,2011,09,2,22,048,03,1,013,01, ,2,    ,    , ,  
 6,2011,09,2,22,048,03,1,013,02, ,2,    ,    , ,  
 6,2011,09,2,22,048,04,1,014,04, ,2,    ,    , ,  
 6,2011,09,2,22,048,05,1,015,01,7,2,    ,    , ,  
 6,2011,09,2,22,048,07,1,017,01,7,2,    ,    , ,  
 6,2011,09,2,22,048,07,1,017,02, ,2,    ,    , ,  
 6,2011,09,2,22,048,09,1,019,01,3,1,8322,6022,3,16
 6,2011,09,2,22,048,10,1,020,01, ,2,    ,    , ,  
 6,2011,09,2,22,048,10,1,020,02, ,2,    ,    , ,  
 6,2011,09,3,22,049,01,1,051,01,7,2,    ,    , ,  
 6,2011,09,3,22,049,01,1,051,02, ,2,    ,    , ,  
 6,2011,09,3,22,049,02,1,052,01, ,2,    ,    , ,  
 6,2011,09,3,22,049,03,1,053,01,2,2,    ,    , ,  
 6,2011,09,3,22,049,03,1,053,02, ,2,    ,    , ,  
 6,2011,09,3,22,049,05,1,055,01,8,2,    ,    , ,  
 6,2011,09,3,22,049,05,1,055,02, ,2,    ,    , ,  
 6,2011,09,3,22,049,05,1,055,03, ,2,    ,    , ,  
 6,2011,09,3,22,049,05,1,055,04, ,2,    ,    , ,  
 6,2011,09,3,22,049,05,1,055,06, ,2,    ,    , ,  
 6,2011,09,3,22,049,05,1,055,07, ,2,    ,    , ,  
 6,2011,09,3,22,049,06,1,056,01, ,2,    ,    , ,  
 6,2011,09,3,22,049,06,1,056,02, ,2,    ,    , ,  
 6,2011,09,3,22,049,07,1,057,01, ,2,    ,    , ,  
 6,2011,09,3,22,049,07,1,057,02, ,2,    ,    , ,  
 6,2011,09,3,22,049,08,1,058,01, ,2,    ,    , ,  
 6,2011,09,3,22,049,08,1,058,03, ,2,    ,    , ,  
 6,2011,09,3,22,049,09,1,059,01, ,2,    ,    , ,  
 6,2011,09,3,22,049,09,1,059,02,8,2,    ,    , ,  
 6,2011,09,3,22,049,10,1,060,01, ,2,    ,    , ,  
 6,2011,01,2,23,001,01,1,001,02, ,2,    ,    , ,  
 6,2011,01,2,23,001,02,1,002,01, ,2,    ,    , ,  
 6,2011,01,2,23,001,02,1,002,02, ,2,    ,    , ,  
 6,2011,01,2,23,001,04,1,004,01, ,2,    ,    , ,  
 6,2011,01,2,23,001,04,1,004,02,6,2,    ,    , ,  
 6,2011,01,2,23,001,06,1,006,01, ,2,    ,    , ,  
 6,2011,01,2,23,001,06,1,006,03, ,2,    ,    , ,  
 6,2011,01,2,23,001,06,1,006,04,7,2,    ,    , ,  
 6,2011,01,2,23,001,07,1,007,03, ,2,    ,    , ,  
 6,2011,01,2,23,001,07,1,007,04, ,2,    ,    , ,  
 6,2011,01,2,23,001,10,1,010,01, ,2,    ,    , ,  
 6,2011,01,2,23,001,10,1,010,02, ,2,    ,    , ,  
 6,2011,01,2,23,002,01,1,011,01,8,2,    ,    , ,  
 6,2011,01,2,23,002,01,1,011,02, ,2,    ,    , ,  
 6,2011,01,2,23,002,02,1,012,01, ,2,    ,    , ,  
 6,2011,01,2,23,002,02,1,012,02, ,2,    ,    , ,  
 6,2011,01,2,23,002,02,1,012,03, ,2,    ,    , ,  
 6,2011,01,2,23,002,03,1,013,01, ,2,    ,    , ,  
 6,2011,01,2,23,002,03,1,013,02,3,2,    ,    , ,  
 6,2011,01,2,23,002,03,1,013,03, ,2,    ,    , ,  
 6,2011,01,2,23,002,04,1,014,01,7,2,    ,    , ,  
 6,2011,01,2,23,002,05,1,015,01,3,2,    ,    , ,  
 6,2011,01,2,23,002,07,1,017,01, ,2,    ,    , ,  
 6,2011,01,2,23,002,07,1,017,02, ,2,    ,    , ,  
 6,2011,01,2,23,002,08,1,018,02,7,2,    ,    , ,  
 6,2011,01,2,23,002,09,1,019,01, ,2,    ,    , ,  
 6,2011,01,2,23,002,10,1,020,01, ,2,    ,    , ,  
 6,2011,01,2,23,002,10,1,020,02, ,2,    ,    , ,  
 6,2011,01,3,23,004,01,1,021,01,8,2,    ,    , ,  
 6,2011,01,3,23,004,01,1,021,02, ,2,    ,    , ,  
 6,2011,01,3,23,004,02,1,022,01, ,2,    ,    , ,  
 6,2011,01,3,23,004,03,1,023,01,8,2,    ,    , ,  
 6,2011,01,3,23,004,03,1,023,02, ,2,    ,    , ,  
 6,2011,01,3,23,004,05,1,025,01,8,2,    ,    , ,  
 6,2011,01,3,23,004,05,1,025,02, ,2,    ,    , ,  
 6,2011,01,3,23,004,06,1,026,01, ,1,6111,0161,3,14
 6,2011,01,3,23,004,06,1,026,02, ,2,    ,    , ,  
 6,2011,01,3,23,004,07,1,027,01,7,2,    ,    , ,  
 6,2011,01,3,23,004,07,1,027,02,7,2,    ,    , ,  
 6,2011,01,3,23,004,08,1,028,01, ,1,6111,0161,3,14
 6,2011,01,3,23,004,08,1,028,02, ,2,    ,    , ,  
 6,2011,01,3,23,004,09,1,029,01,8,2,    ,    , ,  
 6,2011,01,3,23,004,09,1,029,02, ,2,    ,    , ,  
 6,2011,01,3,23,004,10,1,030,02, ,2,    ,    , ,  
 6,2011,01,3,23,004,10,1,030,03, ,2,    ,    , ,  
 6,2011,01,3,23,005,01,1,031,02,8,2,    ,    , ,  
 6,2011,01,3,23,005,02,1,032,01,8,2,    ,    , ,  
 6,2011,01,3,23,005,03,1,033,01,8,2,    ,    , ,  
 6,2011,01,3,23,005,04,1,034,03,8,2,    ,    , ,  
 6,2011,01,3,23,005,04,1,034,04,8,2,    ,    , ,  
 6,2011,01,3,23,005,05,1,035,02,8,2,    ,    , ,  
 6,2011,01,3,23,005,05,1,035,03,8,2,    ,    , ,  
 6,2011,01,3,23,005,05,1,035,04,8,2,    ,    , ,  
 6,2011,01,3,23,005,06,1,036,01,8,2,    ,    , ,  
 6,2011,01,3,23,005,06,1,036,02,8,2,    ,    , ,  
 6,2011,01,3,23,005,07,1,037,02,8,2,    ,    , ,  
 6,2011,01,3,23,005,07,1,037,03,8,2,    ,    , ,  
 6,2011,01,3,23,005,07,1,037,04,8,2,    ,    , ,  
 6,2011,01,3,23,005,08,1,038,01,8,2,    ,    , ,  
 6,2011,01,3,23,005,08,1,038,02,8,2,    ,    , ,  
 6,2011,01,3,23,005,08,1,038,03,8,2,    ,    , ,  
 6,2011,01,3,23,005,09,1,039,01,8,2,    ,    , ,  
 6,2011,01,3,23,005,09,1,039,03,7,2,    ,    , ,  
 6,2011,01,3,23,005,10,1,040,01,8,2,    ,    , ,  
 6,2011,02,1,23,006,01,1,001,01, ,2,    ,    , ,  
 6,2011,02,1,23,006,02,1,002,01,8,2,    ,    , ,  
 6,2011,02,1,23,006,07,1,007,01, ,2,    ,    , ,  
 6,2011,02,1,23,006,07,1,007,03, ,2,    ,    , ,  
 6,2011,02,1,23,006,08,1,008,01, ,2,    ,    , ,  
 6,2011,02,1,23,006,08,1,008,06, ,2,    ,    , ,  
 6,2011,02,1,23,006,08,1,008,07, ,2,    ,    , ,  
 6,2011,02,1,23,006,10,1,010,02,7,2,    ,    , ,  
 6,2011,02,2,23,007,01,1,011,01, ,2,    ,    , ,  
 6,2011,02,2,23,007,01,1,011,02, ,2,    ,    , ,  
 6,2011,02,2,23,007,01,1,011,04, ,2,    ,    , ,  
 6,2011,02,2,23,007,02,1,012,01, ,2,    ,    , ,  
 6,2011,02,2,23,007,02,1,012,02, ,2,    ,    , ,  
 6,2011,02,2,23,007,02,1,012,03, ,2,    ,    , ,  
 6,2011,02,2,23,007,03,1,013,01, ,2,    ,    , ,  
 6,2011,02,2,23,007,03,1,013,02, ,2,    ,    , ,  
 6,2011,02,2,23,007,04,1,014,01, ,2,    ,    , ,  
 6,2011,02,2,23,007,05,1,015,01, ,2,    ,    , ,  
 6,2011,02,2,23,007,05,1,015,02, ,2,    ,    , ,  
 6,2011,02,2,23,007,06,1,016,01, ,2,    ,    , ,  
 6,2011,02,2,23,007,06,1,016,02, ,2,    ,    , ,  
 6,2011,02,2,23,007,07,1,017,02, ,2,    ,    , ,  
 6,2011,02,2,23,007,09,1,019,01, ,2,    ,    , ,  
 6,2011,02,2,23,007,09,1,019,02, ,2,    ,    , ,  
 6,2011,02,3,23,008,01,1,021,01, ,1,6121,0411,3,32
 6,2011,02,3,23,008,01,1,021,02, ,2,    ,    , ,  
 6,2011,02,3,23,008,02,1,022,01, ,2,    ,    , ,  
 6,2011,02,3,23,008,02,1,022,02, ,2,    ,    , ,  
 6,2011,02,3,23,008,04,1,023,01, ,1,6121,0411,3,34
 6,2011,02,3,23,008,04,1,023,02, ,1,6121,0411,4,10
 6,2011,02,3,23,008,04,1,024,01,7,2,    ,    , ,  
 6,2011,02,3,23,008,04,1,024,02, ,2,    ,    , ,  
 6,2011,02,3,23,008,05,1,025,01, ,1,6124,0412,3,20
 6,2011,02,3,23,008,05,1,025,02, ,2,    ,    , ,  
 6,2011,02,3,23,008,05,1,025,06, ,2,    ,    , ,  
 6,2011,02,3,23,008,06,1,026,01, ,2,    ,    , ,  
 6,2011,02,3,23,008,06,1,026,02, ,2,    ,    , ,  
 6,2011,02,3,23,008,07,1,027,02, ,2,    ,    , ,  
 6,2011,02,3,23,008,08,1,028,01, ,1,9312,4522,1,27
 6,2011,02,3,23,008,08,1,028,02, ,2,    ,    , ,  
 6,2011,02,3,23,008,09,1,029,01, ,2,    ,    , ,  
 6,2011,02,3,23,008,09,1,029,02, ,2,    ,    , ,  
 6,2011,02,3,23,008,09,1,029,03, ,2,    ,    , ,  
 6,2011,02,3,23,008,09,1,029,04, ,2,    ,    , ,  
 6,2011,02,3,23,008,10,1,030,01, ,2,    ,    , ,  
 6,2011,02,3,23,009,01,1,031,01, ,2,    ,    , ,  
 6,2011,02,3,23,009,02,1,032,01, ,1,6121,0411,3,14
 6,2011,02,3,23,009,02,1,032,02,8,2,    ,    , ,  
 6,2011,02,3,23,009,02,2,033,03, ,2,    ,    , ,  
 6,2011,02,3,23,009,02,2,033,06, ,2,    ,    , ,  
 6,2011,02,3,23,009,03,1,034,01, ,1,6121,0411,3,14
 6,2011,02,3,23,009,04,1,035,01, ,2,    ,    , ,  
 6,2011,02,3,23,009,04,1,035,02, ,2,    ,    , ,  
 6,2011,02,3,23,009,06,1,037,01, ,2,    ,    , ,  
 6,2011,02,3,23,009,06,1,037,02, ,2,    ,    , ,  
 6,2011,02,3,23,009,07,1,038,02, ,2,    ,    , ,  
 6,2011,02,3,23,009,07,1,038,03, ,2,    ,    , ,  
 6,2011,02,3,23,009,07,1,038,05, ,2,    ,    , ,  
 6,2011,02,3,23,009,08,1,039,01, ,2,    ,    , ,  
 6,2011,02,3,23,009,10,1,041,01, ,1,6122,0414,3,10
 6,2011,02,3,23,009,10,1,041,02, ,2,    ,    , ,  
 6,2011,02,3,23,009,10,1,041,04, ,2,    ,    , ,  
 6,2011,02,3,23,010,01,1,042,01, ,2,    ,    , ,  
 6,2011,02,3,23,010,01,1,042,02, ,2,    ,    , ,  
 6,2011,02,3,23,010,02,1,043,02,8,2,    ,    , ,  
 6,2011,02,3,23,010,03,1,044,02,8,2,    ,    , ,  
 6,2011,02,3,23,010,04,1,045,01, ,2,    ,    , ,  
 6,2011,02,3,23,010,04,1,045,03,8,2,    ,    , ,  
 6,2011,02,3,23,010,05,1,046,01,8,2,    ,    , ,  
 6,2011,02,3,23,010,05,1,046,02,8,2,    ,    , ,  
 6,2011,02,3,23,010,05,1,046,03,8,2,    ,    , ,  
 6,2011,02,3,23,010,06,1,047,01, ,2,    ,    , ,  
 6,2011,02,3,23,010,06,1,047,02,8,2,    ,    , ,  
 6,2011,02,3,23,010,07,1,048,01, ,2,    ,    , ,  
 6,2011,02,3,23,010,07,1,048,02, ,2,    ,    , ,  
 6,2011,02,3,23,010,08,1,049,01, ,2,    ,    , ,  
 6,2011,02,3,23,010,08,1,049,02,8,2,    ,    , ,  
 6,2011,02,3,23,010,08,1,049,03,8,2,    ,    , ,  
 6,2011,02,3,23,010,09,1,050,02, ,2,    ,    , ,  
 6,2011,02,3,23,010,09,1,050,03, ,2,    ,    , ,  
 6,2011,02,3,23,010,10,1,051,02,8,2,    ,    , ,  
 6,2011,03,2,23,011,01,1,031,01, ,2,    ,    , ,  
 6,2011,03,2,23,011,01,1,031,02, ,2,    ,    , ,  
 6,2011,03,2,23,011,02,1,032,01,7,2,    ,    , ,  
 6,2011,03,2,23,011,03,1,033,01,7,2,    ,    , ,  
 6,2011,03,2,23,011,04,1,034,01, ,2,    ,    , ,  
 6,2011,03,2,23,011,04,1,034,02, ,2,    ,    , ,  
 6,2011,03,2,23,011,04,1,034,03, ,2,    ,    , ,  
 6,2011,03,2,23,011,06,1,036,01, ,2,    ,    , ,  
 6,2011,03,2,23,011,06,1,036,02, ,2,    ,    , ,  
 6,2011,03,2,23,011,08,1,038,01, ,1,6111,0161,4,20
 6,2011,03,2,23,011,08,1,038,02, ,2,    ,    , ,  
 6,2011,03,2,23,011,08,1,038,03, ,2,    ,    , ,  
 6,2011,03,2,23,011,10,1,040,01, ,2,    ,    , ,  
 6,2011,03,2,23,012,01,1,001,02, ,2,    ,    , ,  
 6,2011,03,2,23,012,02,1,002,01, ,2,    ,    , ,  
 6,2011,03,2,23,012,03,1,003,01, ,2,    ,    , ,  
 6,2011,03,2,23,012,06,1,006,01, ,2,    ,    , ,  
 6,2011,03,2,23,012,07,1,007,01, ,2,    ,    , ,  
 6,2011,03,2,23,012,08,1,008,01, ,2,    ,    , ,  
 6,2011,03,2,23,012,08,1,008,02, ,2,    ,    , ,  
 6,2011,03,2,23,012,08,1,008,05, ,2,    ,    , ,  
 6,2011,03,2,23,012,09,1,009,02, ,2,    ,    , ,  
 6,2011,03,2,23,012,09,1,009,03, ,2,    ,    , ,  
 6,2011,03,2,23,012,10,1,010,01, ,2,    ,    , ,  
 6,2011,03,2,23,012,10,1,010,02, ,1,6111,0161,3,14
 6,2011,03,3,23,013,01,1,011,02, ,2,    ,    , ,  
 6,2011,03,3,23,013,01,1,011,03, ,2,    ,    , ,  
 6,2011,03,3,23,013,01,1,011,06, ,2,    ,    , ,  
 6,2011,03,3,23,013,02,1,012,01, ,1,8322,6024,3,10
 6,2011,03,3,23,013,03,1,013,01, ,1,6111,0161,3,10
 6,2011,03,3,23,013,03,1,013,02,7,2,    ,    , ,  
 6,2011,03,3,23,013,04,1,014,01, ,2,    ,    , ,  
 6,2011,03,3,23,013,05,1,015,01, ,2,    ,    , ,  
 6,2011,03,3,23,013,05,1,015,02, ,2,    ,    , ,  
 6,2011,03,3,23,013,06,1,016,01, ,2,    ,    , ,  
 6,2011,03,3,23,013,06,1,016,02, ,2,    ,    , ,  
 6,2011,03,3,23,013,08,1,018,01, ,2,    ,    , ,  
 6,2011,03,3,23,013,09,1,019,01, ,1,6111,0161,3,03
 6,2011,03,3,23,014,01,1,041,01,8,2,    ,    , ,  
 6,2011,03,3,23,014,02,1,042,01,8,2,    ,    , ,  
 6,2011,03,3,23,014,02,1,042,05,8,2,    ,    , ,  
 6,2011,03,3,23,014,03,1,043,01,8,2,    ,    , ,  
 6,2011,03,3,23,014,03,1,043,02, ,2,    ,    , ,  
 6,2011,03,3,23,014,05,1,045,02,8,2,    ,    , ,  
 6,2011,03,3,23,014,05,1,045,03, ,2,    ,    , ,  
 6,2011,03,3,23,014,06,1,046,01, ,2,    ,    , ,  
 6,2011,03,3,23,014,07,1,047,02, ,2,    ,    , ,  
 6,2011,03,3,23,014,08,1,048,01, ,2,    ,    , ,  
 6,2011,03,3,23,014,08,1,048,02, ,2,    ,    , ,  
 6,2011,03,3,23,014,09,1,049,01, ,2,    ,    , ,  
 6,2011,03,3,23,014,09,1,049,02, ,2,    ,    , ,  
 6,2011,03,3,23,015,01,1,021,01,8,1,6111,0161,3,21
 6,2011,03,3,23,015,02,1,022,01, ,2,    ,    , ,  
 6,2011,03,3,23,015,02,1,022,02, ,2,    ,    , ,  
 6,2011,03,3,23,015,03,1,023,03, ,2,    ,    , ,  
 6,2011,03,3,23,015,04,1,024,02, ,2,    ,    , ,  
 6,2011,03,3,23,015,04,1,024,03, ,2,    ,    , ,  
 6,2011,03,3,23,015,06,1,026,01, ,2,    ,    , ,  
 6,2011,03,3,23,015,07,1,027,01, ,2,    ,    , ,  
 6,2011,03,3,23,015,08,1,028,01, ,2,    ,    , ,  
 6,2011,03,3,23,015,08,1,028,02, ,2,    ,    , ,  
 6,2011,03,3,23,015,10,1,030,02, ,2,    ,    , ,  
 6,2011,03,3,23,015,10,1,030,03, ,2,    ,    , ,  
 6,2011,03,3,23,015,10,1,030,04, ,2,    ,    , ,  
 6,2011,04,2,23,016,02,1,002,02,9,2,    ,    , ,  
 6,2011,04,2,23,016,03,1,003,01,9,2,    ,    , ,  
 6,2011,04,2,23,016,03,1,003,03,9,1,6111,0211,3,15
 6,2011,04,2,23,016,07,1,007,01,9,1,6111,0161,3,15
 6,2011,04,2,23,016,07,1,007,02,9,1,6111,0161,4,10
 6,2011,04,2,23,016,08,1,008,02,9,2,    ,    , ,  
 6,2011,04,2,23,016,09,1,009,01,9,1,6111,0161,3,15
 6,2011,04,2,23,016,10,1,010,01, ,1,6111,0211,3,20
 6,2011,04,2,23,016,10,1,010,02,9,1,6121,0411,4,15
 6,2011,04,2,23,017,02,1,012,02, ,2,    ,    , ,  
 6,2011,04,2,23,017,02,1,012,03, ,2,    ,    , ,  
 6,2011,04,2,23,017,02,1,012,05, ,2,    ,    , ,  
 6,2011,04,2,23,017,03,1,013,01, ,2,    ,    , ,  
 6,2011,04,2,23,017,03,1,013,02, ,2,    ,    , ,  
 6,2011,04,2,23,017,04,1,014,01, ,2,    ,    , ,  
 6,2011,04,2,23,017,04,1,014,02, ,2,    ,    , ,  
 6,2011,04,2,23,017,05,1,015,02, ,2,    ,    , ,  
 6,2011,04,2,23,017,08,1,018,01,3,1,6111,0161,4,15
 6,2011,04,2,23,017,08,1,018,02, ,2,    ,    , ,  
 6,2011,04,2,23,017,09,1,019,03,3,2,    ,    , ,  
 6,2011,04,2,23,017,09,1,019,04, ,2,    ,    , ,  
 6,2011,04,3,23,018,01,1,021,01, ,2,    ,    , ,  
 6,2011,04,3,23,018,01,1,021,02, ,2,    ,    , ,  
 6,2011,04,3,23,018,02,1,022,02, ,2,    ,    , ,  
 6,2011,04,3,23,018,02,1,022,03, ,2,    ,    , ,  
 6,2011,04,3,23,018,02,1,022,04, ,2,    ,    , ,  
 6,2011,04,3,23,018,03,1,023,01, ,2,    ,    , ,  
 6,2011,04,3,23,018,03,1,023,02, ,2,    ,    , ,  
 6,2011,04,3,23,018,04,1,024,03,3,2,    ,    , ,  
 6,2011,04,3,23,018,04,1,024,04, ,2,    ,    , ,  
 6,2011,04,3,23,018,08,1,028,01, ,2,    ,    , ,  
 6,2011,04,3,23,018,08,1,028,02, ,2,    ,    , ,  
 6,2011,04,3,23,018,09,1,029,02, ,2,    ,    , ,  
 6,2011,04,3,23,018,09,1,029,03, ,2,    ,    , ,  
 6,2011,04,3,23,018,10,1,030,01, ,2,    ,    , ,  
 6,2011,04,3,23,018,10,1,030,02, ,2,    ,    , ,  
 6,2011,04,3,23,019,01,1,031,01,8,2,    ,    , ,  
 6,2011,04,3,23,019,01,1,031,02,8,2,    ,    , ,  
 6,2011,04,3,23,019,02,1,032,02,8,2,    ,    , ,  
 6,2011,04,3,23,019,03,1,033,01,8,1,6121,0411,3,14
 6,2011,04,3,23,019,03,1,033,04,8,1,6111,0161,3,21
 6,2011,04,3,23,019,03,1,033,05,8,2,    ,    , ,  
 6,2011,04,3,23,019,04,1,034,03,8,2,    ,    , ,  
 6,2011,04,3,23,019,05,1,035,01,8,2,    ,    , ,  
 6,2011,04,3,23,019,06,1,036,01,8,1,6111,0161,3,24
 6,2011,04,3,23,019,06,1,036,02,8,2,    ,    , ,  
 6,2011,04,3,23,019,08,1,038,01,8,2,    ,    , ,  
 6,2011,04,3,23,019,08,1,038,04,8,2,    ,    , ,  
 6,2011,04,3,23,019,09,1,039,01,8,1,6111,0161,3,21
 6,2011,04,3,23,019,09,1,039,03,8,2,    ,    , ,  
 6,2011,04,3,23,019,09,1,039,04,8,2,    ,    , ,  
 6,2011,04,3,23,020,01,1,041,01,8,2,    ,    , ,  
 6,2011,04,3,23,020,01,1,041,02,9,2,    ,    , ,  
 6,2011,04,3,23,020,02,1,042,01,8,2,    ,    , ,  
 6,2011,04,3,23,020,02,1,042,02,8,2,    ,    , ,  
 6,2011,04,3,23,020,03,1,043,01,8,2,    ,    , ,  
 6,2011,04,3,23,020,03,1,043,03,8,2,    ,    , ,  
 6,2011,04,3,23,020,04,1,044,01,8,2,    ,    , ,  
 6,2011,04,3,23,020,04,1,044,02,8,2,    ,    , ,  
 6,2011,04,3,23,020,05,1,045,01,8,2,    ,    , ,  
 6,2011,04,3,23,020,06,1,046,01,8,2,    ,    , ,  
 6,2011,04,3,23,020,07,1,047,01,8,2,    ,    , ,  
 6,2011,04,3,23,020,08,1,048,02,8,2,    ,    , ,  
 6,2011,04,3,23,020,08,1,048,03,8,2,    ,    , ,  
 6,2011,04,3,23,020,09,1,049,02,8,2,    ,    , ,  
 6,2011,04,3,23,020,10,1,050,01,8,2,    ,    , ,  
 6,2011,05,2,23,021,01,1,001,01, ,2,    ,    , ,  
 6,2011,05,2,23,021,02,1,002,01, ,2,    ,    , ,  
 6,2011,05,2,23,021,03,1,003,01, ,1,6111,0211,3,07
 6,2011,05,2,23,021,03,1,003,02, ,2,    ,    , ,  
 6,2011,05,2,23,021,03,1,003,05, ,2,    ,    , ,  
 6,2011,05,2,23,021,04,1,004,01, ,2,    ,    , ,  
 6,2011,05,2,23,021,07,1,007,01,7,1,6111,0211,4,05
 6,2011,05,2,23,021,07,1,007,02, ,2,    ,    , ,  
 6,2011,05,2,23,021,09,1,009,01, ,2,    ,    , ,  
 6,2011,05,2,23,021,09,1,009,02, ,2,    ,    , ,  
 6,2011,05,2,23,021,09,1,009,03, ,2,    ,    , ,  
 6,2011,05,2,23,021,10,1,010,01, ,1,6111,0161,3,15
 6,2011,05,2,23,021,10,1,010,02, ,2,    ,    , ,  
 6,2011,05,2,23,021,10,1,010,03, ,2,    ,    , ,  
 6,2011,05,2,23,022,01,1,011,02, ,2,    ,    , ,  
 6,2011,05,2,23,022,01,1,011,04, ,2,    ,    , ,  
