REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q47_PERSON_SERIAL_NO,Q47_WHY_NOT_FORMAL_TRAINING,Q48_ENGEGED_WORK,Q49_MAIN_ACTIVITY_PERFORMED,Q50_PREVIOUS_EMPLOYMENT
12,2011,05,2,41,027,09,1,029,02,1,1,2340,3
12,2011,05,2,41,029,01,1,041,03,1,2,    , 
12,2011,05,2,41,029,03,1,043,02, ,2,    , 
12,2011,06,1,41,031,08,1,008,04, ,2,    , 
12,2011,07,1,41,038,02,1,012,03,6,2,    , 
12,2011,07,2,41,041,08,1,038,03,4,2,    , 
12,2011,07,2,41,041,09,1,039,02, ,1,7331,3
12,2011,07,2,41,041,10,1,040,04, ,2,    , 
12,2011,09,1,41,049,07,1,007,03, ,2,    , 
12,2011,09,1,41,049,08,1,008,04,4,2,    , 
12,2011,09,1,41,049,08,1,008,02, ,2,    , 
12,2011,09,2,41,052,02,1,032,04, ,2,    , 
12,2011,01,2,42,001,02,1,002,02,2,2,    , 
12,2011,01,2,42,001,02,1,002,03,1,2,    , 
12,2011,01,2,42,001,04,1,005,02,1,2,    , 
12,2011,01,2,42,001,05,1,006,03,1,2,    , 
12,2011,01,2,42,002,01,1,015,03,6,1,6111,4
12,2011,01,2,42,002,01,1,015,04,1,2,    , 
12,2011,01,2,42,002,02,1,016,03,1,2,    , 
12,2011,01,2,42,002,10,1,024,02,1,2,    , 
12,2011,01,2,42,003,05,1,029,01,3,2,    , 
12,2011,01,2,42,003,06,1,030,03,3,2,    , 
12,2011,01,2,42,004,05,1,040,04, ,2,    , 
12,2011,02,2,42,006,06,1,006,06,1,2,    , 
12,2011,02,2,42,006,06,1,006,07,1,2,    , 
12,2011,02,2,42,007,06,1,016,02,1,2,    , 
12,2011,02,2,42,008,10,1,030,03,4,2,    , 
12,2011,03,2,42,010,04,1,004,05,1,2,    , 
12,2011,03,2,42,010,06,1,006,03,1,2,    , 
12,2011,03,2,42,010,10,1,010,03,1,2,    , 
12,2011,03,2,42,012,09,1,029,03,3,2,    , 
12,2011,04,2,42,014,05,1,006,03,2,2,    , 
12,2011,04,2,42,016,06,1,029,02,4,2,    , 
12,2011,04,2,42,017,06,1,039,03,4,2,    , 
12,2011,05,2,42,019,01,1,011,04,1,2,    , 
12,2011,05,2,42,019,02,1,012,05,1,2,    , 
12,2011,05,2,42,019,03,1,013,03,1,2,    , 
12,2011,05,2,42,019,05,1,015,03,1,2,    , 
12,2011,05,2,42,020,07,1,028,03,4,1,2446,1
12,2011,05,2,42,020,10,1,031,02, ,2,    , 
12,2011,06,2,42,022,03,1,004,05,1,2,    , 
12,2011,06,2,42,023,01,1,013,02,1,2,    , 
12,2011,06,2,42,026,03,1,045,02,3,2,    , 
12,2011,07,2,42,028,07,1,007,03,1,2,    , 
12,2011,07,2,42,028,07,1,007,04,1,2,    , 
12,2011,07,2,42,028,07,1,007,05,1,2,    , 
12,2011,07,2,42,028,09,1,009,03,1,2,    , 
12,2011,08,2,42,032,01,1,011,03,1,2,    , 
12,2011,02,1,43,005,05,1,005,02, ,2,    , 
12,2011,02,1,43,005,07,1,007,03,3,2,    , 
12,2011,02,1,43,006,06,1,016,03,3,1,7124,1
12,2011,02,2,43,007,06,1,026,02, ,2,    , 
12,2011,03,2,43,011,07,1,028,02, ,1,4115,1
12,2011,04,1,43,014,06,1,006,03,9,2,    , 
12,2011,04,2,43,017,03,1,033,03, ,2,    , 
12,2011,06,1,43,022,06,1,006,03, ,2,    , 
12,2011,06,1,43,022,09,1,009,05, ,1,4115,1
12,2011,06,2,43,023,04,1,014,02, ,2,    , 
12,2011,06,2,43,023,04,1,014,03,9,2,    , 
12,2011,07,1,43,026,07,1,007,01, ,2,    , 
12,2011,07,1,43,027,08,1,018,03, ,2,    , 
12,2011,08,1,43,032,01,1,011,05, ,2,    , 
12,2011,08,2,43,035,02,1,043,01,5,2,    , 
12,2011,08,2,43,035,07,1,048,03,9,2,    , 
12,2011,08,2,43,035,07,1,048,04,9,2,    , 
12,2011,08,2,43,035,07,1,048,05,9,2,    , 
12,2011,09,2,43,037,10,1,021,03,3,2,    , 
12,2011,09,2,43,039,08,1,039,02,3,1,9113,1
12,2011,01,2,44,001,06,1,006,03,4,2,    , 
12,2011,02,2,44,008,10,1,010,03,4,2,    , 
12,2011,03,2,44,012,09,1,009,01,4,2,    , 
12,2011,05,2,44,022,07,1,017,03,4,2,    , 
12,2011,05,2,44,022,09,1,019,02,4,2,    , 
12,2011,06,2,44,024,04,1,004,02,4,2,    , 
12,2011,06,2,44,024,07,1,007,01,4,2,    , 
12,2011,06,2,44,024,08,1,008,02,2,2,    , 
12,2011,07,2,44,030,05,1,005,03,4,2,    , 
12,2011,07,2,44,030,07,1,007,02,1,2,    , 
12,2011,08,2,44,034,05,1,015,03,4,2,    , 
12,2011,08,2,44,034,05,1,015,04,4,2,    , 
12,2011,08,2,44,034,08,1,018,02,4,2,    , 
12,2011,08,2,44,035,04,1,024,03,4,2,    , 
12,2011,08,2,44,035,06,1,026,03,4,2,    , 
12,2011,09,2,44,039,06,1,006,03,2,2,    , 
12,2011,09,2,44,039,06,1,006,04,4,2,    , 
12,2011,09,2,44,039,07,1,007,03,4,2,    , 
12,2011,01,2,45,001,02,1,002,03,4,2,    , 
12,2011,01,2,45,003,06,1,026,02,2,2,    , 
12,2011,01,2,45,004,02,1,032,04,6,2,    , 
12,2011,01,2,45,004,04,1,034,01,4,2,    , 
12,2011,01,2,45,004,09,1,039,03,4,2,    , 
12,2011,01,2,45,004,10,1,040,01,9,2,    , 
12,2011,02,2,45,007,08,1,013,02, ,1,2332,1
12,2011,02,2,45,008,04,1,024,04,4,2,    , 
12,2011,02,2,45,008,04,1,024,05,2,2,    , 
12,2011,02,2,45,008,07,1,027,02,2,2,    , 
12,2011,02,2,45,008,09,1,029,01,2,2,    , 
12,2011,03,2,45,011,02,1,012,01,2,2,    , 
12,2011,03,2,45,012,06,1,026,02,2,2,    , 
12,2011,03,2,45,013,01,1,031,02,2,2,    , 
12,2011,03,2,45,013,02,1,032,02,2,2,    , 
12,2011,03,2,45,013,03,1,033,04,3,2,    , 
12,2011,03,2,45,013,07,1,037,02,6,2,    , 
12,2011,04,2,45,015,06,1,016,03,6,2,    , 
12,2011,04,2,45,017,10,1,040,04,4,2,    , 
12,2011,05,2,45,021,01,1,031,04,9,2,    , 
12,2011,05,2,45,021,10,1,040,03, ,2,    , 
12,2011,06,2,45,022,02,1,002,03,2,2,    , 
12,2011,06,2,45,022,05,1,005,03, ,2,    , 
12,2011,06,2,45,022,08,1,008,03,1,2,    , 
12,2011,06,2,45,022,10,1,010,02,5,2,    , 
12,2011,06,2,45,024,01,1,021,02,2,2,    , 
12,2011,06,2,45,025,01,1,031,02,2,2,    , 
12,2011,06,2,45,025,02,1,032,02,2,2,    , 
12,2011,07,2,45,028,01,1,011,02,2,2,    , 
12,2011,07,2,45,029,03,1,023,01,9,2,    , 
12,2011,08,2,45,033,10,1,030,03,2,2,    , 
12,2011,08,2,45,033,10,1,030,04,3,2,    , 
12,2011,09,2,45,035,01,1,001,01,4,2,    , 
12,2011,09,2,45,035,06,1,006,01,2,2,    , 
12,2011,09,2,45,039,08,1,048,06,4,2,    , 
12,2011,01,1,51,001,05,1,005,02, ,1,4212,1
12,2011,01,1,51,001,10,1,010,02, ,2,    , 
12,2011,01,2,51,003,01,1,021,04,1,2,    , 
12,2011,02,2,51,009,01,1,011,01,9,2,    , 
12,2011,02,2,51,009,01,1,011,02,1,2,    , 
12,2011,02,2,51,009,06,1,016,03,1,2,    , 
12,2011,02,2,51,009,09,1,019,03,1,2,    , 
12,2011,02,2,51,009,09,1,019,04,1,2,    , 
12,2011,02,2,51,009,09,1,019,05,1,2,    , 
12,2011,04,2,51,017,01,1,021,01,4,1,5210,3
12,2011,04,2,51,019,02,1,042,03,4,2,    , 
12,2011,05,1,51,020,05,1,005,03,1,2,    , 
12,2011,05,1,51,020,09,1,009,03, ,1,2139,1
12,2011,05,1,51,020,09,1,009,04, ,1,2139,1
12,2011,05,2,51,024,04,1,044,03,4,2,    , 
12,2011,06,1,51,025,08,1,008,03,6,2,    , 
12,2011,06,2,51,026,04,1,014,03,4,2,    , 
12,2011,07,1,51,029,02,1,002,07,3,2,    , 
12,2011,08,1,51,034,08,1,008,01,1,1,1319,1
12,2011,08,2,51,037,01,1,021,07,4,2,    , 
12,2011,08,2,51,037,06,1,026,02,4,2,    , 
12,2011,08,2,51,037,09,1,029,02,2,2,    , 
12,2011,08,2,51,038,03,1,033,03,1,2,    , 
12,2011,09,1,51,039,07,1,007,04, ,1,2340,1
12,2011,09,2,51,042,04,1,034,01,9,2,    , 
12,2011,01,1,52,002,02,1,012,03,1,2,    , 
12,2011,01,1,52,002,03,1,013,04,1,2,    , 
12,2011,01,1,52,002,05,1,015,02, ,2,    , 
12,2011,01,2,52,004,10,1,040,02, ,2,    , 
12,2011,01,2,52,005,02,1,042,03, ,2,    , 
12,2011,02,2,52,012,03,1,033,03, ,2,    , 
12,2011,03,1,52,016,08,1,018,02,6,2,    , 
12,2011,03,2,52,017,05,1,025,04, ,2,    , 
12,2011,03,2,52,020,07,1,057,03, ,2,    , 
12,2011,03,2,52,020,09,1,059,03, ,2,    , 
12,2011,03,2,52,023,02,1,072,02,1,2,    , 
12,2011,03,2,52,023,04,1,074,02,3,2,    , 
12,2011,04,1,52,024,06,1,006,04,9,2,    , 
12,2011,04,2,52,030,01,1,051,03,1,2,    , 
12,2011,05,1,52,031,09,1,009,03,1,2,    , 
12,2011,05,2,52,032,04,1,014,05,3,2,    , 
12,2011,05,2,52,035,06,1,046,04,3,2,    , 
12,2011,05,2,52,035,07,1,047,03,3,2,    , 
12,2011,05,2,52,035,07,1,047,04,1,2,    , 
12,2011,05,2,52,035,10,1,050,02,1,2,    , 
12,2011,05,2,52,037,01,1,061,02,1,2,    , 
12,2011,05,2,52,037,01,1,061,04,1,2,    , 
12,2011,05,2,52,037,05,1,065,05,9,2,    , 
12,2011,06,1,52,038,01,1,001,04,1,2,    , 
12,2011,06,1,52,038,03,1,003,03,1,2,    , 
12,2011,06,1,52,038,03,1,003,04,1,2,    , 
12,2011,06,1,52,039,03,1,013,03,3,2,    , 
12,2011,06,1,52,039,07,1,017,03, ,2,    , 
12,2011,06,2,52,041,02,1,032,03, ,2,    , 
12,2011,06,2,52,041,05,1,035,04,9,1,7433,1
12,2011,06,2,52,041,05,1,035,05,9,1,0110,1
12,2011,06,2,52,041,06,1,036,02, ,2,    , 
12,2011,06,2,52,045,04,1,074,03,3,2,    , 
12,2011,06,2,52,045,07,1,077,02,3,2,    , 
12,2011,07,1,52,046,03,1,003,02,1,2,    , 
12,2011,07,1,52,046,04,1,004,03,1,2,    , 
12,2011,07,1,52,046,07,1,007,04,3,2,    , 
12,2011,07,2,52,049,02,1,032,01,9,1,4115,1
12,2011,07,2,52,052,04,1,064,03, ,2,    , 
12,2011,07,2,52,052,05,1,065,02,4,2,    , 
12,2011,07,2,52,052,10,1,070,01,9,2,    , 
12,2011,08,1,52,054,03,1,013,04,9,2,    , 
12,2011,08,2,52,058,01,1,051,01, ,2,    , 
12,2011,08,2,52,058,07,1,057,03, ,2,    , 
12,2011,08,2,52,059,04,1,064,03,4,2,    , 
12,2011,09,1,52,061,08,1,008,02,4,1,9132,1
12,2011,09,1,52,061,09,1,009,03, ,2,    , 
12,2011,09,1,52,062,07,1,017,02,1,2,    , 
12,2011,09,1,52,062,08,1,018,03,1,2,    , 
12,2011,09,1,52,062,09,1,019,03,2,2,    , 
12,2011,09,1,52,062,10,1,020,05,1,2,    , 
12,2011,09,1,52,062,10,1,020,06,1,2,    , 
12,2011,09,2,52,064,08,1,038,04, ,2,    , 
12,2011,09,2,52,068,09,1,079,01,4,2,    , 
12,2011,02,2,53,009,07,1,048,02,3,2,    , 
12,2011,03,2,53,011,04,1,014,04,9,2,    , 
12,2011,05,2,53,020,06,1,006,03,2,2,    , 
12,2011,05,2,53,020,07,1,007,03,9,1,8322,3
12,2011,05,2,53,022,07,1,027,02,5,2,    , 
12,2011,05,2,53,022,09,1,029,02,2,1,7433,1
12,2011,06,2,53,024,03,1,013,02,4,2,    , 
12,2011,06,2,53,025,01,1,021,02,3,2,    , 
12,2011,06,2,53,025,04,1,024,02,2,2,    , 
12,2011,06,2,53,025,06,1,026,02,9,2,    , 
12,2011,06,2,53,025,07,1,027,02,2,2,    , 
12,2011,06,2,53,025,08,1,028,02,9,2,    , 
12,2011,06,2,53,025,10,1,030,02,9,2,    , 
12,2011,07,2,53,027,08,1,008,03,2,2,    , 
12,2011,08,1,53,031,08,1,008,03,3,2,    , 
12,2011,08,2,53,034,01,1,031,02,2,2,    , 
12,2011,08,2,53,034,04,1,034,02,2,2,    , 
12,2011,08,2,53,035,10,1,050,03,4,2,    , 
12,2011,09,2,53,036,03,1,003,03, ,2,    , 
12,2011,09,2,53,036,04,1,004,03,2,2,    , 
12,2011,09,2,53,038,07,1,027,03,2,2,    , 
12,2011,01,2,61,003,08,1,138,03,2,2,    , 
12,2011,01,2,61,005,08,1,038,03, ,2,    , 
12,2011,01,2,61,006,07,1,087,03, ,2,    , 
12,2011,01,2,61,006,07,1,087,04, ,2,    , 
12,2011,01,2,61,009,03,1,123,04,2,2,    , 
12,2011,01,2,61,009,06,1,126,03,2,2,    , 
12,2011,01,2,61,009,06,1,126,04,2,2,    , 
12,2011,01,2,61,011,06,1,006,03,5,2,    , 
12,2011,01,2,61,011,06,1,006,04,5,2,    , 
12,2011,01,2,61,012,03,1,053,04,1,2,    , 
12,2011,01,2,61,013,03,1,073,06,1,2,    , 
12,2011,01,2,61,013,05,1,075,03,1,2,    , 
12,2011,01,2,61,013,10,1,080,03,2,1,7433,1
12,2011,01,2,61,014,08,1,028,04,3,2,    , 
12,2011,01,2,61,014,10,1,030,01,1,1,3232,1
12,2011,02,2,61,023,04,1,054,03,1,2,    , 
12,2011,02,2,61,025,04,1,115,03,1,2,    , 
12,2011,02,2,61,026,02,1,123,05,3,2,    , 
12,2011,02,2,61,027,08,1,038,02,1,1,8151,3
12,2011,03,2,61,031,06,1,136,04,4,2,    , 
12,2011,03,2,61,031,06,1,136,05,4,2,    , 
12,2011,03,2,61,031,09,1,139,02,4,2,    , 
12,2011,03,2,61,034,01,1,121,03,6,2,    , 
12,2011,03,2,61,036,03,1,053,02,2,1,7433,1
12,2011,03,2,61,036,08,1,058,01,2,1,5220,3
12,2011,03,2,61,036,09,1,059,03, ,2,    , 
12,2011,03,2,61,036,09,1,059,04, ,2,    , 
12,2011,03,2,61,036,10,1,060,03, ,2,    , 
12,2011,03,2,61,037,10,1,110,03,2,2,    , 
12,2011,03,2,61,038,02,1,092,03,1,2,    , 
12,2011,03,2,61,038,02,1,092,04,1,2,    , 
12,2011,04,2,61,045,09,1,039,04,9,1,4115,1
12,2011,04,2,61,045,10,1,040,01,5,1,9131,1
12,2011,04,2,61,050,04,1,004,03,2,2,    , 
12,2011,04,2,61,050,06,1,006,03,3,2,    , 
12,2011,04,2,61,056,01,1,101,05,1,2,    , 
12,2011,05,2,61,059,10,1,101,04, ,2,    , 
12,2011,05,2,61,065,10,1,010,04,9,2,    , 
12,2011,05,2,61,065,10,1,010,05,9,2,    , 
12,2011,06,2,61,075,02,1,012,03,1,1,4112,1
12,2011,06,2,61,076,09,1,029,03, ,2,    , 
12,2011,06,2,61,078,07,1,037,02,2,1,5121,1
12,2011,06,2,61,078,07,1,037,03,2,1,5121,1
12,2011,06,2,61,079,03,1,083,05, ,2,    , 
12,2011,06,2,61,080,09,1,109,05,2,2,    , 
12,2011,06,2,61,080,10,1,110,04,2,2,    , 
12,2011,07,2,61,086,09,1,049,03,3,2,    , 
12,2011,07,2,61,087,03,1,033,02,4,1,7432,1
12,2011,07,2,61,091,06,1,136,01,2,1,9131,1
12,2011,07,2,61,093,01,1,051,02,2,1,9341,1
12,2011,07,2,61,093,04,1,054,02, ,2,    , 
12,2011,07,2,61,094,02,1,092,03,2,2,    , 
12,2011,07,2,61,094,05,1,095,03,2,2,    , 
12,2011,07,2,61,095,06,1,086,05,1,2,    , 
12,2011,07,2,61,095,08,1,088,03,1,2,    , 
12,2011,07,2,61,099,06,1,126,05,1,2,    , 
12,2011,08,2,61,101,03,1,043,03,1,1,7436,1
12,2011,08,2,61,105,04,1,105,01,2,1,9131,1
12,2011,08,2,61,105,07,1,108,02,2,2,    , 
12,2011,08,2,61,107,09,1,060,04, ,1,2359,3
12,2011,08,2,61,108,01,1,062,03,2,2,    , 
12,2011,08,2,61,108,02,1,063,02,2,2,    , 
12,2011,08,2,61,108,04,1,065,03,2,2,    , 
12,2011,08,2,61,108,06,1,067,03,3,2,    , 
12,2011,08,2,61,108,08,1,069,04,2,2,    , 
12,2011,09,2,61,114,02,1,092,03, ,2,    , 
12,2011,09,2,61,119,09,1,119,03, ,2,    , 
12,2011,09,2,61,120,01,1,051,03, ,1,8290,1
12,2011,09,2,61,122,05,1,075,04,2,2,    , 
12,2011,09,2,61,122,06,1,076,02, ,2,    , 
12,2011,09,2,61,122,08,1,078,03,2,2,    , 
12,2011,09,2,61,125,03,1,043,04,6,2,    , 
12,2011,09,2,61,125,07,1,047,02,3,2,    , 
12,2011,01,2,62,002,02,1,012,02,1,2,    , 
12,2011,01,2,62,004,09,1,029,03,1,2,    , 
12,2011,02,2,62,008,07,1,007,05,4,2,    , 
12,2011,02,2,62,013,03,1,054,03, ,1,4211,1
12,2011,03,2,62,016,03,1,023,03, ,1,7433,1
12,2011,03,2,62,018,03,1,013,03, ,2,    , 
12,2011,05,2,62,029,05,1,005,03,4,2,    , 
12,2011,05,2,62,033,02,1,042,03,1,2,    , 
12,2011,06,2,62,039,09,1,039,03,2,1,7436,1
12,2011,07,1,62,043,01,1,001,03, ,2,    , 
12,2011,07,1,62,043,05,1,005,02, ,1,2332,3
12,2011,07,2,62,046,10,1,030,03, ,2,    , 
12,2011,07,2,62,047,02,1,032,03, ,2,    , 
12,2011,08,2,62,050,06,1,006,03, ,1,2359,1
12,2011,08,2,62,052,02,1,022,03,9,2,    , 
12,2011,08,2,62,056,04,1,064,06,1,2,    , 
12,2011,09,2,62,060,02,1,032,03,1,1,3429,1
12,2011,01,2,71,003,06,1,006,02,3,1,7433,1
12,2011,01,2,71,007,09,1,069,02, ,1,4111,1
12,2011,01,2,71,008,10,1,060,03, ,2,    , 
12,2011,02,2,71,014,04,1,065,03,1,2,    , 
12,2011,02,2,71,015,10,1,081,03,3,2,    , 
12,2011,03,2,71,024,08,1,058,03, ,2,    , 
12,2011,04,2,71,028,06,1,056,03, ,2,    , 
12,2011,04,2,71,031,02,1,022,03,1,2,    , 
12,2011,04,2,71,032,03,1,033,03,3,2,    , 
12,2011,06,2,71,042,07,1,057,03,2,2,    , 
12,2011,07,2,71,050,05,1,005,02, ,2,    , 
12,2011,07,2,71,051,02,1,032,03, ,1,3449,1
12,2011,07,2,71,051,04,1,034,03,1,2,    , 
12,2011,07,2,71,051,04,1,034,04,1,2,    , 
12,2011,07,2,71,051,08,1,038,03,1,2,    , 
12,2011,08,2,71,057,02,1,072,05,4,1,7433,3
12,2011,08,2,71,059,01,1,031,03, ,2,    , 
12,2011,08,2,71,059,06,1,036,05, ,1,7136,1
12,2011,01,2,72,004,08,1,038,01,2,2,    , 
12,2011,01,2,72,005,05,1,045,01,2,1,1314,3
12,2011,01,2,72,005,05,1,045,02,2,1,5210,4
12,2011,02,2,72,009,03,1,033,05,3,2,    , 
12,2011,03,2,72,015,08,1,048,11,6,2,    , 
12,2011,04,2,72,017,09,1,019,03,4,2,    , 
12,2011,05,2,72,022,04,1,014,04,9,2,    , 
12,2011,05,2,72,023,01,1,021,03,2,2,    , 
12,2011,05,2,72,023,07,1,027,03,3,2,    , 
12,2011,05,2,72,024,04,1,034,01,2,1,9162,1
12,2011,05,2,72,024,07,1,037,03,2,2,    , 
12,2011,06,2,72,026,08,1,008,02,2,2,    , 
12,2011,06,2,72,026,08,1,008,03,2,2,    , 
12,2011,06,2,72,029,05,1,035,03,2,2,    , 
12,2011,06,2,72,029,09,1,039,02,2,2,    , 
12,2011,06,2,72,029,10,1,040,05,2,1,6112,3
12,2011,07,2,72,032,07,1,017,03,2,2,    , 
12,2011,07,2,72,032,09,1,019,04,2,2,    , 
12,2011,07,2,72,034,10,1,040,03,3,2,    , 
12,2011,08,2,72,036,01,1,001,03,1,2,    , 
12,2011,08,2,72,038,03,1,023,04,6,2,    , 
12,2011,08,2,72,038,06,1,026,02,3,2,    , 
12,2011,08,2,72,039,08,1,038,01,3,1,8322,1
12,2011,09,2,72,044,02,1,032,03,6,2,    , 
12,2011,01,1,81,001,04,1,004,02, ,1,4115,1
12,2011,01,1,81,001,08,1,008,02,1,2,    , 
12,2011,01,2,81,005,02,1,043,03,2,2,    , 
12,2011,01,2,81,005,02,1,043,04,1,2,    , 
12,2011,01,3,81,006,06,1,058,03,2,2,    , 
12,2011,02,2,81,010,01,1,023,02,2,1,7436,1
12,2011,02,2,81,012,04,1,045,02,9,2,    , 
12,2011,03,3,81,020,06,1,036,04,2,2,    , 
12,2011,03,3,81,020,07,1,037,02, ,1,2332,1
12,2011,03,3,81,020,07,1,037,03, ,1,2359,1
12,2011,03,3,81,021,06,1,026,05,2,2,    , 
12,2011,04,2,81,023,10,1,010,09, ,1,4115,1
12,2011,04,2,81,026,04,1,034,05, ,1,6111,4
12,2011,04,2,81,026,07,1,037,03, ,1,5220,1
12,2011,04,3,81,027,01,1,011,01,2,1,7122,1
12,2011,04,3,81,027,07,1,017,03,2,1,9341,1
12,2011,04,3,81,027,07,1,017,04,2,1,9341,1
12,2011,04,3,81,027,10,1,020,03,2,2,    , 
12,2011,04,3,81,027,10,1,020,04,2,2,    , 
12,2011,04,3,81,028,07,1,027,04,3,2,    , 
12,2011,05,2,81,030,02,1,012,03,1,2,    , 
12,2011,05,2,81,030,10,1,020,03,2,2,    , 
12,2011,05,2,81,030,04,1,014,02, ,2,    , 
12,2011,05,3,81,035,07,1,027,04,9,2,    , 
12,2011,05,3,81,035,09,1,029,04,3,2,    , 
12,2011,06,3,81,042,05,1,036,02,2,1,9211,1
12,2011,06,3,81,042,06,1,037,03,1,1,7433,1
12,2011,06,3,81,043,08,1,029,07,2,1,5133,1
12,2011,07,2,81,044,08,1,038,03,2,2,    , 
12,2011,07,2,81,048,08,1,008,05,1,2,    , 
12,2011,07,3,81,049,03,1,043,06,3,1,9132,1
12,2011,07,3,81,049,04,1,044,03,3,1,6111,4
12,2011,07,3,81,049,04,1,044,04,3,1,6111,4
12,2011,07,3,81,049,05,1,045,03,3,2,    , 
12,2011,07,3,81,049,08,1,048,05, ,2,    , 
12,2011,09,2,81,060,01,1,001,03, ,2,    , 
12,2011,09,2,81,060,08,1,008,02,9,2,    , 
12,2011,09,2,81,060,09,1,009,03,2,2,    , 
12,2011,09,2,81,060,10,1,010,03,9,2,    , 
12,2011,09,2,81,062,05,1,055,01,9,2,    , 
12,2011,01,2,82,001,02,1,002,02,9,2,    , 
12,2011,01,2,82,001,06,1,006,03,3,2,    , 
12,2011,01,2,82,002,02,1,012,04,2,2,    , 
12,2011,01,2,82,002,02,1,012,05,2,2,    , 
12,2011,01,2,82,002,06,1,016,01,2,2,    , 
12,2011,01,2,82,002,09,1,019,01,9,2,    , 
12,2011,01,2,82,005,09,1,049,03,2,2,    , 
12,2011,02,2,82,006,05,1,005,03,6,2,    , 
12,2011,03,2,82,011,03,1,003,03, ,2,    , 
12,2011,04,2,82,019,01,1,031,02,4,2,    , 
12,2011,05,2,82,023,01,1,021,04,1,2,    , 
12,2011,06,2,82,026,04,1,004,04,2,2,    , 
12,2011,06,2,82,026,07,1,007,01,2,1,7433,1
12,2011,07,2,82,031,07,1,007,02,2,1,9111,4
12,2011,07,2,82,032,07,1,017,03,2,2,    , 
12,2011,07,2,82,033,01,1,021,03,1,2,    , 
12,2011,07,2,82,034,09,1,039,03,4,1,3429,1
12,2011,01,1,91,001,06,1,016,04,1,2,    , 
12,2011,01,2,91,005,06,1,086,02,3,1,7436,1
12,2011,01,2,91,008,02,1,052,02,1,2,    , 
12,2011,01,2,91,009,08,1,028,03,3,2,    , 
12,2011,01,2,91,009,09,1,029,03,9,2,    , 
12,2011,02,1,91,011,07,1,057,06,3,2,    , 
12,2011,02,2,91,015,10,1,100,03, ,1,5220,1
12,2011,02,2,91,017,10,1,080,04, ,1,5123,1
12,2011,02,3,91,020,03,1,083,03, ,2,    , 
12,2011,02,3,91,020,03,1,083,04, ,1,5220,1
12,2011,03,2,91,023,03,1,023,03,1,1,4131,1
12,2011,03,2,91,024,06,1,037,01,2,1,7344,2
12,2011,03,2,91,027,07,1,068,04, ,1,4121,1
12,2011,04,2,91,035,03,1,043,03,1,2,    , 
12,2011,04,2,91,035,07,1,047,03,1,1,3152,1
12,2011,05,2,91,047,04,1,054,03,1,1,5220,1
12,2011,05,2,91,047,08,1,058,02,4,1,8277,1
12,2011,05,2,91,047,08,1,058,03,4,2,    , 
12,2011,05,2,91,048,03,1,083,04,3,2,    , 
12,2011,06,2,91,052,03,1,033,02,3,2,    , 
12,2011,06,2,91,052,03,1,033,03,3,2,    , 
12,2011,06,2,91,057,02,1,052,03,9,1,3221,1
12,2011,06,2,91,058,05,1,005,02, ,2,    , 
12,2011,07,1,91,060,04,1,074,06,3,2,    , 
12,2011,07,1,91,060,04,1,074,07,3,2,    , 
12,2011,07,1,91,060,04,1,074,08,3,2,    , 
12,2011,07,2,91,064,06,1,086,03, ,1,5122,1
12,2011,07,2,91,067,07,1,027,03,2,2,    , 
12,2011,07,2,91,068,03,1,043,03,2,2,    , 
12,2011,07,2,91,068,03,1,043,04,2,2,    , 
12,2011,07,3,91,069,08,1,098,03,2,1,6210,1
12,2011,08,2,91,074,03,1,063,03,1,2,    , 
12,2011,08,2,91,075,01,1,031,03,3,2,    , 
12,2011,08,2,91,075,08,1,038,04,3,2,    , 
12,2011,08,2,91,075,08,1,038,05,3,2,    , 
12,2011,08,2,91,078,08,1,048,03,3,2,    , 
12,2011,09,2,91,086,08,1,048,03,6,2,    , 
12,2011,09,2,91,087,09,1,039,03,2,2,    , 
12,2011,09,3,91,088,02,1,062,03,2,2,    , 
12,2011,09,3,91,088,03,1,063,03,2,2,    , 
12,2011,09,3,91,088,04,1,064,04,2,2,    , 
12,2011,01,2,92,001,07,1,007,03, ,2,    , 
12,2011,01,2,92,003,04,1,024,04,6,2,    , 
12,2011,01,2,92,004,10,1,040,03,1,2,    , 
12,2011,01,2,92,007,08,1,058,03,2,2,    , 
12,2011,02,2,92,009,06,1,026,03, ,1,4113,1
12,2011,02,2,92,009,07,1,027,07, ,2,    , 
12,2011,02,2,92,009,09,1,029,01, ,1,7239,1
12,2011,02,2,92,013,06,1,016,04, ,2,    , 
12,2011,02,2,92,013,09,1,019,04,1,2,    , 
12,2011,03,2,92,018,01,1,051,03, ,2,    , 
12,2011,03,2,92,018,05,1,055,04,1,1,1229,1
12,2011,03,2,92,018,10,1,060,03, ,2,    , 
12,2011,03,2,92,020,03,1,013,03,2,2,    , 
12,2011,04,2,92,025,02,1,002,01, ,1,7239,1
12,2011,04,2,92,027,02,1,042,03,3,2,    , 
12,2011,04,2,92,027,03,1,043,02,3,2,    , 
12,2011,04,2,92,030,07,1,037,03,4,2,    , 
12,2011,05,2,92,035,03,1,013,03,1,2,    , 
12,2011,05,2,92,035,05,1,015,02,1,2,    , 
12,2011,05,2,92,036,04,1,024,04,2,2,    , 
12,2011,05,2,92,036,06,1,025,04, ,1,9322,1
