REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q43_PERSON_SERIAL_NO,Q43_EXPECT_MINIMUM_SALARY,Q44_HOW_LONG_LOOKING_JOB,Q45_FORMAL_TRAINING,Q46B1_TRAINING_FIELD_1ST,Q46C1_NATURE_CERTIFICATE_1ST,Q46D1_INSTITUTION_1ST,Q46E1_DURATION_1ST,Q46B2_TRAINING_FIELD_2ND,Q46C2_NATURE_CERTIFICATE_2ND,Q46D2_INSTITUTION_2ND,Q46E2_DURATION_2ND
11,2008,03,2,13,027,08,1,058,05,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,13,028,02,1,062,03,35000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,13,028,02,1,062,04,06000,3,1,719,1,45,06,   , ,  ,  
11,2008,03,2,13,028,07,1,067,04,60000,3,1,236,2,43,24,   , ,  ,  
11,2008,03,2,13,028,07,1,067,05,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,13,029,06,1,076,02,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,13,030,01,1,081,02,18000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,03,1,21,025,09,1,019,05,09000,3,1,719,2,45,06,   , ,  ,  
11,2008,03,2,21,026,09,1,029,03,20000,3,1,961,1,44,06,   , ,  ,  
11,2008,03,2,21,026,09,1,029,04,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,21,027,03,1,033,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,21,027,03,1,033,04,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,21,029,07,1,057,05,07000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,21,032,03,1,083,02,17000,1,1,843,1,45,12,   , ,  ,  
11,2008,03,2,21,032,04,1,084,03,17000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,22,011,02,1,002,03,25000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,22,013,03,1,023,03,16000,2,1,711,2,46,12,   , ,  ,  
11,2008,03,2,22,013,06,1,026,03,75000,3,1,217,1,43,04,   , ,  ,  
11,2008,03,2,22,013,06,1,026,04,20000,3,1,811,2,45,06,541,2,99,12
11,2008,03,2,23,011,04,1,004,04,10000,3,1,814,3,01,36,   , ,  ,  
11,2008,03,2,23,012,07,1,017,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,23,012,10,1,020,03,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,3,23,013,02,1,022,05,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,3,23,013,06,1,026,05,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,3,23,015,01,1,042,02,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,3,23,015,04,1,045,08,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,31,022,09,1,019,03,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,31,027,01,1,061,03,15000,3,1,851,2,05,06,931,1,45,06
11,2008,03,2,31,027,08,1,068,06,13000,3,1,719,2,46,06,   , ,  ,  
11,2008,03,2,31,028,02,1,072,03,10000,2,1,217,1,46,06,   , ,  ,  
11,2008,03,2,31,029,03,1,083,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,31,029,09,1,089,05,07500,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,31,029,09,1,089,06,11000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,31,030,03,1,093,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,32,019,09,1,029,02,12000,3,1,563,1,43,72,   , ,  ,  
11,2008,03,2,32,020,03,1,033,03,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,32,020,07,1,037,02,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,32,021,05,1,045,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,32,021,06,1,046,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,32,021,06,1,046,05,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,32,021,07,1,047,02,15000,3,1,217,1,43,06,   , ,  ,  
11,2008,03,2,32,021,09,1,049,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,32,021,09,1,049,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,32,021,10,1,050,03,15000,3,1,719,1,02,06,   , ,  ,  
11,2008,03,2,32,021,10,1,050,04,15000,2,1,217,1,38,03,   , ,  ,  
11,2008,03,2,32,023,08,1,068,03,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,32,023,10,1,070,05,15000,2,1,612,3,43,36,   , ,  ,  
11,2008,03,3,32,024,04,1,074,04,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,03,3,32,024,04,1,074,05,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,33,018,04,1,034,04,13000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,33,018,08,1,038,05,13000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,33,021,05,1,065,02,06000,3,1,122,1,45,03,   , ,  ,  
11,2008,03,1,51,011,10,1,010,06,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,51,013,02,1,022,03,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,51,013,02,1,022,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,51,013,02,1,022,05,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,52,018,09,1,029,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,52,022,04,1,054,03,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,52,022,05,1,055,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,52,023,05,1,065,03,10000,3,1,719,2,46,06,   , ,  ,  
11,2008,03,2,52,023,06,1,066,03,11000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,53,008,01,1,011,01,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,53,008,04,1,014,01,03000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,61,030,03,1,013,03,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,61,031,07,1,028,03,15000,3,1,719,2,45,06,   , ,  ,  
11,2008,03,2,61,032,09,1,040,02,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,61,039,02,1,103,02,18000,1,1,312,1,01,03,   , ,  ,  
11,2008,03,2,61,039,10,1,111,03,15000,1,1,213,1,03,06,   , ,  ,  
11,2008,03,2,61,040,08,1,119,02,04000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,62,015,04,1,004,03,25000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,62,015,05,1,005,02,13000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,62,017,03,1,013,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,62,017,07,1,017,03,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,62,017,08,1,018,02,05000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,1,71,016,07,1,007,03,10000,3,1,711,1,03,06,719,1,44,12
11,2008,03,1,71,016,07,1,007,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,1,71,016,07,1,007,05,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,03,1,71,016,10,1,010,05,15000,3,1,217,1,10,03,   , ,  ,  
11,2008,03,1,71,016,10,1,010,06,10000,1,1,711,1,45,06,   , ,  ,  
11,2008,03,2,71,017,03,1,013,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,71,020,02,1,042,06,20000,3,1,217,1,46,03,711,1,46,06
11,2008,03,2,71,020,05,1,045,01,15000,1,1,217,1,43,06,   , ,  ,  
11,2008,03,2,71,020,07,1,047,01,12000,1,1,711,2,45,06,217,1,45,04
11,2008,03,2,71,020,09,1,049,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,71,021,03,1,053,04,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,71,022,09,1,069,03,10000,2,1,711,2,45,99,812,1,01,12
11,2008,03,2,71,023,02,1,072,04,07000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,71,024,09,1,089,01,05000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,72,013,02,1,033,02,01000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,72,013,02,1,033,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,72,013,02,1,033,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,72,013,02,1,033,05,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,72,013,07,1,038,02,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,81,015,01,1,001,02,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,81,017,02,1,024,01,08000,3,1,418,1,43,06,   , ,  ,  
11,2008,03,2,81,017,08,1,030,03,08000,3,1,121,1,03,06,   , ,  ,  
11,2008,03,3,81,020,07,1,062,03,11000,3,1,719,1,46,12,851,1,46,12
11,2008,03,3,81,020,07,1,062,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,3,81,020,09,1,064,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,82,011,09,1,020,01,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,82,011,09,1,020,03,40000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,82,011,09,1,020,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,82,014,04,1,045,04,27000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,82,014,10,1,051,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,82,014,10,1,051,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,91,021,04,1,014,03,10000,2,1,719,2,45,12,719,2,45,06
11,2008,03,2,91,022,02,1,022,03,10500,1,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,91,023,04,1,034,03,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,91,023,08,1,038,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,91,023,10,1,040,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,91,024,02,1,042,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,91,024,10,1,050,02,07500,2,1,719,1,25,03,   , ,  ,  
11,2008,03,2,91,025,07,1,057,01,07500,1,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,91,025,10,1,060,02,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,91,027,01,1,071,03,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,91,027,06,1,076,04,10000,3,1,122,1,03,06,   , ,  ,  
11,2008,03,2,91,027,09,1,079,03,15000,1,1,541,1,43,15,   , ,  ,  
11,2008,03,2,92,020,10,1,040,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,92,021,01,1,041,03,15000,3,1,719,1,45,06,   , ,  ,  
11,2008,03,2,92,021,07,1,047,01,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,92,023,06,1,067,04,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,03,2,92,023,09,1,069,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,04,1,11,058,08,1,039,01,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,1,11,063,04,1,088,02,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,11,065,02,1,106,01,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,11,066,03,1,117,01,20000,1,1,845,1,23,12,   , ,  ,  
11,2008,04,2,11,066,03,1,117,04,10000,1,1,871,1,43,12,   , ,  ,  
11,2008,04,2,11,066,09,1,123,01,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,11,067,08,1,132,02,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,11,067,08,1,132,03,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,11,068,09,1,143,01,25000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,11,069,09,1,153,03,08000,3,1,811,1,46,06,719,1,46,06
11,2008,04,3,11,072,03,1,177,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,04,3,11,072,04,1,178,01,07000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,1,12,049,01,1,001,03,08000,1,1,719,1,46,12,   , ,  ,  
11,2008,04,1,12,049,01,1,001,04,08000,1,1,719,1,46,12,   , ,  ,  
11,2008,04,1,12,049,04,1,004,04,20000,2,1,719,2,12,12,   , ,  ,  
11,2008,04,2,12,056,01,1,071,03,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,12,057,02,1,082,04,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,12,057,07,1,087,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,12,057,09,1,089,01,70000,2,1,217,1,46,01,   , ,  ,  
11,2008,04,2,12,059,01,1,101,03,50000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,12,059,07,1,107,03,15000,3,1,719,1,46,06,   , ,  ,  
11,2008,04,2,12,059,07,1,107,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,12,061,03,1,123,02,25000,1,1,874,1,40,01,   , ,  ,  
11,2008,04,2,13,033,10,1,020,01,25000,1,1,221,1,45,12,   , ,  ,  
11,2008,04,2,13,034,01,1,021,01,21000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,13,036,01,1,041,03,50000,2,1,856,1,00,06,   , ,  ,  
11,2008,04,2,13,036,01,1,041,05,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,13,036,04,1,044,03,10000,3,1,719,1,00,12,   , ,  ,  
11,2008,04,2,13,036,08,1,048,04,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,13,037,02,1,052,03,03000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,13,037,09,1,059,06,04000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,13,038,09,1,069,02,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,13,040,06,1,086,01,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,1,21,036,08,1,008,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,21,040,03,1,043,03,10000,3,1,234,1,45,06,   , ,  ,  
11,2008,04,2,21,040,04,1,044,01,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,21,040,05,1,045,04,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,21,040,06,1,046,04,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,21,044,04,1,084,05,15000,3,1,811,2,01,24,   , ,  ,  
11,2008,04,2,21,045,05,1,095,04,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,21,045,08,1,098,03,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,21,045,09,1,099,03,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,21,046,01,1,101,03,10000,3,1,719,1,46,12,   , ,  ,  
11,2008,04,1,22,016,01,1,051,03,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,22,019,08,1,018,03,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,22,020,04,1,044,02,16000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,22,020,09,1,049,03,15000,3,1,811,2,04,48,   , ,  ,  
11,2008,04,2,22,020,09,1,049,05,12000,3,1,134,1,19,12,   , ,  ,  
11,2008,04,2,22,021,05,1,035,05,40000,1,1,551,1,43,12,   , ,  ,  
11,2008,04,2,23,016,02,1,002,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,3,23,020,03,1,033,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,1,31,031,01,1,001,01,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,31,037,06,1,066,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,31,038,04,1,074,04,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,31,039,10,1,090,02,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,33,024,02,1,017,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,33,024,05,1,020,01,20000,3,1,248,2,43,99,   , ,  ,  
11,2008,04,2,33,024,08,1,023,01,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,33,025,02,1,027,03,20000,3,1,718,2,44,18,   , ,  ,  
11,2008,04,2,33,026,08,1,043,03,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,33,027,03,1,048,05,07000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,33,027,07,1,052,02,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,33,027,07,1,052,07,09000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,33,027,08,1,053,02,04000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,33,027,09,1,054,01,08000,3,1,851,1,43,03,   , ,  ,  
11,2008,04,2,33,027,10,1,055,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,33,028,03,1,058,02,03000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,33,028,08,1,063,03,07000,2,1,841,1,45,03,   , ,  ,  
11,2008,04,2,33,028,09,1,064,05,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,62,023,09,1,019,02,13000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,62,026,08,1,048,02,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,62,027,05,1,055,05,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,71,026,03,1,013,02,10000,1,1,122,1,05,06,   , ,  ,  
11,2008,04,2,71,026,07,1,017,03,15000,1,1,711,1,46,06,   , ,  ,  
11,2008,04,2,71,027,08,1,029,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,71,031,05,1,066,02,10000,3,1,713,2,01,12,716,1,01,06
11,2008,04,2,71,031,10,1,071,03,07500,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,81,023,02,1,012,01,16100,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,81,023,03,1,013,01,21000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,81,023,03,1,013,03,21000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,81,023,03,1,013,04,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,81,023,09,1,019,02,19500,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,81,023,10,1,020,01,21000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,81,023,10,1,020,02,10000,3,1,542,1,18,06,851,1,43,03
11,2008,04,2,81,023,10,1,020,03,15000,3,1,711,1,46,06,   , ,  ,  
11,2008,04,2,81,024,01,1,021,03,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,81,024,01,1,021,04,12000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,81,024,06,1,027,01,18000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,3,81,027,03,1,054,03,05000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,04,3,81,028,08,1,069,03,12000,1,1,718,2,46,12,   , ,  ,  
11,2008,04,2,82,016,07,1,017,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,82,016,10,1,020,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,91,034,08,1,058,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,91,035,09,1,099,01,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,91,036,05,1,085,03,12000,2,1,218,1,46,01,   , ,  ,  
11,2008,04,2,92,025,06,1,006,03,15000,3,1,541,2,45,12,   , ,  ,  
11,2008,04,2,92,031,08,1,069,05,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,1,51,015,02,1,002,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,1,51,015,02,1,002,07,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,1,51,015,06,1,006,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,52,026,07,1,027,03,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,52,027,01,1,031,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,52,027,02,1,032,02,09000,3,1,546,1,43,36,   , ,  ,  
11,2008,04,2,52,027,10,1,040,03,10000,3,1,719,1,05,06,854,1,05,06
11,2008,04,2,52,030,04,1,064,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,53,011,05,1,005,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,61,043,09,1,009,04,15000,3,1,719,2,46,06,854,1,05,06
11,2008,04,2,61,044,08,1,018,04,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,61,045,08,1,028,03,15000,1,1,972,1,45,03,   , ,  ,  
11,2008,04,2,61,046,05,1,035,03,25000,3,1,218,1,46,99,   , ,  ,  
11,2008,04,2,61,046,05,1,035,04,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,61,048,02,1,052,02,03000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,61,048,06,1,056,02,10000,1,1,613,3,43,24,   , ,  ,  
11,2008,04,2,61,051,09,1,090,03,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,61,055,05,1,126,03,15000,3,1,812,2,45,36,   , ,  ,  
11,2008,04,2,61,055,09,1,130,05,15000,3,1,811,1,45,06,   , ,  ,  
11,2008,04,1,32,025,04,1,004,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,1,32,025,08,1,008,03,25000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,1,32,025,08,1,008,14,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,32,026,04,1,014,02,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,32,027,05,1,025,03,10000,3,1,217,1,46,01,   , ,  ,  
11,2008,04,2,32,027,07,1,027,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,32,029,08,1,048,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,32,029,09,1,049,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,32,030,04,1,054,04,10000,2,1,853,1,46,06,   , ,  ,  
11,2008,04,2,32,032,02,1,072,02,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,04,2,32,032,06,1,076,04,09000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,1,11,074,02,1,012,03,12000,3,1,812,1,45,12,716,1,46,06
11,2008,05,1,11,074,09,1,019,03,12000,3,1,711,2,45,36,   , ,  ,  
11,2008,05,1,11,079,01,1,061,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,1,11,081,02,1,082,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,1,11,081,02,1,082,04,10000,3,1,162,1,46,06,   , ,  ,  
11,2008,05,2,11,087,06,1,149,02,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,11,090,01,1,174,04,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,11,090,02,1,175,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,1,12,066,02,1,012,03,15000,1,1,719,1,46,06,715,2,46,06
11,2008,05,2,12,070,10,1,060,02,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,12,072,02,1,072,07,40000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,12,077,08,1,131,03,10000,1,1,239,3,25,12,   , ,  ,  
11,2008,05,2,12,077,10,1,133,03,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,12,079,05,1,148,02,12000,3,1,719,2,46,36,   , ,  ,  
11,2008,05,1,13,042,03,1,003,02,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,1,13,042,03,1,003,04,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,13,043,08,1,018,05,00001,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,13,047,05,1,056,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,13,047,07,1,058,03,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,13,047,09,1,060,05,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,13,050,05,1,086,03,10000,1,1,236,1,01,12,   , ,  ,  
11,2008,05,1,21,048,03,1,003,04,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,21,050,06,1,026,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,21,052,05,1,035,02,05000,1,1,719,1,05,04,   , ,  ,  
11,2008,05,2,21,057,06,1,096,04,14000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,21,057,10,1,100,05,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,22,022,08,1,049,02,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,22,024,04,1,005,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,22,025,03,1,014,03,14000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,22,025,05,1,016,02,12000,3,1,874,1,05,06,871,1,05,03
11,2008,05,2,23,021,10,1,010,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,23,022,01,1,011,03,07000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,23,022,03,1,013,05,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,23,022,05,2,016,03,10000,3,1,711,1,46,08,   , ,  ,  
11,2008,05,3,23,024,03,1,034,04,05000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,3,23,024,04,1,035,03,07500,3,1,711,1,46,06,   , ,  ,  
11,2008,05,3,23,024,06,1,037,03,10000,3,1,711,1,01,06,   , ,  ,  
11,2008,05,3,23,024,09,1,040,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,3,23,025,04,1,045,05,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,3,23,025,04,1,045,06,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,3,23,025,10,1,051,02,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,3,23,025,10,1,051,03,06000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,31,041,04,1,004,04,08000,3,1,121,2,03,06,   , ,  ,  
11,2008,05,2,31,042,05,1,015,03,08000,3,2,   , ,  ,  ,   , ,  ,  
11,2008,05,2,31,043,04,1,024,03,15000,3,1,122,1,03,06,   , ,  ,  
11,2008,05,2,31,044,04,1,034,03,15000,3,2,   , ,  ,  ,   , ,  ,  
