REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q14_PERSON_SERIAL_NO,Q14_REGISTERED_EPF_OR_IRD,Q15_PROPER_ACCOUNTING_SYSTEM,Q16_NO_OF_EMPLOYEES,Q17_NO_OF_HOURS_USEALLY_WORK,Q18_NO_ACTUALLY_WORK_HOURS
05,2008,02,3,81,013,07,1,057,01,2,2,8,48,48
05,2008,02,3,81,013,07,1,057,02,2,2,8,48,48
05,2008,02,3,81,013,07,1,057,03,2,1,1,48,48
05,2008,02,3,81,013,08,1,058,02,2,2,7,48,48
05,2008,02,3,81,013,08,1,058,03,2,2,7,48,48
05,2008,02,3,81,013,10,1,060,01,2,3,3,72,72
05,2008,02,3,81,013,10,1,060,02,1,1,6,48,48
05,2008,02,3,81,014,01,1,061,01,2,2,8,50,50
05,2008,02,3,81,014,01,1,061,02,2,2,8,15,15
05,2008,02,3,81,014,02,1,062,01, , , ,35,35
05,2008,02,3,81,014,02,1,062,02, , , ,35,35
05,2008,02,3,81,014,03,1,063,01, , , ,35,35
05,2008,02,3,81,014,04,1,064,01,3,3,1,48,48
05,2008,02,3,81,014,04,1,064,02,2,2,1,50,50
05,2008,02,3,81,014,05,1,065,01,2,2,8,60,60
05,2008,02,3,81,014,06,1,066,01, , , ,60,60
05,2008,02,3,81,014,06,1,066,02,1,1,4,48,48
05,2008,02,3,81,014,06,1,066,03, , , ,60,60
05,2008,02,3,81,014,07,1,068,01,1,1,4,32,32
05,2008,02,3,81,014,07,1,068,02,1,1,4,40,40
05,2008,02,3,81,014,08,1,069,01, , , ,55,55
05,2008,02,3,81,014,08,1,069,02,1,1,4,40,40
05,2008,02,3,81,014,08,1,069,03,2,2,8,50,50
05,2008,02,3,81,014,08,1,069,04,3,3,8,50,50
05,2008,02,3,81,014,08,1,069,05,2,2,8,35,35
05,2008,02,3,81,014,08,1,069,06,2,2,8,35,35
05,2008,02,3,81,014,09,1,070,02,2,2,8,35,35
05,2008,02,3,81,014,09,1,070,03,2,2,8,35,35
05,2008,02,3,81,014,09,2,071,01,2,2,8,45,45
05,2008,02,3,81,014,09,2,071,02, , , ,35,35
05,2008,02,3,81,014,10,1,072,01,1,1,4,35,35
05,2008,02,3,81,014,10,1,072,02,1,1,4,40,40
05,2008,02,3,81,014,10,1,072,03,2,2,8,50,50
05,2008,02,3,81,014,10,1,072,04,2,2,8,60,60
05,2008,02,3,81,014,10,1,072,05,2,2,8,30,30
05,2008,02,3,81,014,10,1,072,06,2,2,8,40,40
05,2008,02,2,82,006,01,1,001,02,2,2,8,70,70
05,2008,02,2,82,006,02,1,002,02,2,2,8,50,50
05,2008,02,2,82,006,03,1,003,01,2,2,7,60,60
05,2008,02,2,82,006,04,1,004,01,3,3,8,50,50
05,2008,02,2,82,006,04,1,004,02,3,3,8,50,50
05,2008,02,2,82,006,05,1,005,01,3,3,1,60,60
05,2008,02,2,82,006,06,1,006,02,2,2,8,60,10
05,2008,02,2,82,006,06,1,006,03,1,1,5,48,48
05,2008,02,2,82,006,06,1,006,04,3,3,5,50,50
05,2008,02,2,82,006,06,1,006,05,2,2,8,70,60
05,2008,02,2,82,006,06,1,006,06,2,2,8,60,00
05,2008,02,2,82,006,07,1,007,02,2,2,8,77,77
05,2008,02,2,82,006,07,1,007,03,2,2,8,50,50
05,2008,02,2,82,006,08,1,008,01,2,2,8,54,54
05,2008,02,2,82,006,09,1,009,01,3,3,2,48,48
05,2008,02,2,82,007,04,1,014,01, , , ,80,84
05,2008,02,2,82,007,04,1,014,02,2,2,8,10,48
05,2008,02,2,82,007,05,1,015,01,2,2,8,45,00
05,2008,02,2,82,007,05,1,015,02,2,2,8,35,36
05,2008,02,2,82,007,05,1,015,03,2,2,8,20,30
05,2008,02,2,82,007,05,1,015,04,2,2,8,10,12
05,2008,02,2,82,007,05,1,015,05,2,2,8,10,12
05,2008,02,2,82,007,06,1,016,01, , , ,80,84
05,2008,02,2,82,007,07,1,017,01, , , ,80,84
05,2008,02,2,82,007,07,1,017,02,2,2,8,20,20
05,2008,02,2,82,007,09,1,019,02,2,2,7,40,40
05,2008,02,2,82,007,10,1,020,01,2,2,8,40,00
05,2008,02,2,82,008,01,1,021,01,2,1,8,60,60
05,2008,02,2,82,008,01,1,022,01, , , ,48,48
05,2008,02,2,82,008,01,1,022,05,1,1,1,50,50
05,2008,02,2,82,008,03,1,023,01, , , ,48,48
05,2008,02,2,82,008,04,1,024,01,2,1,8,56,56
05,2008,02,2,82,008,05,1,025,01,2,2,8,60,60
05,2008,02,2,82,008,06,1,026,01,2,2,8,52,52
05,2008,02,2,82,008,06,1,026,03,2,2,1,52,52
05,2008,02,2,82,008,07,1,027,01,2,2,7,50,50
05,2008,02,2,82,008,08,1,028,01,2,2,8,50,50
05,2008,02,2,82,008,09,1,029,01, , , ,48,48
05,2008,02,2,82,008,10,1,030,03, , , ,60,60
05,2008,02,2,82,008,10,1,030,04,2,1,8,60,60
05,2008,02,2,82,008,10,1,030,05,2,2,8,50,50
05,2008,02,2,82,008,10,1,030,06, , , ,35,35
05,2008,02,2,82,008,10,1,030,07,2,2,8,48,48
05,2008,02,2,82,009,01,1,031,01, , , ,45,16
05,2008,02,2,82,009,01,1,031,02,1,1,6,40,00
05,2008,02,2,82,009,03,1,033,01,2,2,8,30,30
05,2008,02,2,82,009,04,1,034,01,2,2,8,20,25
05,2008,02,2,82,009,05,1,035,01,2,2,8,30,30
05,2008,02,2,82,009,05,1,035,02,2,2,8,40,40
05,2008,02,2,82,009,05,1,035,04,1,1, ,45,00
05,2008,02,2,82,009,06,1,036,01, , , ,40,24
05,2008,02,2,82,009,06,1,036,03,2,2,8,52,52
05,2008,02,2,82,009,08,1,038,01, , , ,45,45
05,2008,02,2,82,009,09,1,039,01, , , ,32,32
05,2008,02,2,82,009,10,1,040,02,2,2,8,40,40
05,2008,02,2,82,009,10,1,040,03,2,2,8,30,40
05,2008,02,2,82,009,10,1,040,04,2,2,8,30,40
05,2008,02,1,91,010,02,1,002,01,2,3,1,48,48
05,2008,02,1,91,010,03,1,003,02, , , ,40,40
05,2008,02,1,91,010,04,1,004,01, , , ,40,46
05,2008,02,1,91,010,05,1,005,02, , , ,40,40
05,2008,02,1,91,010,06,1,006,02, , , ,40,40
05,2008,02,1,91,010,06,1,006,03, , , ,40,40
05,2008,02,1,91,010,06,1,006,05,1,1,3,48,48
05,2008,02,1,91,010,07,1,007,01, , , ,40,40
05,2008,02,1,91,010,07,1,007,02,2,2,8,56,56
05,2008,02,1,91,010,08,1,008,01,2,2,1,48,48
05,2008,02,1,91,010,09,1,009,01, , , ,48,48
05,2008,02,1,91,010,09,1,009,02, , , ,48,48
05,2008,02,1,91,010,10,1,010,01, , , ,40,40
05,2008,02,1,91,010,10,1,010,03,3,3,1,48,48
05,2008,02,1,91,010,10,1,010,04,3,3,1,48,48
05,2008,02,2,91,011,01,1,011,01,2,2,8,70,70
05,2008,02,2,91,011,02,1,012,01,1,1,6,35,45
05,2008,02,2,91,011,04,1,014,01,2,2,8,80,80
05,2008,02,2,91,011,04,1,014,02,2,2,8,60,60
05,2008,02,2,91,011,05,1,015,01,2,2,8,50,50
05,2008,02,2,91,011,05,1,015,02,2,1,8,85,00
05,2008,02,2,91,011,06,1,016,01,2,2,8,50,32
05,2008,02,2,91,011,06,1,016,02,2,2,8,35,00
05,2008,02,2,91,011,07,1,017,01,2,2,8,35,00
05,2008,02,2,91,011,07,2,018,01,2,2,7,35,50
05,2008,02,2,91,011,08,1,019,01,2,3,1,35,42
05,2008,02,2,91,011,09,1,020,01,2,2,7,35,35
05,2008,02,2,91,011,10,1,021,04,1,1,6,35,48
05,2008,02,2,91,012,01,1,022,01,2,2,7,70,00
05,2008,02,2,91,012,02,1,023,01,2,2,8,20,20
05,2008,02,2,91,012,03,1,024,01, , , ,56,40
05,2008,02,2,91,012,04,1,025,01, , , ,63,63
05,2008,02,2,91,012,04,1,025,02, , , ,48,48
05,2008,02,2,91,012,05,1,026,02, , , ,30,30
05,2008,02,2,91,012,06,1,027,03,1,1,6,54,54
05,2008,02,2,91,012,08,1,029,01,1,1,2,40,40
05,2008,02,2,91,012,09,1,030,01,2,2,8,70,70
05,2008,02,2,91,013,01,1,032,01, , , ,40,40
05,2008,02,2,91,013,02,1,033,04,2,2,7,40,40
05,2008,02,2,91,013,03,1,034,01, , , ,40,40
05,2008,02,2,91,013,04,1,035,01,2,2,1,48,40
05,2008,02,2,91,013,04,1,035,03,2,3,1,48,48
05,2008,02,2,91,013,04,1,035,04, , , ,40,40
05,2008,02,2,91,013,05,1,036,03,1,1,4,40,40
05,2008,02,2,91,013,05,1,036,04, , , ,40,40
05,2008,02,2,91,013,05,1,036,06,1,1,3,40,40
05,2008,02,2,91,013,06,1,037,01, , , ,48,48
05,2008,02,2,91,013,08,1,039,03,2,2,8,40,40
05,2008,02,2,91,013,09,1,040,02,2,2,8,48,48
05,2008,02,2,91,013,09,1,040,03, , , ,40,40
05,2008,02,2,91,013,10,1,041,01,1,1,2,48,48
05,2008,02,2,91,014,01,1,042,01,3,3,3,35,30
05,2008,02,2,91,014,01,1,042,02,1,1,6,48,40
05,2008,02,2,91,014,01,1,042,03,3,3,8,45,37
05,2008,02,2,91,014,01,1,042,04,2,2,8,35,10
05,2008,02,2,91,014,02,1,043,01,2,2,8,45,30
05,2008,02,2,91,014,02,1,043,02,2,2,8,30,20
05,2008,02,2,91,014,03,1,044,01,2,2,8,45,30
05,2008,02,2,91,014,03,1,044,02,2,2,8,45,30
05,2008,02,2,91,014,04,1,045,01, , , ,40,32
05,2008,02,2,91,014,04,1,045,03, , , ,40,32
05,2008,02,2,91,014,05,1,046,01,2,2,8,45,30
05,2008,02,2,91,014,05,1,046,02, , , ,18,18
05,2008,02,2,91,014,08,1,049,01,2,2,8,48,25
05,2008,02,2,91,014,09,1,050,02,2,2,7,35,28
05,2008,02,2,91,014,10,1,051,01,1,1,4,60,60
05,2008,02,2,91,014,10,1,051,02,2,2,8,30,30
05,2008,02,2,91,015,01,1,052,01, , , ,40,40
05,2008,02,2,91,015,02,1,053,01, , , ,40,40
05,2008,02,2,91,015,03,1,054,01, , , ,40,40
05,2008,02,2,91,015,03,1,054,02, , , ,40,40
05,2008,02,2,91,015,03,1,054,03,1,1,1,40,40
05,2008,02,2,91,015,04,1,055,01, , , ,40,40
05,2008,02,2,91,015,04,1,055,03,2,2,8,40,40
05,2008,02,2,91,015,04,1,055,05,1,1,5,40,40
05,2008,02,2,91,015,05,1,056,01, , , ,40,40
05,2008,02,2,91,015,05,1,056,03,1,1,5,40,40
05,2008,02,2,91,015,06,1,057,01, , , ,40,40
05,2008,02,2,91,015,06,1,057,02, , , ,40,40
05,2008,02,2,91,015,06,1,057,03,1,3,5,40,40
05,2008,02,2,91,015,06,1,057,04,2,2,2,40,40
05,2008,02,2,91,015,06,1,057,05,2,2,2,40,40
05,2008,02,2,91,015,07,1,058,01,3,3,1,40,40
05,2008,02,2,91,015,07,1,058,03,3,3,2,40,40
05,2008,02,2,91,015,08,1,059,01, , , ,40,40
05,2008,02,2,91,015,08,1,059,02, , , ,35,35
05,2008,02,2,91,015,08,1,059,04,1,1,5,40,40
05,2008,02,2,91,015,08,1,059,06, , , ,40,40
05,2008,02,2,91,015,10,1,061,01,2,2,8,40,40
05,2008,02,2,91,015,10,1,061,02,2,2,1,16,16
05,2008,02,2,91,016,01,1,062,02, , , ,55,25
05,2008,02,2,91,016,01,1,062,04,1,1,5,55,55
05,2008,02,2,91,016,02,1,063,02, , , ,25,07
05,2008,02,2,91,016,03,1,064,01,2,2,7,30,30
05,2008,02,2,91,016,04,1,065,01,2,2,8,35,35
05,2008,02,2,91,016,05,1,066,01, , , ,45,45
05,2008,02,2,91,016,06,1,067,01,2,2,8,40,40
05,2008,02,2,91,016,06,1,067,02, , , ,24,24
05,2008,02,2,91,016,06,1,067,03, , , ,20,20
05,2008,02,2,91,016,06,1,067,04, , , ,20,20
05,2008,02,2,91,016,07,1,068,01,1,1,8,55,55
05,2008,02,2,91,016,08,1,069,01, , , ,45,28
05,2008,02,2,91,016,08,1,069,02,2,2,8,35,35
05,2008,02,2,91,016,08,1,069,03, , , ,45,25
05,2008,02,2,91,016,09,1,070,01, , , ,30,30
05,2008,02,2,91,016,09,1,070,02, , , ,35,35
05,2008,02,2,91,016,09,1,070,03,1,1,4,45,00
05,2008,02,2,91,016,10,1,071,03, , , ,35,00
05,2008,02,2,91,017,01,1,072,01, , , ,35,35
05,2008,02,2,91,017,02,1,073,01,2,2,8,12,12
05,2008,02,2,91,017,03,1,074,01,2,2,8,38,38
05,2008,02,2,91,017,03,1,074,03, , , ,56,56
05,2008,02,2,91,017,04,1,075,01,2,2,8,35,35
05,2008,02,2,91,017,04,1,075,02,2,2,8,24,24
05,2008,02,2,91,017,06,1,077,01,2,2,8,48,48
05,2008,02,2,91,017,07,1,078,02,2,2,8,24,24
05,2008,02,2,91,017,08,1,079,01,2,2,8,60,60
05,2008,02,2,91,017,08,1,079,02,2,2,8,68,62
05,2008,02,2,91,017,08,1,079,03,2,2,8,54,54
05,2008,02,2,91,017,08,1,079,04,2,2,8,58,55
05,2008,02,2,91,017,08,1,079,05,2,2,8,60,60
05,2008,02,2,91,017,09,1,080,01, , , ,40,40
05,2008,02,2,91,017,10,1,081,01,2,2,8,35,38
05,2008,02,2,91,017,10,1,081,03,2,2,8,40,40
05,2008,02,2,91,018,01,1,082,01,1,1,6,70,75
05,2008,02,2,91,018,02,1,083,01,2,2,8,40,40
05,2008,02,2,91,018,03,1,084,01,2,1,8,45,45
05,2008,02,2,91,018,04,1,085,01, , , ,35,35
05,2008,02,2,91,018,04,1,085,02,2,2,8,20,24
05,2008,02,2,91,018,05,1,086,01,2,2,8,50,50
05,2008,02,2,91,018,05,1,086,02,2,2,8,30,30
05,2008,02,2,91,018,05,1,086,04,2,2,8,55,60
05,2008,02,2,91,018,07,1,088,01, , , ,50,50
05,2008,02,2,91,018,07,1,088,02,2,2,8,25,30
05,2008,02,2,91,018,08,1,089,01, , , ,50,50
05,2008,02,2,91,018,08,1,089,02,2,2,8,20,20
05,2008,02,2,91,018,09,1,090,01,2,1,8,60,60
05,2008,02,2,91,018,09,1,090,02, , , ,50,50
05,2008,02,2,91,018,10,1,091,01,3,1,3,55,55
05,2008,02,2,91,018,10,1,091,02,2,2,8,60,30
05,2008,02,3,91,019,01,1,092,01,3,3,5,48,40
05,2008,02,3,91,019,01,1,092,02,3,3,5,48,40
05,2008,02,3,91,019,02,1,093,02,3,3,5,48,48
05,2008,02,3,91,019,02,1,093,04,3,3,4,48,48
05,2008,02,3,91,019,03,1,094,02,3,1,5,40,40
05,2008,02,3,91,019,03,1,094,03,2,2,8,48,48
05,2008,02,3,91,019,04,1,095,01,3,3,5,48,40
05,2008,02,3,91,019,04,1,095,02,3,3,5,48,40
05,2008,02,3,91,019,05,1,096,01,3,1,5,48,40
05,2008,02,3,91,019,05,1,096,02,3,1,5,48,40
05,2008,02,3,91,019,06,1,097,01,3,1,5,48,40
05,2008,02,3,91,019,07,1,098,03,3,1,5,48,40
05,2008,02,3,91,019,07,1,098,04,3,1,5,48,40
05,2008,02,3,91,019,08,1,099,02,3,1,5,48,48
05,2008,02,3,91,019,08,1,099,03,3,1,5,48,40
05,2008,02,3,91,019,09,1,100,01,1,1,5,48,48
05,2008,02,3,91,019,09,1,100,02,3,1,5,48,40
05,2008,02,3,91,019,10,1,101,01,1,1,5,48,40
05,2008,02,3,91,019,10,1,101,02,3,1,5,48,40
05,2008,02,1,92,009,02,1,002,01,1,1,1,70,70
05,2008,02,1,92,009,02,1,002,03,1,1,1,70,70
05,2008,02,1,92,009,03,1,003,04,1,1,6,48,48
05,2008,02,1,92,009,03,1,003,05, , , ,40,40
05,2008,02,1,92,009,03,1,003,06,1,1,3,40,40
05,2008,02,1,92,009,04,1,004,01,2,2,8,70,70
05,2008,02,1,92,009,05,1,006,01,2,2,8,38,38
05,2008,02,1,92,009,05,1,006,02,2,2,8,38,38
05,2008,02,1,92,009,05,1,006,03, , , ,44,44
05,2008,02,1,92,009,05,1,006,04, , , ,20,20
05,2008,02,1,92,009,07,1,008,02,1,1,1,20,20
05,2008,02,1,92,009,08,1,009,01, , , ,50,50
05,2008,02,1,92,009,08,1,009,03,1,1,3,48,48
05,2008,02,1,92,009,09,1,010,01,1,1,1,20,20
05,2008,02,1,92,009,10,1,011,01, , , ,40,40
05,2008,02,2,92,010,01,1,012,01,1,1,4,48,65
05,2008,02,2,92,010,01,1,012,02,2,2,7,30,30
05,2008,02,2,92,010,02,1,013,01,2,2,1,30,30
05,2008,02,2,92,010,02,1,013,02,2,2,4,40,45
05,2008,02,2,92,010,02,1,013,03,2,2,7,10,10
05,2008,02,2,92,010,03,1,014,01,2,2,1,40,50
05,2008,02,2,92,010,04,1,015,01,2,2,7,20,35
05,2008,02,2,92,010,04,1,015,02,1,1,1,40,40
05,2008,02,2,92,010,05,1,016,01,2,2,7,20,20
05,2008,02,2,92,010,06,1,017,01,2,2,7,25,05
05,2008,02,2,92,010,06,1,017,02,2,2,7,20,20
05,2008,02,2,92,010,06,1,017,03,2,2,1,30,00
05,2008,02,2,92,010,07,1,018,02,2,2,1,40,40
05,2008,02,2,92,010,07,1,018,03,2,2,1,30,30
05,2008,02,2,92,010,08,1,019,01,2,2,7,30,40
05,2008,02,2,92,010,09,1,020,01,2,2,7,40,20
05,2008,02,2,92,010,10,1,021,01,2,2,7,20,30
05,2008,02,2,92,010,10,1,021,02,2,2,7,10,30
05,2008,02,2,92,011,02,1,023,01,2,2,1,48,48
05,2008,02,2,92,011,03,1,024,02,2,2,8,84,84
05,2008,02,2,92,011,04,1,025,01,2,2,8,72,72
05,2008,02,2,92,011,05,1,026,01,1,1,1,65,68
05,2008,02,2,92,011,06,1,027,01,2,2,1,72,72
05,2008,02,2,92,011,06,1,027,03,2,2,1,30,25
05,2008,02,2,92,011,07,1,028,01, , , ,42,50
05,2008,02,2,92,011,09,1,030,01,2,2,8,48,48
05,2008,02,2,92,011,09,1,030,02, , , ,30,30
05,2008,02,2,92,011,10,1,031,03,2,1,1,35,35
05,2008,02,2,92,012,01,1,032,01, , , ,35,00
05,2008,02,2,92,012,02,1,033,01,2,2,8,84,84
05,2008,02,2,92,012,05,1,036,01,2,2,8,42,56
05,2008,02,2,92,012,05,1,036,03, , , ,42,56
05,2008,02,2,92,012,06,1,037,01, , , ,40,49
05,2008,02,2,92,012,07,1,038,02,1,1,5,40,48
05,2008,02,2,92,012,09,1,040,01, , , ,40,40
05,2008,02,2,92,012,10,1,041,01, , , ,48,56
05,2008,02,2,92,013,01,1,042,02, , , ,30,00
05,2008,02,2,92,013,02,1,043,02,1,1,6,72,78
05,2008,02,2,92,013,04,1,045,03,2,1,7,38,38
05,2008,02,2,92,013,05,1,046,01,2,1,8,84,84
05,2008,02,2,92,013,08,1,049,01,1,1,6,39,39
05,2008,02,2,92,013,08,1,049,02,2,1,8,56,56
05,2008,02,2,92,014,01,1,052,01,2,1,2,63,63
05,2008,02,2,92,014,01,1,052,05,1,1,4,50,50
05,2008,02,2,92,014,02,1,053,01,2,2,7,45,00
05,2008,02,2,92,014,02,1,053,02,2,2,7,22,00
05,2008,02,2,92,014,02,1,053,03,3,3,3,50,00
05,2008,02,2,92,014,02,1,053,04,3,3,3,50,50
05,2008,02,2,92,014,03,1,054,01,2,2,1,56,40
05,2008,02,2,92,014,03,1,054,03,1,1,6,50,45
05,2008,02,2,92,014,04,1,055,01,2,2,7,16,16
05,2008,02,2,92,014,04,1,055,02,2,2,6,21,21
05,2008,02,2,92,014,04,1,055,04, , , ,60,60
05,2008,02,2,92,014,05,1,056,01,2,2,7,20,20
05,2008,02,2,92,014,06,1,057,01, , , ,40,40
05,2008,02,2,92,014,07,1,058,02,2,1,2,42,42
05,2008,02,2,92,014,07,1,058,07,3,3,1,56,56
05,2008,02,2,92,014,08,1,059,01,2,2,7,49,00
05,2008,02,2,92,014,08,1,059,02,2,2,8,24,00
05,2008,02,2,92,014,09,1,060,01,2,2,7,25,05
05,2008,02,2,92,014,09,1,060,02,1,1,6,48,48
05,2008,02,2,92,014,10,1,061,03,3,3,1,56,56
05,2008,02,2,92,015,01,1,062,01,3,3,1,60,60
05,2008,02,2,92,015,02,1,063,01,2,2,8,30,30
05,2008,02,2,92,015,02,1,063,03,2,2,8,60,60
05,2008,02,2,92,015,03,1,064,02,2,2,8,58,58
05,2008,02,2,92,015,04,1,065,02,2,2,8,30,30
05,2008,02,2,92,015,05,1,066,01, , , ,60,60
05,2008,02,2,92,015,07,1,068,01,3,3,1,35,35
05,2008,02,2,92,015,07,1,068,02,2,2,8,20,20
05,2008,02,2,92,015,07,1,068,03,1,1,1,50,50
05,2008,02,2,92,015,07,1,068,04,2,2,8,60,60
05,2008,02,2,92,015,08,1,069,01,2,2,8,40,40
05,2008,02,2,92,015,09,1,070,01,1,1,3,40,40
05,2008,02,2,92,015,09,1,070,02,1,1,3,40,40
05,2008,02,2,92,015,09,1,070,03,1,1,3,40,40
05,2008,02,2,92,015,09,1,070,04,1,1,3,40,40
05,2008,02,2,92,016,01,1,072,01,2,2,8,40,05
05,2008,02,2,92,016,01,1,072,02,2,2,8,25,00
05,2008,02,2,92,016,02,1,073,01,2,2,7,50,50
05,2008,02,2,92,016,02,1,073,02,2,2,7,40,00
05,2008,02,2,92,016,03,1,074,01, , , ,60,60
05,2008,02,2,92,016,04,1,075,03,3,3,1,50,50
05,2008,02,2,92,016,05,1,076,01,2,2,8,50,00
05,2008,02,2,92,016,05,1,076,02,2,2,8,30,00
05,2008,02,2,92,016,06,1,077,03, , , ,50,50
05,2008,02,2,92,016,06,1,077,04, , , ,40,40
05,2008,02,2,92,016,07,1,078,01,3,2,7,50,08
05,2008,02,2,92,016,08,1,079,01, , , ,50,50
05,2008,02,2,92,016,08,1,079,03,1,1,6,50,50
05,2008,02,2,92,016,09,1,080,01,2,2,8,50,50
05,2008,02,2,92,016,09,1,080,03,2,2,8,40,40
05,2008,02,2,92,016,10,1,081,01,2,2,8,60,60
05,2008,02,2,92,016,10,1,081,03,2,2,1,40,40
05,2008,02,2,92,016,10,1,081,04,1,1,6,50,50
05,2008,02,2,92,016,10,1,081,05,1,1,6,50,50
05,2008,02,1,51,006,01,1,001,01,2,2,7,12,12
05,2008,02,1,51,006,01,1,001,02,2,2,7,15,12
05,2008,02,1,51,006,02,1,002,01, , , ,36,27
05,2008,02,1,51,006,02,1,002,02,2,2,7,28,20
05,2008,02,1,51,006,03,1,003,01, , , ,36,36
05,2008,02,1,51,006,05,1,005,01, , , ,55,55
05,2008,02,1,51,006,06,1,006,04, , , ,50,30
05,2008,02,1,51,006,06,2,007,01, , , ,35,35
05,2008,02,1,51,006,07,1,008,01,2,1,7,49,49
05,2008,02,1,51,006,07,2,009,01,2,2,7,49,49
05,2008,02,1,51,006,09,1,011,01, , , ,60,40
05,2008,02,1,51,006,10,1,012,04, , , ,54,36
05,2008,02,1,51,007,01,1,013,01,2,2,7,72,72
05,2008,02,1,51,007,02,1,014,03,2,2,1,60,60
05,2008,02,1,51,007,03,1,015,01,2,1,7,60,60
05,2008,02,1,51,007,03,1,015,06,3,3,2,54,54
05,2008,02,1,51,007,04,1,016,01,2,2,7,50,50
05,2008,02,1,51,007,06,1,018,01,2,1,7,60,60
05,2008,02,1,51,007,07,1,019,02,2,1,7,60,60
05,2008,02,1,51,007,08,1,020,01,2,2,7,42,42
05,2008,02,1,51,007,09,1,021,01,2,1,8,54,54
05,2008,02,1,51,007,10,1,022,01,2,2,7,42,42
05,2008,02,2,51,008,01,1,023,01,2,2,8,35,60
05,2008,02,2,51,008,03,1,025,01, , , ,35,55
05,2008,02,2,51,008,04,1,026,01,2,2,8,35,50
05,2008,02,2,51,008,06,1,028,01,2,2,8,40,40
05,2008,02,2,51,008,07,1,029,01,2,2,1,40,45
05,2008,02,2,51,008,08,1,030,02,2,2,8,35,40
05,2008,02,2,51,008,09,1,031,01,2,2,8,40,50
05,2008,02,2,51,008,10,1,032,01,2,2,8,40,50
05,2008,02,2,51,009,01,1,033,01,2,2,7,70,50
05,2008,02,2,51,009,02,1,034,01,3,3,2,35,35
05,2008,02,2,51,009,02,1,034,02,2,2,8,84,50
05,2008,02,2,51,009,04,1,036,02,2,1,8,70,70
05,2008,02,2,51,009,04,1,036,01,2,1,8,70,70
05,2008,02,2,51,009,06,1,038,01,2,2,8,60,40
05,2008,02,2,51,009,06,1,038,03, , , ,60,40
05,2008,02,2,51,009,06,1,038,04, , , ,60,40
05,2008,02,2,51,009,07,1,039,01, , , ,60,40
05,2008,02,2,51,009,09,1,041,01, , , ,70,40
05,2008,02,2,51,010,01,1,043,01, , , ,48,24
05,2008,02,2,51,010,02,1,044,01, , , ,42,21
05,2008,02,2,51,010,02,1,044,05, , , ,42,42
05,2008,02,2,51,010,03,1,045,01, , , ,48,56
05,2008,02,2,51,010,04,1,046,01,2,2,7,42,48
05,2008,02,2,51,010,05,1,047,03,3,1,8,48,48
05,2008,02,2,51,010,05,1,048,01, , , ,35,35
05,2008,02,2,51,010,05,1,048,02, , , ,35,35
05,2008,02,2,51,010,07,1,049,01, , , ,42,42
05,2008,02,2,51,010,08,1,050,01, , , ,48,00
05,2008,02,2,51,010,10,1,052,01,2,2,8,35,35
05,2008,02,1,52,009,01,1,001,02,3,3,5,30,30
05,2008,02,1,52,009,01,1,001,03,2,3,3,40,40
05,2008,02,1,52,009,01,1,001,04,2,3,3,40,40
05,2008,02,1,52,009,01,1,001,05, , , ,40,40
05,2008,02,1,52,009,02,1,002,02,1,1,6,99,99
05,2008,02,1,52,009,03,1,003,01, , , ,40,40
05,2008,02,1,52,009,03,1,003,04, , , ,40,40
05,2008,02,1,52,009,04,1,004,01,1,1,6,96,96
05,2008,02,1,52,009,04,1,004,02, , , ,40,40
05,2008,02,1,52,009,05,1,005,01, , , ,40,40
05,2008,02,1,52,009,05,1,005,02, , , ,40,40
05,2008,02,1,52,009,05,1,005,05, , , ,45,45
05,2008,02,1,52,009,06,1,006,01,2,2,3,99,99
05,2008,02,1,52,009,07,1,007,01, , , ,91,91
05,2008,02,1,52,009,07,1,007,03, , , ,42,42
05,2008,02,1,52,009,07,1,007,04,1,1,6,48,48
05,2008,02,1,52,009,08,1,008,01,1,1,3,45,45
05,2008,02,1,52,009,09,1,009,01, , , ,56,56
05,2008,02,1,52,009,09,1,009,02, , , ,35,35
05,2008,02,1,52,009,10,1,010,01,2,2,8,63,63
05,2008,02,1,52,009,10,1,010,02,2,2,8,14,14
05,2008,02,1,52,009,10,1,010,03,1,1,3,48,48
05,2008,02,1,52,009,10,1,010,04, , , ,45,45
05,2008,02,1,52,009,10,1,010,05, , , ,45,45
05,2008,02,1,52,009,10,1,010,06, , , ,45,45
05,2008,02,2,52,010,01,1,011,01,2,2,1,30,30
05,2008,02,2,52,010,02,1,012,01,2,2,8,60,25
05,2008,02,2,52,010,03,1,013,02,2,2,8,50,50
05,2008,02,2,52,010,03,1,013,03,2,2,8,50,50
05,2008,02,2,52,010,04,1,014,01, , , ,40,40
05,2008,02,2,52,010,05,1,015,02,2,2,8,50,50
05,2008,02,2,52,010,05,1,015,03,2,2,8,40,40
05,2008,02,2,52,010,05,1,015,06,2,2,8,40,40
05,2008,02,2,52,010,07,1,017,01,2,2,8,50,10
05,2008,02,2,52,010,08,1,018,01,2,2,8,60,20
05,2008,02,2,52,010,08,1,018,03,2,2,8,20,15
05,2008,02,2,52,010,09,1,019,02, , , ,40,40
05,2008,02,2,52,010,10,1,020,01,2,2,8,35,35
